,西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値,地点統一番号
284,1971,830081,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.0,#,13.0,7.0,17.0,#,1.4,#,13.0,5.0,11.0,#,3.6,#,2.8,#,3.4,,,,,,,,,,,,,,,,,,,,,,,,,
285,1971,910021,,,,0,,,,,,,,,,,,,,,#,0.8,#,0.9,0.0,3.0,#,0.8,#,0.9,0.0,3.0,#,0.9,#,0.9,#,0.9,#,1.5,#,2.4,,3.0,#,1.5,#,2.4,,3.0,#,1.9,#,1.7,#,2.4,,,,,,,,,,,,,,,,,,,,,,,,,
286,1971,910031,,,,0,,,,,,,,,,,,,,,#,0.5,#,2.0,0.0,18.0,#,0.6,#,1.8,0.0,9.0,#,1.1,#,1.0,#,1.3,#,0.5,#,3.0,,18.0,#,0.6,#,2.2,,9.0,#,1.4,#,1.6,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,
287,1971,910091,,,,0,,,,,,,,,,,,,,,#,0.6,#,1.0,0.0,3.0,#,0.6,#,1.0,0.0,3.0,#,0.8,#,0.7,#,1.0,#,1.1,#,4.8,,3.0,#,1.1,#,4.8,,3.0,#,2.4,#,1.4,#,4.8,,,,,,,,,,,,,,,,,,,,,,,,,
288,1971,910141,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.0,0.0,11.0,<,0.5,#,1.6,0.0,5.0,#,1.1,#,1.0,#,1.4,#,0.6,#,3.2,,11.0,#,0.9,#,3.2,,5.0,#,1.9,#,1.4,#,2.5,,,,,,,,,,,,,,,,,,,,,,,,,
289,1971,910191,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.2,1.0,11.0,<,0.5,#,1.8,0.0,5.0,#,1.0,#,1.0,#,1.2,<,0.5,#,2.9,,11.0,<,0.5,#,2.9,,5.0,#,1.5,#,1.5,#,1.8,,,,,,,,,,,,,,,,,,,,,,,,,
290,1971,910201,,,,0,,,,,,,,,,,,,,,#,1.1,#,2.0,0.0,8.0,#,1.1,#,1.7,0.0,2.0,#,1.4,#,1.4,#,1.7,#,0.5,#,1.9,,8.0,#,0.8,#,1.7,,2.0,#,1.3,#,1.3,#,1.7,,,,,,,,,,,,,,,,,,,,,,,,,
291,1971,910261,,,,0,,,,,,,,,,,,,,,<,0.5,#,3.2,11.0,47.0,#,0.6,#,2.4,1.0,12.0,#,1.3,#,1.4,#,1.6,<,0.5,#,3.1,,48.0,#,0.5,#,2.5,,12.0,#,1.2,#,0.9,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,
292,1971,910271,,,,0,,,,,,,,,,,,,,,<,0.5,#,1.9,0.0,18.0,<,0.5,#,1.6,0.0,9.0,#,1.1,#,1.1,#,1.4,<,0.5,#,9.7,,18.0,<,0.5,#,9.5,,9.0,#,1.8,#,0.8,#,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
293,1971,910341,,,,0,,,,,,,,,,,,,,,<,0.5,#,3.6,4.0,11.0,<,0.5,#,3.1,1.0,5.0,#,1.4,#,1.0,#,1.7,<,0.5,#,1.7,,11.0,#,0.7,#,1.7,,5.0,#,0.9,#,0.8,#,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
294,1971,910391,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.5,0.0,3.0,<,0.5,#,2.5,0.0,3.0,#,1.2,#,0.7,#,2.5,#,1.4,#,3.4,,3.0,#,1.4,#,3.4,,3.0,#,2.3,#,2.0,#,3.4,,,,,,,,,,,,,,,,,,,,,,,,,
295,1971,910461,,,,0,,,,,,,,,,,,,,,#,5.5,#,27.0,8.0,8.0,#,7.0,#,25.0,2.0,2.0,#,16.0,#,16.0,#,25.0,#,4.1,#,13.0,,8.0,#,6.5,#,11.0,,2.0,#,8.8,#,8.8,#,11.0,,,,,,,,,,,,,,,,,,,,,,,,,
296,1971,910471,,,,0,,,,,,,,,,,,,,,#,2.7,#,14.0,1.0,3.0,#,2.7,#,14.0,1.0,3.0,#,7.1,#,4.5,#,14.0,#,8.6,#,16.0,,3.0,#,8.6,#,16.0,,3.0,#,11.0,#,8.7,#,16.0,,,,,,,,,,,,,,,,,,,,,,,,,
297,1971,910521,,,,0,,,,,,,,,,,,,,,#,1.0,#,2.9,1.0,4.0,#,1.8,#,1.8,0.0,1.0,#,1.8,#,1.8,#,1.8,#,1.1,#,2.6,,4.0,#,1.9,#,1.9,,1.0,#,1.9,#,1.9,#,1.9,,,,,,,,,,,,,,,,,,,,,,,,,
298,1971,910541,,,,0,,,,,,,,,,,,,,,#,0.8,#,2.1,1.0,4.0,#,1.4,#,1.4,0.0,1.0,#,1.4,#,1.4,#,1.4,#,1.7,#,4.0,,4.0,#,2.5,#,2.5,,1.0,#,2.5,#,2.5,#,2.5,,,,,,,,,,,,,,,,,,,,,,,,,
299,1971,910581,,,,0,,,,,,,,,,,,,,,#,0.8,#,50.0,14.0,39.0,#,1.4,#,38.0,6.0,12.0,#,8.0,#,2.9,#,6.9,<,0.5,#,5.0,,39.0,#,1.4,#,4.0,,12.0,#,3.0,#,3.1,#,3.3,,,,,,,,,,,,,,,,,,,,,,,,,
300,1971,910601,,,,0,,,,,,,,,,,,,,,#,1.4,#,11.0,21.0,31.0,#,2.2,#,9.6,9.0,11.0,#,4.7,#,5.0,#,5.4,#,2.1,#,8.1,,31.0,#,2.5,#,7.3,,11.0,#,4.3,#,4.0,#,5.2,,,,,,,,,,,,,,,,,,,,,,,,,
301,1971,910611,,,,0,,,,,,,,,,,,,,,#,2.2,#,10.0,9.0,11.0,#,2.3,#,5.9,4.0,5.0,#,4.1,#,3.9,#,4.8,#,2.6,#,10.0,,11.0,#,3.1,#,7.6,,5.0,#,4.5,#,3.3,#,5.4,,,,,,,,,,,,,,,,,,,,,,,,,
302,1971,910621,,,,0,,,,,,,,,,,,,,,#,1.0,#,9.7,17.0,39.0,#,1.5,#,6.5,6.0,12.0,#,3.5,#,3.3,#,4.0,#,0.9,#,5.5,,39.0,#,1.3,#,5.1,,12.0,#,3.4,#,3.3,#,4.3,,,,,,,,,,,,,,,,,,,,,,,,,
303,1971,910671,,,,0,,,,,,,,,,,,,,,#,8.1,#,47.0,6.0,7.0,#,14.0,#,47.0,4.0,4.0,#,26.0,#,22.0,#,27.0,#,9.7,#,40.0,,7.0,#,14.0,#,40.0,,4.0,#,22.0,#,17.0,#,18.0,,,,,,,,,,,,,,,,,,,,,,,,,
304,1971,910681,,,,0,,,,,,,,,,,,,,,#,1.0,#,4.2,1.0,3.0,#,1.0,#,4.2,1.0,3.0,#,2.7,#,2.8,#,4.2,#,1.8,#,3.1,,3.0,#,1.8,#,3.1,,3.0,#,2.6,#,2.8,#,3.1,,,,,,,,,,,,,,,,,,,,,,,,,
305,1971,910701,,,,0,,,,,,,,,,,,,,,#,2.0,#,20.0,4.0,11.0,#,2.7,#,8.9,3.0,5.0,#,5.7,#,5.9,#,7.3,#,2.8,#,10.0,,11.0,#,3.2,#,7.4,,5.0,#,5.0,#,4.2,#,6.4,,,,,,,,,,,,,,,,,,,,,,,,,
306,1971,910731,,,,0,,,,,,,,,,,,,,,#,2.5,#,51.0,4.0,11.0,#,3.6,#,32.0,1.0,5.0,#,9.8,#,4.4,#,4.7,<,0.5,#,18.0,,11.0,#,1.4,#,15.0,,5.0,#,5.8,#,3.9,#,5.5,,,,,,,,,,,,,,,,,,,,,,,,,
307,1971,910751,,,,0,,,,,,,,,,,,,,,#,1.9,#,5.4,2.0,3.0,#,1.9,#,5.4,2.0,3.0,#,3.7,#,3.9,#,5.4,#,1.5,#,6.7,,3.0,#,1.5,#,6.7,,3.0,#,4.7,#,5.9,#,6.7,,,,,,,,,,,,,,,,,,,,,,,,,
308,1971,910791,,,,0,,,,,,,,,,,,,,,#,2.3,#,30.0,2.0,3.0,#,2.3,#,30.0,2.0,3.0,#,14.0,#,11.0,#,30.0,#,8.4,#,16.0,,3.0,#,8.4,#,16.0,,3.0,#,12.0,#,11.0,#,16.0,,,,,,,,,,,,,,,,,,,,,,,,,
309,1971,910801,,,,0,,,,,,,,,,,,,,,<,0.5,#,6.9,8.0,11.0,#,2.5,#,5.6,4.0,5.0,#,3.6,#,3.3,#,3.3,#,0.6,#,3.4,,11.0,#,1.2,#,3.4,,5.0,#,2.1,#,1.5,#,3.2,,,,,,,,,,,,,,,,,,,,,,,,,
310,1971,910821,,,,0,,,,,,,,,,,,,,,#,1.0,#,7.3,7.0,11.0,#,1.0,#,7.1,2.0,5.0,#,3.0,#,1.4,#,4.5,<,0.5,#,2.5,,11.0,#,0.8,#,1.8,,5.0,#,1.2,#,1.1,#,1.4,,,,,,,,,,,,,,,,,,,,,,,,,
311,1971,910901,,,,0,,,,,,,,,,,,,,,#,2.2,#,4.3,2.0,3.0,#,2.2,#,4.3,2.0,3.0,#,3.2,#,3.1,#,4.3,#,3.8,#,6.7,,3.0,#,3.8,#,6.7,,3.0,#,4.8,#,4.0,#,6.7,,,,,,,,,,,,,,,,,,,,,,,,,
312,1971,1010031,,,,0,,,,,,,,,,,,,,,#,1.0,#,2.9,1.0,5.0,#,1.0,#,2.9,1.0,3.0,#,1.7,#,1.2,#,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,1971,1010041,,,,0,,,,,,,,,,,,,,,#,1.5,#,3.4,3.0,5.0,#,1.5,#,3.4,1.0,3.0,#,2.3,#,2.0,#,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,1971,1010091,,,,0,,,,,,,,,,,,,,,#,0.8,#,4.7,20.0,34.0,#,1.3,#,3.5,6.0,8.0,#,2.4,#,2.4,#,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,1971,1010121,,,,0,,,,,,,,,,,,,,,#,0.5,#,4.0,6.0,12.0,#,0.8,#,3.6,3.0,4.0,#,2.3,#,2.3,#,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,1971,1010281,,,,0,,,,,,,,,,,,,,,#,2.9,#,12.0,4.0,5.0,#,3.1,#,12.0,3.0,3.0,#,7.3,#,6.8,#,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,1971,1010491,,,,0,,,,,,,,,,,,,,,#,1.6,#,2.4,3.0,5.0,#,1.6,#,2.3,1.0,3.0,#,1.9,#,1.9,#,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,1971,1010571,,,,0,,,,,,,,,,,,,,,#,40.0,#,92.0,5.0,5.0,#,47.0,#,92.0,3.0,3.0,#,76.0,#,88.0,#,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,1971,1010631,,,,0,,,,,,,,,,,,,,,#,1.8,#,2.9,3.0,5.0,#,2.2,#,2.8,3.0,3.0,#,2.6,#,2.7,#,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,1971,1010691,,,,0,,,,,,,,,,,,,,,#,1.3,#,6.6,25.0,34.0,#,1.6,#,6.1,6.0,8.0,#,4.1,#,4.5,#,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,1971,1010831,,,,0,,,,,,,,,,,,,,,#,0.8,#,5.6,8.0,24.0,#,1.0,#,4.4,3.0,8.0,#,2.4,#,2.3,#,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,1971,1010931,,,,0,,,,,,,,,,,,,,,<,0.5,#,10.0,22.0,24.0,#,1.5,#,7.4,7.0,8.0,#,5.1,#,5.4,#,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,1971,1010961,,,,0,,,,,,,,,,,,,,,#,1.2,#,36.0,21.0,24.0,#,1.5,#,23.0,7.0,8.0,#,8.6,#,7.0,#,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,1971,1010971,,,,0,,,,,,,,,,,,,,,#,1.1,#,5.0,14.0,24.0,#,1.8,#,4.5,5.0,8.0,#,3.2,#,3.3,#,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,1971,1010981,,,,0,,,,,,,,,,,,,,,#,0.9,#,3.4,5.0,24.0,#,1.0,#,2.3,2.0,8.0,#,1.6,#,1.5,#,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,1971,1010991,,,,0,,,,,,,,,,,,,,,#,1.8,#,16.0,20.0,24.0,#,2.8,#,10.0,7.0,8.0,#,5.9,#,5.1,#,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,1971,1011001,,,,0,,,,,,,,,,,,,,,#,2.3,#,39.0,15.0,24.0,#,2.8,#,32.0,5.0,8.0,#,17.0,#,19.0,#,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,1971,1110031,,,,0,,,,,,,,,,,,,,,#,0.9,#,9.8,27.0,49.0,#,1.5,#,9.8,14.0,19.0,#,5.9,#,5.9,#,7.4,#,3.3,#,13.0,,23.0,#,3.3,#,13.0,,20.0,#,7.8,#,7.4,#,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
329,1971,1110051,,,,0,,,,,,,,,,,,,,,<,0.5,#,11.0,19.0,48.0,#,0.9,#,8.0,9.0,21.0,#,3.4,#,2.9,#,4.4,#,1.9,#,19.0,,12.0,#,1.9,#,19.0,,12.0,#,6.7,#,4.1,#,8.5,,,,,,,,,,,,,,,,,,,,,,,,,
330,1971,1110061,,,,0,,,,,,,,,,,,,,,#,0.7,#,11.0,22.0,69.0,#,0.7,#,7.1,15.0,41.0,#,2.9,#,2.5,#,3.8,<,0.5,#,51.0,,46.0,<,0.5,#,51.0,,41.0,#,5.7,#,4.3,#,6.6,,,,,,,,,,,,,,,,,,,,,,,,,
331,1971,1110081,,,,0,,,,,,,,,,,,,,,#,0.6,#,7.7,11.0,48.0,#,0.9,#,4.3,5.0,20.0,#,2.6,#,2.5,#,2.9,#,1.2,#,9.1,,22.0,#,1.2,#,9.1,,21.0,#,3.9,#,3.5,#,4.2,,,,,,,,,,,,,,,,,,,,,,,,,
332,1971,1110091,,,,0,,,,,,,,,,,,,,,<,0.5,#,20.0,11.0,24.0,<,0.5,#,11.0,9.0,21.0,#,2.3,#,1.9,#,2.5,#,0.8,#,9.4,,24.0,#,0.8,#,9.4,,21.0,#,2.9,#,2.9,#,3.6,,,,,,,,,,,,,,,,,,,,,,,,,
333,1971,1110101,,,,0,,,,,,,,,,,,,,,#,0.6,#,4.2,4.0,12.0,#,0.6,#,4.2,4.0,12.0,#,2.0,#,1.9,#,2.9,#,0.9,#,10.0,,12.0,#,0.9,#,10.0,,12.0,#,3.6,#,2.9,#,4.5,,,,,,,,,,,,,,,,,,,,,,,,,
334,1971,1110111,,,,0,,,,,,,,,,,,,,,#,18.0,#,110.0,12.0,12.0,#,18.0,#,110.0,12.0,12.0,#,66.0,#,69.0,#,82.0,#,16.0,#,100.0,,12.0,#,16.0,#,100.0,,12.0,#,49.0,#,48.0,#,56.0,,,,,,,,,,,,,,,,,,,,,,,,,
335,1971,1110121,,,,0,,,,,,,,,,,,,,,#,3.0,#,90.0,6.0,12.0,#,3.0,#,90.0,6.0,12.0,#,22.0,#,10.0,#,25.0,#,9.5,#,48.0,,12.0,#,9.5,#,48.0,,12.0,#,22.0,#,15.0,#,30.0,,,,,,,,,,,,,,,,,,,,,,,,,
336,1971,1110211,,,,0,,,,,,,,,,,,,,,#,3.9,#,120.0,10.0,12.0,#,3.9,#,120.0,10.0,12.0,#,40.0,#,31.0,#,58.0,#,9.1,#,59.0,,12.0,#,9.1,#,59.0,,12.0,#,26.0,#,25.0,#,28.0,,,,,,,,,,,,,,,,,,,,,,,,,
337,1971,1110231,,,,0,,,,,,,,,,,,,,,#,0.5,#,26.0,42.0,73.0,#,1.0,#,26.0,27.0,41.0,#,4.4,#,3.6,#,5.1,#,1.7,#,42.0,,47.0,#,1.7,#,26.0,,41.0,#,6.6,#,5.8,#,7.6,,,,,,,,,,,,,,,,,,,,,,,,,
338,1971,1110241,,,,0,,,,,,,,,,,,,,,#,2.1,#,18.0,8.0,10.0,#,2.1,#,18.0,8.0,10.0,#,6.5,#,4.8,#,8.4,#,1.5,#,22.0,,10.0,#,1.5,#,22.0,,10.0,#,8.5,#,6.1,#,12.0,,,,,,,,,,,,,,,,,,,,,,,,,
339,1971,1110281,,,,0,,,,,,,,,,,,,,,#,1.0,#,15.0,6.0,12.0,#,1.0,#,15.0,6.0,12.0,#,3.5,#,2.0,#,2.5,#,0.8,#,25.0,,12.0,#,0.8,#,25.0,,12.0,#,5.1,#,2.5,#,3.9,,,,,,,,,,,,,,,,,,,,,,,,,
340,1971,1110291,,,,0,,,,,,,,,,,,,,,#,1.5,#,4.9,5.0,12.0,#,1.5,#,4.9,5.0,12.0,#,2.8,#,2.5,#,3.3,#,1.5,#,8.7,,12.0,#,1.5,#,8.7,,12.0,#,4.1,#,3.7,#,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
341,1971,1110301,,,,0,,,,,,,,,,,,,,,#,0.7,#,7.9,8.0,22.0,#,0.8,#,7.9,7.0,20.0,#,2.6,#,1.8,#,3.6,<,0.5,#,11.0,,22.0,#,0.9,#,11.0,,20.0,#,4.0,#,3.2,#,4.3,,,,,,,,,,,,,,,,,,,,,,,,,
342,1971,1110311,,,,0,,,,,,,,,,,,,,,#,2.6,#,9.0,4.0,12.0,#,2.6,#,9.0,4.0,12.0,#,4.8,#,4.4,#,5.5,#,2.8,#,23.0,,12.0,#,2.8,#,23.0,,12.0,#,8.1,#,7.3,#,8.3,,,,,,,,,,,,,,,,,,,,,,,,,
343,1971,1110321,,,,0,,,,,,,,,,,,,,,#,1.0,#,3.8,3.0,12.0,#,1.0,#,3.8,3.0,12.0,#,1.7,#,1.3,#,1.9,<,0.5,#,9.1,,12.0,<,0.5,#,9.1,,12.0,#,2.7,#,1.3,#,3.1,,,,,,,,,,,,,,,,,,,,,,,,,
344,1971,1110331,,,,0,,,,,,,,,,,,,,,#,0.6,#,3.8,5.0,12.0,#,0.6,#,3.8,5.0,12.0,#,2.1,#,2.0,#,2.7,#,1.1,#,10.0,,12.0,#,1.1,#,10.0,,12.0,#,3.3,#,2.6,#,4.1,,,,,,,,,,,,,,,,,,,,,,,,,
345,1971,1110341,,,,0,,,,,,,,,,,,,,,#,3.2,#,22.0,12.0,12.0,#,3.2,#,22.0,12.0,12.0,#,9.4,#,7.4,#,8.9,#,1.0,#,30.0,,12.0,#,1.0,#,30.0,,12.0,#,12.0,#,11.0,#,12.0,,,,,,,,,,,,,,,,,,,,,,,,,
346,1971,1110371,,,,0,,,,,,,,,,,,,,,#,2.3,#,25.0,5.0,12.0,#,2.3,#,25.0,5.0,12.0,#,6.6,#,4.7,#,7.2,#,1.1,#,25.0,,12.0,#,1.1,#,25.0,,12.0,#,11.0,#,8.7,#,15.0,,,,,,,,,,,,,,,,,,,,,,,,,
347,1971,1110401,,,,0,,,,,,,,,,,,,,,#,0.8,#,6.3,5.0,12.0,#,0.8,#,6.3,5.0,12.0,#,3.0,#,2.8,#,4.2,#,2.2,#,10.0,,12.0,#,2.2,#,10.0,,12.0,#,5.7,#,5.5,#,7.7,,,,,,,,,,,,,,,,,,,,,,,,,
348,1971,1110411,,,,0,,,,,,,,,,,,,,,#,0.6,#,4.7,5.0,12.0,#,0.6,#,4.7,5.0,12.0,#,2.3,#,1.9,#,2.6,#,0.6,#,8.9,,12.0,#,0.6,#,8.9,,12.0,#,4.2,#,4.1,#,5.2,,,,,,,,,,,,,,,,,,,,,,,,,
349,1971,1110421,,,,0,,,,,,,,,,,,,,,#,0.7,#,9.4,8.0,12.0,#,0.7,#,9.4,8.0,12.0,#,3.1,#,2.5,#,3.2,#,1.1,#,11.0,,12.0,#,1.1,#,11.0,,12.0,#,4.6,#,3.5,#,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
350,1971,1110431,,,,0,,,,,,,,,,,,,,,#,4.5,#,77.0,7.0,12.0,#,4.5,#,77.0,7.0,12.0,#,19.0,#,15.0,#,16.0,#,8.4,#,56.0,,12.0,#,8.4,#,56.0,,12.0,#,21.0,#,17.0,#,22.0,,,,,,,,,,,,,,,,,,,,,,,,,
351,1971,1110441,,,,0,,,,,,,,,,,,,,,#,4.1,#,65.0,10.0,12.0,#,4.1,#,65.0,10.0,12.0,#,24.0,#,18.0,#,30.0,#,9.4,#,40.0,,12.0,#,9.4,#,40.0,,12.0,#,24.0,#,23.0,#,28.0,,,,,,,,,,,,,,,,,,,,,,,,,
352,1971,1110461,,,,0,,,,,,,,,,,,,,,#,52.0,#,130.0,12.0,12.0,#,52.0,#,130.0,12.0,12.0,#,88.0,#,90.0,#,110.0,#,26.0,#,190.0,,12.0,#,26.0,#,190.0,,12.0,#,78.0,#,76.0,#,79.0,,,,,,,,,,,,,,,,,,,,,,,,,
353,1971,1110511,,,,0,,,,,,,,,,,,,,,#,8.2,#,190.0,11.0,12.0,#,8.2,#,190.0,11.0,12.0,#,98.0,#,110.0,#,140.0,#,9.1,#,110.0,,12.0,#,9.1,#,110.0,,12.0,#,63.0,#,69.0,#,91.0,,,,,,,,,,,,,,,,,,,,,,,,,
354,1971,1110521,,,,0,,,,,,,,,,,,,,,#,13.0,#,220.0,12.0,12.0,#,13.0,#,220.0,12.0,12.0,#,83.0,#,53.0,#,130.0,#,24.0,#,330.0,,12.0,#,24.0,#,330.0,,12.0,#,120.0,#,80.0,#,160.0,,,,,,,,,,,,,,,,,,,,,,,,,
355,1971,1110551,,,,0,,,,,,,,,,,,,,,#,1.6,#,4.7,0.0,12.0,#,1.6,#,4.7,0.0,12.0,#,2.9,#,2.9,#,3.0,#,4.0,#,16.0,,12.0,#,4.0,#,16.0,,12.0,#,7.7,#,7.2,#,8.3,,,,,,,,,,,,,,,,,,,,,,,,,
356,1971,1110591,,,,0,,,,,,,,,,,,,,,#,1.7,#,10.0,17.0,47.0,#,2.2,#,8.1,8.0,24.0,#,4.5,#,4.1,#,5.4,#,2.1,#,15.0,,47.0,#,3.0,#,15.0,,24.0,#,7.2,#,7.1,#,8.5,,,,,,,,,,,,,,,,,,,,,,,,,
357,1971,1110611,,,,0,,,,,,,,,,,,,,,#,2.1,#,23.0,3.0,12.0,#,2.1,#,23.0,3.0,12.0,#,5.5,#,3.4,#,5.0,#,6.0,#,20.0,,12.0,#,6.0,#,20.0,,12.0,#,9.8,#,9.4,#,11.0,,,,,,,,,,,,,,,,,,,,,,,,,
358,1971,1110641,,,,0,,,,,,,,,,,,,,,#,2.6,#,7.8,4.0,12.0,#,2.6,#,7.8,4.0,12.0,#,4.6,#,4.4,#,5.5,#,6.2,#,13.0,,12.0,#,6.2,#,13.0,,12.0,#,9.0,#,8.8,#,9.9,,,,,,,,,,,,,,,,,,,,,,,,,
359,1971,1110661,,,,0,,,,,,,,,,,,,,,#,4.2,#,35.0,9.0,12.0,#,4.2,#,35.0,9.0,12.0,#,12.0,#,6.7,#,10.0,#,10.0,#,71.0,,12.0,#,10.0,#,71.0,,12.0,#,23.0,#,14.0,#,21.0,,,,,,,,,,,,,,,,,,,,,,,,,
360,1971,1110671,,,,0,,,,,,,,,,,,,,,#,1.8,#,43.0,3.0,12.0,#,1.8,#,43.0,3.0,12.0,#,6.6,#,2.6,#,3.4,#,4.6,#,16.0,,12.0,#,4.6,#,16.0,,12.0,#,8.1,#,7.6,#,8.8,,,,,,,,,,,,,,,,,,,,,,,,,
361,1971,1110721,,,,0,,,,,,,,,,,,,,,<,0.5,#,3.9,9.0,70.0,#,0.8,#,3.9,5.0,36.0,#,1.5,#,1.5,#,1.8,#,0.9,#,6.2,,35.0,#,0.9,#,6.2,,35.0,#,2.6,#,2.5,#,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
362,1971,1110731,,,,0,,,,,,,,,,,,,,,<,0.5,#,6.3,24.0,96.0,#,0.5,#,4.0,12.0,45.0,#,1.7,#,1.6,#,2.1,#,1.6,#,12.0,,48.0,#,1.6,#,12.0,,43.0,#,3.6,#,3.0,#,3.7,,,,,,,,,,,,,,,,,,,,,,,,,
363,1971,1110761,,,,0,,,,,,,,,,,,,,,#,0.7,#,25.0,40.0,108.0,#,0.9,#,6.5,19.0,45.0,#,2.0,#,1.8,#,2.2,#,1.1,#,24.0,,60.0,#,1.1,#,19.0,,43.0,#,4.7,#,3.3,#,5.1,,,,,,,,,,,,,,,,,,,,,,,,,
364,1971,1110771,,,,0,,,,,,,,,,,,,,,#,1.9,#,6.7,8.0,12.0,#,1.9,#,6.7,8.0,12.0,#,3.8,#,3.5,#,4.2,#,2.0,#,11.0,,12.0,#,2.0,#,11.0,,12.0,#,7.2,#,7.2,#,9.8,,,,,,,,,,,,,,,,,,,,,,,,,
365,1971,1110781,,,,0,,,,,,,,,,,,,,,#,0.9,#,44.0,32.0,61.0,#,1.4,#,14.0,13.0,25.0,#,4.3,#,3.8,#,5.3,#,1.8,#,13.0,,24.0,#,1.8,#,13.0,,24.0,#,6.5,#,6.6,#,8.7,,,,,,,,,,,,,,,,,,,,,,,,,
366,1971,1110791,,,,0,,,,,,,,,,,,,,,#,0.8,#,2.0,0.0,6.0,#,0.8,#,2.0,0.0,6.0,#,1.5,#,1.5,#,2.0,#,1.6,#,4.3,,6.0,#,1.6,#,4.3,,6.0,#,2.7,#,2.7,#,3.1,,,,,,,,,,,,,,,,,,,,,,,,,
