,西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値,地点統一番号
894,1973,1010821,,,,0,,,,,,,,,,,,,,,#,2.2,#,8.8,3.0,4.0,#,2.2,#,8.8,3.0,4.0,#,5.0,#,4.5,#,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,1973,1010831,,,,0,,,,,,,,,,,,,,,<,0.5,#,4.4,5.0,24.0,#,0.6,#,4.2,3.0,12.0,#,2.1,#,2.2,#,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,1973,1010841,,,,0,,,,,,,,,,,,,,,<,0.5,#,4.0,1.0,8.0,#,0.7,#,3.5,1.0,4.0,#,1.8,#,1.4,#,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,1973,1010851,,,,0,,,,,,,,,,,,,,,#,2.0,#,5.0,1.0,4.0,#,2.0,#,5.0,1.0,4.0,#,3.0,#,2.5,#,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,1973,1010861,,,,0,,,,,,,,,,,,,,,#,1.0,#,3.0,0.0,4.0,#,1.0,#,3.0,0.0,4.0,#,2.0,#,2.0,#,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,1973,1010891,,,,0,,,,,,,,,,,,,,,#,0.8,#,7.2,10.0,24.0,#,0.9,#,6.6,6.0,12.0,#,2.3,#,2.1,#,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,1973,1010901,,,,0,,,,,,,,,,,,,,,<,0.5,#,7.0,2.0,3.0,<,0.5,#,7.0,2.0,3.0,#,3.5,#,3.0,#,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,1973,1010931,,,,0,,,,,,,,,,,,,,,#,1.2,#,16.0,18.0,24.0,#,1.4,#,11.0,10.0,12.0,#,4.0,#,3.6,#,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,1973,1010941,,,,0,,,,,,,,,,,,,,,#,1.7,#,2.4,3.0,4.0,#,1.7,#,2.4,3.0,4.0,#,2.1,#,2.2,#,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,1973,1010951,,,,0,,,,,,,,,,,,,,,#,4.4,#,6.1,4.0,4.0,#,4.4,#,6.1,4.0,4.0,#,5.4,#,5.6,#,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,1973,1010961,,,,0,,,,,,,,,,,,,,,#,0.6,#,6.5,11.0,24.0,#,0.7,#,5.3,6.0,12.0,#,2.4,#,2.1,#,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,1973,1010971,,,,0,,,,,,,,,,,,,,,#,1.1,#,5.4,9.0,24.0,#,1.2,#,5.1,4.0,12.0,#,2.9,#,2.7,#,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,1973,1010981,,,,0,,,,,,,,,,,,,,,#,0.5,#,3.5,5.0,24.0,#,0.6,#,3.1,3.0,12.0,#,1.4,#,1.2,#,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,1973,1010991,,,,0,,,,,,,,,,,,,,,#,1.3,#,4.8,11.0,24.0,#,1.4,#,4.8,5.0,12.0,#,3.0,#,2.8,#,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,1973,1011001,,,,0,,,,,,,,,,,,,,,<,0.5,#,28.0,9.0,24.0,#,0.9,#,25.0,5.0,12.0,#,8.2,#,4.0,#,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,1973,1011031,,,,0,,,,,,,,,,,,,,,<,0.5,#,1.2,1.0,6.0,<,0.5,#,1.2,1.0,6.0,#,0.7,#,0.6,#,0.8,#,0.8,#,1.7,,5.0,#,0.8,#,1.7,,5.0,#,1.4,#,1.7,#,1.7,,,,,,,,,,,,,,,,,,,,,,,,,
910,1973,1011041,,,,0,,,,,,,,,,,,,,,#,0.6,#,1.3,0.0,6.0,#,0.6,#,1.3,0.0,6.0,#,1.0,#,1.1,#,1.2,#,1.1,#,2.0,,6.0,#,1.1,#,2.0,,6.0,#,1.6,#,1.7,#,1.9,,,,,,,,,,,,,,,,,,,,,,,,,
911,1973,1011081,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.2,1.0,24.0,<,0.5,#,1.8,0.0,12.0,#,1.0,#,0.9,#,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,1973,1011091,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.6,2.0,24.0,#,0.5,#,2.5,1.0,12.0,#,1.2,#,1.0,#,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,1973,1011121,,,,0,,,,,,,,,,,,,,,#,1.5,#,7.8,3.0,4.0,#,1.5,#,7.8,3.0,4.0,#,3.8,#,3.0,#,3.6,<,0.5,#,1.0,,4.0,<,0.5,#,1.0,,4.0,#,0.8,#,0.8,#,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
914,1973,1011131,,,,0,,,,,,,,,,,,,,,#,0.8,#,15.0,9.0,28.0,#,1.2,#,9.8,3.0,12.0,#,2.9,#,2.3,#,2.8,#,1.3,#,16.0,,28.0,#,2.1,#,11.0,,12.0,#,4.4,#,3.5,#,4.7,,,,,,,,,,,,,,,,,,,,,,,,,
915,1973,1011141,,,,0,,,,,,,,,,,,,,,#,1.2,#,7.8,18.0,28.0,#,1.7,#,5.6,8.0,12.0,#,3.4,#,3.2,#,3.9,#,2.5,#,8.5,,28.0,#,3.1,#,7.3,,12.0,#,5.0,#,4.8,#,5.7,,,,,,,,,,,,,,,,,,,,,,,,,
916,1973,1011151,,,,0,,,,,,,,,,,,,,,#,1.8,#,4.9,1.0,2.0,#,1.8,#,4.9,1.0,2.0,#,3.4,#,3.4,#,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,1973,1011161,,,,0,,,,,,,,,,,,,,,#,0.5,#,5.7,1.0,4.0,#,0.5,#,5.7,1.0,4.0,#,2.3,#,1.5,#,1.6,#,0.6,#,0.8,,4.0,#,0.6,#,0.8,,4.0,#,0.7,#,0.7,#,0.7,,,,,,,,,,,,,,,,,,,,,,,,,
918,1973,1011171,,,,0,,,,,,,,,,,,,,,#,0.7,#,4.3,2.0,4.0,#,0.7,#,4.3,2.0,4.0,#,2.0,#,1.5,#,2.1,<,0.5,#,1.0,,4.0,<,0.5,#,1.0,,4.0,#,0.7,#,0.7,#,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
919,1973,1011181,,,,0,,,,,,,,,,,,,,,#,3.5,#,5.7,4.0,4.0,#,3.5,#,5.7,4.0,4.0,#,4.5,#,4.4,#,4.5,#,1.0,#,2.1,,4.0,#,1.0,#,2.1,,4.0,#,1.4,#,1.2,#,1.2,,,,,,,,,,,,,,,,,,,,,,,,,
920,1973,1011191,,,,0,,,,,,,,,,,,,,,#,0.9,#,5.5,9.0,24.0,#,1.2,#,5.5,4.0,12.0,#,2.6,#,2.3,#,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,1973,1011211,,,,0,,,,,,,,,,,,,,,<,0.5,#,5.2,2.0,4.0,<,0.5,#,5.2,2.0,4.0,#,2.4,#,2.0,#,2.1,<,0.5,#,1.2,,4.0,<,0.5,#,1.2,,4.0,#,0.8,#,0.8,#,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
922,1973,1011221,,,,0,,,,,,,,,,,,,,,#,0.8,#,3.4,1.0,4.0,#,0.8,#,3.4,1.0,4.0,#,2.0,#,2.0,#,2.3,#,0.6,#,1.8,,4.0,#,0.6,#,1.8,,4.0,#,1.1,#,1.1,#,1.4,,,,,,,,,,,,,,,,,,,,,,,,,
923,1973,1011231,,,,0,,,,,,,,,,,,,,,#,1.6,#,6.4,1.0,4.0,#,1.6,#,6.4,1.0,4.0,#,3.4,#,2.7,#,2.9,#,0.9,#,2.8,,4.0,#,0.9,#,2.8,,4.0,#,1.9,#,1.9,#,1.9,,,,,,,,,,,,,,,,,,,,,,,,,
924,1973,1011241,,,,0,,,,,,,,,,,,,,,#,3.2,#,4.3,4.0,4.0,#,3.2,#,4.3,4.0,4.0,#,3.7,#,3.6,#,3.6,#,1.1,#,1.7,,4.0,#,1.1,#,1.7,,4.0,#,1.5,#,1.6,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,
925,1973,1011251,,,,0,,,,,,,,,,,,,,,#,0.9,#,9.1,13.0,24.0,#,1.0,#,8.3,7.0,12.0,#,5.0,#,5.4,#,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,1973,1011261,,,,0,,,,,,,,,,,,,,,#,0.5,#,11.0,8.0,24.0,#,0.8,#,11.0,4.0,12.0,#,4.9,#,3.7,#,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,1973,1011271,,,,0,,,,,,,,,,,,,,,#,2.8,#,21.0,21.0,24.0,#,3.1,#,19.0,10.0,12.0,#,10.0,#,9.9,#,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,1973,1020011,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,13.0,#,24.0,4.0,4.0,#,13.0,#,24.0,4.0,4.0,#,17.0,#,16.0,#,17.0,,,,,,,,,,,,,,,,,,,,,,,,,
929,1973,1020021,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.5,#,2.6,0.0,4.0,#,1.5,#,2.6,0.0,4.0,#,2.2,#,2.4,#,2.6,,,,,,,,,,,,,,,,,,,,,,,,,
930,1973,1020031,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.5,#,2.6,0.0,4.0,#,1.5,#,2.6,0.0,4.0,#,1.9,#,1.8,#,1.9,,,,,,,,,,,,,,,,,,,,,,,,,
931,1973,1020041,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.5,#,2.2,0.0,4.0,#,1.5,#,2.2,0.0,4.0,#,1.9,#,1.9,#,2.1,,,,,,,,,,,,,,,,,,,,,,,,,
932,1973,1020051,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.5,#,2.4,0.0,4.0,#,1.5,#,2.4,0.0,4.0,#,2.0,#,2.1,#,2.3,,,,,,,,,,,,,,,,,,,,,,,,,
933,1973,1020061,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.7,#,3.1,1.0,4.0,#,1.7,#,3.1,1.0,4.0,#,2.3,#,2.3,#,2.6,,,,,,,,,,,,,,,,,,,,,,,,,
934,1973,1020071,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.2,#,1.9,0.0,4.0,#,1.2,#,1.9,0.0,4.0,#,1.6,#,1.7,#,1.7,,,,,,,,,,,,,,,,,,,,,,,,,
935,1973,1020081,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.9,#,2.1,0.0,4.0,#,1.9,#,2.1,0.0,4.0,#,2.0,#,2.1,#,2.1,,,,,,,,,,,,,,,,,,,,,,,,,
936,1973,1020091,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.7,#,2.5,0.0,4.0,#,1.7,#,2.5,0.0,4.0,#,2.0,#,1.8,#,1.9,,,,,,,,,,,,,,,,,,,,,,,,,
937,1973,1020101,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.6,#,2.4,0.0,4.0,#,1.6,#,2.4,0.0,4.0,#,2.1,#,2.2,#,2.2,,,,,,,,,,,,,,,,,,,,,,,,,
938,1973,1020111,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.8,#,2.1,0.0,4.0,#,0.8,#,2.1,0.0,4.0,#,1.7,#,2.0,#,2.1,,,,,,,,,,,,,,,,,,,,,,,,,
939,1973,1110011,,,,0,,,,,,,,,,,,,,,#,3.6,#,18.0,14.0,24.0,#,3.9,#,18.0,7.0,12.0,#,10.0,#,9.0,#,13.0,#,8.7,#,41.0,,24.0,#,9.4,#,26.0,,12.0,#,16.0,#,16.0,#,17.0,,,,,,,,,,,,,,,,,,,,,,,,,
940,1973,1110021,,,,0,,,,,,,,,,,,,,,#,3.1,#,40.0,12.0,24.0,#,5.0,#,28.0,8.0,13.0,#,10.0,#,8.6,#,11.0,#,7.4,#,32.0,,24.0,#,9.5,#,24.0,,13.0,#,15.0,#,14.0,#,19.0,,,,,,,,,,,,,,,,,,,,,,,,,
941,1973,1110031,,,,0,,,,,,,,,,,,,,,#,2.5,#,19.0,30.0,46.0,#,2.7,#,16.0,9.0,12.0,#,7.7,#,6.1,#,11.0,#,7.5,#,18.0,,46.0,#,8.7,#,15.0,,12.0,#,11.0,#,11.0,#,13.0,,,,,,,,,,,,,,,,,,,,,,,,,
942,1973,1110041,,,,0,,,,,,,,,,,,,,,<,0.5,#,4.4,3.0,28.0,#,0.8,#,3.6,1.0,12.0,#,1.9,#,1.8,#,2.3,#,1.3,#,12.0,,28.0,#,1.6,#,9.5,,12.0,#,4.5,#,4.1,#,5.1,,,,,,,,,,,,,,,,,,,,,,,,,
943,1973,1110051,,,,0,,,,,,,,,,,,,,,#,0.8,#,6.0,4.0,28.0,#,0.9,#,3.5,2.0,12.0,#,2.0,#,1.9,#,2.3,#,1.3,#,9.8,,28.0,#,1.7,#,7.7,,12.0,#,4.5,#,4.6,#,5.6,,,,,,,,,,,,,,,,,,,,,,,,,
944,1973,1110061,,,,0,,,,,,,,,,,,,,,#,0.8,#,7.8,5.0,28.0,#,1.1,#,6.4,2.0,12.0,#,2.5,#,2.0,#,2.2,#,0.7,#,7.1,,28.0,#,1.4,#,6.8,,12.0,#,4.6,#,4.9,#,5.4,,,,,,,,,,,,,,,,,,,,,,,,,
945,1973,1110071,,,,0,,,,,,,,,,,,,,,#,0.7,#,4.3,4.0,24.0,#,0.9,#,4.3,2.0,12.0,#,1.9,#,1.5,#,2.3,#,1.1,#,7.6,,24.0,#,1.2,#,6.5,,12.0,#,3.9,#,4.0,#,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
946,1973,1110081,,,,0,,,,,,,,,,,,,,,#,1.1,#,10.0,9.0,28.0,#,1.1,#,5.8,3.0,12.0,#,2.6,#,2.3,#,2.8,#,0.9,#,6.9,,28.0,#,1.1,#,6.7,,12.0,#,3.8,#,4.0,#,4.7,,,,,,,,,,,,,,,,,,,,,,,,,
947,1973,1110091,,,,0,,,,,,,,,,,,,,,#,0.5,#,6.8,12.0,28.0,#,0.7,#,4.9,6.0,12.0,#,2.0,#,1.7,#,2.5,#,0.6,#,5.2,,28.0,#,0.9,#,4.3,,12.0,#,2.8,#,3.0,#,3.6,,,,,,,,,,,,,,,,,,,,,,,,,
948,1973,1110101,,,,0,,,,,,,,,,,,,,,#,1.1,#,5.4,7.0,12.0,#,1.1,#,5.4,7.0,12.0,#,2.5,#,2.4,#,2.5,#,1.3,#,4.0,,12.0,#,1.3,#,4.0,,12.0,#,2.3,#,2.0,#,2.2,,,,,,,,,,,,,,,,,,,,,,,,,
949,1973,1110111,,,,0,,,,,,,,,,,,,,,#,6.4,#,110.0,41.0,48.0,#,11.0,#,42.0,12.0,12.0,#,28.0,#,28.0,#,35.0,#,6.1,#,60.0,,15.0,#,6.1,#,60.0,,12.0,#,16.0,#,11.0,#,12.0,,,,,,,,,,,,,,,,,,,,,,,,,
950,1973,1110121,,,,0,,,,,,,,,,,,,,,#,3.7,#,39.0,8.0,12.0,#,3.7,#,39.0,8.0,12.0,#,18.0,#,17.0,#,20.0,#,2.4,#,33.0,,12.0,#,2.4,#,33.0,,12.0,#,11.0,#,10.0,#,11.0,,,,,,,,,,,,,,,,,,,,,,,,,
951,1973,1110141,,,,0,,,,,,,,,,,,,,,#,7.8,#,41.0,10.0,12.0,#,7.8,#,41.0,10.0,12.0,#,20.0,#,17.0,#,26.0,#,3.9,#,21.0,,12.0,#,3.9,#,21.0,,12.0,#,11.0,#,8.8,#,12.0,,,,,,,,,,,,,,,,,,,,,,,,,
952,1973,1110151,,,,0,,,,,,,,,,,,,,,#,11.0,#,56.0,12.0,12.0,#,11.0,#,56.0,12.0,12.0,#,23.0,#,14.0,#,36.0,#,1.2,#,34.0,,12.0,#,1.2,#,34.0,,12.0,#,13.0,#,9.2,#,17.0,,,,,,,,,,,,,,,,,,,,,,,,,
953,1973,1110181,,,,0,,,,,,,,,,,,,,,#,11.0,#,80.0,12.0,12.0,#,11.0,#,80.0,12.0,12.0,#,25.0,#,20.0,#,25.0,#,6.2,#,24.0,,12.0,#,6.2,#,24.0,,12.0,#,12.0,#,11.0,#,15.0,,,,,,,,,,,,,,,,,,,,,,,,,
954,1973,1110191,,,,0,,,,,,,,,,,,,,,#,7.8,#,87.0,11.0,12.0,#,7.8,#,87.0,11.0,12.0,#,28.0,#,20.0,#,36.0,#,9.0,#,38.0,,12.0,#,9.0,#,38.0,,12.0,#,21.0,#,17.0,#,29.0,,,,,,,,,,,,,,,,,,,,,,,,,
955,1973,1110211,,,,0,,,,,,,,,,,,,,,#,6.9,#,66.0,48.0,48.0,#,7.6,#,41.0,12.0,12.0,#,26.0,#,27.0,#,35.0,#,4.1,#,35.0,,15.0,#,4.1,#,25.0,,12.0,#,11.0,#,9.1,#,13.0,,,,,,,,,,,,,,,,,,,,,,,,,
956,1973,1110221,,,,0,,,,,,,,,,,,,,,#,9.9,#,28.0,12.0,12.0,#,9.9,#,28.0,12.0,12.0,#,17.0,#,14.0,#,23.0,#,5.5,#,19.0,,12.0,#,5.5,#,19.0,,12.0,#,9.4,#,8.0,#,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
957,1973,1110231,,,,0,,,,,,,,,,,,,,,#,1.2,#,6.5,13.0,28.0,#,1.2,#,4.7,6.0,12.0,#,3.0,#,3.0,#,4.2,#,1.6,#,13.0,,28.0,#,2.1,#,13.0,,12.0,#,5.9,#,5.8,#,7.8,,,,,,,,,,,,,,,,,,,,,,,,,
958,1973,1110241,,,,0,,,,,,,,,,,,,,,#,1.0,#,19.0,16.0,24.0,#,1.9,#,17.0,10.0,12.0,#,5.3,#,3.7,#,4.7,#,1.6,#,23.0,,24.0,#,2.9,#,22.0,,12.0,#,8.2,#,6.6,#,8.8,,,,,,,,,,,,,,,,,,,,,,,,,
959,1973,1110251,,,,0,,,,,,,,,,,,,,,#,1.1,#,41.0,10.0,12.0,#,1.1,#,41.0,10.0,12.0,#,7.9,#,5.2,#,6.5,#,1.9,#,23.0,,12.0,#,1.9,#,23.0,,12.0,#,6.7,#,4.8,#,7.2,,,,,,,,,,,,,,,,,,,,,,,,,
960,1973,1110261,,,,0,,,,,,,,,,,,,,,#,1.0,#,17.0,4.0,12.0,#,1.0,#,17.0,4.0,12.0,#,4.3,#,2.6,#,3.8,#,1.2,#,13.0,,12.0,#,1.2,#,13.0,,12.0,#,4.9,#,3.7,#,7.5,,,,,,,,,,,,,,,,,,,,,,,,,
961,1973,1110271,,,,0,,,,,,,,,,,,,,,#,0.8,#,7.7,7.0,12.0,#,0.8,#,7.7,7.0,12.0,#,3.5,#,3.4,#,4.1,#,1.2,#,6.9,,12.0,#,1.2,#,6.9,,12.0,#,3.6,#,3.1,#,5.6,,,,,,,,,,,,,,,,,,,,,,,,,
962,1973,1110281,,,,0,,,,,,,,,,,,,,,<,0.5,#,24.0,6.0,12.0,<,0.5,#,24.0,6.0,12.0,#,3.7,#,1.9,#,2.2,#,0.6,#,23.0,,12.0,#,0.6,#,23.0,,12.0,#,3.2,#,1.2,#,1.8,,,,,,,,,,,,,,,,,,,,,,,,,
963,1973,1110291,,,,0,,,,,,,,,,,,,,,#,0.6,#,9.0,3.0,12.0,#,0.6,#,9.0,3.0,12.0,#,2.6,#,1.3,#,3.0,#,1.0,#,4.9,,12.0,#,1.0,#,4.9,,12.0,#,2.4,#,2.2,#,2.6,,,,,,,,,,,,,,,,,,,,,,,,,
964,1973,1110301,,,,0,,,,,,,,,,,,,,,#,0.5,#,5.8,6.0,24.0,#,0.9,#,5.7,3.0,12.0,#,2.4,#,1.9,#,2.8,#,0.9,#,17.0,,24.0,#,1.1,#,15.0,,12.0,#,4.9,#,4.5,#,5.3,,,,,,,,,,,,,,,,,,,,,,,,,
965,1973,1110311,,,,0,,,,,,,,,,,,,,,#,2.9,#,31.0,8.0,12.0,#,2.9,#,31.0,8.0,12.0,#,9.3,#,5.3,#,11.0,<,0.5,#,11.0,,12.0,<,0.5,#,11.0,,12.0,#,7.0,#,7.8,#,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
966,1973,1110321,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.0,0.0,12.0,<,0.5,#,2.0,0.0,12.0,#,1.1,#,1.0,#,1.2,<,0.5,#,1.7,,12.0,<,0.5,#,1.7,,12.0,#,0.8,#,0.7,#,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
967,1973,1110331,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.3,3.0,12.0,<,0.5,#,2.3,3.0,12.0,#,1.4,#,1.5,#,1.9,#,1.4,#,21.0,,12.0,#,1.4,#,21.0,,12.0,#,3.8,#,2.2,#,2.6,,,,,,,,,,,,,,,,,,,,,,,,,
968,1973,1110341,,,,0,,,,,,,,,,,,,,,#,1.0,#,15.0,6.0,12.0,#,1.0,#,15.0,6.0,12.0,#,4.5,#,3.6,#,5.0,#,1.5,#,8.7,,12.0,#,1.5,#,8.7,,12.0,#,4.4,#,4.0,#,6.5,,,,,,,,,,,,,,,,,,,,,,,,,
969,1973,1110371,,,,0,,,,,,,,,,,,,,,#,1.4,#,20.0,6.0,12.0,#,1.4,#,20.0,6.0,12.0,#,7.6,#,5.4,#,9.6,#,0.8,#,17.0,,12.0,#,0.8,#,17.0,,12.0,#,6.9,#,6.3,#,9.5,,,,,,,,,,,,,,,,,,,,,,,,,
970,1973,1110401,,,,0,,,,,,,,,,,,,,,#,0.6,#,5.9,5.0,12.0,#,0.6,#,5.9,5.0,12.0,#,2.7,#,2.5,#,3.5,<,0.5,#,8.1,,12.0,<,0.5,#,8.1,,12.0,#,4.7,#,4.7,#,6.7,,,,,,,,,,,,,,,,,,,,,,,,,
971,1973,1110411,,,,0,,,,,,,,,,,,,,,#,1.0,#,3.4,7.0,12.0,#,1.0,#,3.4,7.0,12.0,#,2.2,#,2.4,#,2.7,#,0.9,#,5.0,,12.0,#,0.9,#,5.0,,12.0,#,2.4,#,2.0,#,2.7,,,,,,,,,,,,,,,,,,,,,,,,,
972,1973,1110421,,,,0,,,,,,,,,,,,,,,#,1.2,#,4.7,7.0,12.0,#,1.2,#,4.7,7.0,12.0,#,2.5,#,2.4,#,3.2,#,0.8,#,4.5,,12.0,#,0.8,#,4.5,,12.0,#,2.4,#,2.1,#,2.7,,,,,,,,,,,,,,,,,,,,,,,,,
973,1973,1110431,,,,0,,,,,,,,,,,,,,,#,3.2,#,94.0,36.0,48.0,#,9.5,#,46.0,11.0,12.0,#,22.0,#,18.0,#,29.0,#,2.9,#,27.0,,15.0,#,2.9,#,23.0,,12.0,#,10.0,#,8.5,#,11.0,,,,,,,,,,,,,,,,,,,,,,,,,
974,1973,1110441,,,,0,,,,,,,,,,,,,,,#,24.0,#,180.0,12.0,12.0,#,24.0,#,180.0,12.0,12.0,#,71.0,#,55.0,#,82.0,#,14.0,#,47.0,,12.0,#,14.0,#,47.0,,12.0,#,29.0,#,28.0,#,36.0,,,,,,,,,,,,,,,,,,,,,,,,,
975,1973,1110451,,,,0,,,,,,,,,,,,,,,#,12.0,#,93.0,12.0,12.0,#,12.0,#,93.0,12.0,12.0,#,37.0,#,27.0,#,40.0,#,9.6,#,51.0,,12.0,#,9.6,#,51.0,,12.0,#,23.0,#,17.0,#,28.0,,,,,,,,,,,,,,,,,,,,,,,,,
976,1973,1110461,,,,0,,,,,,,,,,,,,,,#,8.4,#,79.0,45.0,48.0,#,12.0,#,51.0,12.0,12.0,#,28.0,#,28.0,#,34.0,#,8.5,#,50.0,,15.0,#,8.5,#,50.0,,12.0,#,22.0,#,19.0,#,25.0,,,,,,,,,,,,,,,,,,,,,,,,,
977,1973,1110471,,,,0,,,,,,,,,,,,,,,#,33.0,#,200.0,12.0,12.0,#,33.0,#,200.0,12.0,12.0,#,83.0,#,64.0,#,100.0,#,20.0,#,84.0,,12.0,#,20.0,#,84.0,,12.0,#,44.0,#,40.0,#,51.0,,,,,,,,,,,,,,,,,,,,,,,,,
978,1973,1110491,,,,0,,,,,,,,,,,,,,,#,9.7,#,47.0,9.0,12.0,#,9.7,#,47.0,9.0,12.0,#,18.0,#,16.0,#,20.0,#,4.4,#,22.0,,12.0,#,4.4,#,22.0,,12.0,#,10.0,#,9.3,#,12.0,,,,,,,,,,,,,,,,,,,,,,,,,
979,1973,1110511,,,,0,,,,,,,,,,,,,,,#,23.0,#,67.0,12.0,12.0,#,23.0,#,67.0,12.0,12.0,#,36.0,#,30.0,#,38.0,#,10.0,#,71.0,,12.0,#,10.0,#,71.0,,12.0,#,25.0,#,21.0,#,24.0,,,,,,,,,,,,,,,,,,,,,,,,,
