,西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値,地点統一番号
0,1975,110011,,,,0,,,,,,,,,,,,,,,#,0.5,#,0.8,0.0,6.0,#,0.5,#,0.8,0.0,6.0,#,0.6,#,0.5,#,0.5,#,2.0,#,2.6,,6.0,#,2.0,#,2.6,,6.0,#,2.3,#,2.4,#,2.6,,,,,,,,,,,,,,,,,,,,,,,,,
1,1975,110021,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.6,7.0,38.0,<,0.5,#,2.6,3.0,17.0,#,1.4,#,1.5,#,1.7,<,0.5,<,0.5,,38.0,<,0.5,<,0.5,,17.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2,1975,110031,,,,0,,,,,,,,,,,,,,,#,0.6,#,3.3,2.0,8.0,#,0.6,#,3.3,2.0,8.0,#,1.7,#,1.5,#,1.9,#,1.6,#,6.3,,8.0,#,1.6,#,6.3,,8.0,#,2.7,#,2.1,#,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,1975,110041,,,,0,,,,,,,,,,,,,,,#,0.7,#,5.1,4.0,39.0,#,0.8,#,5.1,4.0,14.0,#,2.3,#,1.8,#,3.5,#,3.8,#,9.8,,39.0,#,4.3,#,9.8,,14.0,#,6.4,#,6.2,#,6.9,,,,,,,,,,,,,,,,,,,,,,,,,
4,1975,110051,,,,0,,,,,,,,,,,,,,,#,1.0,#,6.9,26.0,48.0,#,1.6,#,6.3,8.0,12.0,#,3.6,#,3.3,#,5.1,#,3.4,#,10.0,,48.0,#,3.7,#,9.8,,12.0,#,6.7,#,6.5,#,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
5,1975,110061,,,,0,,,,,,,,,,,,,,,#,2.4,#,3.5,3.0,11.0,#,2.4,#,3.5,3.0,11.0,#,3.0,#,3.0,#,3.2,<,0.5,<,0.5,,11.0,<,0.5,<,0.5,,11.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
6,1975,110081,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.9,0.0,12.0,<,0.5,#,2.9,0.0,12.0,#,1.3,#,1.0,#,1.8,#,4.7,#,18.0,,12.0,#,4.7,#,18.0,,12.0,#,9.2,#,9.0,#,9.9,,,,,,,,,,,,,,,,,,,,,,,,,
7,1975,110091,,,,0,,,,,,,,,,,,,,,<,0.5,#,4.2,1.0,48.0,#,0.6,#,2.5,0.0,12.0,#,1.3,#,1.2,#,1.7,<,0.5,#,54.0,,48.0,#,4.4,#,26.0,,12.0,#,8.6,#,7.8,#,8.2,,,,,,,,,,,,,,,,,,,,,,,,,
8,1975,110101,,,,0,,,,,,,,,,,,,,,#,0.8,#,3.2,1.0,12.0,#,0.9,#,2.9,0.0,6.0,#,1.4,#,1.2,#,1.2,#,3.0,#,8.7,,12.0,#,3.2,#,7.3,,6.0,#,5.4,#,5.5,#,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
9,1975,110111,,,,0,,,,,,,,,,,,,,,<,0.5,#,1.8,0.0,74.0,#,0.9,#,1.7,0.0,14.0,#,1.1,#,1.1,#,1.2,#,3.8,#,32.0,,74.0,#,4.1,#,23.0,,14.0,#,8.5,#,7.5,#,8.9,,,,,,,,,,,,,,,,,,,,,,,,,
10,1975,110121,,,,0,,,,,,,,,,,,,,,#,0.8,#,2.8,0.0,42.0,#,0.9,#,2.8,0.0,10.0,#,1.5,#,1.5,#,1.8,#,4.4,#,13.0,,42.0,#,4.9,#,13.0,,10.0,#,8.3,#,8.0,#,9.2,,,,,,,,,,,,,,,,,,,,,,,,,
11,1975,110131,,,,0,,,,,,,,,,,,,,,#,0.8,#,2.4,0.0,12.0,#,0.8,#,2.4,0.0,12.0,#,1.4,#,1.4,#,1.7,#,5.2,#,9.6,,12.0,#,5.2,#,9.6,,12.0,#,7.4,#,7.3,#,8.4,,,,,,,,,,,,,,,,,,,,,,,,,
12,1975,110141,,,,0,,,,,,,,,,,,,,,#,0.6,#,1.8,0.0,12.0,#,0.6,#,1.5,0.0,6.0,#,0.9,#,0.8,#,0.9,#,3.8,#,33.0,,12.0,#,4.0,#,18.0,,6.0,#,9.6,#,8.4,#,13.0,,,,,,,,,,,,,,,,,,,,,,,,,
13,1975,110151,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.9,0.0,8.0,<,0.5,#,2.9,0.0,8.0,#,1.0,#,0.7,#,0.8,#,3.7,#,29.0,,8.0,#,3.7,#,29.0,,8.0,#,8.8,#,6.0,#,8.3,,,,,,,,,,,,,,,,,,,,,,,,,
14,1975,110161,,,,0,,,,,,,,,,,,,,,#,0.5,#,0.7,0.0,5.0,#,0.5,#,0.7,0.0,5.0,#,0.6,#,0.5,#,0.6,#,2.0,#,4.4,,5.0,#,2.0,#,4.4,,5.0,#,3.1,#,2.6,#,3.9,,,,,,,,,,,,,,,,,,,,,,,,,
15,1975,110171,,,,0,,,,,,,,,,,,,,,#,0.6,#,1.6,0.0,5.0,#,0.6,#,1.6,0.0,5.0,#,1.0,#,0.7,#,1.2,#,2.0,#,3.5,,5.0,#,2.0,#,3.5,,5.0,#,2.8,#,2.8,#,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
16,1975,110181,,,,0,,,,,,,,,,,,,,,#,0.5,#,0.7,0.0,5.0,#,0.5,#,0.7,0.0,5.0,#,0.6,#,0.6,#,0.6,#,2.2,#,3.3,,5.0,#,2.2,#,3.3,,5.0,#,2.5,#,2.4,#,2.5,,,,,,,,,,,,,,,,,,,,,,,,,
17,1975,110191,,,,0,,,,,,,,,,,,,,,#,0.6,#,2.4,0.0,10.0,#,0.7,#,2.4,0.0,5.0,#,1.5,#,1.4,#,2.0,#,5.8,#,11.0,,10.0,#,6.1,#,11.0,,5.0,#,8.1,#,7.1,#,9.7,,,,,,,,,,,,,,,,,,,,,,,,,
18,1975,110201,,,,0,,,,,,,,,,,,,,,<,0.5,#,1.5,0.0,8.0,<,0.5,#,1.5,0.0,8.0,#,0.8,#,0.7,#,0.8,#,5.2,#,19.0,,8.0,#,5.2,#,19.0,,8.0,#,8.4,#,6.8,#,7.6,,,,,,,,,,,,,,,,,,,,,,,,,
19,1975,110211,,,,0,,,,,,,,,,,,,,,#,0.5,#,0.9,0.0,6.0,#,0.5,#,0.9,0.0,6.0,#,0.7,#,0.7,#,0.9,#,2.4,#,9.3,,6.0,#,2.4,#,9.3,,6.0,#,6.8,#,7.4,#,8.8,,,,,,,,,,,,,,,,,,,,,,,,,
20,1975,110221,,,,0,,,,,,,,,,,,,,,#,0.5,#,1.4,0.0,5.0,#,0.5,#,1.4,0.0,5.0,#,0.8,#,0.6,#,0.7,#,4.1,#,11.0,,5.0,#,4.1,#,11.0,,5.0,#,7.5,#,8.2,#,8.9,,,,,,,,,,,,,,,,,,,,,,,,,
21,1975,110231,,,,0,,,,,,,,,,,,,,,#,0.6,#,1.3,0.0,12.0,#,0.7,#,1.1,0.0,6.0,#,0.9,#,1.0,#,1.0,#,2.8,#,40.0,,12.0,#,3.0,#,34.0,,6.0,#,18.0,#,16.0,#,28.0,,,,,,,,,,,,,,,,,,,,,,,,,
22,1975,110241,,,,0,,,,,,,,,,,,,,,#,0.5,#,0.9,0.0,6.0,#,0.5,#,0.9,0.0,6.0,#,0.6,#,0.6,#,0.7,#,3.0,#,6.5,,6.0,#,3.0,#,6.5,,6.0,#,4.1,#,3.4,#,5.5,,,,,,,,,,,,,,,,,,,,,,,,,
23,1975,110251,,,,0,,,,,,,,,,,,,,,#,0.7,#,1.7,0.0,12.0,#,0.8,#,1.5,0.0,6.0,#,1.2,#,1.1,#,1.3,#,2.6,#,11.0,,12.0,#,3.2,#,10.0,,6.0,#,5.3,#,3.5,#,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
24,1975,110261,,,,0,,,,,,,,,,,,,,,<,0.5,#,1.2,0.0,8.0,<,0.5,#,1.2,0.0,8.0,#,0.8,#,0.7,#,1.0,#,2.7,#,6.7,,8.0,#,2.7,#,6.7,,8.0,#,4.3,#,3.5,#,5.1,,,,,,,,,,,,,,,,,,,,,,,,,
25,1975,110271,,,,0,,,,,,,,,,,,,,,#,0.6,#,1.1,0.0,6.0,#,0.6,#,1.1,0.0,6.0,#,0.8,#,0.8,#,0.9,#,1.4,#,4.5,,6.0,#,1.4,#,4.5,,6.0,#,2.4,#,2.1,#,2.5,,,,,,,,,,,,,,,,,,,,,,,,,
26,1975,110281,,,,0,,,,,,,,,,,,,,,#,0.6,#,0.9,0.0,6.0,#,0.6,#,0.9,0.0,6.0,#,0.7,#,0.8,#,0.8,#,0.8,#,1.8,,6.0,#,0.8,#,1.8,,6.0,#,1.4,#,1.5,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,
27,1975,110291,,,,0,,,,,,,,,,,,,,,#,0.5,#,1.0,0.0,19.0,#,0.6,#,1.0,0.0,10.0,#,0.8,#,0.8,#,0.8,<,0.5,#,6.4,,19.0,<,0.5,#,4.9,,10.0,#,2.8,#,2.8,#,3.2,,,,,,,,,,,,,,,,,,,,,,,,,
28,1975,110301,,,,0,,,,,,,,,,,,,,,<,0.5,#,1.0,0.0,5.0,<,0.5,#,1.0,0.0,5.0,#,0.6,<,0.5,#,0.5,<,0.5,#,4.3,,5.0,<,0.5,#,4.3,,5.0,#,2.6,#,2.8,#,3.7,,,,,,,,,,,,,,,,,,,,,,,,,
29,1975,110311,,,,0,,,,,,,,,,,,,,,#,0.5,#,3.6,1.0,38.0,#,0.5,#,3.6,1.0,13.0,#,1.5,#,1.2,#,2.3,#,1.9,#,13.0,,38.0,#,1.9,#,13.0,,13.0,#,4.9,#,4.1,#,4.7,,,,,,,,,,,,,,,,,,,,,,,,,
30,1975,110321,,,,0,,,,,,,,,,,,,,,#,1.2,#,3.4,1.0,20.0,#,1.3,#,2.6,0.0,10.0,#,1.8,#,1.6,#,2.2,#,3.4,#,8.8,,20.0,#,3.5,#,7.2,,10.0,#,5.1,#,5.0,#,5.5,,,,,,,,,,,,,,,,,,,,,,,,,
31,1975,110331,,,,0,,,,,,,,,,,,,,,#,0.5,#,2.7,0.0,74.0,#,0.6,#,1.8,0.0,13.0,#,1.2,#,1.1,#,1.3,#,3.4,#,11.0,,74.0,#,3.8,#,8.8,,13.0,#,5.1,#,4.8,#,5.2,,,,,,,,,,,,,,,,,,,,,,,,,
32,1975,110341,,,,0,,,,,,,,,,,,,,,<,0.5,#,1.9,0.0,48.0,#,0.5,#,1.7,0.0,12.0,#,0.9,#,0.9,#,0.9,#,2.8,#,10.0,,48.0,#,3.4,#,8.0,,12.0,#,4.6,#,4.3,#,4.7,,,,,,,,,,,,,,,,,,,,,,,,,
33,1975,110351,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.3,0.0,48.0,<,0.5,#,1.5,0.0,12.0,#,0.9,#,0.9,#,1.0,#,1.6,#,10.0,,48.0,#,1.8,#,9.6,,12.0,#,5.0,#,5.0,#,5.5,,,,,,,,,,,,,,,,,,,,,,,,,
34,1975,110361,,,,0,,,,,,,,,,,,,,,#,0.7,#,16.0,2.0,8.0,#,0.7,#,16.0,2.0,8.0,#,3.4,#,1.3,#,1.5,#,3.4,#,10.0,,8.0,#,3.4,#,10.0,,8.0,#,6.2,#,5.4,#,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
35,1975,110371,,,,0,,,,,,,,,,,,,,,#,0.5,#,0.9,0.0,42.0,#,0.5,#,0.9,0.0,10.0,#,0.6,#,0.6,#,0.6,#,1.3,#,3.5,,42.0,#,1.4,#,3.5,,10.0,#,2.5,#,2.6,#,2.9,,,,,,,,,,,,,,,,,,,,,,,,,
36,1975,110381,,,,0,,,,,,,,,,,,,,,#,0.5,#,0.5,0.0,2.0,#,0.5,#,0.5,0.0,2.0,#,0.5,#,0.5,#,0.5,<,0.5,#,1.4,,2.0,<,0.5,#,1.4,,2.0,#,1.0,#,1.0,#,1.4,,,,,,,,,,,,,,,,,,,,,,,,,
37,1975,110391,,,,0,,,,,,,,,,,,,,,<,0.5,<,0.5,0.0,4.0,<,0.5,<,0.5,0.0,4.0,<,0.5,<,0.5,<,0.5,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
38,1975,110401,,,,0,,,,,,,,,,,,,,,<,0.5,#,0.6,0.0,4.0,<,0.5,#,0.6,0.0,4.0,#,0.5,<,0.5,<,0.5,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
39,1975,110411,,,,0,,,,,,,,,,,,,,,#,0.8,#,1.4,0.0,4.0,#,0.8,#,1.4,0.0,4.0,#,1.0,#,0.9,#,1.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
40,1975,110421,,,,0,,,,,,,,,,,,,,,<,0.5,<,0.5,0.0,4.0,<,0.5,<,0.5,0.0,4.0,<,0.5,<,0.5,<,0.5,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
41,1975,110431,,,,0,,,,,,,,,,,,,,,<,0.5,#,6.3,2.0,5.0,<,0.5,#,6.3,2.0,5.0,#,1.9,#,1.0,#,1.3,<,0.5,<,0.5,,5.0,<,0.5,<,0.5,,5.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
42,1975,110441,,,,0,,,,,,,,,,,,,,,<,0.5,#,7.6,2.0,5.0,<,0.5,#,7.6,2.0,5.0,#,2.4,#,0.6,#,2.6,<,0.5,<,0.5,,5.0,<,0.5,<,0.5,,5.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
43,1975,110451,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.4,1.0,4.0,<,0.5,#,2.4,1.0,4.0,#,1.1,#,0.8,#,0.8,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
44,1975,110461,,,,0,,,,,,,,,,,,,,,#,0.6,#,2.2,0.0,4.0,#,0.6,#,2.2,0.0,4.0,#,1.1,#,0.8,#,0.8,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
45,1975,110471,,,,0,,,,,,,,,,,,,,,<,0.5,<,0.5,0.0,4.0,<,0.5,<,0.5,0.0,4.0,<,0.5,<,0.5,<,0.5,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
46,1975,110481,,,,0,,,,,,,,,,,,,,,<,0.5,#,0.6,0.0,4.0,<,0.5,#,0.6,0.0,4.0,#,0.5,#,0.5,#,0.5,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
47,1975,110491,,,,0,,,,,,,,,,,,,,,<,0.5,#,1.1,1.0,4.0,<,0.5,#,1.1,1.0,4.0,#,0.7,#,0.6,#,0.6,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
48,1975,110501,,,,0,,,,,,,,,,,,,,,#,0.5,#,1.0,0.0,4.0,#,0.5,#,1.0,0.0,4.0,#,0.7,#,0.7,#,0.8,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
49,1975,110511,,,,0,,,,,,,,,,,,,,,<,0.5,#,0.8,0.0,4.0,<,0.5,#,0.8,0.0,4.0,#,0.6,#,0.6,#,0.6,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
50,1975,110521,,,,0,,,,,,,,,,,,,,,#,0.6,#,1.0,0.0,4.0,#,0.6,#,1.0,0.0,4.0,#,0.8,#,0.7,#,0.8,#,1.8,#,3.3,,4.0,#,1.8,#,3.3,,4.0,#,2.4,#,2.2,#,2.4,,,,,,,,,,,,,,,,,,,,,,,,,
51,1975,110531,,,,0,,,,,,,,,,,,,,,#,0.5,#,0.9,0.0,4.0,#,0.5,#,0.9,0.0,4.0,#,0.7,#,0.7,#,0.8,#,2.2,#,3.9,,4.0,#,2.2,#,3.9,,4.0,#,2.7,#,2.3,#,2.3,,,,,,,,,,,,,,,,,,,,,,,,,
52,1975,110541,,,,0,,,,,,,,,,,,,,,#,0.5,#,1.4,0.0,4.0,#,0.5,#,1.4,0.0,4.0,#,0.8,#,0.7,#,0.8,#,2.0,#,4.1,,4.0,#,2.0,#,4.1,,4.0,#,2.7,#,2.4,#,2.5,,,,,,,,,,,,,,,,,,,,,,,,,
53,1975,110551,,,,0,,,,,,,,,,,,,,,#,0.5,#,3.3,1.0,24.0,#,0.7,#,2.6,0.0,12.0,#,1.2,#,1.1,#,1.2,#,1.2,#,9.6,,24.0,#,1.2,#,8.9,,12.0,#,3.2,#,2.7,#,3.4,,,,,,,,,,,,,,,,,,,,,,,,,
54,1975,110561,,,,0,,,,,,,,,,,,,,,#,0.5,#,2.7,3.0,12.0,#,0.5,#,2.7,3.0,12.0,#,1.5,#,1.5,#,1.8,#,1.2,#,8.4,,12.0,#,1.2,#,8.4,,12.0,#,3.3,#,2.6,#,3.2,,,,,,,,,,,,,,,,,,,,,,,,,
55,1975,110571,,,,0,,,,,,,,,,,,,,,#,0.5,#,1.2,1.0,4.0,#,0.5,#,1.2,1.0,4.0,#,0.7,#,0.6,#,0.6,#,1.9,#,3.7,,4.0,#,1.9,#,3.7,,4.0,#,2.4,#,2.1,#,2.2,,,,,,,,,,,,,,,,,,,,,,,,,
56,1975,110591,,,,0,,,,,,,,,,,,,,,#,0.5,#,1.2,1.0,4.0,#,0.5,#,1.2,1.0,4.0,#,0.7,#,0.6,#,0.6,#,1.9,#,3.7,,4.0,#,1.9,#,3.7,,4.0,#,2.6,#,2.4,#,2.7,,,,,,,,,,,,,,,,,,,,,,,,,
57,1975,110601,,,,0,,,,,,,,,,,,,,,#,0.5,#,0.6,0.0,4.0,#,0.5,#,0.6,0.0,4.0,#,0.6,#,0.6,#,0.6,#,2.1,#,3.8,,4.0,#,2.1,#,3.8,,4.0,#,2.6,#,2.2,#,2.3,,,,,,,,,,,,,,,,,,,,,,,,,
58,1975,110611,,,,0,,,,,,,,,,,,,,,#,0.5,#,4.7,8.0,48.0,#,1.0,#,3.5,1.0,12.0,#,1.5,#,1.3,#,1.6,#,1.4,#,9.5,,48.0,#,1.8,#,8.4,,12.0,#,3.4,#,2.9,#,3.5,,,,,,,,,,,,,,,,,,,,,,,,,
59,1975,110621,,,,0,,,,,,,,,,,,,,,#,0.6,#,1.9,0.0,8.0,#,0.6,#,1.9,0.0,8.0,#,1.3,#,1.4,#,1.7,#,1.9,#,3.9,,8.0,#,1.9,#,3.9,,8.0,#,2.9,#,3.0,#,3.2,,,,,,,,,,,,,,,,,,,,,,,,,
60,1975,110631,,,,0,,,,,,,,,,,,,,,#,0.6,#,1.4,2.0,4.0,#,0.6,#,1.4,2.0,4.0,#,1.1,#,1.2,#,1.4,#,3.2,#,5.4,,4.0,#,3.2,#,5.4,,4.0,#,4.2,#,4.1,#,4.2,,,,,,,,,,,,,,,,,,,,,,,,,
61,1975,110641,,,,0,,,,,,,,,,,,,,,#,0.8,#,2.8,1.0,4.0,#,0.8,#,2.8,1.0,4.0,#,1.6,#,1.4,#,1.8,#,4.0,#,7.2,,4.0,#,4.0,#,7.2,,4.0,#,5.2,#,4.7,#,5.2,,,,,,,,,,,,,,,,,,,,,,,,,
62,1975,110651,,,,0,,,,,,,,,,,,,,,#,0.5,#,1.3,0.0,16.0,#,0.5,#,1.3,0.0,9.0,#,0.8,#,0.8,#,1.0,#,1.3,#,7.6,,16.0,#,2.1,#,7.6,,9.0,#,4.5,#,4.7,#,4.9,,,,,,,,,,,,,,,,,,,,,,,,,
63,1975,110661,,,,0,,,,,,,,,,,,,,,#,0.6,#,3.2,1.0,38.0,#,0.8,#,3.2,1.0,10.0,#,1.6,#,1.2,#,2.0,#,2.9,#,13.0,,38.0,#,2.9,#,13.0,,10.0,#,5.5,#,4.7,#,5.9,,,,,,,,,,,,,,,,,,,,,,,,,
64,1975,110671,,,,0,,,,,,,,,,,,,,,#,1.0,#,3.0,1.0,8.0,#,1.0,#,3.0,1.0,8.0,#,1.5,#,1.3,#,1.4,#,2.0,#,6.0,,8.0,#,2.0,#,6.0,,8.0,#,4.1,#,4.4,#,4.9,,,,,,,,,,,,,,,,,,,,,,,,,
65,1975,110681,,,,0,,,,,,,,,,,,,,,#,1.1,#,4.7,3.0,12.0,#,1.1,#,4.7,3.0,12.0,#,2.4,#,2.3,#,2.7,#,1.6,#,10.0,,12.0,#,1.6,#,10.0,,12.0,#,5.0,#,5.2,#,5.6,,,,,,,,,,,,,,,,,,,,,,,,,
66,1975,110691,,,,0,,,,,,,,,,,,,,,#,0.6,#,7.4,17.0,91.0,#,1.0,#,6.4,3.0,14.0,#,2.5,#,2.2,#,2.7,#,1.1,#,17.0,,91.0,#,3.4,#,14.0,,14.0,#,5.9,#,5.4,#,6.4,,,,,,,,,,,,,,,,,,,,,,,,,
67,1975,110701,,,,0,,,,,,,,,,,,,,,#,1.0,#,4.1,5.0,47.0,#,1.3,#,3.3,2.0,12.0,#,2.1,#,1.9,#,2.3,#,2.5,#,15.0,,47.0,#,2.8,#,14.0,,12.0,#,5.6,#,5.0,#,5.2,,,,,,,,,,,,,,,,,,,,,,,,,
68,1975,110711,,,,0,,,,,,,,,,,,,,,#,0.5,#,0.9,0.0,4.0,#,0.5,#,0.9,0.0,4.0,#,0.7,#,0.6,#,0.6,#,2.5,#,7.0,,4.0,#,2.5,#,7.0,,4.0,#,4.1,#,3.4,#,4.1,,,,,,,,,,,,,,,,,,,,,,,,,
69,1975,110721,,,,0,,,,,,,,,,,,,,,#,1.3,#,4.3,2.0,8.0,#,1.3,#,4.3,2.0,8.0,#,2.3,#,1.8,#,2.8,#,2.9,#,6.7,,8.0,#,2.9,#,6.7,,8.0,#,4.8,#,5.2,#,5.6,,,,,,,,,,,,,,,,,,,,,,,,,
70,1975,110731,,,,0,,,,,,,,,,,,,,,#,1.1,#,3.6,7.0,24.0,#,1.4,#,3.1,4.0,12.0,#,2.0,#,1.7,#,2.4,#,2.5,#,18.0,,24.0,#,2.6,#,17.0,,12.0,#,5.7,#,4.6,#,5.4,,,,,,,,,,,,,,,,,,,,,,,,,
71,1975,110741,,,,0,,,,,,,,,,,,,,,#,0.6,#,4.0,6.0,74.0,#,0.9,#,3.3,1.0,14.0,#,2.0,#,2.1,#,2.5,#,3.2,#,21.0,,74.0,#,3.7,#,16.0,,14.0,#,6.2,#,5.6,#,6.2,,,,,,,,,,,,,,,,,,,,,,,,,
72,1975,110751,,,,0,,,,,,,,,,,,,,,#,0.7,#,8.3,23.0,74.0,#,1.0,#,6.3,5.0,14.0,#,3.0,#,2.8,#,3.3,#,1.9,#,18.0,,74.0,#,2.9,#,12.0,,14.0,#,7.0,#,6.8,#,8.3,,,,,,,,,,,,,,,,,,,,,,,,,
73,1975,110761,,,,0,,,,,,,,,,,,,,,#,0.6,#,0.8,0.0,2.0,#,0.6,#,0.8,0.0,2.0,#,0.7,#,0.7,#,0.8,#,2.3,#,4.2,,2.0,#,2.3,#,4.2,,2.0,#,3.3,#,3.3,#,4.2,,,,,,,,,,,,,,,,,,,,,,,,,
74,1975,110771,,,,0,,,,,,,,,,,,,,,#,1.0,#,1.1,0.0,2.0,#,1.0,#,1.1,0.0,2.0,#,1.1,#,1.1,#,1.1,#,2.6,#,4.0,,2.0,#,2.6,#,4.0,,2.0,#,3.3,#,3.3,#,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
75,1975,110781,,,,0,,,,,,,,,,,,,,,#,1.2,#,3.7,1.0,8.0,#,1.3,#,3.4,1.0,4.0,#,2.1,#,1.9,#,2.2,#,3.8,#,6.6,,8.0,#,5.0,#,5.7,,4.0,#,5.3,#,5.3,#,5.4,,,,,,,,,,,,,,,,,,,,,,,,,
76,1975,110791,,,,0,,,,,,,,,,,,,,,#,1.2,#,3.6,1.0,8.0,#,1.2,#,3.3,1.0,4.0,#,1.9,#,1.6,#,1.7,#,4.4,#,6.8,,8.0,#,4.5,#,5.8,,4.0,#,5.2,#,5.2,#,5.6,,,,,,,,,,,,,,,,,,,,,,,,,
77,1975,110801,,,,0,,,,,,,,,,,,,,,#,0.6,#,1.6,0.0,2.0,#,0.6,#,1.6,0.0,2.0,#,1.1,#,1.1,#,1.6,#,3.4,#,4.6,,2.0,#,3.4,#,4.6,,2.0,#,4.0,#,4.0,#,4.6,,,,,,,,,,,,,,,,,,,,,,,,,
78,1975,110811,,,,0,,,,,,,,,,,,,,,#,1.6,#,2.3,0.0,2.0,#,1.6,#,2.3,0.0,2.0,#,2.0,#,2.0,#,2.3,#,3.8,#,4.0,,2.0,#,3.8,#,4.0,,2.0,#,3.9,#,3.9,#,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
79,1975,110821,,,,0,,,,,,,,,,,,,,,#,0.5,#,0.5,0.0,2.0,#,0.5,#,0.5,0.0,2.0,#,0.5,#,0.5,#,0.5,#,1.1,#,1.8,,2.0,#,1.1,#,1.8,,2.0,#,1.5,#,1.5,#,1.8,,,,,,,,,,,,,,,,,,,,,,,,,
