,西暦年度,ＲＬＳ識別コード,水系コード,絶対番号,地点新設等コード,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,ＣＯＤ等基準点識別コード,水域名称_漢字,水域名称_カタカナ,水域名称_ローマ字,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,類型,達成期間,指定区分,類型指定年_ＣＯＤ等,類型指定月_ＣＯＤ等,類型指定日_ＣＯＤ等,特例１,特例２,特例３,特例４,特例５,ＣＯＤの測定方法,県際水域コード,県際地点コード,測定中止年,測定中止月,測定中止日,測定再開年,測定再開月,測定再開日,ＮＰ測定コード,ＮＰ基準点識別コード,ＮＰ水域コード,ＮＰ水域名称_漢字,ＮＰ水域名称_カタカナ,ＮＰ水域名称_ローマ字,ＮＰ地点名称_漢字,ＮＰ地点名称_カタカナ,ＮＰ地点名称_ローマ字,ＮＰ類型,ＮＰ達成期間,ＮＰ指定区分,ＮＰ類型指定年,ＮＰ類型指定月,ＮＰ類型指定日,Ｎ指定の有無,Ｐ指定の有無,Ｎ暫定基準値,Ｐ暫定基準値,ＮＰ基準の特例,Ｎ測定方法,Ｐ測定方法,ＮＰ県際水域コード,ＮＰ県際地点コード,ＮＰ測定中止年,ＮＰ測定中止月,ＮＰ測定中止日,ＮＰ測定再開年,ＮＰ測定再開月,ＮＰ測定再開日,水道の取水地点,水質年鑑コード,推定絶対番号,推定水系コード,備考,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,地点統一番号
0,1983,1,81007.0,110010,2,1,1,1,1,石狩川上流（１）,イシカリカ゛ワ  シ゛ヨウリユウ  （１）,,留辺志部川合流前（日東つり橋）,ルヘ゛シヘ゛カ゛ワコ゛ウリユウマエ,,AA,1.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,1.0,3.0,,石狩川上流（１）,イシカリカ゛ワ  シ゛ヨウリユウ  （１）,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,01R001,,,,43.83111111,142.79888889, 43:49:52,142:47:56,0100101
1,1983,1,81007.0,110020,2,1,2,52,2,石狩川上流（２）,イシカリカ゛ワ  シ゛ヨウリユウ  （２）,,東鷹栖浄水取水口,ヒカ゛シタカスシ゛ヨウスイ  シユスイクチ,,A,1.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,1.0,3.0,,石狩川上流（２）,イシカリカ゛ワ  シ゛ヨウリユウ  （２）,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,01R002,,,,43.80527778,142.40222222, 43:48:19,142:24:08,0100252
2,1983,1,81007.0,110030,2,1,2,2,1,石狩川上流（２）,イシカリカ゛ワ  シ゛ヨウリユウ  （２）,,永山橋,ナカ゛ヤマハ゛シ,,A,1.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,1.0,3.0,,石狩川上流（２）,イシカリカ゛ワ  シ゛ヨウリユウ  （２）,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,43.81750000,142.42666667, 43:49:03,142:25:36,0100202
3,1983,1,81007.0,110060,2,1,4,1,1,石狩川中流下流,イシカリカ゛ワ  チユウリユウ  カリユウ,,石狩大橋,イシカリオオハシ,,B,2.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,1.0,3.0,,石狩川中流下流,イシカリカ゛ワ  チユウリユウ  カリユウ,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,01R005,,,,43.12388889,141.54250000, 43:07:26,141:32:33,0100401
4,1983,1,81007.0,110070,2,1,4,51,2,石狩川中流下流,イシカリカ゛ワ  チユウリユウ  カリユウ,,石狩河口橋,イシカリカコウハ゛シ,,B,2.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,1.0,3.0,,石狩川中流下流,イシカリカ゛ワ  チユウリユウ  カリユウ,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,43.22888889,141.35194444, 43:13:44,141:21:07,0100451
5,1983,1,81007.0,110080,2,1,4,52,2,石狩川中流下流,イシカリカ゛ワ  チユウリユウ  カリユウ,,新石狩大橋,シンイシカリオオハシ,,B,2.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,1.0,3.0,,石狩川中流下流,イシカリカ゛ワ  チユウリユウ  カリユウ,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,43.13666667,141.51138889, 43:08:12,141:30:41,0100452
6,1983,1,81007.0,110090,2,1,4,53,2,石狩川中流下流,イシカリカ゛ワ  チユウリユウ  カリユウ,,奈井江大橋,ナイエオオハシ,,B,2.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.42916667,141.84472222, 43:25:45,141:50:41,0100453
7,1983,1,81007.0,110100,2,1,4,54,2,石狩川中流下流,イシカリカ゛ワ  チユウリユウ  カリユウ,,石狩川橋,イシカリカ゛ワハ゛シ,,B,2.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,1.0,3.0,,石狩川中流下流,イシカリカ゛ワ  チユウリユウ  カリユウ,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,43.56055556,141.88500000, 43:33:38,141:53:06,0100454
8,1983,1,81007.0,110110,2,1,4,55,2,石狩川中流下流,イシカリカ゛ワ  チユウリユウ  カリユウ,,岩見沢大橋,イワミサ゛ワオオハシ,,B,2.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,1.0,3.0,,石狩川中流下流,イシカリカ゛ワ  チユウリユウ  カリユウ,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,43.05750000,141.66138889, 43:03:27,141:39:41,0100455
9,1983,1,81007.0,110130,2,1,5,52,2,石狩川上流（３）,イシカリカ゛ワ  シ゛ヨウリユウ  （３）,,旭川市上水東神楽浄水場取水口,ヒカ゛シカク゛ラシ゛ヨウスイシユスイクチ,,A,1.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,1.0,3.0,,石狩川上流（３）,イシカリカ゛ワ  シ゛ヨウリユウ  （３）,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,01R582,,,,43.72972222,142.40666667, 43:43:47,142:24:24,0100552
10,1983,1,81007.0,110140,2,1,5,2,1,石狩川上流（３）,イシカリカ゛ワ  シ゛ヨウリユウ  （３）,,東神楽橋,ヒカ゛シカク゛ラハ゛シ,,A,1.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.70638889,142.45916667, 43:42:23,142:27:33,0100502
11,1983,1,81004.0,110160,2,1,6,2,1,常呂川上流,トコロカ゛ワ  シ゛ヨウリユウ,,金比羅橋（上常呂）,コンヒ゜ラハ゛シ  （  カミトコロ  ）,,A,1.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.75388889,143.83944444, 43:45:14,143:50:22,0100602
12,1983,1,81004.0,110170,2,1,7,1,1,常呂川下流,トコロカ゛ワ  カリユウ,,忠志橋,チユウシハ゛シ,,B,2.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R126,,,,43.92111111,143.96555556, 43:55:16,143:57:56,0100701
13,1983,1,81004.0,110180,2,1,7,51,2,常呂川下流,トコロカ゛ワ  カリユウ,,上川沿水位観測所（上川沿）,カミカワソ゛エ  スイイカンソクシヨ,,B,2.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.05222222,144.03277778, 44:03:08,144:01:58,0100751
14,1983,1,81004.0,110190,2,1,7,52,2,常呂川下流,トコロカ゛ワ  カリユウ,,若松橋（北見）,ワカマツハ゛シ  （  キタミ  ）,,B,2.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.79944444,143.91111111, 43:47:58,143:54:40,0100752
15,1983,1,81013.0,110220,2,1,8,52,2,十勝川上流,トカチカ゛ワ  シ゛ヨウリユウ,,上川橋,カミカワハ゛シ,,AA,1.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,1.0,3.0,,十勝川上流,トカチカ゛ワ  シ゛ヨウリユウ,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,01R250,,,,43.03500000,142.93583333, 43:02:06,142:56:09,0100852
16,1983,1,81013.0,110230,2,1,8,2,1,十勝川上流,トカチカ゛ワ  シ゛ヨウリユウ,,新清橋,シンセイハ゛シ,,AA,1.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.09638889,142.91722222, 43:05:47,142:55:02,0100802
17,1983,1,81013.0,110240,2,1,9,1,1,十勝川中流,トカチカ゛ワ  チユウリユウ,,佐幌川合流前,サホロカ゛ワコ゛ウリユウマエ,,A,2.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,1.0,3.0,,十勝川中流,トカチカ゛ワ  チユウリユウ,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,01R2501,,,,42.98444444,142.94805556, 42:59:04,142:56:53,0100901
18,1983,1,81013.0,110250,2,1,10,1,1,十勝川下流,トカチカ゛ワ  カリユウ,,茂岩橋（茂岩）,モイワハ゛シ  （  モイワ  ）,,B,2.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,1.0,3.0,,十勝川下流,トカチカ゛ワ  カリユウ,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,01R2591,,,,42.80694444,143.51055556, 42:48:25,143:30:38,0101001
19,1983,1,81013.0,110260,2,1,10,2,1,十勝川下流,トカチカ゛ワ  カリユウ,,千代田堰堤,チヨタ゛エンテイ,,B,2.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,1.0,3.0,,十勝川下流,トカチカ゛ワ  カリユウ,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,01R258,,,,42.94055556,143.33972222, 42:56:26,143:20:23,0101002
20,1983,1,81013.0,110270,2,1,10,3,1,十勝川下流,トカチカ゛ワ  カリユウ,,十勝大橋（帯広）,トカチオオハシ  （  オヒ゛ヒロ  ）,,B,2.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,1.0,3.0,,十勝川下流,トカチカ゛ワ  カリユウ,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,01R252,,,,42.93527778,143.20222222, 42:56:07,143:12:08,0101003
21,1983,1,81013.0,110280,2,1,10,51,2,十勝川下流,トカチカ゛ワ  カリユウ,,祥栄橋（芽室太）,シヨウエイハ゛シ  （  メムロフ゛ト  ）,,B,2.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.92777778,143.04750000, 42:55:40,143:02:51,0101051
22,1983,1,81013.0,110290,2,1,10,52,2,十勝川下流,トカチカ゛ワ  カリユウ,,十勝橋,トカチハ゛シ,,B,2.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,1.0,3.0,,十勝川下流,トカチカ゛ワ  カリユウ,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,42.95888889,142.96166667, 42:57:32,142:57:42,0101052
23,1983,1,81005.0,110310,2,1,11,1,1,網走川上流,アハ゛シリカ゛ワ  シ゛ヨウリユウ,,大正橋,タイシヨウハ゛シ,,A,1.0,1.0,1971.0,5.0,25.0,,,,,,,,,,,,,,,1.0,3.0,,網走川上流,アハ゛シリカ゛ワ  シ゛ヨウリユウ,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,01R132,,,,43.82527778,144.09111111, 43:49:31,144:05:28,0101101
24,1983,1,81005.0,110320,2,1,12,1,1,網走川中流,アハ゛シリカ゛ワ  チユウリユウ,,治水橋（本郷）,チスイハ゛シ  （  ホンコ゛ウ  ）,,B,2.0,1.0,1971.0,5.0,25.0,,,,,,,,,,,,,,,1.0,3.0,,網走川中流,アハ゛シリカ゛ワ  チユウリユウ,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,01R133,,,,43.90972222,144.13916667, 43:54:35,144:08:21,0101201
25,1983,1,81005.0,110330,2,1,13,1,1,網走川下流,アハ゛シリカ゛ワ  カリユウ,,網走橋,アハ゛シリハ゛シ,,B,2.0,1.0,1971.0,5.0,25.0,,,,,,,,,,,,,,,1.0,3.0,,網走川下流,アハ゛シリカ゛ワ  カリユウ,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,01R134,,,,44.02361111,144.26722222, 44:01:25,144:16:02,0101301
26,1983,1,81005.0,110340,2,1,14,1,1,美幌川上流,ヒ゛ホロカ゛ワ  シ゛ヨウリユウ,,都橋,ミヤコハ゛シ,,A,1.0,1.0,1971.0,5.0,25.0,,,,,,,,,,,,,,,1.0,3.0,,美幌川上流,ヒ゛ホロカ゛ワ  シ゛ヨウリユウ,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,01R131,,,,43.80277778,144.17027778, 43:48:10,144:10:13,0101401
27,1983,1,81005.0,110350,2,1,15,1,1,美幌川下流,ヒ゛ホロカ゛ワ  カリユウ,,美幌橋,ヒ゛ホロハ゛シ,,B,2.0,1.0,1971.0,5.0,25.0,,,,,,,,,,,,,,,1.0,3.0,,美幌川下流,ヒ゛ホロカ゛ワ  カリユウ,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,01R1311,,,,43.82861111,144.12277778, 43:49:43,144:07:22,0101501
28,1983,1,81006.0,110360,2,1,16,1,1,留萌川上流,ルモイカ゛ワ  シ゛ヨウリユウ,,橘橋（峠下）,タチハ゛ナハ゛シ  （  トウケ゛シタ  ）,,AA,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R703,,,,43.84888889,141.80555556, 43:50:56,141:48:20,0101601
29,1983,1,81006.0,110370,2,1,17,1,1,留萌川中流,ルモイカ゛ワ  チユウリユウ,,１６線橋,１６  センハ゛シ,,A,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R704,,,,43.88805556,141.71777778, 43:53:17,141:43:04,0101701
30,1983,1,81006.0,110380,2,1,18,1,1,留萌川下流,ルモイカ゛ワ  カリユウ,,留萌橋（河口）,ルモイハ゛シ  （  カコウ  ）,,B,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R701,,,,43.95333333,141.64388889, 43:57:12,141:38:38,0101801
31,1983,1,81006.0,110390,2,1,18,51,2,留萌川下流,ルモイカ゛ワ  カリユウ,,大和田水位観測所（大和田）,オオワタ゛  スイイカンソクシヨ,,B,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.90777778,141.70000000, 43:54:28,141:42:00,0101851
32,1983,1,81001.0,110400,2,1,19,1,1,天塩川上流,テシオカ゛ワ  シ゛ヨウリユウ,,朝日橋（奥士別）,アサヒハ゛シ  （  オクシヘ゛ツ  ）,,AA,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R0211,,,,44.10972222,142.59805556, 44:06:35,142:35:53,0101901
33,1983,1,81001.0,110410,2,1,20,1,1,天塩川中流,テシオカ゛ワ  チユウリユウ,,土別市上水東山浄水場取水口,ヒカ゛シヤマ  シ゛ヨウスイ  シユスイクチ,,A,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R021,,,,44.17833333,142.41472222, 44:10:42,142:24:53,0102001
34,1983,1,81001.0,110420,2,1,21,1,1,天塩川下流（１）,テシオカ゛ワ  カリユウ  （１）,,名寄市上水緑ヶ丘浄水場取水口,ミト゛リカ゛オカシ゛ヨウスイシユスイクチ,,A,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R027,,,,44.34027778,142.48777778, 44:20:25,142:29:16,0102101
35,1983,1,81001.0,110430,2,1,22,1,1,天塩川下流（２）,テシオカ゛ワ  カリユウ  （２）,,下中川捕獲場,シモナカカ゛ワホカクシ゛ヨウ,,A,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,1.0,3.0,,天塩川下流（２）,テシオカ゛ワ  カリユウ  （２）,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,01R028,,,,44.84388889,142.07611111, 44:50:38,142:04:34,0102201
36,1983,1,81001.0,110440,2,1,23,1,1,天塩川下流（３）,テシオカ゛ワ  カリユウ  （３）,,１２線橋（犬牛別川合流前）,１２  センハ゛シ,,A,2.0,3.0,1972.0,4.0,1.0,3.0,,,,,,,,,,,,,,1.0,3.0,,天塩川下流（３）,テシオカ゛ワ  カリユウ  （３）,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,01R026,,,,44.14138889,142.39472222, 44:08:29,142:23:41,0102301
37,1983,1,81001.0,110450,2,1,24,1,1,天塩川下流（４）,テシオカ゛ワ  カリユウ  （４）,,中川捕獲場（佐久橋）,ナカカ゛ワ,,B,2.0,3.0,1972.0,4.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R025,,,,44.74361111,142.04444444, 44:44:37,142:02:40,0102401
38,1983,1,81001.0,110460,2,1,24,51,2,天塩川下流（４）,テシオカ゛ワ  カリユウ  （４）,,円山水位観測所（円山）,マルヤマ  スイイカンソクシヨ,,B,2.0,3.0,1972.0,4.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.92888889,141.87777778, 44:55:44,141:52:40,0102451
39,1983,1,81001.0,110470,2,1,24,52,2,天塩川下流（４）,テシオカ゛ワ  カリユウ  （４）,,美深橋,ヒ゛フカハ゛シ,,B,2.0,3.0,1972.0,4.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.48138889,142.33555556, 44:28:53,142:20:08,0102452
40,1983,1,81001.0,110490,2,1,24,54,2,天塩川下流（４）,テシオカ゛ワ  カリユウ  （４）,,名寄大橋,ナヨロオオハシ,,B,2.0,3.0,1972.0,4.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.36083333,142.44416667, 44:21:39,142:26:39,0102454
41,1983,1,81207.0,110500,2,1,25,1,1,興部川上流,オコツヘ゜カ゛ワ  シ゛ヨウリユウ,,七江橋（忍路子川合流前）,ナナエハ゛シ,,AA,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R071,,,,44.33250000,142.93111111, 44:19:57,142:55:52,0102501
42,1983,1,81207.0,110520,2,1,26,1,1,興部川中流,オコツヘ゜カ゛ワ  チユウリユウ,,興部町興部簡水取水口,オコツヘ゜カンスイ  シユスイクチ,,A,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R072,,,,44.46583333,143.10333333, 44:27:57,143:06:12,0102601
43,1983,1,81207.0,110530,2,1,27,1,1,興部川下流,オコツヘ゜カ゛ワ  カリユウ,,興部捕獲場,オコツヘ゜ホカクシ゛ヨウ,,B,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R073,,,,44.47527778,143.11694444, 44:28:31,143:07:01,0102701
44,1983,1,81209.0,110540,2,1,28,1,1,渚滑川上流,シヨコツカ゛ワ  シ゛ヨウリユウ,,滝ノ上橋,タキノウエハ゛シ,,AA,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R081,,,,44.18861111,143.32333333, 44:11:19,143:19:24,0102801
45,1983,1,81002.0,110550,2,1,29,1,1,渚滑川中流,シヨコツカ゛ワ  チユウリユウ,,花園浄水場取水口,ハナソ゛ノシ゛ヨウスイシ゛ヨウ,,A,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,1.0,3.0,,渚滑川中流,シヨコツカ゛ワ  チユウリユウ,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,01R0801,,,,44.34888889,143.27277778, 44:20:56,143:16:22,0102901
46,1983,1,81002.0,110570,2,1,30,1,1,渚滑川下流,シヨコツカ゛ワ  カリユウ,,渚滑捕獲場,シヨコツホカクシ゛ヨウ,,B,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,1.0,3.0,,渚滑川下流,シヨコツカ゛ワ  カリユウ,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,01R080,,,,44.38250000,143.31083333, 44:22:57,143:18:39,0103001
47,1983,1,81003.0,110580,2,1,31,1,1,湧別川上流,ユウヘ゛ツカ゛ワ  シ゛ヨウリユウ,,白滝橋（支湧別川合流前）,シラタキハ゛シ,,AA,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R101,,,,43.88250000,143.17555556, 43:52:57,143:10:32,0103101
48,1983,1,81003.0,110590,2,1,32,1,1,湧別川下流（１）,ユウヘ゛ツカ゛ワ  カリユウ  （１）,,丸瀬布町簡水予備取水口,マルセツフ゜カンスイヨヒ゛  シユスイクチ,,AA,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R102,,,,44.00166667,143.31972222, 44:00:06,143:19:11,0103201
49,1983,1,81003.0,110600,2,1,33,1,1,湧別川下流（２）,ユウヘ゛ツカ゛ワ  カリユウ  （２）,,中湧別橋,ナカユウヘ゛ツハ゛シ,,A,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R103,,,,44.20000000,143.59138889, 44:12:00,143:35:29,0103301
50,1983,1,81003.0,110610,2,1,33,51,2,湧別川下流（２）,ユウヘ゛ツカ゛ワ  カリユウ  （２）,,遠軽橋,エンカ゛ルハ゛シ,,A,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.05305556,143.51944444, 44:03:11,143:31:10,0103351
51,1983,1,81210.0,110620,2,1,34,1,1,佐呂間別川上流,サロマヘ゛ツカ゛ワ  シ゛ヨウリユウ,,敷島橋,シキシマハ゛シ,,AA,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R111,,,,43.96555556,143.67055556, 43:57:56,143:40:14,0103401
52,1983,1,81210.0,110630,2,1,35,1,1,佐呂間別川下流,サロマヘ゛ツカ゛ワ  カリユウ,,佐呂間大橋,サロマオオハシ,,A,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R112,,,,44.07972222,143.93666667, 44:04:47,143:56:12,0103501
53,1983,1,81504.0,110640,2,1,36,1,1,止別川上流,ヤンヘ゛ツカ゛ワ  シ゛ヨウリユウ,,水上橋,ミス゛カミハ゛シ,,AA,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R141,,,,43.79777778,144.49416667, 43:47:52,144:29:39,0103601
54,1983,1,81504.0,110650,2,1,37,1,1,止別川中流,ヤンヘ゛ツカ゛ワチユウリユウ,,パナクシュベツ川合流前（無名橋）,ハ゜ナクシユヘ゛ツカ゛ワコ゛ウリユウマエ,,A,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R142,,,,43.82083333,144.48333333, 43:49:15,144:29:00,0103701
55,1983,1,81504.0,110660,2,1,37,51,2,止別川中流,ヤンヘ゛ツカ゛ワ  チユウリユウ,,止別川合流前（無名橋）,ヤンヘ゛ツカ゛ワコ゛ウリユウマエ,,A,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.82277778,144.48166667, 43:49:22,144:28:54,0103751
56,1983,1,81504.0,110670,2,1,38,1,1,止別川下流,ヤンヘ゛ツカ゛ワ  カリユウ,,中島橋,ナカシ゛マハ゛シ,,B,2.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R143,,,,43.91250000,144.47333333, 43:54:45,144:28:24,0103801
57,1983,1,81211.0,110680,2,1,39,1,1,斜里川上流,シヤリカ゛ワ  シ゛ヨウリユウ,,長栄橋（札弦川合流前）,チヨウエイハ゛シ,,AA,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R151,,,,43.74500000,144.51888889, 43:44:42,144:31:08,0103901
58,1983,1,81211.0,110690,2,1,40,1,1,斜里川中流,シヤリカ゛ワ  チユウリユウ,,９線橋（ペーメン川合流前）,９  センハ゛シ,,A,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R152,,,,43.79638889,144.55166667, 43:47:47,144:33:06,0104001
59,1983,1,81211.0,110700,2,1,41,1,1,斜里川下流（１）,シヤリカ゛ワ  カリユウ  （１）,,エトンビ橋,エトンヒ゛ハ゛シ,,A,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R156,,,,43.82416667,144.59750000, 43:49:27,144:35:51,0104101
60,1983,1,81211.0,110710,2,1,42,1,1,斜里川下流（２）,シヤリカ゛ワ  カリユウ  （２）,,斜里捕獲場,シヤリホカクシ゛ヨウ,,B,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,1.0,3.0,,斜里川下流（２）,シヤリカ゛ワ  カリユウ  （２）,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,01R155,,,,43.90972222,144.65305556, 43:54:35,144:39:11,0104201
61,1983,1,81211.0,110720,2,1,42,51,2,斜里川下流（２）,シヤリカ゛ワ  カリユウ  （２）,,斜里新大橋,シヤリシンオオハシ,,B,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.89972222,144.64111111, 43:53:59,144:38:28,0104251
62,1983,1,81211.0,110730,2,1,42,52,2,斜里川下流（２）,シヤリカ゛ワ  カリユウ  （２）,,川上橋,カワカミハ゛シ,,B,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.87027778,144.65000000, 43:52:13,144:39:00,0104252
