,西暦年度,ＲＬＳ識別コード,水系コード,絶対番号,地点新設等コード,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,ＣＯＤ等基準点識別コード,水域名称_漢字,水域名称_カタカナ,水域名称_ローマ字,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,類型,達成期間,指定区分,類型指定年_ＣＯＤ等,類型指定月_ＣＯＤ等,類型指定日_ＣＯＤ等,特例１,特例２,特例３,特例４,特例５,ＣＯＤの測定方法,県際水域コード,県際地点コード,測定中止年,測定中止月,測定中止日,測定再開年,測定再開月,測定再開日,ＮＰ測定コード,ＮＰ基準点識別コード,ＮＰ水域コード,ＮＰ水域名称_漢字,ＮＰ水域名称_カタカナ,ＮＰ水域名称_ローマ字,ＮＰ地点名称_漢字,ＮＰ地点名称_カタカナ,ＮＰ地点名称_ローマ字,ＮＰ類型,ＮＰ達成期間,ＮＰ指定区分,ＮＰ類型指定年,ＮＰ類型指定月,ＮＰ類型指定日,Ｎ指定の有無,Ｐ指定の有無,Ｎ暫定基準値,Ｐ暫定基準値,ＮＰ基準の特例,Ｎ測定方法,Ｐ測定方法,ＮＰ県際水域コード,ＮＰ県際地点コード,ＮＰ測定中止年,ＮＰ測定中止月,ＮＰ測定中止日,ＮＰ測定再開年,ＮＰ測定再開月,ＮＰ測定再開日,水道の取水地点,水質年鑑コード,推定絶対番号,推定水系コード,備考,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,地点統一番号
1706,2005,1,82252.0,710830,2,7,39,1,1,真野川（桜田橋より上流）,マノガワ（ジヨウリユウ）,Manogawa (Sakuradabashi yori joryu),落合橋,オチアイバシ,Ochiaibashi,A,1.0,3.0,1976.0,3.0,30.0,,,,,,1.0,,,,,,,,,2.0,3.0,,真野川（桜田橋より上流）,マノガワ（ジヨウリユウ）,Manogawa (Sakuradabashi yori joryu),落合橋,,Ochiaibashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,,,,,37.70444444,140.96277778, 37:42:16,140:57:46,0703901
1707,2005,1,82252.0,711900,2,7,39,51,0,真野川（桜田橋より上流）,マノガワ（ジョウリュウ）,Manogawa (Sakuradabashi yori joryu),真野ダム,マノダム,Manodamu,A,1.0,3.0,1976.0,3.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,37.71972222,140.83333333, 37:43:11,140:50:00,0703951
1708,2005,1,82252.0,710850,2,7,40,1,1,真野川（桜田橋より下流）,マノガワ（カリユウ）,Manogawa (Sakuradabashi yori karyu),真島橋,マジマバシ,Majimabashi,B,1.0,3.0,1976.0,3.0,30.0,8.0,,,,,1.0,,,,,,,,,2.0,3.0,,真野川（桜田橋より下流）,マノガワ（カリユウ）,Manogawa (Sakuradabashi yori karyu),真島橋,,Majimabashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,37.68777778,141.00583333, 37:41:16,141:00:21,0704001
1709,2005,1,82256.0,710860,2,7,41,1,1,仁井田川,ニイダガワ,Niidagawa,松葉橋,マツババシ,Matsubabashi,A,1.0,3.0,1976.0,3.0,30.0,8.0,,,,,1.0,,,,,,,,,2.0,3.0,,仁井田川,ニイダガワ,Niidagawa,松葉橋,,Matsubabashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,,,,,37.09444444,140.97388889, 37:05:40,140:58:26,0704101
1710,2005,1,82256.0,710870,2,7,41,51,2,仁井田川,ニイダガワ,Niidagawa,霞田橋,カスミダバシ,Kasumidabashi,A,1.0,3.0,1976.0,3.0,30.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,37.11138889,140.95333333, 37:06:41,140:57:12,0704151
1711,2005,1,82256.0,710880,2,7,42,1,1,好間川（町田橋より上流）,ヨシマガワ（マチダバシヨリウエ）,Yoshimagawa (Machidabashi yori joryu),岩穴つり橋,イワアナツリバシ,Iwaanatsuribashi,A,1.0,3.0,1976.0,3.0,30.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,37.06666667,140.83888889, 37:04:00,140:50:20,0704201
1712,2005,1,82256.0,711910,2,7,42,51,0,好間川（町田橋より上流）,ヨシマガワ（マチダバシヨリウエ）,Yoshimagawa (Machidabashi yori joryu),好間町大利篠登城,ヨシママチオオリシロキ,Yoshimamachiorishiroki,A,1.0,3.0,1976.0,3.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,37.07416667,140.80666667, 37:04:27,140:48:24,0704251
1713,2005,1,82256.0,710890,2,7,43,1,1,好間川（町田橋より下流）,ヨシマガワ（マチダバシヨリシタ）,Yoshimagawa (Machidabashi yori karyu),夏井川合流前,ナツイガワゴウリユウマエ,Natsuigawagoryumae,B,1.0,3.0,1976.0,3.0,30.0,,,,,,1.0,,,,,,,,,2.0,3.0,,好間川（町田橋より下流）,ヨシマガワ（マチダバシヨリシタ）,Yoshimagawa (Machidabashi yori karyu),夏井川合流前,,Natsuigawagoryumae,,,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,,,,,37.06583333,140.88861111, 37:03:57,140:53:19,0704301
1714,2005,1,82536.0,710900,2,7,44,1,1,小泉川（小泉橋より上流）,コイズミガワ（ジヨウリユウ）,Koizumigawa (Koizumibashi yori joryu),小泉橋,コイズミバシ,Koizumibashi,A,1.0,3.0,1978.0,4.0,7.0,,,,,,1.0,,,,,,,,,2.0,3.0,,小泉川（小泉橋より上流）,コイズミガワ（ジヨウリユウ）,Koizumigawa (Koizumibashi yori joryu),小泉橋,,Koizumibashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,37.80527778,140.91805556, 37:48:19,140:55:05,0704401
1715,2005,1,82536.0,710910,2,7,45,1,1,小泉川（小泉橋より下流）,コイズミガワ（カリユウ）,Koizumigawa (Koizumibashi yori karyu),百間橋,ヒヤツケンバシ,Hyakkenbashi,C,1.0,3.0,1978.0,4.0,7.0,8.0,,,,,1.0,,,,,,,,,2.0,3.0,,小泉川（小泉橋より下流）,コイズミガワ（カリユウ）,Koizumigawa (Koizumibashi yori karyu),百間橋,,Hyakkenbashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,37.80944444,140.95583333, 37:48:34,140:57:21,0704501
1716,2005,1,82537.0,710920,2,7,46,1,1,小高川（大江橋より上流）,オダカガワ（ジヨウリユウ）,Odakagawa (Oebashi yori joryu),善丁橋,ゼンチヨウバシ,Zenchobashi,A,1.0,3.0,1978.0,4.0,7.0,,,,,,1.0,,,,,,,,,2.0,3.0,,小高川（大江橋より上流）,オダカガワ（ジヨウリユウ）,Odakagawa (Oebashi yori joryu),善丁橋,,Zenchobashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,37.56750000,140.99583333, 37:34:03,140:59:45,0704601
1717,2005,1,82537.0,710930,2,7,47,1,1,小高川（大江橋より下流）,オダカガワ（カリユウ）,Odakagawa (Oebashi yori karyu),ハツカラ橋,ハツカラバシ,Hatsukarabashi,B,1.0,3.0,1978.0,4.0,7.0,8.0,,,,,1.0,,,,,,,,,2.0,3.0,,小高川（大江橋より下流）,オダカガワ（カリユウ）,Odakagawa (Oebashi yori karyu),ハツカラ橋,,Hatsukarabashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,37.57000000,141.02500000, 37:34:12,141:01:30,0704701
1718,2005,1,82537.0,710940,2,7,48,1,1,浅見川,アサミガワ,Asamigawa,坊田橋,ボウダバシ,Bodabashi,A,1.0,3.0,1978.0,4.0,7.0,,,,,,1.0,,,,,,,,,2.0,3.0,,浅見川,アサミガワ,Asamigawa,坊田橋,,Bodabashi,,,,,,,,,,,,3.0,1.0,,,,,,,,,2.0,,,,,37.20888889,141.00055556, 37:12:32,141:00:02,0704801
1719,2005,1,82537.0,711400,2,7,48,51,2,浅見川,アサミガワ,Asamigawa,広野町水道取水点上流,ヒロノマチスイドウシユスイテンウエ,Hironomachisuidoshusuitenjoryu,A,1.0,3.0,1978.0,4.0,7.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,37.22111111,140.93833333, 37:13:16,140:56:18,0704851
1720,2005,1,84034.0,711590,2,7,49,1,1,田付川（猫ノ尾橋より上流）,タツキガワ（ネコノオバシヨリウエ）,Tatsukigawa (Nekonoobashi yori joryu),大橋,オオハシ,Ohashi,A,2.0,3.0,1982.0,6.0,22.0,,,,,,1.0,,,,,,,,,2.0,3.0,,田付川（猫ノ尾橋より上流）,タツキガワ,Tatsukigawa (Nekonoobashi yori joryu),大橋,,Ohashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,37.69611111,139.92722222, 37:41:46,139:55:38,0704901
1721,2005,1,84034.0,710950,2,7,50,1,1,田付川（猫ノ尾橋より下流）,タツキガワ（ネコノオバシヨリシタ）,Tatsukigawa (Nekonoobashi yori karyu),下川原橋,シモカワラバシ,Shimokawarabashi,B,3.0,3.0,1982.0,6.0,22.0,,,,,,1.0,,,,,,,,,2.0,3.0,,田付川（猫ノ尾橋より下流）,タツキガワ,Tatsukigawa (Nekonoobashi yori karyu),下川原橋,,Shimokawarabashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,37.61166667,139.85027778, 37:36:42,139:51:01,0705001
1722,2005,1,84034.0,710960,2,7,51,1,1,宮川,ミヤカワ,Miyakawa,細工名橋,サイクナバシ,Saikunabashi,A,1.0,3.0,1982.0,6.0,22.0,,,,,,1.0,,,,,,,,,2.0,3.0,,宮川,ミヤカワ,Miyakawa,細工名橋,,Saikunabashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,,,,,37.55055556,139.85555556, 37:33:02,139:51:20,0705101
1723,2005,1,84034.0,710970,2,7,52,1,1,旧宮川,キユウミヤカワ,Kyumiyakawa,丈助橋,ジヨウスケバシ,Josukebashi,B,1.0,3.0,1982.0,6.0,22.0,,,,,,1.0,,,,,,,,,2.0,3.0,,旧宮川,キユウミヤカワ,Kyumiyakawa,丈助橋,,Josukebashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,37.59916667,139.82222222, 37:35:57,139:49:20,0705201
1724,2005,1,84034.0,711600,2,7,53,1,1,濁川（濁川橋より上流）,ニゴリガワ（ニゴリカワバシウエ）,Nigorigawa (Nigorigawabashi yori joryu),濁川橋,ニゴリガワバシ,Nigorigawabashi,A,1.0,3.0,1982.0,6.0,22.0,,,,,,1.0,,,,,,,,,2.0,3.0,,濁川（濁川橋より上流）,ニゴリガワ,Nigorigawa (Nigorigawabashi yori joryu),濁川橋,,Nigorigawabashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,,,,,37.63638889,139.85305556, 37:38:11,139:51:11,0705301
1725,2005,1,84034.0,710980,2,7,54,1,1,濁川（濁川橋より下流）,ニゴリガワ（ニゴリカワバシシタ）,Nigorigawa (Nigorigawabashi yori karyu),山崎橋,ヤマザキバシ,Yamazakibashi,B,1.0,3.0,1982.0,6.0,22.0,,,,,,1.0,,,,,,,,,2.0,3.0,,濁川（濁川橋より下流）,ニゴリガワ,Nigorigawa (Nigorigawabashi yori karyu),山崎橋,,Yamazakibashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,37.61027778,139.83222222, 37:36:37,139:49:56,0705401
1726,2005,1,84034.0,711000,2,7,55,1,1,日橋川,ニツパシガワ,Nippashigawa,南大橋,ミナミオオハシ,Minamiohashi,A,1.0,3.0,1982.0,6.0,22.0,5.0,,,,,1.0,,,,,,,,,2.0,3.0,,日橋川,ニツパシガワ,Nippashigawa,南大橋,,Minamiohashi,,,,,,,,,,,,3.0,1.0,,,,,,,,,2.0,,,,,37.59000000,139.88888889, 37:35:24,139:53:20,0705501
1727,2005,1,84034.0,711010,2,7,56,1,1,湯川（滝見橋より上流）,ユカワ（タキミバシヨリウエ）,Yukawa (Takiminobashi yori joryu),滝見橋,タキミバシ,Takimibashi,A,1.0,3.0,1982.0,6.0,22.0,,,,,,1.0,,,,,,,,,2.0,3.0,,湯川（滝見橋より上流）,ユカワ,Yukawa (Takiminobashi yori joryu),滝見橋,,Takimibashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,,,,,37.48555556,139.93888889, 37:29:08,139:56:20,0705601
1728,2005,1,84034.0,711020,2,7,57,1,1,湯川（滝見橋より下流）,ユカワ（タキミバシヨリシタ）,Yukawa (Takiminobashi yori karyu),新湯川橋,シンユカワバシ,Shinyukawabashi,B,2.0,3.0,1982.0,6.0,22.0,,,,,,1.0,,,,,,,,,2.0,3.0,,湯川（滝見橋より下流）,ユカワ,Yukawa (Takiminobashi yori karyu),新湯川橋,,Shinyukawabashi,,,,,,,,,,,,3.0,1.0,,,,,,,,,0.0,,,,,37.50166667,139.89305556, 37:30:06,139:53:35,0705701
1729,2005,1,84034.0,711030,2,7,57,51,2,湯川（滝見橋より下流）,ユカワ（タキミバシヨリシタ）,Yukawa (Takiminobashi yori karyu),阿賀野川合流前,アガノガワゴウリユウマエ,Aganogawagoryumae,B,2.0,3.0,1982.0,6.0,22.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,37.50694444,139.88916667, 37:30:25,139:53:21,0705751
1730,2005,1,84034.0,711040,2,7,58,1,1,旧湯川,キユウユカワ,Kyuyukawa,粟ノ宮橋,アワノミヤバシ,Awanomiyabashi,B,2.0,3.0,1982.0,6.0,22.0,,,,,,1.0,,,,,,,,,2.0,3.0,,旧湯川,キユウユカワ,Kyuyukawa,粟ノ宮橋,,Awanomiyabashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,37.57944444,139.89111111, 37:34:46,139:53:28,0705801
1731,2005,1,82020.0,711230,2,7,59,1,1,今出川,イマデガワ,Imadegawa,猫啼橋,ネコナキバシ,Nekonakibashi,B,3.0,3.0,2001.0,3.0,27.0,,,,,,1.0,,,,,,,,,2.0,3.0,,今出川,イマデガワ,Imadegawa,猫啼橋,,Nekonakibashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,37.13666667,140.43583333, 37:08:12,140:26:09,0705901
1732,2005,1,82020.0,712080,2,7,60,1,1,北須川,キタスカワ,Kitasugawa,やなぎ橋,ヤナギバシ,Yanagibashi,A,1.0,3.0,2001.0,3.0,27.0,,,,,,1.0,,,,,,,,,1.0,3.0,,北須川,キタスカワ,Kitasugawa,やなぎ橋,,Yanagibashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,,,,,37.18972222,140.52333333, 37:11:23,140:31:24,0706001
1733,2005,1,84034.0,710990,2,7,205,1,3,押切川,オシキリガワ,Oshikirigawa,押切川橋,オシキリガワバシ,Oshikirigawabashi,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,37.65250000,139.86222222, 37:39:09,139:51:44,0720501
1734,2005,1,84034.0,711930,2,7,205,2,0,押切川,オシキリガワ,Oshikirigawa,日中ダム,ニッチュウダム,Nitchudamu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,37.75416667,139.90944444, 37:45:15,139:54:34,0720502
1735,2005,1,84034.0,711050,2,7,209,1,3,高橋川,タカハシガワ,Takahashigawa,新橋,シンバシ,Shinbashi,,,,,,,,,,,,1.0,,,,,,,,,1.0,3.0,,高橋川,タカハシガワ,Takahashigawa,新橋,,Shinbashi,,,,,,,,,,,,3.0,1.0,,,,,,,,,0.0,,,,,37.53694444,140.06388889, 37:32:13,140:03:50,0720901
1736,2005,1,84034.0,711060,2,7,210,1,3,小黒川,オグロガワ,Kokurogawa,梅の橋,ウメノハシ,Umenohashi,,,,,,,,,,,,1.0,,,,,,,,,2.0,3.0,,小黒川,オグロガワ,Ogurogawa,梅の橋,,Umenohashi,,,,,,,,,,,,3.0,1.0,,,,,,,,,0.0,,,,,37.53583333,140.09944444, 37:32:09,140:05:58,0721001
1737,2005,1,84034.0,711070,2,7,211,1,3,長瀬川,ナガセガワ,Nagasegawa,小金橋,コガネバシ,Koganebashi,,,,,,,,,,,,1.0,,,,,,,,,2.0,3.0,,長瀬川,ナガセガワ,Nagasegawa,小金橋,,Koganebashi,,,,,,,,,,,,3.0,1.0,,,,,,,,,0.0,,,,,37.52000000,140.13027778, 37:31:12,140:07:49,0721101
1738,2005,1,84034.0,711080,2,7,212,1,3,舟津川,フナツガワ,Funatsugawa,舟津橋,フナツバシ,Funatsubashi,,,,,,,,,,,,1.0,,,,,,,,,2.0,3.0,,舟津川,フナツガワ,Funatsugawa,舟津橋,,Funatsubashi,,,,,,,,,,,,3.0,1.0,,,,,,,,,0.0,,,,,37.41083333,140.12388889, 37:24:39,140:07:26,0721201
1739,2005,1,82020.0,711090,2,7,213,1,3,産ヶ沢川,ウブガサワガワ,Ubugasawagawa,新川橋,シンカワバシ,Shinkawabashi,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,37.83138889,140.51777778, 37:49:53,140:31:04,0721301
1740,2005,1,82020.0,711100,2,7,214,1,3,東根川,ヒガシネガワ,Higashinegawa,阿武隈川合流前,アブクマガワゴウリユウマエ,Abukumagawagoryumae,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,37.84194444,140.56555556, 37:50:31,140:33:56,0721401
1741,2005,1,82020.0,711120,2,7,216,1,3,八反田川,ハツタンダガワ,Hattandagawa,八反田橋,ハツタンダバシ,Hattandabashi,,,,,,,,,,,,1.0,,,,,,,,,2.0,3.0,,八反田川,ハツタンダガワ,Hattandagawa,八反田橋,,Hattandabashi,,,,,,,,,,,,3.0,1.0,,,,,,,,,0.0,,,,,37.79305556,140.49444444, 37:47:35,140:29:40,0721601
1742,2005,1,82020.0,712210,2,7,216,2,0,八反田川,ハッタンダガワ,Hattandagawa,阿武隈川合流前,アブクマガワゴウリュウマエ,Abukumagawagoryumae,,,,,,,,,,,,,,,2001.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,37.79305556,140.49472222, 37:47:35,140:29:41,0721602
1743,2005,1,82020.0,711130,2,7,217,1,3,濁川,ニゴリガワ,Nigorigawa,阿武隈川合流前,アブクマガワゴウリユウマエ,Abukumagawagoryumae,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,37.74000000,140.46722222, 37:44:24,140:28:02,0721701
1744,2005,1,82020.0,711730,2,7,217,2,3,濁川,ニゴリガワ,Nigorigawa,大森川合流点前,オオモリガワゴウリユウテンマエ,Omorigawagoryutenmae,,,,,,,,,,,,1.0,,,,,,,,,1.0,3.0,,濁川,ニゴリガワ,Nigorigawa,大森川合流点前,,Omorigawagoryutenmae,,,,,,,,,,,,3.0,1.0,,,,,,,,,0.0,,,,,37.74222222,140.46722222, 37:44:32,140:28:02,0721702
1745,2005,1,82020.0,711140,2,7,218,1,3,水原川,ミズハラガワ,Mizuharagawa,下藤内橋,ゲトウチバシ,Getouchibashi,,,,,,,,,,,,1.0,,,,,,,,,2.0,3.0,,水原川,ミズハラガワ,Mizuharagawa,下藤内橋,,Getouchibashi,,,,,,,,,,,,3.0,1.0,,,,,,,,,0.0,,,,,37.64194444,140.51722222, 37:38:31,140:31:02,0721801
1746,2005,1,82020.0,711150,2,7,219,1,3,女神川,メガミガワ,Megamigawa,鶴巻橋,ツルマキバシ,Tsurumakibashi,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,37.64861111,140.52944444, 37:38:55,140:31:46,0721901
1747,2005,1,82020.0,711160,2,7,220,1,3,移川,ウツシガワ,Utsushigawa,小瀬川橋,コゼガワバシ,Kozegawabashi,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,37.59222222,140.51611111, 37:35:32,140:30:58,0722001
1748,2005,1,82020.0,711170,2,7,221,1,3,油井川,ユイガワ,Yuigawa,油井川橋,ユイガワバシ,Yuigawabashi,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,37.60861111,140.46277778, 37:36:31,140:27:46,0722101
1749,2005,1,82020.0,711200,2,7,224,1,3,杉田川,スギタガワ,Sugitagawa,落合橋,オチアイバシ,Ochiaibashi,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,37.56305556,140.43444444, 37:33:47,140:26:04,0722401
1750,2005,1,82020.0,711210,2,7,225,1,3,笹原川,ササハラガワ,Sasaharagawa,新橋,シンバシ,Shinbashi,,,,,,,,,,,,1.0,,,,,,,,,2.0,3.0,,笹原川,ササハラガワ,Sasaharagawa,新橋,,Shinbashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,37.36583333,140.37944444, 37:21:57,140:22:46,0722501
1751,2005,1,82020.0,711220,2,7,226,1,3,滑川,ナメガワ,Namegawa,旧４号国道下,キユウ４ゴウコクドウシタ,Kyu4gokokudoshita,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,37.32750000,140.37305556, 37:19:39,140:22:23,0722601
1752,2005,1,82020.0,711240,2,7,228,1,3,藤野川,フジノガワ,Fujinogawa,社川合流前,ヤシロガワゴウリユウマエ,Yashirogawagoryumae,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,37.07416667,140.28500000, 37:04:27,140:17:06,0722801
1753,2005,1,82020.0,711250,2,7,229,1,3,谷津田川,ヤンタガワ,Yatsutagawa,阿武隈川合流前,アブクマガワゴウリユウマエ,Abukumagawagoryumae,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,37.11694444,140.23888889, 37:07:01,140:14:20,0722901
1754,2005,1,82020.0,711260,2,7,230,1,3,堀川,ホッカワ,Hokkawa,阿武隈川合流前,アブクマガワゴウリユウマエ,Abukumagawagoryumae,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,37.13583333,140.19555556, 37:08:09,140:11:44,0723001
1755,2005,1,82020.0,712220,2,7,230,2,0,堀川,ホッカワ,Hokkawa,堀川ダム,ホッカワダム,Hokkawadamu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,37.15416667,140.07388889, 37:09:15,140:04:26,0723002
1756,2005,1,83026.0,711280,2,7,232,1,3,川上川,カワカミガワ,Kawakamigawa,久慈川合流前,クジガワゴウリユウマエ,Kujigawagoryumae,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,36.95222222,140.41527778, 36:57:08,140:24:55,0723201
1757,2005,1,82536.0,711290,2,7,233,1,3,地蔵川,ジゾウガワ,Jizogawa,山崎前橋,ヤマザキマエバシ,Yamazakimaebashi,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,37.85194444,140.94638889, 37:51:07,140:56:47,0723301
1758,2005,1,82537.0,711300,2,7,234,1,3,太田川,オオタガワ,Otagawa,丸山橋,マルヤマバシ,Maruyamabashi,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,37.59083333,141.02472222, 37:35:27,141:01:29,0723401
1759,2005,1,82537.0,711310,2,7,235,1,3,前田川,マエダガワ,Maedagawa,中浜橋,ナカハマバシ,Nakahamabashi,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,37.46138889,141.03166667, 37:27:41,141:01:54,0723501
1760,2005,1,82537.0,711320,2,7,236,1,3,熊川,クマガワ,Kumagawa,三熊橋,ミクマバシ,Mikumabashi,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,37.38500000,141.03111111, 37:23:06,141:01:52,0723601
1761,2005,1,82256.0,711330,2,7,237,1,3,新川,シンカワ,Shinkawa,古川橋,フルカワバシ,Furukawabashi,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,37.05361111,140.92277778, 37:03:13,140:55:22,0723701
1762,2005,1,82256.0,711800,2,7,237,2,3,新川,シンカワ,Shinkawa,一之矢橋,イチノヤバシ,Ichinoyabashi,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,37.05138889,140.87222222, 37:03:05,140:52:20,0723702
1763,2005,1,82537.0,711340,2,7,238,1,3,滑津川,ナメツガワ,Nametsugawa,高久橋,タカクバシ,Takakubashi,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,37.02416667,140.96083333, 37:01:27,140:57:39,0723801
1764,2005,1,82537.0,711350,2,7,239,1,3,矢田川,ヤダガワ,Yadagawa,矢田川橋,ヤダガワバシ,Yadagawabashi,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,36.96861111,140.88944444, 36:58:07,140:53:22,0723901
1765,2005,1,82537.0,711360,2,7,240,1,3,宝珠院川,ホウジユインガワ,Hojuingawa,藤原川合流前,フジワラガワゴウリユウマエ,Fujigawaragoryumae,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,36.93527778,140.86444444, 36:56:07,140:51:52,0724001
1766,2005,1,82257.0,711370,2,7,241,1,3,四時川,シトキガワ,Shitokigawa,鮫川合流前,サメガワゴウリユウマエ,Samegawagoryumae,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,36.92194444,140.74000000, 36:55:19,140:44:24,0724101
1767,2005,1,82257.0,712240,2,7,241,2,3,四時川,シトキガワ,Shitokigawa,小室橋,コムロバシ,Komurobashi,,,,,,,,,,,,1.0,,,,,,,,,2.0,3.0,,四時川,シトキガワ,Shitokigawa,小室橋,コムロバシ,Komurobashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,,,,,36.92472222,140.70138889, 36:55:29,140:42:05,0724102
1768,2005,1,82020.0,711410,2,7,242,1,3,滝川,タキガワ,Takikawa,富士見橋,フジミバシ,Fujimibashi,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,37.86888889,140.58500000, 37:52:08,140:35:06,0724201
1769,2005,1,82020.0,711420,2,7,243,1,3,佐久間川,サクマガワ,Sakumagawa,阿武隈川合流前,アブクマガワゴウリユウマエ,Abukumagawagoryumae,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,37.86027778,140.56194444, 37:51:37,140:33:43,0724301
