,西暦年度,ＲＬＳ識別コード,水系コード,絶対番号,地点新設等コード,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,ＣＯＤ等基準点識別コード,水域名称_漢字,水域名称_カタカナ,水域名称_ローマ字,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,類型,達成期間,指定区分,類型指定年_ＣＯＤ等,類型指定月_ＣＯＤ等,類型指定日_ＣＯＤ等,特例１,特例２,特例３,特例４,特例５,ＣＯＤの測定方法,県際水域コード,県際地点コード,測定中止年,測定中止月,測定中止日,測定再開年,測定再開月,測定再開日,ＮＰ測定コード,ＮＰ基準点識別コード,ＮＰ水域コード,ＮＰ水域名称_漢字,ＮＰ水域名称_カタカナ,ＮＰ水域名称_ローマ字,ＮＰ地点名称_漢字,ＮＰ地点名称_カタカナ,ＮＰ地点名称_ローマ字,ＮＰ類型,ＮＰ達成期間,ＮＰ指定区分,ＮＰ類型指定年,ＮＰ類型指定月,ＮＰ類型指定日,Ｎ指定の有無,Ｐ指定の有無,Ｎ暫定基準値,Ｐ暫定基準値,ＮＰ基準の特例,Ｎ測定方法,Ｐ測定方法,ＮＰ県際水域コード,ＮＰ県際地点コード,ＮＰ測定中止年,ＮＰ測定中止月,ＮＰ測定中止日,ＮＰ測定再開年,ＮＰ測定再開月,ＮＰ測定再開日,水道の取水地点,水質年鑑コード,推定絶対番号,推定水系コード,備考,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,地点統一番号
211,2000,1,81007.0,112250,2,1,151,1,1,真駒内川,マコマナイガワ,Makomanaigawa,五輪小橋,ゴリンコバシ,Gorinkobashi,A,2.0,3.0,1974.0,5.0,14.0,,,,,,,,,,,,,,,2.0,3.0,,真駒内川,マコマナイガワ,Makomanaigawa,五輪小橋,ゴリンコバシ,Gorinkobashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,42.99861111,141.34416667, 42:59:55,141:20:39,0115101
212,2000,1,81007.0,112260,2,1,152,1,1,精進川,シヨウジンガワ,Shojingawa,精進川放水路分派前,ホウスイロブンパマエ,Shojingawahosuirobunpamae,A,1.0,3.0,2000.0,3.0,31.0,,,,,,,,,,,,,,,2.0,3.0,,精進川,シヨウジンガワ,Shojingawa,精進川放水路分派前,ホウスイロブンパマエ,Shojingawahosuirobunpamae,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,43.01416667,141.35583333, 43:00:51,141:21:21,0115201
213,2000,1,81007.0,112270,2,1,153,1,1,望月寒川,モツキサムガワ,Motsukisamugawa,函館本線鉄橋（望月寒鉄北橋）,ハコダテホンセンテツキヨウ,Hakodatehonsentekkyo (Motsukisamutetsuhokuhashi),A,1.0,3.0,2000.0,3.0,31.0,,,,,,,,,,,,,,,2.0,3.0,,望月寒川,モツキサムガワ,Motsukisamugawa,函館本線鉄橋（望月寒鉄北橋）,ハコダテホンセンテツキヨウ,Hakodatehonsentekkyo (Motsukisamutetsuhokuhashi),,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,43.06138889,141.40305556, 43:03:41,141:24:11,0115301
214,2000,1,81007.0,112280,2,1,154,1,1,月寒川,ツキサムガワ,Tsukisamugawa,函館本線鉄橋（月寒鉄北橋）,ハコダテホンセンテツキヨウ,Hakodatehonsentekkyo (Tsukisamutetsuhokuhashi),A,1.0,3.0,2000.0,3.0,31.0,,,,,,,,,,,,,,,2.0,3.0,,月寒川,ツキサムガワ,Tsukisamugawa,函館本線鉄橋（月寒鉄北橋）,ハコダテホンセンテツキヨウ,Hakodatehonsentekkyo (Tsukisamutetsuhokuhashi),,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,43.04694444,141.43111111, 43:02:49,141:25:52,0115401
215,2000,1,81007.0,112290,2,1,155,1,1,厚別川,アツベツガワ,Atsubetsugawa,函館本線鉄橋（厚別鉄北橋）,ハコダテホンセンテツキヨウ,Hakodatehonsentekkyo (Atsubetsutetsuhokuhashi),A,1.0,3.0,2000.0,3.0,31.0,,,,,,,,,,,,,,,2.0,3.0,,厚別川,アツベツガワ,Atsubetsugawa,函館本線鉄橋（厚別鉄北橋）,ハコダテホンセンテツキヨウ,Hakodatehonsentekkyo (Atsubetsutetsuhokuhashi),,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,43.04361111,141.45472222, 43:02:37,141:27:17,0115501
216,2000,1,81007.0,112300,2,1,156,1,1,野津幌川,ノツポロガワ,Nopporogawa,水恋橋,ミズコイバシ,Mizukoibashi,B,2.0,3.0,1974.0,5.0,14.0,,,,,,,,,,,,,,,2.0,3.0,,野津幌川,ノツポロガワ,Nopporogawa,水恋橋,ミズコイバシ,Mizukoibashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,43.04583333,141.47361111, 43:02:45,141:28:25,0115601
217,2000,1,81007.0,112310,2,1,157,1,1,当別川,トウベツガワ,Tobetsugawa,１９線橋,１９　　センバシ,19senbashi,A,1.0,3.0,1974.0,5.0,14.0,,,,,,,,,,,,,,,2.0,3.0,,当別川,トウベツガワ,Tobetsugawa,１９線橋,１９センバシ,19senbashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,,,,,43.16750000,141.46472222, 43:10:03,141:27:53,0115701
218,2000,1,81007.0,112320,2,1,158,1,1,茨戸川上流,バラトガワ　　ジヨウリユウ,Baratogawajoryu,生振８線排水路南側地先,オヤフル　　８　　センミナミガワチサキ,Oyafuru8senhaisuirominamigawachisaki,B,2.0,3.0,1974.0,5.0,14.0,,,,,,,,,,,,,,,1.0,3.0,,茨戸川上流,バラトガワ　　ジヨウリユウ,Baratogawajoryu,生振８線排水路南側地先,オヤフル８センミナミガワチサキ,Oyafuru8senhaisuirominamigawachisaki,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,43.17305556,141.38916667, 43:10:23,141:23:21,0115801
219,2000,1,81007.0,112340,2,1,159,2,1,茨戸川中流,バラトガワ　　チユウリユウ,Baratogawachuryu,樽川合流前,タルカワゴウリユウマエ,Tarukawagoryumae,B,3.0,3.0,1974.0,5.0,14.0,,,,,,,,,,,,,,,1.0,3.0,,茨戸川中流,バラトガワ　　チユウリユウ,Baratogawachuryu,樽川合流前,タルカワゴウリユウマエ,Tarukawagoryumae,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,43.17361111,141.32083333, 43:10:25,141:19:15,0115902
220,2000,1,81007.0,112360,2,1,159,3,1,茨戸川中流,バラトガワ　　チユウリユウ,Baratogawachuryu,茨戸耕北橋,バラトコウホクバシ,Baratokohokubashi,B,3.0,3.0,1974.0,5.0,14.0,,,,,,,,,,,,,,,2.0,3.0,,茨戸川中流,バラトガワ　　チユウリユウ,Baratogawachuryu,茨戸耕北橋,バラトコウホクバシ,Baratokohokubashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,43.15750000,141.35305556, 43:09:27,141:21:11,0115903
221,2000,1,81007.0,112350,2,1,159,51,2,茨戸川中流,バラトガワ　　チユウリユウ,Baratogawachuryu,生振２線南側地先,オヤフル　　２　　センミナミガワチサキ,Oyafuru2senminamigawachisaki,B,3.0,3.0,1974.0,5.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,43.17500000,141.34527778, 43:10:30,141:20:43,0115951
222,2000,1,81007.0,112330,2,1,159,53,2,茨戸川中流,バラトガワ　　チユウリユウ,Baratogawachuryu,茨戸橋,バラトバシ,Baratobashi,B,3.0,3.0,1974.0,5.0,14.0,,,,,,,,,,,,,,,2.0,3.0,,茨戸川中流,バラトガワ　　チユウリユウ,Baratogawachuryu,茨戸橋,バラトバシ,Baratobashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,43.16583333,141.35138889, 43:09:57,141:21:05,0115953
223,2000,1,81007.0,112370,2,1,160,1,1,茨戸川下流,バラトガワ　　カリユウ,Baratogawakaryu,生振３線北側地先,オヤフル　　３　　センキタガワチサキ,Oyafuru3senkitagawachisaki,B,2.0,3.0,1974.0,5.0,14.0,,,,,,,,,,,,,,,1.0,3.0,,茨戸川下流,バラトガワ　　カリユウ,Baratogawakaryu,生振３線北側地先,オヤフル３センキタガワチサキ,Oyafuru3senkitagawachisaki,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,43.20916667,141.34722222, 43:12:33,141:20:50,0116001
224,2000,1,81007.0,112380,2,1,160,51,2,茨戸川下流,バラトガワ　　カリユウ,Baratogawakaryu,運河橋,ウンガバシ,Ungabashi,B,2.0,3.0,1974.0,5.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,43.22472222,141.35250000, 43:13:29,141:21:09,0116051
225,2000,1,81007.0,112390,2,1,160,52,2,茨戸川下流,バラトガワ　　カリユウ,Baratogawakaryu,生振１線北側地先,オヤフル　　１　　センキタガワチサキ,Oayafuru1senkitagawachisaki,B,2.0,3.0,1974.0,5.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,43.18527778,141.33472222, 43:11:07,141:20:05,0116052
226,2000,1,81007.0,112400,2,1,161,1,1,創成川,ソウセイガワ,Soseigawa,北１６条橋,キタ　　１６　　ジヨウバシ,Kita16jobashi,B,1.0,3.0,1974.0,5.0,14.0,,,,,,,,,,,,,,,2.0,3.0,,創成川,ソウセイガワ,Soseigawa,北１６条橋,キタ１６ジヨウバシ,Kita16jobashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,43.08027778,141.35138889, 43:04:49,141:21:05,0116101
227,2000,1,81236.0,112410,2,1,162,1,1,風蓮川,フウレンガワ,Furengawa,風蓮橋,フウレンバシ,Furenbashi,A,1.0,3.0,1975.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,43.27750000,145.22861111, 43:16:39,145:13:43,0116201
228,2000,1,81236.0,112420,2,1,163,1,1,別当賀川,ベツトウガガワ,Bettogagawa,別当賀橋,ベツトウガバシ,Bettogabashi,A,1.0,3.0,1975.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,43.25666667,145.40472222, 43:15:24,145:24:17,0116301
229,2000,1,81236.0,112430,2,1,164,1,1,ポンヤウシュベツ川,ポンヤウシユベツガワ,Ponyaushubetsugawa,ポン川橋,ポンガワバシ,Pongawabashi,A,1.0,3.0,1975.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,43.36416667,145.22055556, 43:21:51,145:13:14,0116401
230,2000,1,81236.0,112440,2,1,165,1,1,ヤウシュベツ川,ヤウシユベツガワ,Yaushubetsugawa,万年橋,マンネンバシ,Mannenbashi,A,1.0,3.0,1975.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,43.34444444,145.21527778, 43:20:40,145:12:55,0116501
231,2000,1,81013.0,112450,2,1,166,1,1,トムラウシ川,トムラウシガワ,Tomuraushigawa,あけぼの橋,アケボノバシ,Akebonobashi,AA,1.0,3.0,1975.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,43.41250000,142.89388889, 43:24:45,142:53:38,0116601
232,2000,1,81013.0,112460,2,1,167,1,1,佐幌川中流,サホロガワ　　チュウリユウ,Sahorogawachuryu,清水橋,シミズバシ,Shimizubashi,A,1.0,3.0,1975.0,4.0,1.0,,,,,,,,,,,,,,,2.0,3.0,,佐幌川中流,サホロガワ　　　チュウリユウ,Sahorogawachuryu,清水橋,シミズバシ,Shimizubashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,43.02166667,142.90277778, 43:01:18,142:54:10,0116701
233,2000,1,81013.0,114140,2,1,167,51,2,佐幌川中流,サホロガワ　　チュウリュウ,Sahorogawachuryu,新得大橋,シントクオオハシ,Shintokuohashi,A,1.0,3.0,1975.0,4.0,1.0,,,,,,,,,,,,,,,2.0,3.0,,佐幌川中流,サホロガワ　　　チュウリュウ,Sahorogawachuryu,新得大橋,シントクオオハシ,Shintokuohashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,43.11972222,142.83305556, 43:07:11,142:49:59,0116751
234,2000,1,81013.0,112470,2,1,168,1,1,佐幌川下流,サホロガワ　　カリユウ,Sahorogawakaryu,佐幌橋,サホロバシ,Sahorobashi,B,1.0,3.0,1975.0,4.0,1.0,,,,,,,,,,,,,,,2.0,3.0,,佐幌川下流,サホロガワ　　　カリユウ,Sahorogawakaryu,佐幌橋,サホロバシ,Sahorobashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,42.99916667,142.91611111, 42:59:57,142:54:58,0116801
235,2000,1,81013.0,112480,2,1,169,1,1,小林川,コバヤシガワ,Kobayashigawa,讃岐橋,サヌキバシ,Sanukibashi,A,1.0,3.0,1975.0,4.0,1.0,,,,,,,,,,,,,,,2.0,3.0,,小林川,コバヤシガワ,Kobayashigawa,讃岐橋,サヌキバシ,Sanukibashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,,,,,42.98361111,142.93083333, 42:59:01,142:55:51,0116901
236,2000,1,81013.0,112490,2,1,170,1,1,芽室川,メムロガワ,Memurogawa,毛根中島橋,ケネナカジマバシ,Kenenakajimabashi,A,1.0,3.0,1975.0,4.0,1.0,,,,,,,,,,,,,,,2.0,3.0,,芽室川,メムロガワ,Memurogawa,毛根中島橋,ケネナカジマバシ,Kenenakajimabashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,42.92333333,143.03166667, 42:55:24,143:01:54,0117001
237,2000,1,81013.0,112500,2,1,171,1,1,美生川,ビセイガワ,Biseigawa,新生橋,シンセイバシ,Shinseibashi,AA,1.0,3.0,1975.0,4.0,1.0,,,,,,,,,,,,,,,2.0,3.0,,美生川,ビセイガワ,Biseigawa,新生橋,シンセイバシ,Shinseibashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,42.90361111,143.04777778, 42:54:13,143:02:52,0117101
238,2000,1,81013.0,112510,2,1,172,1,1,然別川中流,シカリベツガワ　　チユウリユウ,Shikaribetsugawachuryu,瓜幕橋,ウリマクバシ,Urimakubashi,AA,1.0,3.0,1984.0,11.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,43.17055556,142.98305556, 43:10:14,142:58:59,0117201
239,2000,1,81013.0,112520,2,1,173,1,1,然別川下流,シカリベツガワ　　カリユウ,Shikaribetsugawakaryu,国見橋,クニミバシ,Kunimibashi,A,1.0,3.0,1975.0,4.0,1.0,,,,,,,,,,,,,,,2.0,3.0,,然別川下流,シカリベツガワ　　カリユウ,Shikaribetsugawakaryu,国見橋,クニミバシ,Kunimibashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,42.95138889,143.14722222, 42:57:05,143:08:50,0117301
240,2000,1,81013.0,113500,2,1,174,2,1,音更川中流,オトフケガワ　　チユウリユウ,Otohukegawachuryu,牧水橋,ボクスイバシ,Bokusuibashi,AA,1.0,3.0,1984.0,11.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,43.31194444,143.29611111, 43:18:43,143:17:46,0117402
241,2000,1,81013.0,112540,2,1,175,1,1,音更川下流,オトフケガワ　　カリユウ,Otofukegawakaryu,十勝新橋,トカチシンバシ,Tokachishinbashi,A,2.0,3.0,1975.0,4.0,1.0,,,,,,,,,,,,,,,1.0,3.0,,音更川下流,オトフケガワ　　カリユウ,Otofukegawakaryu,十勝新橋,トカチシンバシ,Tokachishinbashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,42.94722222,143.21138889, 42:56:50,143:12:41,0117501
242,2000,1,81013.0,112550,2,1,175,51,2,音更川下流,オトフケガワ　　カリユウ,Otofukegawakaryu,音更橋（音更）,オトフケバシ,Otofukebashi (Otofuke),A,2.0,3.0,1975.0,4.0,1.0,,,,,,,,,,,,,,,1.0,3.0,,音更川下流,オトフケガワ　　カリユウ,Otofukegawakaryu,音更橋（音更）,オトフケバシ,Otofukebashi (Otofuke),,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,43.00888889,143.20027778, 43:00:32,143:12:01,0117551
243,2000,1,81013.0,112560,2,1,176,1,1,帯広川上流,オビヒロガワ　　ジヨウリユウ,Obihirogawajoryu,西８条橋,ニシ　　８　　ジヨウバシ,Nishi8jobashi,A,1.0,3.0,1975.0,4.0,1.0,,,,,,,,,,,,,,,1.0,3.0,,帯広川上流,オビヒロガワ　　ジヨウリユウ,Obihirogawajoryu,西８条橋,ニシ８ジヨウバシ,Nishi8jobashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,42.92777778,143.19166667, 42:55:40,143:11:30,0117601
244,2000,1,81013.0,112570,2,1,177,1,1,帯広川下流,オビヒロガワ　　カリユウ,Obihirogawakaryu,札内川合流前,サツナイガワゴウリュウマエ,Satsunaigawagoryumae,B,2.0,3.0,1975.0,4.0,1.0,,,,,,,,,,,,,,,1.0,3.0,,帯広川下流,オビヒロガワ　　カリユウ,Obihirogawakaryu,札内川合流前,サツナイガワゴウリュウマエ,Satsunaigawagoryumae,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,42.93194444,143.23500000, 42:55:55,143:14:06,0117701
245,2000,1,81013.0,113830,2,1,177,51,2,帯広川下流,オビヒロガワ　　カリユウ,Obihirogawakaryu,芙蓉橋,フヨウバシ,Fuyobashi,B,2.0,3.0,1975.0,4.0,1.0,,,,,,,,,,,,,,,1.0,3.0,,帯広川下流,オビヒロガワ　　カリユウ,Obihirogawakaryu,芙蓉橋,フヨウバシ,Fuyobashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,42.92750000,143.19194444, 42:55:39,143:11:31,0117751
246,2000,1,81013.0,112590,2,1,178,2,1,札内川上流,サツナイガワ　　ジヨウリユウ,Satsunaigwajoryu,南帯橋,ナンタイバシ,Nantaibashi,AA,1.0,3.0,1975.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,42.84027778,143.18583333, 42:50:25,143:11:09,0117802
247,2000,1,81013.0,112580,2,1,178,52,2,札内川上流,サツナイガワ　　ジヨウリユウ,Satsunaigwajoryu,帯広市上水帯広浄水場取水口,オビヒロ　　ジヨウスイ　　シユスイクチ,Obihiroshijosuiobihirojosuijoshusuikuchi,AA,1.0,3.0,1975.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,42.87916667,143.20750000, 42:52:45,143:12:27,0117852
248,2000,1,81013.0,112600,2,1,179,1,1,札内川下流,サツナイガワ　　カリユウ,Satsunaigwakaryu,札内橋,サツナイバシ,Satsunaibashi,A,1.0,3.0,1975.0,4.0,1.0,,,,,,,,,,,,,,,2.0,3.0,,札内川下流,サツナイガワ　　カリユウ,Satsunaigwakaryu,札内橋,サツナイバシ,Satsunaibashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,42.92555556,143.23000000, 42:55:32,143:13:48,0117901
249,2000,1,81013.0,112610,2,1,180,1,1,士幌川,シホロガワ,Shihorogawa,旭橋,アサヒバシ,Asahibashi,A,1.0,3.0,1975.0,4.0,1.0,,,,,,,,,,,,,,,1.0,3.0,,士幌川,シホロガワ,Shihorogawa,旭橋,アサヒバシ,Asahibashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,42.94666667,143.26805556, 42:56:48,143:16:05,0118001
250,2000,1,81013.0,112620,2,1,181,1,1,途別川,トベツガワ,Tobetsugawa,千住橋,センジユウバシ,Senjubashi,A,1.0,3.0,1975.0,4.0,1.0,,,,,,,,,,,,,,,2.0,3.0,,途別川,トベツガワ,Tobetsugawa,千住橋,センジユウバシ,Senjubashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,42.91861111,143.29805556, 42:55:07,143:17:53,0118101
251,2000,1,81013.0,112630,2,1,182,1,1,猿別川,サルベツガワ,Sarubetsugawa,止若橋,ヤムワツカバシ,Yamuwakabashi,A,1.0,3.0,1975.0,4.0,1.0,,,,,,,,,,,,,,,2.0,3.0,,猿別川,サルベツガワ,Sarubetsugawa,止若橋,ヤムワツカバシ,Yamuwakabashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,,,,,42.91027778,143.35583333, 42:54:37,143:21:21,0118201
252,2000,1,81013.0,114240,2,1,182,51,2,猿別川,サルベツガワ,Sarubetsugawa,南勢橋,ナンセイバシ,Nanseibashi,A,1.0,3.0,1975.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,42.82583333,143.34916667, 42:49:33,143:20:57,0118251
253,2000,1,81013.0,112640,2,1,183,1,1,利別川,トシベツガワ,Toshibetsugawa,川合橋,カワイバシ,Kawaibashi,A,1.0,3.0,1975.0,4.0,1.0,,,,,,,,,,,,,,,2.0,3.0,,利別川,トシベツガワ,Toshibetsugawa,川合橋,カワイバシ,Kawaibashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,42.88416667,143.45194444, 42:53:03,143:27:07,0118301
254,2000,1,81013.0,112650,2,1,183,51,2,利別川,トシベツガワ,Toshibetsugawa,池田大橋（利別）,イケダオオハシ　　（　　トシベツ　　）,Ikedaohashi (Toshibetsu ),A,1.0,3.0,1975.0,4.0,1.0,,,,,,,,,,,,,,,1.0,3.0,,利別川,トシベツガワ,Toshibetsugawa,池田大橋（利別）,イケダオオハシ（トシベツ）,Ikedaohashi (Toshibetsu ),,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,42.92805556,143.44138889, 42:55:41,143:26:29,0118351
255,2000,1,81013.0,112660,2,1,183,52,2,利別川,トシベツガワ,Toshibetsugawa,足寄橋,アシヨロバシ,Ashiyorobashi,A,1.0,3.0,1975.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,43.25416667,143.54805556, 43:15:15,143:32:53,0118352
256,2000,1,81013.0,112670,2,1,184,1,1,牛首別川,ウシシユベツガワ,Ushishubetsugawa,農野牛橋,ノヤウシバシ,Noyaushibashi,A,1.0,3.0,1975.0,4.0,1.0,,,,,,,,,,,,,,,2.0,3.0,,牛首別川,ウシシユベツガワ,Ushishubetsugawa,農野牛橋,ノヤウシバシ,Noyaushibashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,42.80916667,143.49472222, 42:48:33,143:29:41,0118401
257,2000,1,81013.0,114360,2,1,185,1,1,佐幌川上流,サホロガワ　　　ジョウリュウ,Sahorogawajoryu,人道橋,ジンドウバシ,Jindobashi,A,1.0,3.0,1975.0,4.0,1.0,,,,,,,,,,,,,,,1.0,3.0,,佐幌川上流,サホロガワ　　　　ジョウリュウ,Sahorogawajoryu,人道橋,ジンドウバシ,Jindobashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,,,,,43.18000000,142.83166667, 43:10:48,142:49:54,0118501
258,2000,1,81222.0,113080,2,1,186,1,1,厚真川,アヅマガワ,Azumagawa,臨港大橋,リンコウオオハシ,Rinkoohashi,A,1.0,3.0,1981.0,7.0,20.0,,,,,,,,,,,,,,,2.0,3.0,,厚真川,アヅマガワ,Azumagawa,臨港大橋,リンコウオオハシ,Rinkoohashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,,,,,42.61083333,141.82472222, 42:36:39,141:49:29,0118601
259,2000,1,81222.0,113550,2,1,186,2,1,厚真川,アヅマガワ,Azumagawa,厚真新橋,アヅマシンバシ,Azumashinbashi,A,1.0,3.0,1981.0,7.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,42.72444444,141.88250000, 42:43:28,141:52:57,0118602
260,2000,1,81222.0,113560,2,1,186,51,2,厚真川,アヅマガワ,Azumagawa,豊川橋,トヨカワバシ,Toyokawabashi,A,1.0,3.0,1981.0,7.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,42.75611111,141.97194444, 42:45:22,141:58:19,0118651
261,2000,1,81221.0,112690,2,1,187,1,1,安平川,アビラガワ,Abiragawa,勇払橋,ユウフツバシ,Yufutsubashi,A,1.0,3.0,1981.0,7.0,20.0,,,,,,,,,,,,,,,2.0,3.0,,安平川,アビラガワ,Abiragawa,勇払橋,ユウフツバシ,Yufutsubashi,,,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,,,,,42.62527778,141.73944444, 42:37:31,141:44:22,0118701
262,2000,1,81221.0,112700,2,1,187,2,1,安平川,アビラガワ,Abiragawa,静川橋,シズカワバシ,Shizukawabashi,A,1.0,3.0,1981.0,7.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,42.66833333,141.79277778, 42:40:06,141:47:34,0118702
263,2000,1,81221.0,113530,2,1,187,51,2,安平川,アビラガワ,Abiragawa,上岡橋,ウエオカバシ,Ueokabashi,A,1.0,3.0,1981.0,7.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,42.84222222,141.82222222, 42:50:32,141:49:20,0118751
264,2000,1,81221.0,114250,2,1,187,52,2,安平川,アビラガワ,Abiragawa,源武橋,ゲンブバシ,Genbubashi,A,1.0,3.0,1981.0,7.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,42.72500000,141.80250000, 42:43:30,141:48:09,0118752
265,2000,1,81221.0,113510,2,1,188,1,1,勇払川上流,ユウフツガワジヨウリユウ,Yufutsugawajoryu,夕振大橋,ユウブリオオハシ,Yuburiohashi,AA,1.0,3.0,1981.0,7.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,42.68638889,141.67916667, 42:41:11,141:40:45,0118801
266,2000,1,81221.0,112680,2,1,188,51,2,勇払川上流,ユウフツガワジヨウリユウ,Yufutsugawajoryu,苫小牧市上水勇振浄水場取水口,ユウフリジヨウスイジヨウシユスイクチ,Tomakokaishijosuiyufurijosuijoshusuikuchi,AA,1.0,3.0,1981.0,7.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,42.71750000,141.56138889, 42:43:03,141:33:41,0118851
267,2000,1,81221.0,113520,2,1,189,1,1,勇払川下流,ユウフツガワカリユウ,Yufutsugawakaryu,沼の端橋,ヌマノハタバシ,Numanohatabashi,A,1.0,3.0,1981.0,7.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,42.68111111,141.71416667, 42:40:52,141:42:51,0118901
268,2000,1,81520.0,112720,2,1,191,1,1,小糸魚川,コイトイガワ,Koitoigawa,小糸魚橋,コイトイバシ,Koitoibashi,A,1.0,3.0,1981.0,7.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,42.61361111,141.52194444, 42:36:49,141:31:19,0119101
