レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l)
1310010002,2005,1310010,13,001,01,#,7.3,#,9.9,#,1.8,#,2.8,#,7,#,7900,E,99999
1310010003,2005,1310010,13,001,01,#,7.4,#,10.2,#,1.6,#,2.3,#,6,E,99999,E,99999
1310010004,2005,1310010,13,001,01,#,7.4,#,9.8,#,1.7,#,3.1,#,15,E,99999,E,99999
1310010006,2005,1310010,13,001,01,#,7.3,#,8.6,#,2,#,3.2,#,10,#,7900,E,99999
1310010007,2005,1310010,13,001,01,#,7.4,#,9.3,#,1.8,#,2.9,#,8,E,99999,E,99999
1310010008,2005,1310010,13,001,01,#,7.4,#,9.4,#,1.8,#,3.3,#,9,E,99999,E,99999
1310010010,2005,1310010,13,001,01,#,7.4,#,7.8,#,2.4,#,4.5,#,12,#,11000,E,99999
1310010011,2005,1310010,13,001,01,#,7.4,#,8.5,#,2.4,#,4.3,#,10,E,99999,E,99999
1310010012,2005,1310010,13,001,01,#,7.4,#,8.5,#,2.2,#,4.3,#,10,E,99999,E,99999
1310010014,2005,1310010,13,001,01,#,7.3,#,7.4,#,1.8,#,3.9,#,10,#,79000,E,99999
1310010015,2005,1310010,13,001,01,#,7.3,#,7.6,#,1.3,#,6.2,#,56,E,99999,E,99999
1310010016,2005,1310010,13,001,01,#,7.3,#,8,#,1.3,#,3.9,#,22,E,99999,E,99999
1310010017,2005,1310010,13,001,01,#,7.3,#,7.7,#,0.9,#,2.9,#,8,E,99999,E,99999
1310010018,2005,1310010,13,001,01,#,7.3,#,7.7,#,1.3,#,3.9,#,29,E,99999,E,99999
1310010019,2005,1310010,13,001,01,#,7.3,#,7.6,#,1.3,#,4,#,33,E,99999,E,99999
1310010020,2005,1310010,13,001,01,#,7.3,#,7.7,#,1.1,#,3.2,#,15,E,99999,E,99999
1310010022,2005,1310010,13,001,01,#,7.5,#,7.6,#,1.4,#,6.2,#,59,#,49000,E,99999
1310010023,2005,1310010,13,001,01,#,7.5,#,7.6,#,1.4,#,4.1,#,19,E,99999,E,99999
1310010024,2005,1310010,13,001,01,#,7.6,#,7.7,#,1.2,#,4.1,#,24,E,99999,E,99999
1310010026,2005,1310010,13,001,01,#,7.5,#,7.8,#,1.7,#,3.5,#,23,#,4900,E,99999
1310010027,2005,1310010,13,001,01,#,7.6,#,7.9,#,1.1,#,3.3,#,11,E,99999,E,99999
1310010028,2005,1310010,13,001,01,#,7.7,#,8,#,1.8,#,3.3,#,16,E,99999,E,99999
1310010030,2005,1310010,13,001,01,#,7.6,#,8.9,#,1.6,#,2.8,#,7,#,23000,E,99999
