レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1210010001,1993,1210010,12,001,01,1993,0413,0855,2,01,2.9,04,99,999,999,7.3,11.2,99999,1.45,E,99999
1210010002,1993,1210010,12,001,01,1993,0413,1405,2,01,2.7,04,99,999,999,13.2,13.3,99999,1.35,E,99999
1210010003,1993,1210010,12,001,01,1993,0413,2140,2,01,2.9,02,99,999,999,6.8,12.9,99999,1.45,E,99999
1210010004,1993,1210010,12,001,01,1993,0511,0855,2,01,3.9,02,99,999,999,18.6,15.2,99999,1.95,E,99999
1210010005,1993,1210010,12,001,01,1993,0511,1400,2,01,4,02,99,999,999,23.6,16.8,99999,2,E,99999
1210010006,1993,1210010,12,001,01,1993,0511,2145,2,01,4.6,02,99,999,999,16.3,15.8,99999,2.3,E,99999
1210010007,1993,1210010,12,001,01,1993,0608,0845,2,01,3.5,04,99,999,999,23.2,18.6,99999,1.75,E,99999
1210010008,1993,1210010,12,001,01,1993,0608,1405,2,01,3.2,04,99,999,999,23.8,19.7,99999,1.6,E,99999
1210010009,1993,1210010,12,001,01,1993,0608,2140,2,01,3.4,04,99,999,999,18.8,19.3,99999,1.7,E,99999
1210010010,1993,1210010,12,001,01,1993,0713,1000,2,01,4.5,04,99,999,999,26.4,20.9,99999,2.25,E,99999
1210010011,1993,1210010,12,001,01,1993,0713,1400,2,01,4.7,04,99,999,999,27.7,21.8,99999,2.35,E,99999
1210010012,1993,1210010,12,001,01,1993,0713,1800,2,01,4.9,04,99,999,999,26.3,21,99999,2.45,E,99999
1210010013,1993,1210010,12,001,01,1993,0803,0850,2,01,4.2,10,99,999,999,19.6,22.7,99999,2.1,E,99999
1210010014,1993,1210010,12,001,01,1993,0803,1410,2,01,4,04,99,999,999,20,22.2,99999,2,E,99999
1210010015,1993,1210010,12,001,01,1993,0803,2140,2,01,4.2,04,99,999,999,18,21.3,99999,2.1,E,99999
1210010016,1993,1210010,12,001,01,1993,0907,0845,2,01,5.2,10,99,999,999,22,20.4,99999,2.6,E,99999
1210010017,1993,1210010,12,001,01,1993,0907,1420,2,01,5.2,09,99,999,999,21.6,20,99999,2.6,E,99999
1210010018,1993,1210010,12,001,01,1993,0907,2140,2,01,5,09,99,999,999,20.2,19.6,99999,2.5,E,99999
1210010019,1993,1210010,12,001,01,1993,1005,0845,2,01,5.2,04,99,999,999,19.8,16.9,99999,2.6,E,99999
1210010020,1993,1210010,12,001,01,1993,1005,1410,2,01,5.1,04,99,999,999,21.1,17.1,99999,2.55,E,99999
1210010021,1993,1210010,12,001,01,1993,1005,2145,2,01,4.9,04,99,999,999,16,16.9,99999,2.45,E,99999
1210010022,1993,1210010,12,001,01,1993,1109,0845,2,01,3.5,02,99,999,999,13.4,12.7,99999,1.75,E,99999
1210010023,1993,1210010,12,001,01,1993,1109,1400,2,01,3.4,02,99,999,999,17.5,14.2,99999,1.7,E,99999
1210010024,1993,1210010,12,001,01,1993,1109,2135,2,01,3.4,02,99,999,999,10.1,13.4,99999,1.7,E,99999
1210010025,1993,1210010,12,001,01,1993,1207,1000,2,01,3.1,02,99,999,999,8,8,99999,1.55,E,99999
1210010026,1993,1210010,12,001,01,1993,1207,1400,2,01,3.2,02,99,999,999,11.7,9,99999,1.6,E,99999
1210010027,1993,1210010,12,001,01,1993,1207,1800,2,01,3.2,02,99,999,999,7.2,8.8,99999,1.6,E,99999
1210010028,1993,1210010,12,001,01,1994,0111,0855,2,01,3,10,99,999,999,5.7,3.3,99999,1.5,E,99999
1210010029,1993,1210010,12,001,01,1994,0111,1400,2,01,2.9,04,99,999,999,7.1,4.5,99999,1.45,E,99999
1210010030,1993,1210010,12,001,01,1994,0111,2100,2,01,2.9,02,99,999,999,5,5,99999,1.45,E,99999
1210010031,1993,1210010,12,001,01,1994,0201,0855,2,01,3.2,04,99,999,999,1.1,3.1,99999,1.6,E,99999
1210010032,1993,1210010,12,001,01,1994,0201,1400,2,01,3.1,09,99,999,999,2.9,3.6,99999,1.55,E,99999
1210010033,1993,1210010,12,001,01,1994,0201,2110,2,01,3.3,02,99,999,999,2.1,3.8,99999,1.65,E,99999
1210010034,1993,1210010,12,001,01,1994,0301,0855,2,01,3.3,02,99,999,999,6.7,6.8,99999,1.65,E,99999
1210010035,1993,1210010,12,001,01,1994,0301,1400,2,01,3.1,02,99,999,999,13,9.7,99999,1.55,E,99999
1210010036,1993,1210010,12,001,01,1994,0301,2000,2,01,3.3,04,99,999,999,7.7,9.5,99999,1.65,E,99999
1210020001,1993,1210020,12,001,02,1993,0413,1035,2,02,5.2,04,99,999,999,9.4,12.5,99999,2.6,E,99999
1210020002,1993,1210020,12,001,02,1993,0413,1525,2,02,5.2,04,99,999,999,12.3,13.8,99999,2.6,E,99999
1210020003,1993,1210020,12,001,02,1993,0413,2025,2,02,5.4,04,99,999,999,7.8,12.5,99999,2.7,E,99999
1210020004,1993,1210020,12,001,02,1993,0511,1040,2,01,5.1,02,99,999,999,20.5,16.3,99999,2.55,E,99999
