レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1310010001,2009,1310010,13,001,01,2009,0423,0900,0,01,0.65,99,99,999,999,18.6,13.8,223.42,3.26,E,99999
1310010002,2009,1310010,13,001,01,2009,0423,1220,0,01,0.61,99,99,999,999,21.2,15,186.36,3.04,E,99999
1310010003,2009,1310010,13,001,01,2009,0423,1510,0,01,0.67,99,99,999,999,21.5,15.5,117.44,3.48,E,99999
1310010004,2009,1310010,13,001,01,2009,0423,1800,0,01,0.73,99,99,999,999,17,14,216.86,3.65,E,99999
1310010005,2009,1310010,13,001,01,2009,0513,0900,0,01,0.79,99,99,999,999,22,20,221.43,3.94,E,99999
1310010006,2009,1310010,13,001,01,2009,0513,1200,0,01,0.7,99,99,999,999,26.5,19.7,190.58,3.5,E,99999
1310010007,2009,1310010,13,001,01,2009,0513,1500,0,01,0.64,99,99,999,999,27,20,167.64,3.2,E,99999
1310010008,2009,1310010,13,001,01,2009,0513,1800,0,01,0.7,99,99,999,999,21.2,20,189.6,3.5,E,99999
1310010009,2009,1310010,13,001,01,2009,0603,0900,0,01,0.77,99,99,999,999,21,19.5,46.37,3.88,E,99999
1310010010,2009,1310010,13,001,01,2009,0603,1200,0,01,0.82,99,99,999,999,23,20.5,43.83,4.08,E,99999
1310010011,2009,1310010,13,001,01,2009,0603,1500,0,01,0.82,99,99,999,999,22,20,79.65,4.08,E,99999
1310010012,2009,1310010,13,001,01,2009,0603,1800,0,01,0.77,99,99,999,999,20.5,19.5,89.92,3.88,E,99999
1310010013,2009,1310010,13,001,01,2009,0708,0900,0,01,0.8,99,99,999,999,26,24.5,68.67,3.98,E,99999
1310010014,2009,1310010,13,001,01,2009,0708,1100,0,01,0.8,99,99,999,999,26.5,24.5,74.54,3.98,E,99999
1310010015,2009,1310010,13,001,01,2009,0708,1300,0,01,0.8,99,99,999,999,26.5,24.5,74.69,3.98,E,99999
1310010016,2009,1310010,13,001,01,2009,0708,1500,0,01,0.8,99,99,999,999,28,25,66.27,3.9,E,99999
1310010017,2009,1310010,13,001,01,2009,0708,1700,0,01,0.8,99,99,999,999,26.5,25,60.83,3.98,E,99999
1310010018,2009,1310010,13,001,01,2009,0708,1900,0,01,0.8,99,99,999,999,26.5,24.5,70.12,3.98,E,99999
1310010019,2009,1310010,13,001,01,2009,0708,2100,0,01,0.8,99,99,999,999,26.5,24.5,90.23,3.98,E,99999
1310010020,2009,1310010,13,001,01,2009,0708,2300,0,01,0.75,99,99,999,999,25,24,86.43,3.73,E,99999
1310010021,2009,1310010,13,001,01,2009,0709,0100,0,01,0.75,99,99,999,999,24.5,24.5,36.09,3.73,E,99999
