レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
1310010001,2009,1310010,13,001,01,#,2.06,#,0.207
1310010005,2009,1310010,13,001,01,#,1.45,#,0.067
1310010009,2009,1310010,13,001,01,#,1.95,#,0.098
1310010013,2009,1310010,13,001,01,#,2.5,#,0.106
1310010026,2009,1310010,13,001,01,#,2.16,#,0.14
1310010030,2009,1310010,13,001,01,#,2.05,#,0.1
1310010034,2009,1310010,13,001,01,#,3,#,0.082
1310010038,2009,1310010,13,001,01,#,2.71,#,0.111
1310010042,2009,1310010,13,001,01,#,3.04,#,0.083
1310010055,2009,1310010,13,001,01,#,3.01,#,0.069
1310010059,2009,1310010,13,001,01,#,2.86,#,0.117
1310010063,2009,1310010,13,001,01,#,2.19,#,0.083
1310030001,2009,1310030,13,002,01,#,2.24,#,0.196
1310030003,2009,1310030,13,002,01,#,1.7,#,0.078
1310030005,2009,1310030,13,002,01,#,1.83,#,0.082
1310030007,2009,1310030,13,002,01,#,2.38,#,0.105
1310030014,2009,1310030,13,002,01,#,1.99,#,0.102
1310030016,2009,1310030,13,002,01,#,1.89,#,0.094
1310030018,2009,1310030,13,002,01,#,2.8,#,0.084
1310030020,2009,1310030,13,002,01,#,2.4,#,0.103
1310030022,2009,1310030,13,002,01,#,2.85,#,0.082
1310030029,2009,1310030,13,002,01,#,3.03,#,0.072
1310030031,2009,1310030,13,002,01,#,2.91,#,0.106
1310030033,2009,1310030,13,002,01,#,2,#,0.098
1310040001,2009,1310040,13,002,51,#,1.77,#,0.155
1310040003,2009,1310040,13,002,51,#,1.55,#,0.079
1310040005,2009,1310040,13,002,51,#,2.09,#,0.094
1310040007,2009,1310040,13,002,51,#,2.53,#,0.108
1310040009,2009,1310040,13,002,51,#,2.17,#,0.134
1310040011,2009,1310040,13,002,51,#,2.42,#,0.107
1310040013,2009,1310040,13,002,51,#,2.81,#,0.081
1310040015,2009,1310040,13,002,51,#,2.89,#,0.09
1310040017,2009,1310040,13,002,51,#,3.19,#,0.082
1310040019,2009,1310040,13,002,51,#,3,#,0.075
1310040021,2009,1310040,13,002,51,#,3.2,#,0.127
1310040023,2009,1310040,13,002,51,#,2.01,#,0.088
1310060001,2009,1310060,13,003,01,#,1.58,#,0.146
1310060003,2009,1310060,13,003,01,#,2.18,#,0.122
1310060005,2009,1310060,13,003,01,#,2.79,#,0.109
1310060007,2009,1310060,13,003,01,#,2.81,#,0.155
1310060009,2009,1310060,13,003,01,#,2.77,#,0.16
1310060011,2009,1310060,13,003,01,#,2.91,#,0.104
1310060013,2009,1310060,13,003,01,#,3.65,#,0.133
1310060015,2009,1310060,13,003,01,#,4.29,#,0.182
1310060017,2009,1310060,13,003,01,#,3.65,#,0.132
1310060019,2009,1310060,13,003,01,#,3.67,#,0.118
1310060021,2009,1310060,13,003,01,#,3.87,#,0.175
1310060023,2009,1310060,13,003,01,#,2.95,#,0.183
1310070001,2009,1310070,13,003,51,#,2.13,#,0.185
1310070002,2009,1310070,13,003,51,#,2.09,#,0.095
1310070003,2009,1310070,13,003,51,#,3.29,#,0.084
1310070004,2009,1310070,13,003,51,#,2.84,#,0.115
1310070005,2009,1310070,13,003,51,#,4.47,#,0.133
1310070006,2009,1310070,13,003,51,#,3.54,#,0.103
1310070007,2009,1310070,13,003,51,#,5.23,#,0.168
1310070008,2009,1310070,13,003,51,#,5.24,#,0.226
1310070009,2009,1310070,13,003,51,#,4.1,#,0.165
1310070010,2009,1310070,13,003,51,#,4.85,#,0.167
1310070011,2009,1310070,13,003,51,#,4.65,#,0.238
1310070012,2009,1310070,13,003,51,#,4.04,#,0.234
1310090002,2009,1310090,13,004,01,#,4.1,#,0.191
1310090004,2009,1310090,13,004,01,#,3.27,#,0.176
1310090006,2009,1310090,13,004,01,#,2.36,#,0.161
1310090008,2009,1310090,13,004,01,#,2.84,#,0.196
1310090015,2009,1310090,13,004,01,#,2.63,#,0.188
1310090017,2009,1310090,13,004,01,#,3.29,#,0.235
1310090019,2009,1310090,13,004,01,#,3.94,#,0.246
1310090021,2009,1310090,13,004,01,#,5.03,#,0.289
1310090023,2009,1310090,13,004,01,#,5.13,#,0.261
1310090025,2009,1310090,13,004,01,#,8.71,#,0.277
1310090032,2009,1310090,13,004,01,#,7.41,#,0.677
1310090034,2009,1310090,13,004,01,#,6,#,0.395
1310100001,2009,1310100,13,004,02,#,5.97,#,0.331
1310100003,2009,1310100,13,004,02,#,2.55,#,0.181
1310100005,2009,1310100,13,004,02,#,2.7,#,0.182
1310100007,2009,1310100,13,004,02,#,3.53,#,0.297
1310100009,2009,1310100,13,004,02,#,2.86,#,0.186
1310100011,2009,1310100,13,004,02,#,2.39,#,0.169
1310100013,2009,1310100,13,004,02,#,4.05,#,0.178
1310100015,2009,1310100,13,004,02,#,3.62,#,0.182
1310100017,2009,1310100,13,004,02,#,3.81,#,0.16
1310100019,2009,1310100,13,004,02,#,4.17,#,0.24
1310100021,2009,1310100,13,004,02,#,5.12,#,0.245
1310100023,2009,1310100,13,004,02,#,4.99,#,0.408
1310110004,2009,1310110,13,004,51,#,3.25,#,0.222
1310110010,2009,1310110,13,004,51,#,2.95,#,0.23
1310110016,2009,1310110,13,004,51,#,5.06,#,0.368
1310110022,2009,1310110,13,004,51,#,7.65,#,0.676
1310140002,2009,1310140,13,005,01,#,3.81,#,0.293
1310140004,2009,1310140,13,005,01,#,2.62,#,0.194
1310140006,2009,1310140,13,005,01,#,2.66,#,0.175
1310140008,2009,1310140,13,005,01,#,3.35,#,0.278
1310140015,2009,1310140,13,005,01,#,2.56,#,0.239
1310140017,2009,1310140,13,005,01,#,2.8,#,0.174
1310140019,2009,1310140,13,005,01,#,3.22,#,0.183
1310140021,2009,1310140,13,005,01,#,3.21,#,0.292
1310140023,2009,1310140,13,005,01,#,4.2,#,0.214
1310140025,2009,1310140,13,005,01,#,6.93,#,0.277
1310140032,2009,1310140,13,005,01,#,5.73,#,0.436
1310140034,2009,1310140,13,005,01,#,4.46,#,0.296
1310160001,2009,1310160,13,005,52,#,4.5,#,0.339
1310160003,2009,1310160,13,005,52,#,3.53,#,0.218
1310160005,2009,1310160,13,005,52,#,4.13,#,0.229
1310160007,2009,1310160,13,005,52,#,4.19,#,0.224
1310160009,2009,1310160,13,005,52,#,2.61,#,0.341
1310160012,2009,1310160,13,005,52,#,4.15,#,0.239
1310160013,2009,1310160,13,005,52,#,5.24,#,0.232
1310160016,2009,1310160,13,005,52,#,4.98,#,0.276
1310160017,2009,1310160,13,005,52,#,5.46,#,0.224
1310160019,2009,1310160,13,005,52,#,5.36,#,0.229
1310160022,2009,1310160,13,005,52,#,7.84,#,0.509
1310160023,2009,1310160,13,005,52,#,5.75,#,0.301
1310180001,2009,1310180,13,006,01,#,7.75,#,0.45
1310180004,2009,1310180,13,006,01,#,4.09,#,0.304
1310180006,2009,1310180,13,006,01,#,3.3,#,0.217
1310180009,2009,1310180,13,006,01,#,4.48,#,0.225
1310180011,2009,1310180,13,006,01,#,4.18,#,0.225
1310180019,2009,1310180,13,006,01,#,2.8,#,0.229
