レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l)
1310010001,1998,1310010,13,001,01,#,7.2,#,9.9,#,1.8,#,5.9,#,60,#,2200,E,99999
1310010002,1998,1310010,13,001,01,#,7.2,#,9.4,#,3,#,6.4,#,58,E,99999,E,99999
1310010003,1998,1310010,13,001,01,#,7.1,#,9.4,#,1.3,#,2.7,#,8,E,99999,E,99999
1310010004,1998,1310010,13,001,01,#,7.2,#,8.4,#,1.4,#,3.2,#,6,#,31000,E,99999
1310010005,1998,1310010,13,001,01,#,7.2,#,7.7,#,1.3,#,3.2,#,5,E,99999,E,99999
1310010006,1998,1310010,13,001,01,#,7.2,#,7.8,#,1.2,#,3,#,7,E,99999,E,99999
1310010007,1998,1310010,13,001,01,#,7.4,#,6.4,#,2.7,#,3.4,#,12,#,1300,E,99999
1310010008,1998,1310010,13,001,01,#,7.4,#,6.7,#,2.1,#,3.8,#,13,E,99999,E,99999
1310010009,1998,1310010,13,001,01,#,7.4,#,7.3,#,2,#,3.7,#,11,E,99999,E,99999
1310010010,1998,1310010,13,001,01,#,7.7,#,7.4,#,2,#,4.5,#,14,#,1300,E,99999
1310010011,1998,1310010,13,001,01,#,7.8,#,8.9,#,2,#,4.4,#,12,E,99999,E,99999
1310010012,1998,1310010,13,001,01,#,7.9,#,8.3,#,2.2,#,4.4,#,9,E,99999,E,99999
1310010013,1998,1310010,13,001,01,#,7.8,#,7.7,#,1.9,#,4.3,#,9,E,99999,E,99999
1310010014,1998,1310010,13,001,01,#,7.7,#,7.3,#,2.2,#,4.8,#,14,E,99999,E,99999
1310010015,1998,1310010,13,001,01,#,7.8,#,7.1,#,2.1,#,4.8,#,15,E,99999,E,99999
1310010016,1998,1310010,13,001,01,#,7.8,#,6.8,#,2.4,#,4.6,#,9,E,99999,E,99999
1310010017,1998,1310010,13,001,01,#,7.5,#,7.6,#,0.8,#,2.7,#,9,#,7900,E,99999
1310010018,1998,1310010,13,001,01,#,7.6,#,8.1,#,1,#,3.5,#,21,E,99999,E,99999
1310010019,1998,1310010,13,001,01,#,7.6,#,7.8,#,1.4,#,6.3,#,71,E,99999,E,99999
1310010020,1998,1310010,13,001,01,#,7.6,#,8.3,#,0.8,#,4.8,#,77,#,46000,E,99999
1310010021,1998,1310010,13,001,01,#,7.6,#,8.4,#,0.7,#,4.6,#,67,E,99999,E,99999
1310010022,1998,1310010,13,001,01,#,7.6,#,7.9,#,1.3,#,5.9,#,77,E,99999,E,99999
1310010023,1998,1310010,13,001,01,#,7.5,#,8.9,#,0.7,#,3.4,#,32,#,24000,E,99999
1310010024,1998,1310010,13,001,01,#,7.5,#,8.5,#,1.2,#,4.1,#,35,E,99999,E,99999
1310010025,1998,1310010,13,001,01,#,7.5,#,8.9,#,0.7,#,3.2,#,34,E,99999,E,99999
1310010026,1998,1310010,13,001,01,#,7.6,#,9.7,#,0.5,#,1.8,#,5,#,11000,E,99999
1310010027,1998,1310010,13,001,01,#,7.6,#,9.9,#,0.6,#,1.9,#,6,E,99999,E,99999
1310010028,1998,1310010,13,001,01,#,7.6,#,9.6,<,0.5,#,1.9,#,5,E,99999,E,99999
1310010029,1998,1310010,13,001,01,#,7.8,#,11,#,1.9,#,2.2,#,4,#,2800,E,99999
1310010030,1998,1310010,13,001,01,#,7.7,#,11,#,2,#,2.5,#,4,E,99999,E,99999
1310010031,1998,1310010,13,001,01,#,7.7,#,11,#,1.9,#,2.1,#,4,E,99999,E,99999
1310010032,1998,1310010,13,001,01,#,7.6,#,11,#,2.4,#,2.2,#,4,E,99999,E,99999
1310010033,1998,1310010,13,001,01,#,7.6,#,11,#,2.4,#,2.4,#,4,E,99999,E,99999
1310010034,1998,1310010,13,001,01,#,7.6,#,11,#,2.3,#,2.2,#,4,E,99999,E,99999
1310010035,1998,1310010,13,001,01,#,7.6,#,11,#,2.2,#,2.5,#,5,E,99999,E,99999
1310010036,1998,1310010,13,001,01,#,7.4,#,12,#,1.8,#,2.4,#,2,#,1100,E,99999
1310010037,1998,1310010,13,001,01,#,7.4,#,13,#,2,#,2.3,#,2,E,99999,E,99999
1310010038,1998,1310010,13,001,01,#,7.4,#,12,#,1.7,#,2.2,#,2,E,99999,E,99999
1310010039,1998,1310010,13,001,01,#,7.4,#,11,#,3,#,3.2,#,3,#,1100,E,99999
1310010040,1998,1310010,13,001,01,#,7.5,#,11,#,3.1,#,3.3,#,4,E,99999,E,99999
1310010041,1998,1310010,13,001,01,#,7.5,#,11,#,3.2,#,3.1,#,4,E,99999,E,99999
1310010042,1998,1310010,13,001,01,#,7.6,#,11,#,3.1,#,3.6,#,7,#,790,E,99999
1310010043,1998,1310010,13,001,01,#,7.7,#,12,#,2.7,#,3.7,#,8,E,99999,E,99999
1310010044,1998,1310010,13,001,01,#,7.7,#,12,#,2.7,#,3.8,#,6,E,99999,E,99999
1310020001,1998,1310020,13,001,51,#,7.3,#,9.2,#,2,#,3.6,#,21,#,13000,E,99999
1310020002,1998,1310020,13,001,51,#,7.3,#,8.2,#,1.5,#,4.1,#,19,#,17000,E,99999
1310020003,1998,1310020,13,001,51,#,7.4,#,7.8,#,1.2,#,3.7,#,12,#,3300,E,99999
1310020004,1998,1310020,13,001,51,#,7.5,#,7.3,#,1.7,#,4,#,10,#,3300,E,99999
1310020005,1998,1310020,13,001,51,#,7.8,#,8.6,#,1.7,#,3.8,#,9,#,1700,E,99999
1310020006,1998,1310020,13,001,51,#,7.5,#,7.8,#,2,#,4.6,#,32,#,11000,E,99999
1310020007,1998,1310020,13,001,51,#,7.5,#,8.5,#,1.8,#,3.5,#,28,#,17000,E,99999
1310020008,1998,1310020,13,001,51,#,7.6,#,9.9,#,1.3,#,2.5,#,5,#,13000,E,99999
1310020009,1998,1310020,13,001,51,#,7.6,#,11,#,2.6,#,3.3,#,4,#,7900,E,99999
1310020010,1998,1310020,13,001,51,#,7.6,#,12,#,2.3,#,3.4,#,4,#,700,E,99999
1310020011,1998,1310020,13,001,51,#,7.6,#,11,#,2.6,#,3.6,#,3,#,790,E,99999
1310020012,1998,1310020,13,001,51,#,7.7,#,12,#,4.8,#,5.2,#,8,#,4900,E,99999
1310030001,1998,1310030,13,002,01,#,7.2,#,9.7,#,1.6,#,4.4,#,21,#,3300,E,99999
1310030002,1998,1310030,13,002,01,#,7.2,#,9.6,#,1.3,#,3.9,#,28,E,99999,E,99999
1310030003,1998,1310030,13,002,01,#,7.2,#,9.2,#,1.4,#,2.8,#,13,E,99999,E,99999
1310030004,1998,1310030,13,002,01,#,7.2,#,7.8,#,2.6,#,3.5,#,16,#,7000,E,99999
1310030005,1998,1310030,13,002,01,#,7.3,#,8.7,#,2,#,3.4,#,8,E,99999,E,99999
1310030006,1998,1310030,13,002,01,#,7.2,#,8.2,#,2,#,3.9,#,14,E,99999,E,99999
1310030007,1998,1310030,13,002,01,#,7.5,#,8,#,2.2,#,4.2,#,13,#,13000,E,99999
1310030008,1998,1310030,13,002,01,#,7.5,#,8.7,#,2.3,#,4.8,#,14,E,99999,E,99999
1310030009,1998,1310030,13,002,01,#,7.5,#,8.4,#,2.7,#,4.1,#,7,E,99999,E,99999
1310030010,1998,1310030,13,002,01,#,8.2,#,8.4,#,2.9,#,5.3,#,13,#,1700,E,99999
1310030011,1998,1310030,13,002,01,#,7.6,#,9.1,#,3.2,#,5.4,#,12,E,99999,E,99999
1310030012,1998,1310030,13,002,01,#,7.7,#,8.3,#,2.4,#,5.7,#,12,E,99999,E,99999
1310030013,1998,1310030,13,002,01,#,7.8,#,8.3,#,2.7,#,4.9,#,10,E,99999,E,99999
1310030014,1998,1310030,13,002,01,#,7.7,#,7.3,#,3,#,5,#,9,E,99999,E,99999
1310030015,1998,1310030,13,002,01,#,7.7,#,7.1,#,2.4,#,4.5,#,8,E,99999,E,99999
1310030016,1998,1310030,13,002,01,#,7.8,#,8.5,#,4.5,#,5.4,#,8,E,99999,E,99999
1310030017,1998,1310030,13,002,01,#,7.5,#,7.6,#,1.7,#,3.7,#,10,#,3300,E,99999
1310030018,1998,1310030,13,002,01,#,7.5,#,7.7,#,1.2,#,3.4,#,12,E,99999,E,99999
1310030019,1998,1310030,13,002,01,#,7.6,#,7.8,#,1,#,4.9,#,71,E,99999,E,99999
