レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1210010001,2005,1210010,12,001,01,2005,0419,0900,0,02,0.3,99,99,999,999,15.6,14.2,95.04,1.5,E,99999
1210010002,2005,1210010,12,001,01,2005,0419,1400,0,02,0.3,99,99,999,999,21.8,16.2,96.94,1.5,E,99999
1210010003,2005,1210010,12,001,01,2005,0419,2130,0,02,0.28,99,99,999,999,9.8,13.2,92.89,1.4,E,99999
1210010004,2005,1210010,12,001,01,2005,0511,0900,0,02,0.26,99,99,999,999,12.2,15,62.72,1.3,E,99999
1210010005,2005,1210010,12,001,01,2005,0511,1400,0,02,0.25,99,99,999,999,13.5,16,58.36,1.25,E,99999
1210010006,2005,1210010,12,001,01,2005,0511,2130,0,02,0.25,99,99,999,999,10.8,13.9,62.41,1.25,E,99999
1210010007,2005,1210010,12,001,01,2005,0608,0900,0,02,0.24,99,99,999,999,25,21.3,52.39,1.2,E,99999
1210010008,2005,1210010,12,001,01,2005,0608,1400,0,02,0.21,99,99,999,999,24.5,22.2,60.12,1.05,E,99999
1210010009,2005,1210010,12,001,01,2005,0608,2130,0,02,0.22,99,99,999,999,20.8,20.4,54.68,1.1,E,99999
1210010010,2005,1210010,12,001,01,2005,0713,1000,0,02,0.34,99,99,999,999,22.2,22,140.45,1.7,E,99999
1210010011,2005,1210010,12,001,01,2005,0713,1400,0,02,0.35,99,99,999,999,24.7,22.8,145.05,1.75,E,99999
1210010012,2005,1210010,12,001,01,2005,0713,1800,0,02,0.36,99,99,999,999,23.5,22.1,150.92,1.8,E,99999
1210010013,2005,1210010,12,001,01,2005,0713,2200,0,02,0.36,99,99,999,999,20.5,21.2,154.3,1.8,E,99999
1210010014,2005,1210010,12,001,01,2005,0714,0200,0,02,0.36,99,99,999,999,20.2,21,150.77,1.8,E,99999
1210010015,2005,1210010,12,001,01,2005,0714,0600,0,02,0.36,99,99,999,999,20.3,20.9,144.33,1.8,E,99999
1210010016,2005,1210010,12,001,01,2005,0714,1000,0,02,0.35,99,99,999,999,21.5,21.1,138.16,1.75,E,99999
1210010017,2005,1210010,12,001,01,2005,0803,0900,0,02,0.38,99,99,999,999,32.2,26.6,185.13,1.9,E,99999
1210010018,2005,1210010,12,001,01,2005,0803,1400,0,02,0.37,99,99,999,999,32.2,27.8,181.1,1.85,E,99999
1210010019,2005,1210010,12,001,01,2005,0803,2130,0,02,0.36,99,99,999,999,28,25.6,172.73,1.8,E,99999
1210010020,2005,1210010,12,001,01,2005,0914,0900,0,02,0.32,99,99,999,999,31.8,27,147.16,1.6,E,99999
1210010021,2005,1210010,12,001,01,2005,0914,1400,0,02,0.32,99,99,999,999,32,26.7,136.29,1.6,E,99999
1210010022,2005,1210010,12,001,01,2005,0914,2130,0,02,0.32,99,99,999,999,27.3,25.4,139.27,1.6,E,99999
1210010023,2005,1210010,12,001,01,2005,1012,0900,0,02,0.22,99,99,999,999,21,19.5,78.43,1.1,E,99999
1210010024,2005,1210010,12,001,01,2005,1012,1400,0,02,0.22,99,99,999,999,23.5,20.2,72.94,1.1,E,99999
1210010025,2005,1210010,12,001,01,2005,1012,2130,0,02,0.23,99,99,999,999,15.8,17.9,80.07,1.15,E,99999
1210010026,2005,1210010,12,001,01,2005,1102,0900,0,02,0.19,99,99,999,999,12.2,13.5,43.79,0.95,E,99999
1210010027,2005,1210010,12,001,01,2005,1102,1400,0,02,0.19,99,99,999,999,19,15.8,49.03,0.95,E,99999
1210010028,2005,1210010,12,001,01,2005,1102,2130,0,02,0.18,99,99,999,999,13,14.7,46.09,0.9,E,99999
1210010029,2005,1210010,12,001,01,2005,1207,1000,0,02,0.19,99,99,999,999,6.3,6.2,42.62,0.95,E,99999
1210010030,2005,1210010,12,001,01,2005,1207,1400,0,02,0.18,99,99,999,999,9.7,8,40.03,0.9,E,99999
1210010031,2005,1210010,12,001,01,2005,1207,1800,0,02,0.17,99,99,999,999,3.8,7.7,37.95,0.85,E,99999
1210010032,2005,1210010,12,001,01,2005,1207,2200,0,02,0.17,99,99,999,999,3.8,7.6,38.03,0.85,E,99999
1210010033,2005,1210010,12,001,01,2005,1208,0200,0,02,0.17,99,99,999,999,3.9,7.7,39.5,0.85,E,99999
1210010034,2005,1210010,12,001,01,2005,1208,0600,0,02,0.18,99,99,999,999,1.8,5.9,39.17,0.9,E,99999
1210010035,2005,1210010,12,001,01,2005,1208,1000,0,02,0.18,99,99,999,999,7.4,7,42.03,0.9,E,99999
1210010036,2005,1210010,12,001,01,2006,0111,0900,0,02,0.2,99,99,999,999,3.8,2.8,44.56,1,E,99999
1210010037,2005,1210010,12,001,01,2006,0111,1400,0,02,0.21,99,99,999,999,9.5,5.4,40.87,1.05,E,99999
1210010038,2005,1210010,12,001,01,2006,0111,2130,0,02,0.19,99,99,999,999,2.8,3.1,43.73,0.95,E,99999
1210010039,2005,1210010,12,001,01,2006,0208,0900,0,02,0.18,99,99,999,999,6.2,3,33.65,0.9,E,99999
1210010040,2005,1210010,12,001,01,2006,0208,1400,0,02,0.19,99,99,999,999,12.9,5,34.51,0.95,E,99999
1210010041,2005,1210010,12,001,01,2006,0208,2130,0,02,0.16,99,99,999,999,2.6,3.8,31.46,0.8,E,99999
1210010042,2005,1210010,12,001,01,2006,0308,0900,0,02,0.22,99,99,999,999,8.8,7.8,55.47,1.1,E,99999
1210010043,2005,1210010,12,001,01,2006,0308,1400,0,02,0.22,99,99,999,999,19,12,58.38,1.1,E,99999
1210010044,2005,1210010,12,001,01,2006,0308,2130,0,02,0.2,99,99,999,999,8.6,8.3,55.09,1,E,99999
1210020001,2005,1210020,12,001,02,2005,0419,1100,0,03,0.63,99,99,999,999,21.4,15,99999,3.15,E,99999
1210020002,2005,1210020,12,001,02,2005,0419,1540,0,03,0.63,99,99,999,999,21.2,15.2,99999,3.15,E,99999
