レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1310010001,1995,1310010,13,001,01,1995,0411,0945,2,01,7,04,99,011,180,14,10.6,47.37,3.7,E,99999
1310010002,1995,1310010,13,001,01,1995,0411,1445,2,01,8,04,99,011,180,12.3,11,41.67,4.1,E,99999
1310010003,1995,1310010,13,001,01,1995,0411,2000,2,01,8,04,99,011,180,11.7,11.3,157.95,3.9,E,99999
1310010004,1995,1310010,13,001,01,1995,0509,0945,2,01,8,02,99,011,180,22.7,15.5,99999,4.1,E,99999
1310010005,1995,1310010,13,001,01,1995,0509,1450,2,01,8,02,99,011,180,23.8,16.5,99999,4.05,E,99999
1310010006,1995,1310010,13,001,01,1995,0509,2110,2,01,8,02,99,011,180,19.5,16.7,99999,3.8,E,99999
1310010007,1995,1310010,13,001,01,1995,0606,0930,2,01,7,02,99,011,180,23.2,17.5,99999,3.65,E,99999
1310010008,1995,1310010,13,001,01,1995,0606,1500,2,01,7,04,99,011,180,20.1,19.2,99999,3.35,E,99999
1310010009,1995,1310010,13,001,01,1995,0606,2115,2,01,7,10,99,011,180,17.1,19.3,99999,3.6,E,99999
1310010010,1995,1310010,13,001,01,1995,0704,1000,2,01,8,10,99,011,140,23.1,21,99999,3.95,E,99999
1310010011,1995,1310010,13,001,01,1995,0704,1400,2,01,8,10,99,011,140,24.4,21.5,99999,3.75,E,99999
1310010012,1995,1310010,13,001,01,1995,0704,1800,2,01,7,04,99,011,140,21.8,21.1,99999,3.7,E,99999
1310010013,1995,1310010,13,001,01,1995,0704,2200,2,01,8,04,99,011,140,21,20.7,99999,4.2,E,99999
1310010014,1995,1310010,13,001,01,1995,0705,0200,2,01,8,10,99,011,140,20.3,20.3,99999,3.9,E,99999
1310010015,1995,1310010,13,001,01,1995,0705,0600,2,01,7,10,99,011,140,21.5,20.5,99999,3.7,E,99999
1310010016,1995,1310010,13,001,01,1995,0705,1000,2,01,8,10,99,011,140,22.2,21,99999,4.15,E,99999
1310010017,1995,1310010,13,001,01,1995,0801,1005,2,01,8,02,99,011,180,35.7,30.2,99999,4.2,E,99999
1310010018,1995,1310010,13,001,01,1995,0801,1455,2,01,8,02,99,011,180,34.2,31.2,99999,4.2,E,99999
1310010019,1995,1310010,13,001,01,1995,0801,2120,2,01,9,04,99,011,180,28.8,30,99999,4.25,E,99999
1310010020,1995,1310010,13,001,01,1995,0905,0955,2,01,9,02,99,011,180,28.7,24.7,99999,4.25,E,99999
1310010021,1995,1310010,13,001,01,1995,0905,1455,2,01,9,10,99,011,180,26,24.9,99999,4.3,E,99999
1310010022,1995,1310010,13,001,01,1995,0905,2125,2,01,9,04,99,011,180,21.5,24.5,99999,4.25,E,99999
1310010023,1995,1310010,13,001,01,1995,1003,1000,2,01,7,02,99,011,180,26.1,20.4,99999,3.45,E,99999
1310010024,1995,1310010,13,001,01,1995,1003,1450,2,01,8,02,99,011,180,28.1,21.4,99999,3.9,E,99999
1310010025,1995,1310010,13,001,01,1995,1003,2115,2,01,7,02,99,011,180,20.9,20.5,99999,3.6,E,99999
1310010026,1995,1310010,13,001,01,1995,1107,0950,2,01,9,02,99,011,060,16.3,14.2,99999,4.25,E,99999
1310010027,1995,1310010,13,001,01,1995,1107,1515,2,01,9,04,99,011,060,18.5,14.5,99999,4.35,E,99999
1310010028,1995,1310010,13,001,01,1995,1107,2025,2,01,9,10,99,011,060,17,15,99999,4.4,E,99999
1310010029,1995,1310010,13,001,01,1995,1205,1000,2,01,9,02,99,011,180,10.7,8.6,99999,4.25,E,99999
1310010030,1995,1310010,13,001,01,1995,1205,1400,2,01,9,02,99,011,180,14.1,9.5,99999,4.25,E,99999
1310010031,1995,1310010,13,001,01,1995,1205,1800,2,01,9,02,99,011,180,8,8.7,99999,4.25,E,99999
1310010032,1995,1310010,13,001,01,1995,1205,2200,2,01,8,02,99,011,180,5.5,8.2,99999,4.2,E,99999
1310010033,1995,1310010,13,001,01,1995,1206,0200,2,01,9,02,99,011,180,3.2,8.5,99999,4.25,E,99999
1310010034,1995,1310010,13,001,01,1995,1206,0600,2,01,9,02,99,011,180,3,8,99999,4.3,E,99999
1310010035,1995,1310010,13,001,01,1995,1206,1000,2,01,9,02,99,011,180,9.2,8.6,99999,4.3,E,99999
1310010036,1995,1310010,13,001,01,1996,0109,0950,2,01,9,02,99,011,180,2.9,5.1,99999,4.3,E,99999
1310010037,1995,1310010,13,001,01,1996,0109,1450,2,01,9,02,99,011,180,4.7,5.1,99999,4.35,E,99999
1310010038,1995,1310010,13,001,01,1996,0109,2125,2,01,9,02,99,011,180,-1.7,4.6,99999,4.3,E,99999
1310010039,1995,1310010,13,001,01,1996,0206,0940,2,01,8,02,99,011,180,6.3,3.8,99999,4.15,E,99999
1310010040,1995,1310010,13,001,01,1996,0206,1450,2,01,8,02,99,011,180,6.5,4.8,99999,4.15,E,99999
1310010041,1995,1310010,13,001,01,1996,0206,2115,2,01,8,02,99,011,180,3,3.8,99999,4.15,E,99999
1310010042,1995,1310010,13,001,01,1996,0305,0950,2,01,8,02,99,011,180,4.8,7.2,99999,4.2,E,99999
1310010043,1995,1310010,13,001,01,1996,0305,1455,2,01,9,02,99,011,180,6.4,7.8,99999,4.25,E,99999
1310010044,1995,1310010,13,001,01,1996,0305,2105,2,01,9,02,99,011,180,1.7,6.8,99999,4.25,E,99999
1310020001,1995,1310020,13,001,51,1995,0411,1400,0,03,0,04,02,381,230,14.2,12,99999,2.7,E,99999
1310020002,1995,1310020,13,001,51,1995,0509,1345,0,03,0,01,00,141,230,25.6,16.2,99999,3.05,E,99999
1310020003,1995,1310020,13,001,51,1995,0606,1425,0,03,0,04,00,381,230,21.7,18.5,99999,2.15,E,99999
1310020004,1995,1310020,13,001,51,1995,0718,1355,0,03,0,04,00,381,232,22.8,20.6,99999,2.59,E,99999
1310020005,1995,1310020,13,001,51,1995,0801,1355,0,03,0,02,00,381,232,36.3,31,99999,3.03,E,99999
1310020006,1995,1310020,13,001,51,1995,0905,1350,0,03,0,04,00,182,232,29,22.3,99999,2.63,E,99999
1310020007,1995,1310020,13,001,51,1995,1011,1400,0,03,0,04,00,182,051,20.6,18.1,99999,2.86,E,99999
1310020008,1995,1310020,13,001,51,1995,1107,1350,0,03,0,02,02,182,062,22,14.7,99999,3.05,E,99999
1310020009,1995,1310020,13,001,51,1995,1205,1355,0,03,0,02,02,142,232,14.1,8.6,99999,3.1,E,99999
1310020010,1995,1310020,13,001,51,1996,0109,1350,0,03,0,04,00,182,232,5.4,5.5,99999,3.11,E,99999
1310020011,1995,1310020,13,001,51,1996,0206,1405,0,03,0,02,00,182,231,8.5,4.2,99999,3,E,99999
1310020012,1995,1310020,13,001,51,1996,0305,1410,0,03,0,01,00,181,232,10.1,7.5,99999,2.93,E,99999
1310030001,1995,1310030,13,002,01,1995,0411,0930,2,03,6,04,99,011,180,12.3,13.3,99999,3.2,E,99999
1310030002,1995,1310030,13,002,01,1995,0411,1430,2,03,8,04,99,011,180,12.1,13,99999,3.85,E,99999
1310030003,1995,1310030,13,002,01,1995,0411,2020,2,01,6,04,99,011,180,12,12.2,99999,3.15,E,99999
1310030004,1995,1310030,13,002,01,1995,0509,0930,2,01,6,02,99,011,180,20,15.3,99999,2.95,E,99999
1310030005,1995,1310030,13,002,01,1995,0509,1440,2,01,6,02,99,011,180,25.5,16,99999,3.1,E,99999
1310030006,1995,1310030,13,002,01,1995,0509,2015,2,01,5,02,99,011,180,18.9,16.8,99999,2.55,E,99999
1310030007,1995,1310030,13,002,01,1995,0606,0950,2,01,8,02,99,011,050,22.8,18.7,99999,3.95,E,99999
1310030008,1995,1310030,13,002,01,1995,0606,1450,2,01,7,04,99,011,050,22.5,18.9,99999,3.35,E,99999
