レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1310010001,2007,1310010,13,001,01,2007,0411,1020,0,01,0.64,99,99,999,999,14.8,14.6,55.64,3.2,E,99999
1310010002,2007,1310010,13,001,01,2007,0411,1020,2,01,0.64,99,99,999,999,14.8,14.6,55.64,3.2,E,99999
1310010003,2007,1310010,13,001,01,2007,0411,1200,2,01,0.59,99,99,999,999,15.8,15.2,58.75,2.95,E,99999
1310010004,2007,1310010,13,001,01,2007,0411,1500,2,01,0.59,99,99,999,999,16.8,14.8,47.63,2.95,E,99999
1310010005,2007,1310010,13,001,01,2007,0411,1800,2,01,0.57,99,99,999,999,8.8,12,46.92,2.85,E,99999
1310010006,2007,1310010,13,001,01,2007,0509,0900,0,01,0.69,99,99,999,999,26,21.2,27.04,3.45,E,99999
1310010007,2007,1310010,13,001,01,2007,0509,0900,2,01,0.69,99,99,999,999,26,21.2,27.04,3.45,E,99999
1310010008,2007,1310010,13,001,01,2007,0509,1200,2,01,0.64,99,99,999,999,28.4,20.5,69.73,3.2,E,99999
1310010009,2007,1310010,13,001,01,2007,0509,1500,2,01,0.64,99,99,999,999,27.8,21.4,42.33,3.2,E,99999
1310010010,2007,1310010,13,001,01,2007,0509,1800,2,01,0.65,99,99,999,999,22.5,19.8,22.32,3.25,E,99999
1310010011,2007,1310010,13,001,01,2007,0606,0900,0,01,0.7,99,99,999,999,24.2,23,62.78,3.5,E,99999
1310010012,2007,1310010,13,001,01,2007,0606,0900,2,01,0.7,99,99,999,999,24.2,23,62.78,3.5,E,99999
1310010013,2007,1310010,13,001,01,2007,0606,1200,2,01,0.71,99,99,999,999,26.3,23.5,52.76,3.55,E,99999
1310010014,2007,1310010,13,001,01,2007,0606,1500,2,01,0.66,99,99,999,999,24.7,23,46.72,3.3,E,99999
1310010015,2007,1310010,13,001,01,2007,0606,1800,2,01,0.67,99,99,999,999,22.7,22.6,10.26,3.35,E,99999
1310010016,2007,1310010,13,001,01,2007,0711,0900,0,01,0.72,99,99,999,999,24.3,23.6,44.66,3.6,E,99999
1310010017,2007,1310010,13,001,01,2007,0711,0900,2,01,0.72,99,99,999,999,24.3,23.6,44.66,3.6,E,99999
1310010018,2007,1310010,13,001,01,2007,0711,1100,2,01,0.72,99,99,999,999,25,23.5,44.32,3.6,E,99999
1310010019,2007,1310010,13,001,01,2007,0711,1300,2,01,0.72,99,99,999,999,25.8,23.4,35.87,3.6,E,99999
1310010020,2007,1310010,13,001,01,2007,0711,1500,2,01,0.71,99,99,999,999,24.5,23.3,42.35,3.55,E,99999
1310010021,2007,1310010,13,001,01,2007,0711,1700,2,01,0.71,99,99,999,999,23.8,22.8,72.51,3.55,E,99999
1310010022,2007,1310010,13,001,01,2007,0711,1900,2,01,0.68,99,99,999,999,24.2,22.8,126.52,3.4,E,99999
1310010023,2007,1310010,13,001,01,2007,0711,2100,2,01,0.67,99,99,999,999,24,22.8,42.52,3.35,E,99999
1310010024,2007,1310010,13,001,01,2007,0711,2300,2,01,0.71,99,99,999,999,22.8,22.8,53.93,3.55,E,99999
1310010025,2007,1310010,13,001,01,2007,0712,0100,2,01,0.73,99,99,999,999,22,22.5,45.89,3.65,E,99999
1310010026,2007,1310010,13,001,01,2007,0712,0300,2,01,0.73,99,99,999,999,23,22,82.35,3.65,E,99999
1310010027,2007,1310010,13,001,01,2007,0712,0500,2,01,0.73,99,99,999,999,22.8,22,84.78,3.65,E,99999
1310010028,2007,1310010,13,001,01,2007,0712,0700,2,01,0.73,99,99,999,999,23.4,22,82.31,3.65,E,99999
1310010029,2007,1310010,13,001,01,2007,0712,0900,2,01,0.73,99,99,999,999,28.8,23,85.04,3.65,E,99999
1310010030,2007,1310010,13,001,01,2007,0808,0900,0,01,0.5,99,99,999,999,33.4,27.3,130.82,2.5,E,99999
1310010031,2007,1310010,13,001,01,2007,0808,0900,2,01,0.5,99,99,999,999,33.4,27.3,130.82,2.5,E,99999
1310010032,2007,1310010,13,001,01,2007,0808,1200,2,01,0.53,99,99,999,999,32,27.5,52.11,2.65,E,99999
1310010033,2007,1310010,13,001,01,2007,0808,1500,2,01,0.66,99,99,999,999,31,28.3,62.62,3.3,E,99999
1310010034,2007,1310010,13,001,01,2007,0808,1800,2,01,0.65,99,99,999,999,28.2,26.6,0,3.25,E,99999
1310010035,2007,1310010,13,001,01,2007,0905,0900,0,01,0.72,99,99,999,999,29.2,26.3,46.56,3.6,E,99999
1310010036,2007,1310010,13,001,01,2007,0905,0900,2,01,0.72,99,99,999,999,29.2,26.3,46.56,3.6,E,99999
1310010037,2007,1310010,13,001,01,2007,0905,1200,2,01,0.66,99,99,999,999,27.3,25.2,96.29,3.3,E,99999
1310010038,2007,1310010,13,001,01,2007,0905,1500,2,01,0.68,99,99,999,999,29.8,25.4,19.34,3.4,E,99999
1310010039,2007,1310010,13,001,01,2007,0905,1800,2,01,0.69,99,99,999,999,26.1,24.9,14.72,3.45,E,99999
1310010040,2007,1310010,13,001,01,2007,1003,0900,0,01,0.57,99,99,999,999,21.3,19,89.13,2.85,E,99999
1310010041,2007,1310010,13,001,01,2007,1003,0900,2,01,0.57,99,99,999,999,21.3,19,89.13,2.85,E,99999
