レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
1410010001,1997,1410010,14,001,01,#,7.1,#,0.39
1410010005,1997,1410010,14,001,01,#,6.8,#,0.5
1410010009,1997,1410010,14,001,01,#,5,#,0.4
1410010013,1997,1410010,14,001,01,#,3.5,#,0.28
1410010017,1997,1410010,14,001,01,#,4,#,0.41
1410010021,1997,1410010,14,001,01,#,5.4,#,0.43
1410010025,1997,1410010,14,001,01,#,4.6,#,0.29
1410010029,1997,1410010,14,001,01,#,5,#,0.36
1410010033,1997,1410010,14,001,01,#,4,#,0.22
1410010037,1997,1410010,14,001,01,#,4,#,0.22
1410010041,1997,1410010,14,001,01,#,6.4,#,0.37
1410010045,1997,1410010,14,001,01,#,4.1,#,0.19
1410020001,1997,1410020,14,001,51,#,4.7,#,0.35
1410020005,1997,1410020,14,001,51,#,8,#,0.57
1410020009,1997,1410020,14,001,51,#,6.3,#,0.48
1410020013,1997,1410020,14,001,51,#,5.9,#,0.36
1410020017,1997,1410020,14,001,51,#,5.2,#,0.48
1410020021,1997,1410020,14,001,51,#,7.9,#,0.53
1410020025,1997,1410020,14,001,51,#,5.7,#,0.35
1410020029,1997,1410020,14,001,51,#,7.1,#,0.49
1410020033,1997,1410020,14,001,51,#,4.9,#,0.24
1410020037,1997,1410020,14,001,51,#,4.7,#,0.22
1410020041,1997,1410020,14,001,51,#,8.1,#,0.51
1410020045,1997,1410020,14,001,51,#,4.6,#,0.21
1410040001,1997,1410040,14,002,01,#,6.5,#,0.4
1410040005,1997,1410040,14,002,01,#,6,#,0.54
1410040009,1997,1410040,14,002,01,#,5.6,#,0.47
1410040013,1997,1410040,14,002,01,#,5.5,#,0.31
1410040017,1997,1410040,14,002,01,#,4.6,#,0.33
1410040025,1997,1410040,14,002,01,#,5.9,#,0.39
1410040029,1997,1410040,14,002,01,#,5.6,#,0.37
1410040033,1997,1410040,14,002,01,#,6.8,#,0.6
1410040037,1997,1410040,14,002,01,#,5,#,0.3
1410040041,1997,1410040,14,002,01,#,9.1,#,0.66
1410040045,1997,1410040,14,002,01,#,7.6,#,0.61
1410040053,1997,1410040,14,002,01,#,4.5,#,0.23
1410050001,1997,1410050,14,002,02,#,7.8,#,0.5
1410050005,1997,1410050,14,002,02,#,8.1,#,1.1
1410050009,1997,1410050,14,002,02,#,7.1,#,0.7
1410050013,1997,1410050,14,002,02,#,5.9,#,0.5
1410050017,1997,1410050,14,002,02,#,5.7,#,0.52
1410050021,1997,1410050,14,002,02,#,6.4,#,0.58
1410050025,1997,1410050,14,002,02,#,7.4,#,0.68
1410050029,1997,1410050,14,002,02,#,8.2,#,0.96
1410050033,1997,1410050,14,002,02,#,6.1,#,0.41
1410050037,1997,1410050,14,002,02,#,9.7,#,1
1410050041,1997,1410050,14,002,02,#,9.2,#,0.76
1410050045,1997,1410050,14,002,02,#,5.3,#,0.35
1410060001,1997,1410060,14,002,51,#,6.6,#,0.45
1410060005,1997,1410060,14,002,51,#,7.4,#,0.63
1410060009,1997,1410060,14,002,51,#,5.9,#,0.5
1410060013,1997,1410060,14,002,51,#,5.5,#,0.35
1410060017,1997,1410060,14,002,51,#,4.7,#,0.37
1410060021,1997,1410060,14,002,51,#,5.4,#,0.43
1410060025,1997,1410060,14,002,51,#,5.9,#,0.42
1410060029,1997,1410060,14,002,51,#,7,#,0.65
1410060033,1997,1410060,14,002,51,#,6,#,0.33
1410060037,1997,1410060,14,002,51,#,9.8,#,0.68
1410060041,1997,1410060,14,002,51,#,7.6,#,0.6
1410060045,1997,1410060,14,002,51,#,4.6,#,0.23
1410070001,1997,1410070,14,002,52,#,7,#,0.46
1410070005,1997,1410070,14,002,52,#,7.3,#,0.89
1410070009,1997,1410070,14,002,52,#,6.7,#,0.6
1410070013,1997,1410070,14,002,52,#,5.7,#,0.37
1410070017,1997,1410070,14,002,52,#,5.1,#,0.45
1410070021,1997,1410070,14,002,52,#,7,#,0.51
1410070025,1997,1410070,14,002,52,#,6,#,0.46
1410070029,1997,1410070,14,002,52,#,8.1,#,0.79
1410070033,1997,1410070,14,002,52,#,5.4,#,0.33
1410070037,1997,1410070,14,002,52,#,9.9,#,0.84
1410070041,1997,1410070,14,002,52,#,8.3,#,0.66
1410070045,1997,1410070,14,002,52,#,4.5,#,0.24
1410080001,1997,1410080,14,002,53,#,5.8,#,0.35
1410080003,1997,1410080,14,002,53,#,5.7,#,0.26
1410080005,1997,1410080,14,002,53,#,5.4,#,0.38
1410080007,1997,1410080,14,002,53,#,5.4,#,0.44
1410080009,1997,1410080,14,002,53,#,5.2,#,0.36
1410080011,1997,1410080,14,002,53,#,5.2,#,0.36
1410080013,1997,1410080,14,002,53,#,5.1,#,0.21
1410080015,1997,1410080,14,002,53,#,4.9,#,0.22
1410080017,1997,1410080,14,002,53,#,3.6,#,0.27
1410080019,1997,1410080,14,002,53,#,3.4,#,0.26
1410080021,1997,1410080,14,002,53,#,4.2,#,0.27
1410080023,1997,1410080,14,002,53,#,4.4,#,0.31
1410080025,1997,1410080,14,002,53,#,4.6,#,0.2
1410080027,1997,1410080,14,002,53,#,4.6,#,0.26
1410080029,1997,1410080,14,002,53,#,5,#,0.38
1410080031,1997,1410080,14,002,53,#,5.2,#,0.44
1410080033,1997,1410080,14,002,53,#,4.1,#,0.12
