レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1310010001,2001,1310010,13,001,01,2001,0417,1010,0,01,0.78,99,99,999,999,20.8,16.4,46.63,3.9,E,99999
1310010002,2001,1310010,13,001,01,2001,0417,1010,2,01,0.78,99,99,999,999,20.8,16.4,46.63,3.9,E,99999
1310010003,2001,1310010,13,001,01,2001,0417,1440,2,01,0.78,99,99,999,999,22.2,17.2,43.69,3.9,E,99999
1310010004,2001,1310010,13,001,01,2001,0417,2010,2,01,0.78,99,99,999,999,17.5,16,47.98,3.9,E,99999
1310010005,2001,1310010,13,001,01,2001,0508,1010,0,01,0.84,99,99,999,999,20,19.2,11.69,4.2,E,99999
1310010006,2001,1310010,13,001,01,2001,0508,1010,2,01,0.84,99,99,999,999,20,19.2,11.69,4.2,E,99999
1310010007,2001,1310010,13,001,01,2001,0508,1440,2,01,0.83,99,99,999,999,19.8,18.7,14.04,4.15,E,99999
1310010008,2001,1310010,13,001,01,2001,0508,2005,2,01,0.86,99,99,999,999,19.1,18.5,40.98,4.3,E,99999
1310010009,2001,1310010,13,001,01,2001,0605,1010,0,01,0.84,99,99,999,999,26,21.4,8.34,4.2,E,99999
1310010010,2001,1310010,13,001,01,2001,0605,1010,2,01,0.84,99,99,999,999,26,21.4,8.34,4.2,E,99999
1310010011,2001,1310010,13,001,01,2001,0605,1440,2,01,0.85,99,99,999,999,25.2,20.8,25.71,4.25,E,99999
1310010012,2001,1310010,13,001,01,2001,0605,2000,2,01,0.84,99,99,999,999,21.9,23.2,8.06,4.2,E,99999
1310010013,2001,1310010,13,001,01,2001,0703,1000,0,01,0.65,99,99,999,999,28.9,25.1,72.29,3.25,E,99999
1310010014,2001,1310010,13,001,01,2001,0703,1000,2,01,0.65,99,99,999,999,28.9,25.1,72.29,3.25,E,99999
1310010015,2001,1310010,13,001,01,2001,0703,1400,2,01,0.7,99,99,999,999,29.3,26,6.89,3.5,E,99999
1310010016,2001,1310010,13,001,01,2001,0703,1800,2,01,0.85,99,99,999,999,28.2,25.2,90.91,4.25,E,99999
1310010017,2001,1310010,13,001,01,2001,0703,2200,2,01,0.87,99,99,999,999,23.1,25.2,42.67,4.35,E,99999
1310010018,2001,1310010,13,001,01,2001,0704,0200,2,01,0.87,99,99,999,999,22.4,25.2,45.68,4.35,E,99999
1310010019,2001,1310010,13,001,01,2001,0704,0600,2,01,0.87,99,99,999,999,24.8,25.5,48.36,4.35,E,99999
1310010020,2001,1310010,13,001,01,2001,0704,1000,2,01,0.87,99,99,999,999,29.8,26.7,10.93,4.35,E,99999
1310010021,2001,1310010,13,001,01,2001,0807,1010,0,01,0.83,99,99,999,999,25,24.3,67.39,4.15,E,99999
1310010022,2001,1310010,13,001,01,2001,0807,1010,2,01,0.83,99,99,999,999,25,24.3,67.39,4.15,E,99999
1310010023,2001,1310010,13,001,01,2001,0807,1450,2,01,0.83,99,99,999,999,25,24.2,16.75,4.15,E,99999
1310010024,2001,1310010,13,001,01,2001,0807,2000,2,01,0.84,99,99,999,999,22.6,24.2,24.84,4.2,E,99999
1310010025,2001,1310010,13,001,01,2001,0918,1040,0,01,0.79,99,99,999,999,29,24.8,268.64,3.95,E,99999
1310010026,2001,1310010,13,001,01,2001,0918,1040,2,01,0.79,99,99,999,999,29,24.8,268.64,3.95,E,99999
