レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1210010001,2006,1210010,12,001,01,2006,0419,0955,0,02,0.2,99,99,999,999,16,14.5,63.75,1,E,99999
1210010002,2006,1210010,12,001,01,2006,0419,1600,0,02,0.17,99,99,999,999,20.2,14.5,62.13,0.85,E,99999
1210010003,2006,1210010,12,001,01,2006,0510,1000,0,02,0.27,99,99,999,999,18.2,15,125.03,1.35,E,99999
1210010004,2006,1210010,12,001,01,2006,0510,1600,0,02,0.26,99,99,999,999,23,16.2,113.65,1.3,E,99999
1210010005,2006,1210010,12,001,01,2006,0614,0900,0,02,0.22,99,99,999,999,24.6,19.6,105.29,1.1,E,99999
1210010006,2006,1210010,12,001,01,2006,0614,1600,0,02,0.21,99,99,999,999,23.8,20.5,91.51,1.05,E,99999
1210010007,2006,1210010,12,001,01,2006,0705,1100,0,02,0.17,99,99,999,999,22,23.1,77.58,0.85,E,99999
1210010008,2006,1210010,12,001,01,2006,0705,1600,0,02,0.17,99,99,999,999,21,22,74.91,0.85,E,99999
1210010009,2006,1210010,12,001,01,2006,0802,1100,0,02,0.2,99,99,999,999,26.7,23.2,86.73,1,E,99999
1210010010,2006,1210010,12,001,01,2006,0802,1500,0,02,0.2,99,99,999,999,29.9,24.3,90.27,1,E,99999
1210010011,2006,1210010,12,001,01,2006,0802,1900,0,02,0.21,99,99,999,999,25.3,23.5,98.71,1.05,E,99999
1210010012,2006,1210010,12,001,01,2006,0802,2300,0,02,0.22,99,99,999,999,23.3,22.8,104.46,1.1,E,99999
1210010013,2006,1210010,12,001,01,2006,0803,0300,0,02,0.21,99,99,999,999,22.8,21.6,98.56,1.05,E,99999
1210010014,2006,1210010,12,001,01,2006,0803,0700,0,02,0.21,99,99,999,999,25.2,22.8,94.37,1.05,E,99999
1210010015,2006,1210010,12,001,01,2006,0803,1100,0,02,0.21,99,99,999,999,30.7,24.8,92.25,1.05,E,99999
1210010016,2006,1210010,12,001,01,2006,0906,1040,0,02,0.15,99,99,999,999,24,24.8,57.1,0.75,E,99999
1210010017,2006,1210010,12,001,01,2006,0906,1600,0,02,0.16,99,99,999,999,22.4,24.6,57.43,0.8,E,99999
1210010018,2006,1210010,12,001,01,2006,1004,1000,0,02,0.29,99,99,999,999,22.8,20.5,166.29,1.45,E,99999
1210010019,2006,1210010,12,001,01,2006,1004,1600,0,02,0.28,99,99,999,999,22.7,20.5,148.29,1.4,E,99999
