レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1210010001,1984,1210010,12,001,01,1984,0419,1000,2,01,0.3,09,99,999,999,8,10,99999,1.5,E,99999
1210010002,1984,1210010,12,001,01,1984,0419,1800,2,01,0.3,09,99,999,999,6,9.8,99999,1.56,E,99999
1210010003,1984,1210010,12,001,01,1984,0419,2140,2,01,0.3,09,99,999,999,5.3,10.3,99999,1.65,E,99999
1210010004,1984,1210010,12,001,01,1984,0508,1020,2,01,0.3,02,99,999,999,25,20.5,77.26,1.55,E,99999
1210010005,1984,1210010,12,001,01,1984,0508,1620,2,01,0.3,02,99,999,999,23,20,73.96,1.5,E,99999
1210010006,1984,1210010,12,001,01,1984,0508,2140,2,01,0.2,02,99,999,999,16,16.7,69.68,1.45,E,99999
1210010007,1984,1210010,12,001,01,1984,0605,1030,2,01,0.2,04,99,999,999,23,19,99999,1.3,E,99999
1210010008,1984,1210010,12,001,01,1984,0605,1600,2,01,0.2,04,99,999,999,24,21.5,99999,1.1,E,99999
1210010009,1984,1210010,12,001,01,1984,0605,2130,2,01,0.2,04,99,999,999,17.3,19,99999,1.15,E,99999
1210010010,1984,1210010,12,001,01,1984,0710,0940,2,01,0.5,04,99,999,999,25.5,21,163.26,2.5,E,99999
1210010011,1984,1210010,12,001,01,1984,0710,1600,2,01,0.4,02,99,999,999,27.5,21.5,150.7,2.4,E,99999
1210010012,1984,1210010,12,001,01,1984,0710,2140,2,01,0.4,02,99,999,999,20.7,19.8,144.62,2.35,E,99999
1210010013,1984,1210010,12,001,01,1984,0807,1000,2,01,0.2,02,99,999,999,34,31,99999,1.3,E,99999
1210010014,1984,1210010,12,001,01,1984,0807,1400,2,01,0.2,02,99,999,999,35,32.5,99999,1.31,E,99999
1210010015,1984,1210010,12,001,01,1984,0807,2200,2,01,0.2,02,99,999,999,30.5,30,99999,1.44,E,99999
1210010016,1984,1210010,12,001,01,1984,0904,1010,2,01,0.3,04,99,999,999,28,27,52.79,1.8,E,99999
1210010017,1984,1210010,12,001,01,1984,0904,1610,2,01,0.3,02,99,999,999,31,29,62.28,1.9,E,99999
1210010018,1984,1210010,12,001,01,1984,0904,2130,2,01,0.4,02,99,999,999,21.7,26,72.56,2,E,99999
1210010019,1984,1210010,12,001,01,1984,1002,0935,2,01,0.2,01,99,999,999,25,23.5,99999,1.2,E,99999
