レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
1410010001,1985,1410010,14,001,01,#,3.6,#,0.17
1410010005,1985,1410010,14,001,01,#,6.8,#,0.34
1410010009,1985,1410010,14,001,01,#,7.2,#,0.38
1410010013,1985,1410010,14,001,01,#,4.3,#,0.14
1410010017,1985,1410010,14,001,01,#,4.9,#,0.24
1410010021,1985,1410010,14,001,01,#,5,#,0.17
1410010025,1985,1410010,14,001,01,#,7.5,#,0.23
1410010029,1985,1410010,14,001,01,#,8,#,0.26
1410010033,1985,1410010,14,001,01,#,7,#,0.26
1410010037,1985,1410010,14,001,01,#,9.1,#,0.3
1410010041,1985,1410010,14,001,01,#,8.3,#,0.26
1410010045,1985,1410010,14,001,01,#,9,#,0.34
1410020001,1985,1410020,14,001,51,#,3.6,#,0.19
1410020005,1985,1410020,14,001,51,#,7.1,#,0.42
1410020009,1985,1410020,14,001,51,#,7.4,#,0.37
1410020013,1985,1410020,14,001,51,#,3.6,#,0.14
1410020017,1985,1410020,14,001,51,#,4.5,#,0.36
1410020021,1985,1410020,14,001,51,#,5.7,#,0.23
1410020025,1985,1410020,14,001,51,#,6.2,#,0.25
1410020029,1985,1410020,14,001,51,#,6.3,#,0.38
1410020033,1985,1410020,14,001,51,#,8.8,#,0.4
1410020037,1985,1410020,14,001,51,#,8.7,#,0.54
1410020041,1985,1410020,14,001,51,#,12,#,0.46
1410020045,1985,1410020,14,001,51,#,10,#,0.39
1410030001,1985,1410030,14,001,52,E,99999,#,0.21
1410030003,1985,1410030,14,001,52,E,99999,#,0.25
1410030005,1985,1410030,14,001,52,E,99999,#,0.53
1410030007,1985,1410030,14,001,52,E,99999,#,0.53
1410030009,1985,1410030,14,001,52,E,99999,#,0.67
1410030011,1985,1410030,14,001,52,E,99999,#,0.63
1410030013,1985,1410030,14,001,52,E,99999,#,0.22
1410030015,1985,1410030,14,001,52,E,99999,#,0.24
1410030017,1985,1410030,14,001,52,E,99999,#,0.34
1410030019,1985,1410030,14,001,52,E,99999,#,0.37
1410030021,1985,1410030,14,001,52,E,99999,#,0.42
1410030023,1985,1410030,14,001,52,E,99999,#,0.39
1410030025,1985,1410030,14,001,52,E,99999,#,0.41
1410030027,1985,1410030,14,001,52,E,99999,#,0.43
1410030029,1985,1410030,14,001,52,E,99999,#,1
1410030031,1985,1410030,14,001,52,E,99999,#,0.52
1410030033,1985,1410030,14,001,52,E,99999,#,0.56
1410030035,1985,1410030,14,001,52,E,99999,#,0.6
