レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1210010001,1999,1210010,12,001,01,1999,0413,0900,0,02,0.43,99,99,999,999,18,13.9,99999,2.15,E,99999
1210010002,1999,1210010,12,001,01,1999,0413,1400,0,02,0.4,99,99,999,999,21,14.3,99999,2,E,99999
1210010003,1999,1210010,12,001,01,1999,0413,2100,0,02,0.39,99,99,999,999,18.2,14.8,99999,1.95,E,99999
1210010004,1999,1210010,12,001,01,1999,0511,0900,0,02,0.29,99,99,999,999,18.5,17.7,99999,1.45,E,99999
1210010005,1999,1210010,12,001,01,1999,0511,1400,0,02,0.29,99,99,999,999,17,17.8,99999,1.45,E,99999
1210010006,1999,1210010,12,001,01,1999,0511,2110,0,02,0.29,99,99,999,999,15.1,17.4,99999,1.45,E,99999
1210010007,1999,1210010,12,001,01,1999,0608,0900,0,02,0.2,99,99,999,999,24.2,22.2,99999,1,E,99999
1210010008,1999,1210010,12,001,01,1999,0608,1400,0,02,0.21,99,99,999,999,30.8,24.2,99999,1.05,E,99999
1210010009,1999,1210010,12,001,01,1999,0608,2110,0,02,0.19,99,99,999,999,20.3,22.1,99999,0.95,E,99999
1210010010,1999,1210010,12,001,01,1999,0706,1000,0,02,0.39,99,99,999,999,22.8,21,99999,1.95,E,99999
1210010011,1999,1210010,12,001,01,1999,0706,1400,0,02,0.37,99,99,999,999,23.9,21.5,99999,1.85,E,99999
1210010012,1999,1210010,12,001,01,1999,0706,2200,0,02,0.41,99,99,999,999,18.5,20.4,99999,2.05,E,99999
1210010013,1999,1210010,12,001,01,1999,0803,0900,0,02,0.26,99,99,999,999,32,28.6,99999,1.3,E,99999
1210010014,1999,1210010,12,001,01,1999,0803,1400,0,02,0.24,99,99,999,999,36.9,30.5,99999,1.2,E,99999
1210010015,1999,1210010,12,001,01,1999,0803,2110,0,02,0.25,99,99,999,999,28.9,29.5,99999,1.25,E,99999
1210010016,1999,1210010,12,001,01,1999,0907,0900,0,02,0.28,99,99,999,999,29.1,25.9,99999,1.4,E,99999
1210010017,1999,1210010,12,001,01,1999,0907,1400,0,02,0.3,99,99,999,999,31.9,26.1,99999,1.5,E,99999
1210010018,1999,1210010,12,001,01,1999,0907,2105,0,02,0.3,99,99,999,999,26.5,24.6,99999,1.5,E,99999
1210010019,1999,1210010,12,001,01,1999,1006,0900,0,02,0.34,99,99,999,999,22.1,19,99999,1.7,E,99999
1210010020,1999,1210010,12,001,01,1999,1006,1400,0,02,0.35,99,99,999,999,27.5,20.1,99999,1.75,E,99999
1210010021,1999,1210010,12,001,01,1999,1006,2105,0,02,0.36,99,99,999,999,18.3,18.9,99999,1.8,E,99999
1210010022,1999,1210010,12,001,01,1999,1109,0900,0,02,0.3,99,99,999,999,15.2,13.9,99999,1.5,E,99999
