レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1410010001,1981,1410010,14,001,01,1981,0420,1210,2,01,0,02,99,999,999,21.2,16.2,99999,7.7,E,99999
1410010002,1981,1410010,14,001,01,1981,0420,1805,2,01,0,02,99,999,999,19.2,14.6,99999,9.2,E,99999
1410010003,1981,1410010,14,001,01,1981,0420,2335,2,01,0,02,99,999,999,14.2,13.8,99999,7.8,E,99999
1410010004,1981,1410010,14,001,01,1981,0421,0600,2,01,0,02,99,999,999,9.6,14,99999,9,E,99999
1410010005,1981,1410010,14,001,01,1981,0512,1220,2,01,0,10,99,999,999,20.2,19.3,99999,8,E,99999
1410010006,1981,1410010,14,001,01,1981,0512,1810,2,01,0,04,99,999,999,18.2,18.4,99999,7.35,E,99999
1410010007,1981,1410010,14,001,01,1981,0512,2355,2,01,0,10,99,999,999,15.6,17.8,99999,7.95,E,99999
1410010008,1981,1410010,14,001,01,1981,0513,0620,2,01,0,02,99,999,999,14.6,18,99999,7.7,E,99999
1410010009,1981,1410010,14,001,01,1981,0602,1220,2,01,0,02,99,999,999,27,20.8,99999,7,E,99999
1410010010,1981,1410010,14,001,01,1981,0602,1820,2,01,0,02,99,999,999,22.8,19.5,99999,8.84,E,99999
1410010011,1981,1410010,14,001,01,1981,0602,2350,2,01,0,02,99,999,999,18,19,99999,7.7,E,99999
1410010012,1981,1410010,14,001,01,1981,0603,0620,2,01,0,02,99,999,999,17.8,18.8,99999,8.5,E,99999
1410010013,1981,1410010,14,001,01,1981,0707,1215,2,01,0,02,99,999,999,35,27,99999,7.6,E,99999
1410010014,1981,1410010,14,001,01,1981,0707,1820,2,01,0,02,99,999,999,29,25,99999,7.9,E,99999
1410010015,1981,1410010,14,001,01,1981,0707,2345,2,01,0,02,99,999,999,26,24.6,99999,8.4,E,99999
1410010016,1981,1410010,14,001,01,1981,0708,0620,2,01,0,02,99,999,999,25.2,25,99999,8.1,E,99999
1410010017,1981,1410010,14,001,01,1981,0804,1045,2,01,0,02,99,999,999,32,27.2,99999,5,E,99999
1410010018,1981,1410010,14,001,01,1981,0804,1245,2,01,0,02,99,999,999,34,28.1,99999,4.1,E,99999
1410010019,1981,1410010,14,001,01,1981,0804,1645,2,01,0,02,99,999,999,32.1,28,99999,4.7,E,99999
1410010020,1981,1410010,14,001,01,1981,0804,1945,2,01,0,02,99,999,999,30,27.1,99999,4.2,E,99999
1410010021,1981,1410010,14,001,01,1981,0804,2245,2,01,0,02,99,999,999,27,26.8,99999,5.1,E,99999
1410010022,1981,1410010,14,001,01,1981,0805,0145,2,01,0,02,99,999,999,26.2,25.8,99999,4.5,E,99999
1410010023,1981,1410010,14,001,01,1981,0805,0445,2,01,0,02,99,999,999,26.8,26.2,99999,4.7,E,99999
1410010024,1981,1410010,14,001,01,1981,0805,0645,2,01,0,02,99,999,999,27,26.5,99999,4.6,E,99999
1410010025,1981,1410010,14,001,01,1981,0901,1225,2,01,0,02,99,999,999,34.7,26.8,99999,4.4,E,99999
1410010026,1981,1410010,14,001,01,1981,0901,1815,2,01,0,02,99,999,999,29.2,27,99999,5.6,E,99999
1410010027,1981,1410010,14,001,01,1981,0901,2345,2,01,0,02,99,999,999,27.2,25.2,99999,5,E,99999
1410010028,1981,1410010,14,001,01,1981,0902,0615,2,01,0,02,99,999,999,26,25.2,99999,5.6,E,99999
1410010029,1981,1410010,14,001,01,1981,1013,1215,2,01,0,02,99,999,999,24,22.5,99999,7,E,99999
1410010030,1981,1410010,14,001,01,1981,1013,1815,2,01,0,04,99,999,999,21,21.5,99999,8.4,E,99999
1410010031,1981,1410010,14,001,01,1981,1013,2345,2,01,0,04,99,999,999,19.5,20,99999,7.1,E,99999
1410010032,1981,1410010,14,001,01,1981,1014,0615,2,01,0,02,99,999,999,20.5,19,99999,8.9,E,99999
1410010033,1981,1410010,14,001,01,1981,1110,1215,2,01,0,02,99,999,999,14.1,13.9,99999,7.4,E,99999
1410010034,1981,1410010,14,001,01,1981,1110,1815,2,01,0,02,99,999,999,11.1,12.6,99999,7.85,E,99999
1410010035,1981,1410010,14,001,01,1981,1110,2345,2,01,0,02,99,999,999,7.3,11.3,99999,6.5,E,99999
1410010036,1981,1410010,14,001,01,1981,1111,0615,2,01,0,02,99,999,999,4.5,13.5,99999,8,E,99999
1410010037,1981,1410010,14,001,01,1981,1201,1215,2,01,0,04,99,999,999,7.6,10.5,99999,7.6,E,99999
1410010038,1981,1410010,14,001,01,1981,1201,1815,2,01,0,04,99,999,999,6.1,10.3,99999,8.6,E,99999
1410010039,1981,1410010,14,001,01,1981,1201,2345,2,01,0,04,99,999,999,7.1,10,99999,7.5,E,99999
1410010040,1981,1410010,14,001,01,1981,1202,0615,2,01,0,02,99,999,999,4.2,10.6,99999,7.8,E,99999
1410010041,1981,1410010,14,001,01,1982,0105,1220,2,01,0,04,99,999,999,16.2,11.1,99999,8,E,99999
1410010042,1981,1410010,14,001,01,1982,0105,1815,2,01,0,04,99,999,999,12.6,10.6,99999,7.8,E,99999
1410010043,1981,1410010,14,001,01,1982,0105,2345,2,01,0,02,99,999,999,6.2,10.1,99999,7.2,E,99999
1410010044,1981,1410010,14,001,01,1982,0106,0615,2,01,0,04,99,999,999,5.8,9.6,99999,7.5,E,99999
1410010045,1981,1410010,14,001,01,1982,0202,1045,2,01,0,02,99,999,999,6.2,7,99999,7.7,E,99999
1410010046,1981,1410010,14,001,01,1982,0202,1350,2,01,0,02,99,999,999,6.3,6.5,99999,7.3,E,99999
1410010047,1981,1410010,14,001,01,1982,0202,1650,2,01,0,02,99,999,999,6.6,6.2,99999,7.1,E,99999
1410010048,1981,1410010,14,001,01,1982,0202,1950,2,01,0,02,99,999,999,3.2,6.4,99999,7.05,E,99999
1410010049,1981,1410010,14,001,01,1982,0202,2245,2,01,0,02,99,999,999,0.6,7.8,99999,7.4,E,99999
1410010050,1981,1410010,14,001,01,1982,0203,0150,2,01,0,02,99,999,999,1.5,7.2,99999,7.3,E,99999
1410010051,1981,1410010,14,001,01,1982,0203,0450,2,01,0,02,99,999,999,-0.2,5.4,99999,7.2,E,99999
1410010052,1981,1410010,14,001,01,1982,0203,0650,2,01,0,02,99,999,999,2,6.4,99999,7.3,E,99999
1410010053,1981,1410010,14,001,01,1982,0302,1215,2,01,0,02,99,999,999,9.6,10.2,99999,7.5,E,99999
1410010054,1981,1410010,14,001,01,1982,0302,1820,2,01,0,04,99,999,999,3.2,6.7,99999,7.2,E,99999
1410010055,1981,1410010,14,001,01,1982,0302,2345,2,01,0,02,99,999,999,0.5,6.6,99999,7.35,E,99999
1410010056,1981,1410010,14,001,01,1982,0303,0620,2,01,0,02,99,999,999,0.8,6.5,99999,7.7,E,99999
1410020001,1981,1410020,14,001,51,1981,0420,1125,2,01,0,02,99,999,999,16.2,15.4,99999,7.2,E,99999
1410020002,1981,1410020,14,001,51,1981,0420,1715,2,01,0,02,99,999,999,20.6,15.4,99999,8.5,E,99999
