レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1310010001,1984,1310010,13,001,01,1984,0419,0900,2,01,8,16,99,999,999,9,12,86.66,40,E,99999
1310010002,1984,1310010,13,001,01,1984,0419,1410,2,01,7.6,16,99,999,999,7.5,11,72.89,38,E,99999
1310010003,1984,1310010,13,001,01,1984,0419,2105,2,01,8.1,16,99,999,999,5.5,11,99999,40.5,E,99999
1310010004,1984,1310010,13,001,01,1984,0508,0840,2,01,6.6,02,99,999,999,22,17,43.15,33,E,99999
1310010005,1984,1310010,13,001,01,1984,0508,1420,2,01,5.9,02,99,999,999,23.5,19,0,29.5,E,99999
1310010006,1984,1310010,13,001,01,1984,0508,2100,2,01,5.7,02,99,999,999,16.5,17.5,99999,28.5,E,99999
1310010007,1984,1310010,13,001,01,1984,0605,0830,2,01,7.5,04,99,999,999,20.8,20,64.55,37.5,E,99999
1310010008,1984,1310010,13,001,01,1984,0605,1400,2,01,5.8,04,99,999,999,22.7,21,33.9,29,E,99999
1310010009,1984,1310010,13,001,01,1984,0605,2040,2,01,6.3,04,99,999,999,20,19,99999,31.5,E,99999
1310010010,1984,1310010,13,001,01,1984,0710,0840,2,01,6.4,04,99,999,999,24.8,21,142.57,32,E,99999
1310010011,1984,1310010,13,001,01,1984,0710,1350,2,01,6.4,02,99,999,999,29,22.3,85.25,32,E,99999
1310010012,1984,1310010,13,001,01,1984,0710,2100,2,01,6.6,02,99,999,999,21.3,20.2,99999,33,E,99999
1310010013,1984,1310010,13,001,01,1984,0807,1000,2,01,6.3,02,99,999,999,34,28,27.2,31.5,E,99999
1310010014,1984,1310010,13,001,01,1984,0807,1400,2,01,6.7,02,99,999,999,36.5,30.5,0,33.5,E,99999
1310010015,1984,1310010,13,001,01,1984,0807,1800,2,01,7,02,99,999,999,32.8,30.5,20.39,35.2,E,99999
1310010016,1984,1310010,13,001,01,1984,0807,2200,2,01,7.4,02,99,999,999,29,30,0,37,E,99999
1310010017,1984,1310010,13,001,01,1984,0808,0200,2,01,7.5,02,99,999,999,27,29,61.66,37.5,E,99999
1310010018,1984,1310010,13,001,01,1984,0808,0600,2,01,6.8,02,99,999,999,27.5,29,76.17,33.8,E,99999
1310010019,1984,1310010,13,001,01,1984,0808,1000,2,01,6.3,02,99,999,999,32,29,22.34,31.5,E,99999
1310010020,1984,1310010,13,001,01,1984,0904,0840,2,01,7.3,02,99,999,999,28,28.5,0,36.5,E,99999
1310010021,1984,1310010,13,001,01,1984,0904,1400,2,01,7.4,02,99,999,999,32.5,29,0,37,E,99999
1310010022,1984,1310010,13,001,01,1984,0904,2100,2,01,7.8,02,99,999,999,21.6,27,99999,39,E,99999
1310010023,1984,1310010,13,001,01,1984,1002,0830,2,01,7,02,99,999,999,25,23,99999,35,E,99999
1310010024,1984,1310010,13,001,01,1984,1002,1350,2,01,7.1,02,99,999,999,30,24.8,99999,35.5,E,99999
1310010025,1984,1310010,13,001,01,1984,1002,2100,2,01,7.3,02,99,999,999,23,23,99999,36.5,E,99999
1310010026,1984,1310010,13,001,01,1984,1106,0850,2,01,7.6,02,99,999,999,13.8,13.5,0,38,E,99999
1310010027,1984,1310010,13,001,01,1984,1106,1400,2,01,7.6,02,99,999,999,21,16.5,0,38,E,99999
1310010028,1984,1310010,13,001,01,1984,1106,2110,2,01,7.3,02,99,999,999,13,12.2,99999,36.5,E,99999
1310010029,1984,1310010,13,001,01,1984,1204,1000,2,01,7.4,02,99,999,999,12,8.7,0,37,E,99999
1310010030,1984,1310010,13,001,01,1984,1204,1400,2,01,7.4,02,99,999,999,16.2,9.2,0,37,E,99999
1310010031,1984,1310010,13,001,01,1984,1204,1800,2,01,7.4,02,99,999,999,11,8,0,37,E,99999
1310010032,1984,1310010,13,001,01,1984,1204,2200,2,01,7.4,02,99,999,999,7.5,8.5,0,37,E,99999
1310010033,1984,1310010,13,001,01,1984,1205,0200,2,01,7.4,02,99,999,999,5.2,8,0,37,E,99999
1310010034,1984,1310010,13,001,01,1984,1205,0600,2,01,7.5,02,99,999,999,3,7.5,0,37.5,E,99999
1310010035,1984,1310010,13,001,01,1984,1205,1000,2,01,7.5,02,99,999,999,9,8,0,37.5,E,99999
1310010036,1984,1310010,13,001,01,1985,0108,0840,2,01,7.6,02,99,999,999,0,2,0,38,E,99999
1310010037,1984,1310010,13,001,01,1985,0108,1400,2,01,7.7,02,99,999,999,10,4,0,38.5,E,99999
1310010038,1984,1310010,13,001,01,1985,0108,2040,2,01,7.6,02,99,999,999,3.2,3.8,99999,38,E,99999
1310010039,1984,1310010,13,001,01,1985,0205,0900,2,01,5.8,04,99,999,999,4.5,5.5,0,29,E,99999
1310010040,1984,1310010,13,001,01,1985,0205,1400,2,01,5.6,10,99,999,999,4,5.8,0,28,E,99999
1310010041,1984,1310010,13,001,01,1985,0205,2100,2,01,5.5,10,99,999,999,5.2,7,99999,27.5,E,99999
1310010042,1984,1310010,13,001,01,1985,0305,0840,2,01,7.6,04,99,999,999,5,6,99999,38,E,99999
1310010043,1984,1310010,13,001,01,1985,0305,1440,2,01,8.3,10,99,999,999,5,6,99999,41.5,E,99999
