レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,カドミウム_C,カドミウム(mg/l),全シアン_C,全シアン(mg/l),鉛_C,鉛(mg/l),六価クロム_C,六価クロム(mg/l),砒素_C,砒素(mg/l),総水銀_C,総水銀(mg/l),アルキル水銀_C,アルキル水銀(mg/l),PCB_C,PCB(mg/l),有機リン_C,有機リン(mg/l),ジクロロメタン_C,ジクロロメタン(mg/l),四塩化炭素_C,四塩化炭素(mg/l),1，2-ジクロロエタン_C,1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン_C,1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン_C,シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン_C,1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン_C,1，1，2-トリクロロエタン(mg/l),トリクロロエチレン_C,トリクロロエチレン(mg/l),テトラクロロエチレン_C,テトラクロロエチレン(mg/l),1，3-ジクロロプロペン_C,1，3-ジクロロプロペン(mg/l),チウラム_C,チウラム(mg/l),シマンジン_C,シマンジン(mg/l),チオベンカルプ_C,チオベンカルプ(mg/l),ベンゼン_C,ベンゼン(mg/l),セレン_C,セレン(mg/l),亜硝酸性窒素_C,亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素_C,硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素_C,ふっ素(mg/l),ほう素_C,ほう素(mg/l)
1310010001,2009,1310010,13,001,01,<,0.001,N,,#,0.002,<,0.005,#,0.003,<,0.0005,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,#,0.02,#,1,#,0.08,E,99999
1310010005,2009,1310010,13,001,01,<,0.001,N,,<,0.001,<,0.005,#,0.001,<,0.0005,E,99999,N,,E,99999,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0006,<,0.0003,<,0.0003,<,0.0002,<,0.001,#,0.011,#,1,#,0.13,#,0.03
1310010009,2009,1310010,13,001,01,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,#,0.022,#,1.5,#,0.14,E,99999
1310010013,2009,1310010,13,001,01,<,0.001,N,,#,0.001,<,0.005,<,0.001,<,0.0005,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,#,0.015,#,1.8,#,0.11,E,99999
1310010026,2009,1310010,13,001,01,<,0.001,N,,#,0.002,<,0.005,<,0.001,<,0.0005,E,99999,N,,E,99999,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0006,<,0.0003,<,0.0003,<,0.0002,<,0.001,#,0.013,#,1.7,#,0.13,#,0.04
1310010030,2009,1310010,13,001,01,<,0.001,N,,#,0.001,<,0.005,<,0.001,<,0.0005,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,#,0.013,#,1.6,#,0.11,E,99999
1310010034,2009,1310010,13,001,01,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,#,0.017,#,2.5,#,0.11,E,99999
1310010038,2009,1310010,13,001,01,<,0.001,N,,#,0.005,<,0.005,<,0.001,<,0.0005,E,99999,N,,E,99999,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0006,<,0.0003,<,0.0003,<,0.0002,<,0.001,#,0.028,#,2.2,#,0.12,#,0.05
1310010042,2009,1310010,13,001,01,<,0.001,N,,#,0.003,<,0.005,<,0.001,<,0.0005,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,#,0.018,#,2.4,#,0.12,E,99999
1310010055,2009,1310010,13,001,01,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,#,0.027,#,2.4,#,0.14,E,99999
1310010059,2009,1310010,13,001,01,<,0.001,N,,<,0.002,<,0.005,#,0.001,<,0.0005,E,99999,N,,E,99999,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0006,<,0.0003,<,0.0003,<,0.0002,<,0.001,#,0.036,#,2.1,#,0.18,#,0.06
1310010063,2009,1310010,13,001,01,<,0.001,N,,<,0.001,<,0.005,#,0.001,<,0.0005,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,#,0.024,#,1.8,#,0.15,E,99999
1310030001,2009,1310030,13,002,01,E,99999,E,99999,#,0.002,E,99999,#,0.003,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,#,0.08,E,99999
1310030003,2009,1310030,13,002,01,E,99999,E,99999,<,0.001,E,99999,<,0.001,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,<,0.0002,<,0.0002,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,#,0.011,#,1.1,#,0.12,E,99999
1310030005,2009,1310030,13,002,01,E,99999,E,99999,<,0.001,E,99999,<,0.001,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,#,0.13,E,99999
1310030007,2009,1310030,13,002,01,E,99999,E,99999,<,0.001,E,99999,<,0.001,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,#,0.13,E,99999
1310030014,2009,1310030,13,002,01,<,0.001,N,,#,0.001,<,0.005,<,0.001,<,0.0005,E,99999,N,,E,99999,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0006,<,0.0003,<,0.0003,<,0.0002,<,0.001,#,0.014,#,1.7,#,0.13,#,0.03
1310030016,2009,1310030,13,002,01,E,99999,E,99999,<,0.001,E,99999,<,0.001,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,#,0.09,E,99999
1310030018,2009,1310030,13,002,01,E,99999,E,99999,#,0.001,E,99999,<,0.001,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,#,0.1,E,99999
1310030020,2009,1310030,13,002,01,E,99999,E,99999,#,0.004,E,99999,<,0.001,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,#,0.0002,<,0.0002,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,#,0.016,#,2,#,0.13,E,99999
1310030022,2009,1310030,13,002,01,E,99999,E,99999,#,0.005,E,99999,<,0.001,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,#,0.12,E,99999
1310030029,2009,1310030,13,002,01,E,99999,E,99999,#,0.001,E,99999,<,0.001,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,#,0.15,E,99999
1310030031,2009,1310030,13,002,01,<,0.001,N,,<,0.002,<,0.005,#,0.001,<,0.0005,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,<,0.0002,<,0.0002,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,#,0.041,#,2.3,#,0.18,E,99999
1310030033,2009,1310030,13,002,01,E,99999,E,99999,<,0.001,E,99999,#,0.001,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,#,0.18,E,99999
1310040003,2009,1310040,13,002,51,E,99999,E,99999,<,0.001,E,99999,#,0.001,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
1310040007,2009,1310040,13,002,51,E,99999,E,99999,#,0.001,E,99999,<,0.001,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
1310040011,2009,1310040,13,002,51,E,99999,E,99999,#,0.001,E,99999,<,0.001,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
1310040015,2009,1310040,13,002,51,E,99999,E,99999,#,0.002,E,99999,<,0.001,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
1310040019,2009,1310040,13,002,51,E,99999,E,99999,#,0.004,E,99999,<,0.001,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
1310040023,2009,1310040,13,002,51,E,99999,E,99999,<,0.001,E,99999,#,0.001,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
1310060001,2009,1310060,13,003,01,E,99999,E,99999,#,0.002,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,<,0.0002,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,<,0.001,<,0.0002,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,#,0.008,#,0.99,E,99999,E,99999
1310060003,2009,1310060,13,003,01,E,99999,E,99999,<,0.002,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,<,0.0002,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,<,0.001,<,0.0002,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,#,0.12,#,0.14
1310060005,2009,1310060,13,003,01,E,99999,E,99999,<,0.002,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,<,0.0002,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,<,0.001,<,0.0002,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,#,0.076,#,1.6,E,99999,E,99999
1310060007,2009,1310060,13,003,01,E,99999,E,99999,<,0.002,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,<,0.0002,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,<,0.001,<,0.0002,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
1310060009,2009,1310060,13,003,01,<,0.001,N,,<,0.002,<,0.01,<,0.005,<,0.0005,E,99999,E,99999,E,99999,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.001,<,0.0002,<,0.0002,<,0.0006,<,0.0003,<,0.0003,<,0.0002,<,0.002,#,0.039,#,1.9,#,0.04,#,0.06
1310060011,2009,1310060,13,003,01,E,99999,E,99999,<,0.002,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,<,0.0002,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,<,0.001,<,0.0002,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
1310060013,2009,1310060,13,003,01,E,99999,E,99999,<,0.002,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,<,0.0002,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,<,0.001,<,0.0002,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,#,0.045,#,3.1,E,99999,E,99999
1310060015,2009,1310060,13,003,01,E,99999,E,99999,<,0.002,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,<,0.0002,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,<,0.001,<,0.0002,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,#,0.2,#,0.4
