レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1210010001,1983,1210010,12,001,01,1983,0420,1130,2,01,0.4,04,99,999,999,22,15.3,173.18,2.1,E,99999
1210010002,1983,1210010,12,001,01,1983,0420,1600,2,01,0.4,04,99,999,999,14,13.7,171.5,2.1,E,99999
1210010003,1983,1210010,12,001,01,1983,0420,2150,2,01,0.4,04,99,999,999,12,13.5,169.83,2.1,E,99999
1210010004,1983,1210010,12,001,01,1983,0510,1100,2,01,0.2,02,99,999,999,26,21.5,39.19,1,E,99999
1210010005,1983,1210010,12,001,01,1983,0510,1600,2,01,0.2,02,99,999,999,23,22.5,47.6,1.1,E,99999
1210010006,1983,1210010,12,001,01,1983,0510,2130,2,01,0.2,02,99,999,999,16,18.6,37.46,1,E,99999
1210010007,1983,1210010,12,001,01,1983,0607,1120,2,01,0.2,02,99,999,999,27,24,56.82,1.2,E,99999
1210010008,1983,1210010,12,001,01,1983,0607,1500,2,01,0.2,02,99,999,999,26.5,24,64.79,1.3,E,99999
1210010009,1983,1210010,12,001,01,1983,0607,2140,2,01,0.2,02,99,999,999,17.7,21.5,56.82,1.2,E,99999
1210010010,1983,1210010,12,001,01,1983,0705,1100,2,01,0.3,10,99,999,999,21,21.5,144.36,1.9,E,99999
1210010011,1983,1210010,12,001,01,1983,0705,1600,2,01,0.3,10,99,999,999,22,21,142.85,1.9,E,99999
1210010012,1983,1210010,12,001,01,1983,0705,2140,2,01,0.3,10,99,999,999,20.4,21.5,132.46,1.85,E,99999
1210010013,1983,1210010,12,001,01,1983,0823,1000,2,01,0.8,04,99,999,999,26,22,396.8,4.1,E,99999
1210010014,1983,1210010,12,001,01,1983,0823,1600,2,01,0.8,04,99,999,999,25.5,23.5,372.01,4,E,99999
1210010015,1983,1210010,12,001,01,1983,0823,2200,2,01,0.7,04,99,999,999,23,22.5,345.66,3.89,E,99999
1210010016,1983,1210010,12,001,01,1983,0906,1030,2,01,0.5,02,99,999,999,34,28,77.26,2.85,E,99999
1210010017,1983,1210010,12,001,01,1983,0906,1630,2,01,0.5,02,99,999,999,33,28.5,71.81,2.8,E,99999
1210010018,1983,1210010,12,001,01,1983,0906,2200,2,01,0.5,02,99,999,999,25.8,26.3,77.26,2.85,E,99999
1210010019,1983,1210010,12,001,01,1983,1018,1030,2,01,0.4,02,99,999,999,21,17,110.2,2.15,E,99999
1210010020,1983,1210010,12,001,01,1983,1018,1620,2,01,0.4,04,99,999,999,16,16.6,115.57,2.2,E,99999
1210010021,1983,1210010,12,001,01,1983,1018,2130,2,01,0.4,04,99,999,999,12.8,15.2,110.2,2.15,E,99999
1210010022,1983,1210010,12,001,01,1983,1108,1000,2,01,0.5,02,99,999,999,17.8,14,82.92,2.9,E,99999
1210010023,1983,1210010,12,001,01,1983,1108,1610,2,01,0.5,02,99,999,999,16.5,15,73.96,2.8,E,99999
1210010024,1983,1210010,12,001,01,1983,1108,2140,2,01,0.5,02,99,999,999,15,12.8,86.41,2.95,E,99999
1210010025,1983,1210010,12,001,01,1983,1206,1000,2,01,0.6,02,99,999,999,11,7,66.55,3.25,E,99999
1210010026,1983,1210010,12,001,01,1983,1206,1200,2,01,0.6,02,99,999,999,12.7,7.5,56.63,3.15,E,99999
1210010027,1983,1210010,12,001,01,1983,1206,1400,2,01,0.6,02,99,999,999,12.9,8,54.74,3.13,E,99999
1210010028,1983,1210010,12,001,01,1984,0110,1030,2,01,0.3,02,99,999,999,7,3.2,64.5,1.5,E,99999
1210010029,1983,1210010,12,001,01,1984,0110,1530,2,01,0.2,02,99,999,999,9.5,4.8,45.78,1.3,E,99999
1210010030,1983,1210010,12,001,01,1984,0110,2115,2,01,0.2,02,99,999,999,5,4.5,43.25,1.3,E,99999
1210010031,1983,1210010,12,001,01,1984,0207,1100,2,01,0.5,02,99,999,999,1,1,49.27,2.5,E,99999
1210010032,1983,1210010,12,001,01,1984,0207,1605,2,01,0.4,02,99,999,999,1,2,35.34,2.35,E,99999
1210010033,1983,1210010,12,001,01,1984,0207,2130,2,01,0.4,02,99,999,999,99999,2.4,42.42,2.4,E,99999
1210010034,1983,1210010,12,001,01,1984,0306,1000,2,01,0.5,02,99,999,999,6.2,7,45.78,2.55,E,99999
1210010035,1983,1210010,12,001,01,1984,0306,1530,2,01,0.5,02,99,999,999,10,9,50.16,2.6,E,99999
1210010036,1983,1210010,12,001,01,1984,0306,2110,2,01,0.5,02,99,999,999,5.5,8.5,57.58,2.7,E,99999
1210020001,1983,1210020,12,001,02,1983,0420,1130,2,02,0.5,04,99,999,999,23,16,99999,2.5,E,99999
1210020002,1983,1210020,12,001,02,1983,0420,1600,2,02,0.4,10,99,999,999,15.5,15,99999,2,E,99999
1210020003,1983,1210020,12,001,02,1983,0420,2030,2,02,0.4,04,99,999,999,13.5,12.9,99999,2.05,E,99999
1210020004,1983,1210020,12,001,02,1983,0510,1200,2,02,0.5,02,99,999,999,25,23.5,99999,2.55,E,99999
1210020005,1983,1210020,12,001,02,1983,0510,1600,2,02,0.5,02,99,999,999,22.5,21.5,99999,2.65,E,99999
1210020006,1983,1210020,12,001,02,1983,0510,2030,2,02,0.4,02,99,999,999,16.1,18.1,99999,2.45,E,99999
1210020007,1983,1210020,12,001,02,1983,0607,1120,2,02,0.5,02,99,999,999,25,25.5,99999,2.9,E,99999
1210020008,1983,1210020,12,001,02,1983,0607,1630,2,02,0.5,02,99,999,999,23,24,99999,2.8,E,99999
1210020009,1983,1210020,12,001,02,1983,0607,2040,2,02,0.5,02,99,999,999,19.6,20.5,99999,2.7,E,99999
1210020010,1983,1210020,12,001,02,1983,0705,1210,2,02,0.5,10,99,999,999,21.7,22.3,99999,2.5,E,99999
1210020011,1983,1210020,12,001,02,1983,0705,1615,2,02,0.5,10,99,999,999,22,23,99999,2.5,E,99999
1210020012,1983,1210020,12,001,02,1983,0705,2030,2,02,0.4,10,99,999,999,21,21.6,99999,2.35,E,99999
