レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
1310010001,1987,1310010,13,001,01,#,2.1,#,0.11
1310010004,1987,1310010,13,001,01,#,2,#,0.13
1310010007,1987,1310010,13,001,01,#,1.5,#,0.16
1310010010,1987,1310010,13,001,01,#,2.7,#,0.23
1310010017,1987,1310010,13,001,01,#,2,#,0.14
1310010020,1987,1310010,13,001,01,#,2.2,#,0.13
1310010023,1987,1310010,13,001,01,#,3.7,#,0.12
1310010026,1987,1310010,13,001,01,#,3.6,#,0.14
1310010029,1987,1310010,13,001,01,#,3.9,#,0.15
1310010036,1987,1310010,13,001,01,#,3.5,#,0.16
1310010039,1987,1310010,13,001,01,#,4.2,#,0.22
1310010042,1987,1310010,13,001,01,#,4.9,#,0.22
1310020001,1987,1310020,13,001,51,#,2.3,#,0.1
1310020002,1987,1310020,13,001,51,#,2.4,#,0.18
1310020003,1987,1310020,13,001,51,#,4,#,0.16
1310020004,1987,1310020,13,001,51,#,2.7,#,0.13
1310020005,1987,1310020,13,001,51,#,3.7,#,0.26
1310020006,1987,1310020,13,001,51,#,3.6,#,0.17
1310020007,1987,1310020,13,001,51,#,3.9,#,0.14
1310020008,1987,1310020,13,001,51,#,5.2,#,0.1
1310020009,1987,1310020,13,001,51,#,3.7,#,0.12
1310020010,1987,1310020,13,001,51,#,4.4,#,0.15
1310020011,1987,1310020,13,001,51,#,6.3,#,0.26
1310020012,1987,1310020,13,001,51,#,6.8,#,0.27
1310030001,1987,1310030,13,002,01,#,3,#,0.1
1310030004,1987,1310030,13,002,01,#,2.9,#,0.17
1310030007,1987,1310030,13,002,01,#,2.9,#,0.18
1310030010,1987,1310030,13,002,01,#,2.3,#,0.14
1310030017,1987,1310030,13,002,01,#,2.2,#,0.15
1310030020,1987,1310030,13,002,01,#,2.5,#,0.14
1310030023,1987,1310030,13,002,01,#,3.6,#,0.1
1310030026,1987,1310030,13,002,01,#,3.5,#,0.12
1310030029,1987,1310030,13,002,01,#,4,#,0.16
1310030036,1987,1310030,13,002,01,#,4.5,#,0.26
1310030039,1987,1310030,13,002,01,#,5.3,#,0.23
1310030042,1987,1310030,13,002,01,#,6.1,#,0.33
1310060001,1987,1310060,13,003,01,#,2.9,#,0.15
1310060006,1987,1310060,13,003,01,#,3.3,#,0.23
1310060009,1987,1310060,13,003,01,#,5.1,#,0.17
1310060014,1987,1310060,13,003,01,#,2.6,#,0.16
1310060018,1987,1310060,13,003,01,#,3,#,0.31
1310060022,1987,1310060,13,003,01,#,3,#,0.18
1310060025,1987,1310060,13,003,01,#,3.8,#,0.17
1310060029,1987,1310060,13,003,01,#,4.9,#,0.13
1310060033,1987,1310060,13,003,01,#,3.9,#,0.19
1310060037,1987,1310060,13,003,01,#,4,#,0.19
1310060041,1987,1310060,13,003,01,#,6.3,#,0.26
1310060045,1987,1310060,13,003,01,#,6.1,#,0.27
1310090002,1987,1310090,13,004,01,#,5.6,#,0.31
1310090005,1987,1310090,13,004,01,#,2.5,#,0.35
1310090008,1987,1310090,13,004,01,#,2.9,#,0.27
1310090011,1987,1310090,13,004,01,#,2.9,#,0.22
1310090014,1987,1310090,13,004,01,#,3.3,#,0.25
1310090021,1987,1310090,13,004,01,#,4,#,0.24
1310090024,1987,1310090,13,004,01,#,4,#,0.27
1310090027,1987,1310090,13,004,01,#,6.2,#,0.35
1310090030,1987,1310090,13,004,01,#,5.4,#,0.32
1310090033,1987,1310090,13,004,01,#,7.5,#,0.53
1310090040,1987,1310090,13,004,01,#,9.1,#,0.48
1310090043,1987,1310090,13,004,01,#,10,#,0.52
1310100001,1987,1310100,13,004,02,#,7.1,#,0.29
1310100005,1987,1310100,13,004,02,#,4.5,#,0.5
1310100009,1987,1310100,13,004,02,#,4.8,#,0.27
1310100013,1987,1310100,13,004,02,#,3.4,#,0.41
1310100017,1987,1310100,13,004,02,#,3.9,#,0.64
1310100021,1987,1310100,13,004,02,#,3.3,#,0.3
1310100025,1987,1310100,13,004,02,#,3.6,#,0.25
1310100029,1987,1310100,13,004,02,#,2.8,#,0.19
1310100033,1987,1310100,13,004,02,#,3,#,0.16
1310100037,1987,1310100,13,004,02,#,2.9,#,0.23
1310100041,1987,1310100,13,004,02,#,7.5,#,0.31
1310100045,1987,1310100,13,004,02,#,6.4,#,0.36
1310140001,1987,1310140,13,005,01,#,14,#,1.6
1310140005,1987,1310140,13,005,01,#,6.5,#,0.77
1310140009,1987,1310140,13,005,01,#,5.3,#,0.66
1310140013,1987,1310140,13,005,01,#,5.1,#,0.68
1310140017,1987,1310140,13,005,01,#,5.6,#,0.76
1310140021,1987,1310140,13,005,01,#,3.9,#,0.34
1310140025,1987,1310140,13,005,01,#,7.6,#,0.77
1310140029,1987,1310140,13,005,01,#,7,#,0.73
1310140033,1987,1310140,13,005,01,#,8.5,#,0.79
1310140037,1987,1310140,13,005,01,#,12,#,1.1
1310140041,1987,1310140,13,005,01,#,15,#,1.3
1310140045,1987,1310140,13,005,01,#,14,#,1.3
1310160001,1987,1310160,13,005,52,#,8.8,#,0.72
1310160003,1987,1310160,13,005,52,#,8.1,#,0.97
1310160005,1987,1310160,13,005,52,#,6.8,#,0.68
1310160008,1987,1310160,13,005,52,#,5.6,#,0.75
1310160009,1987,1310160,13,005,52,#,7.1,#,0.94
1310160022,1987,1310160,13,005,52,#,4.5,#,0.5
1310160024,1987,1310160,13,005,52,#,5.9,#,0.77
1310160027,1987,1310160,13,005,52,#,7.1,#,0.47
1310160029,1987,1310160,13,005,52,#,8.1,#,0.64
1310160031,1987,1310160,13,005,52,#,10,#,0.91
1310160032,1987,1310160,13,005,52,#,10,#,1.2
1310160045,1987,1310160,13,005,52,#,10,#,0.62
1310180001,1987,1310180,13,006,01,#,7.5,#,0.6
1310180004,1987,1310180,13,006,01,#,6.8,#,0.65
1310180007,1987,1310180,13,006,01,#,6.9,#,0.65
1310180010,1987,1310180,13,006,01,#,6.6,#,0.44
1310180013,1987,1310180,13,006,01,#,7.7,#,0.62
1310180021,1987,1310180,13,006,01,#,4.4,#,0.25
1310180024,1987,1310180,13,006,01,#,4.6,#,0.23
1310180027,1987,1310180,13,006,01,#,6.1,#,0.5
1310180030,1987,1310180,13,006,01,#,7.2,#,0.36
1310180033,1987,1310180,13,006,01,#,7.1,#,0.49
