レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1310010001,1999,1310010,13,001,01,1999,0413,1005,0,01,0.72,99,99,999,999,20,14.8,99999,3.6,E,99999
1310010002,1999,1310010,13,001,01,1999,0413,1005,2,01,0.72,99,99,999,999,20,14.8,99999,3.6,E,99999
1310010003,1999,1310010,13,001,01,1999,0413,1455,2,01,0.76,99,99,999,999,22.2,99999,99999,3.8,E,99999
1310010004,1999,1310010,13,001,01,1999,0413,2015,2,01,0.72,99,99,999,999,17.9,14,99999,3.6,E,99999
1310010005,1999,1310010,13,001,01,1999,0511,1010,0,01,0.6,99,99,999,999,23.1,18.2,99999,3,E,99999
1310010006,1999,1310010,13,001,01,1999,0511,1010,2,01,0.6,99,99,999,999,23.1,18.2,99999,3,E,99999
1310010007,1999,1310010,13,001,01,1999,0511,1445,2,01,0.68,99,99,999,999,16.5,17.8,99999,3.4,E,99999
1310010008,1999,1310010,13,001,01,1999,0511,2010,2,01,0.59,99,99,999,999,16.2,16.9,99999,2.95,E,99999
1310010009,1999,1310010,13,001,01,1999,0608,1020,0,01,0.77,99,99,999,999,28.1,24.2,99999,3.85,E,99999
1310010010,1999,1310010,13,001,01,1999,0608,1020,2,01,0.77,99,99,999,999,28.1,24.2,99999,3.85,E,99999
1310010011,1999,1310010,13,001,01,1999,0608,1455,2,01,0.73,99,99,999,999,31.5,24,99999,3.65,E,99999
1310010012,1999,1310010,13,001,01,1999,0608,2010,2,01,0.74,99,99,999,999,22.4,23.5,99999,3.7,E,99999
1310010013,1999,1310010,13,001,01,1999,0706,1000,0,01,0.69,99,99,999,999,23.8,22.1,99999,3.45,E,99999
1310010014,1999,1310010,13,001,01,1999,0706,1000,2,01,0.69,99,99,999,999,23.8,22.1,99999,3.45,E,99999
1310010015,1999,1310010,13,001,01,1999,0706,1400,2,01,0.66,99,99,999,999,24.8,22.4,99999,3.3,E,99999
1310010016,1999,1310010,13,001,01,1999,0706,1800,2,01,0.62,99,99,999,999,19.8,21.9,99999,3.1,E,99999
1310010017,1999,1310010,13,001,01,1999,0706,2200,2,01,0.7,99,99,999,999,18.8,21,99999,3.5,E,99999
1310010018,1999,1310010,13,001,01,1999,0707,0200,2,01,0.72,99,99,999,999,17.7,20.8,99999,3.6,E,99999
1310010019,1999,1310010,13,001,01,1999,0707,0600,2,01,0.67,99,99,999,999,18.3,20,99999,3.35,E,99999
1310010020,1999,1310010,13,001,01,1999,0707,1000,2,01,0.66,99,99,999,999,26.2,21.2,99999,3.3,E,99999
1310010021,1999,1310010,13,001,01,1999,0803,1020,0,01,0.82,99,99,999,999,36.7,30,99999,4.1,E,99999
1310010022,1999,1310010,13,001,01,1999,0803,1020,2,01,0.82,99,99,999,999,36.7,30,99999,4.1,E,99999
1310010023,1999,1310010,13,001,01,1999,0803,1455,2,01,0.78,99,99,999,999,36,30.7,99999,3.9,E,99999
1310010024,1999,1310010,13,001,01,1999,0803,2010,2,01,0.81,99,99,999,999,27.8,29,99999,4.05,E,99999
1310010025,1999,1310010,13,001,01,1999,0907,1010,0,01,0.77,99,99,999,999,2.9,24.8,99999,3.85,E,99999
1310010026,1999,1310010,13,001,01,1999,0907,1010,2,01,0.77,99,99,999,999,2.9,24.8,99999,3.85,E,99999
1310010027,1999,1310010,13,001,01,1999,0907,1445,2,01,0.81,99,99,999,999,28.1,25.4,99999,4.05,E,99999
1310010028,1999,1310010,13,001,01,1999,0907,2010,2,01,0.81,99,99,999,999,26.9,25.2,99999,4.05,E,99999
1310010029,1999,1310010,13,001,01,1999,1006,1010,0,01,0.72,99,99,999,999,26.1,19.6,99999,3.6,E,99999
1310010030,1999,1310010,13,001,01,1999,1006,1010,2,01,0.72,99,99,999,999,26.1,19.6,99999,3.6,E,99999
1310010031,1999,1310010,13,001,01,1999,1006,1445,2,01,0.82,99,99,999,999,26.6,22.3,99999,4.1,E,99999
1310010032,1999,1310010,13,001,01,1999,1006,2010,2,01,0.91,99,99,999,999,20.5,20,99999,4.55,E,99999
1310010033,1999,1310010,13,001,01,1999,1109,1010,0,01,0.87,99,99,999,999,18.4,15,99999,4.35,E,99999
1310010034,1999,1310010,13,001,01,1999,1109,1010,2,01,0.87,99,99,999,999,18.4,15,99999,4.35,E,99999
1310010035,1999,1310010,13,001,01,1999,1109,1445,2,01,0.87,99,99,999,999,21.3,16.2,99999,4.35,E,99999
1310010036,1999,1310010,13,001,01,1999,1109,2010,2,01,0.89,99,99,999,999,16,14.3,99999,4.45,E,99999
1310010037,1999,1310010,13,001,01,1999,1201,1000,0,01,0.85,99,99,999,999,12.1,10.5,99999,4.25,E,99999
1310010038,1999,1310010,13,001,01,1999,1201,1000,2,01,0.85,99,99,999,999,12.1,10.5,99999,4.25,E,99999
1310010039,1999,1310010,13,001,01,1999,1201,1400,2,01,0.85,99,99,999,999,12.7,10.1,99999,4.25,E,99999
1310010040,1999,1310010,13,001,01,1999,1201,1800,2,01,0.84,99,99,999,999,11.2,9.5,99999,4.2,E,99999
1310010041,1999,1310010,13,001,01,1999,1201,2200,2,01,0.79,99,99,999,999,8.8,9.2,99999,3.95,E,99999
1310010042,1999,1310010,13,001,01,1999,1202,0200,2,01,0.82,99,99,999,999,7.8,9.1,99999,4.1,E,99999
1310010043,1999,1310010,13,001,01,1999,1202,0600,2,01,0.85,99,99,999,999,8.1,9.4,99999,4.25,E,99999
1310010044,1999,1310010,13,001,01,1999,1202,1000,2,01,0.85,99,99,999,999,9,9.7,99999,4.25,E,99999
1310010045,1999,1310010,13,001,01,2000,0105,1010,0,01,0.84,99,99,999,999,6.8,7.2,99999,4.2,E,99999
1310010046,1999,1310010,13,001,01,2000,0105,1010,2,01,0.84,99,99,999,999,6.8,7.2,99999,4.2,E,99999
1310010047,1999,1310010,13,001,01,2000,0105,1445,2,01,0.86,99,99,999,999,11.3,7.8,99999,4.3,E,99999
1310010048,1999,1310010,13,001,01,2000,0105,2010,2,01,0.83,99,99,999,999,9.7,7,99999,4.15,E,99999
1310010049,1999,1310010,13,001,01,2000,0201,1010,0,01,0.84,99,99,999,999,6.9,5.8,99999,4.2,E,99999
1310010050,1999,1310010,13,001,01,2000,0201,1010,2,01,0.84,99,99,999,999,6.9,5.8,99999,4.2,E,99999
1310010051,1999,1310010,13,001,01,2000,0201,1450,2,01,0.83,99,99,999,999,6.3,6.2,99999,4.15,E,99999
1310010052,1999,1310010,13,001,01,2000,0201,2010,2,01,0.79,99,99,999,999,5.3,5.8,99999,3.95,E,99999
1310010053,1999,1310010,13,001,01,2000,0301,1005,0,01,0.84,99,99,999,999,9.1,5.5,99999,4.2,E,99999
1310010054,1999,1310010,13,001,01,2000,0301,1005,2,01,0.84,99,99,999,999,9.1,5.5,99999,4.2,E,99999
1310010055,1999,1310010,13,001,01,2000,0301,1450,2,01,0.8,99,99,999,999,10.8,8.1,99999,4,E,99999
1310010056,1999,1310010,13,001,01,2000,0301,2010,2,01,0.81,99,99,999,999,5.2,5.9,99999,4.05,E,99999
1310020001,1999,1310020,13,001,51,1999,0406,1340,0,03,0,99,99,999,999,15.8,13.4,99999,2.9,E,99999
1310020002,1999,1310020,13,001,51,1999,0511,1340,0,03,0,99,99,999,999,16.6,18.2,99999,2.55,E,99999
1310020003,1999,1310020,13,001,51,1999,0601,1345,0,03,0,99,99,999,999,29.5,23.2,99999,3.05,E,99999
1310020004,1999,1310020,13,001,51,1999,0716,1345,0,03,0,99,99,999,999,30.5,22.8,99999,4.04,E,99999
1310020005,1999,1310020,13,001,51,1999,0810,1400,0,03,0,99,99,999,999,29.2,28.8,99999,3.12,E,99999
1310020006,1999,1310020,13,001,51,1999,0907,1345,0,03,0,99,99,999,999,30,24.9,99999,3.11,E,99999
1310020007,1999,1310020,13,001,51,1999,1012,1340,0,03,0,99,99,999,999,30,20.3,99999,3.05,E,99999
1310020008,1999,1310020,13,001,51,1999,1109,1345,0,03,0,99,99,999,999,23.8,15.2,99999,3.07,E,99999
1310020009,1999,1310020,13,001,51,1999,1207,1350,0,03,0,99,99,999,999,13.2,10.8,99999,2.08,E,99999
1310020010,1999,1310020,13,001,51,2000,0105,1340,0,03,0,99,99,999,999,11.7,7.2,99999,3.25,E,99999
1310020011,1999,1310020,13,001,51,2000,0208,1345,0,03,0,99,99,999,999,11.8,8.6,99999,2.92,E,99999
1310020012,1999,1310020,13,001,51,2000,0307,1345,0,03,0,99,99,999,999,16.3,9.5,99999,3.09,E,99999
1310030001,1999,1310030,13,002,01,1999,0413,0955,0,01,0.71,99,99,999,999,20.6,14,99999,3.55,E,99999
1310030002,1999,1310030,13,002,01,1999,0413,0955,2,01,0.71,99,99,999,999,20.6,14,99999,3.55,E,99999
1310030003,1999,1310030,13,002,01,1999,0413,1430,2,01,0.88,99,99,999,999,20.8,14.5,99999,4.4,E,99999
1310030004,1999,1310030,13,002,01,1999,0413,2105,2,01,0.69,99,99,999,999,17.8,13.5,99999,3.45,E,99999
1310030005,1999,1310030,13,002,01,1999,0511,0950,0,01,0.65,99,99,999,999,21.3,18.3,99999,3.25,E,99999
1310030006,1999,1310030,13,002,01,1999,0511,0950,2,01,0.65,99,99,999,999,21.3,18.3,99999,3.25,E,99999
1310030007,1999,1310030,13,002,01,1999,0511,1430,2,01,0.78,99,99,999,999,18.8,18,99999,3.9,E,99999
1310030008,1999,1310030,13,002,01,1999,0511,2105,2,01,0.61,99,99,999,999,14.5,17,99999,3.05,E,99999
1310030009,1999,1310030,13,002,01,1999,0608,0955,0,03,0.74,99,99,999,999,22.8,23.9,99999,3.7,E,99999
1310030010,1999,1310030,13,002,01,1999,0608,0955,2,03,0.74,99,99,999,999,22.8,23.9,99999,3.7,E,99999
1310030011,1999,1310030,13,002,01,1999,0608,1430,2,01,0.71,99,99,999,999,31,24.6,99999,3.55,E,99999
1310030012,1999,1310030,13,002,01,1999,0608,2100,2,03,0.69,99,99,999,999,21.7,23,99999,3.45,E,99999
1310030013,1999,1310030,13,002,01,1999,0706,1000,0,01,0.78,99,99,999,999,23.4,22.2,99999,3.9,E,99999
1310030014,1999,1310030,13,002,01,1999,0706,1000,2,01,0.78,99,99,999,999,23.4,22.2,99999,3.9,E,99999
1310030015,1999,1310030,13,002,01,1999,0706,1400,2,01,0.7,99,99,999,999,25.1,22.3,99999,3.5,E,99999
1310030016,1999,1310030,13,002,01,1999,0706,1800,2,01,0.64,99,99,999,999,21.4,22,99999,3.2,E,99999
1310030017,1999,1310030,13,002,01,1999,0706,2200,2,01,0.8,99,99,999,999,18.8,21.4,99999,4,E,99999
1310030018,1999,1310030,13,002,01,1999,0707,0200,2,01,0.78,99,99,999,999,17.8,21.4,99999,3.9,E,99999
1310030019,1999,1310030,13,002,01,1999,0707,0600,2,01,0.64,99,99,999,999,17.7,20.4,99999,3.2,E,99999
1310030020,1999,1310030,13,002,01,1999,0707,1000,2,01,0.72,99,99,999,999,22.8,21,99999,3.6,E,99999
1310030021,1999,1310030,13,002,01,1999,0803,0950,0,01,0.81,99,99,999,999,31,28.9,99999,4.05,E,99999
1310030022,1999,1310030,13,002,01,1999,0803,0950,2,01,0.81,99,99,999,999,31,28.9,99999,4.05,E,99999
1310030023,1999,1310030,13,002,01,1999,0803,1430,2,01,0.64,99,99,999,999,31.4,29.5,99999,3.2,E,99999
1310030024,1999,1310030,13,002,01,1999,0803,2100,2,01,0.85,99,99,999,999,29,28.5,99999,4.25,E,99999
1310030025,1999,1310030,13,002,01,1999,0907,0945,0,03,0.58,99,99,999,999,29.5,27,99999,2.9,E,99999
1310030026,1999,1310030,13,002,01,1999,0907,0945,2,03,0.58,99,99,999,999,29.5,27,99999,2.9,E,99999
1310030027,1999,1310030,13,002,01,1999,0907,1435,2,03,0.69,99,99,999,999,30.9,26.4,99999,3.45,E,99999
1310030028,1999,1310030,13,002,01,1999,0907,2100,2,01,0.66,99,99,999,999,26.2,24.5,99999,3.3,E,99999
1310030029,1999,1310030,13,002,01,1999,1006,0945,0,03,0.59,99,99,999,999,23.6,20.6,99999,2.95,E,99999
1310030030,1999,1310030,13,002,01,1999,1006,0945,2,03,0.59,99,99,999,999,23.6,20.6,99999,2.95,E,99999
1310030031,1999,1310030,13,002,01,1999,1006,1435,2,03,0.63,99,99,999,999,24.8,21.2,99999,3.15,E,99999
1310030032,1999,1310030,13,002,01,1999,1006,2100,2,01,0.66,99,99,999,999,20.2,19,99999,3.3,E,99999
1310030033,1999,1310030,13,002,01,1999,1109,0945,0,01,0.69,99,99,999,999,18.5,16.4,99999,3.45,E,99999
1310030034,1999,1310030,13,002,01,1999,1109,0945,2,01,0.69,99,99,999,999,18.5,16.4,99999,3.45,E,99999
1310030035,1999,1310030,13,002,01,1999,1109,1435,2,03,0.6,99,99,999,999,20,16.5,99999,3,E,99999
1310030036,1999,1310030,13,002,01,1999,1109,2100,2,01,0.67,99,99,999,999,15,14.3,99999,3.35,E,99999
1310030037,1999,1310030,13,002,01,1999,1201,1000,0,01,0.73,99,99,999,999,12.2,11.4,99999,3.65,E,99999
1310030038,1999,1310030,13,002,01,1999,1201,1000,2,01,0.73,99,99,999,999,12.2,11.4,99999,3.65,E,99999
1310030039,1999,1310030,13,002,01,1999,1201,1400,2,01,0.76,99,99,999,999,13.2,11.8,99999,3.8,E,99999
1310030040,1999,1310030,13,002,01,1999,1201,1800,2,01,0.7,99,99,999,999,11,10.8,99999,3.5,E,99999
1310030041,1999,1310030,13,002,01,1999,1201,2200,2,03,0.69,99,99,999,999,8.8,10.2,99999,3.45,E,99999
1310030042,1999,1310030,13,002,01,1999,1202,0200,2,03,0.73,99,99,999,999,8,10,99999,3.65,E,99999
1310030043,1999,1310030,13,002,01,1999,1202,0600,2,03,0.68,99,99,999,999,8,10,99999,3.4,E,99999
1310030044,1999,1310030,13,002,01,1999,1202,1000,2,01,0.66,99,99,999,999,8.4,10.6,99999,3.3,E,99999
1310030045,1999,1310030,13,002,01,2000,0105,1000,0,03,0.68,99,99,999,999,9.1,7.2,99999,3.4,E,99999
1310030046,1999,1310030,13,002,01,2000,0105,1000,2,03,0.68,99,99,999,999,9.1,7.2,99999,3.4,E,99999
1310030047,1999,1310030,13,002,01,2000,0105,1430,2,03,0.6,99,99,999,999,11.6,7.7,99999,3,E,99999
1310030048,1999,1310030,13,002,01,2000,0105,2100,2,01,0.61,99,99,999,999,9.2,7.2,99999,3.05,E,99999
1310030049,1999,1310030,13,002,01,2000,0201,1000,0,03,0.7,99,99,999,999,6,4.6,99999,3.5,E,99999
1310030050,1999,1310030,13,002,01,2000,0201,1000,2,03,0.7,99,99,999,999,6,4.6,99999,3.5,E,99999
1310030051,1999,1310030,13,002,01,2000,0201,1430,2,01,0.78,99,99,999,999,9.6,6.2,99999,3.9,E,99999
1310030052,1999,1310030,13,002,01,2000,0201,2055,2,03,0.58,99,99,999,999,4.9,5.3,99999,2.9,E,99999
1310030053,1999,1310030,13,002,01,2000,0301,1000,0,03,0.73,99,99,999,999,6.3,6.5,99999,3.65,E,99999
1310030054,1999,1310030,13,002,01,2000,0301,1000,2,03,0.73,99,99,999,999,6.3,6.5,99999,3.65,E,99999
1310030055,1999,1310030,13,002,01,2000,0301,1430,2,01,0.58,99,99,999,999,12.3,10.6,99999,2.9,E,99999
1310030056,1999,1310030,13,002,01,2000,0301,2055,2,03,0.57,99,99,999,999,4.9,5.6,99999,2.85,E,99999
1310040001,1999,1310040,13,002,51,1999,0413,0900,0,01,0.86,99,99,999,999,18.5,12.7,99999,4.3,E,99999
1310040002,1999,1310040,13,002,51,1999,0413,0900,2,01,0.86,99,99,999,999,18.5,12.7,99999,4.3,E,99999
1310040003,1999,1310040,13,002,51,1999,0413,1400,2,01,0.89,99,99,999,999,21.2,14.2,99999,4.45,E,99999
1310040004,1999,1310040,13,002,51,1999,0511,0900,0,01,0.69,99,99,999,999,19.2,17.8,99999,3.45,E,99999
1310040005,1999,1310040,13,002,51,1999,0511,0900,2,01,0.69,99,99,999,999,19.2,17.8,99999,3.45,E,99999
1310040006,1999,1310040,13,002,51,1999,0511,1400,2,01,0.65,99,99,999,999,20.8,18.1,99999,3.9,E,99999
1310040007,1999,1310040,13,002,51,1999,0608,0900,0,01,0.9,99,99,999,999,24.5,23.9,99999,4.5,E,99999
1310040008,1999,1310040,13,002,51,1999,0608,0900,2,01,0.9,99,99,999,999,24.5,23.9,99999,4.5,E,99999
1310040009,1999,1310040,13,002,51,1999,0608,1400,2,01,0.88,99,99,999,999,31.5,24.5,99999,4.4,E,99999
1310040010,1999,1310040,13,002,51,1999,0706,0900,0,01,0.78,99,99,999,999,23.4,21.6,99999,3.9,E,99999
1310040011,1999,1310040,13,002,51,1999,0706,0900,2,01,0.78,99,99,999,999,23.4,21.6,99999,3.9,E,99999
1310040012,1999,1310040,13,002,51,1999,0706,1430,2,01,0.73,99,99,999,999,24.2,22.1,99999,3.65,E,99999
1310040013,1999,1310040,13,002,51,1999,0803,0900,0,01,0.93,99,99,999,999,32.4,29.2,99999,4.65,E,99999
1310040014,1999,1310040,13,002,51,1999,0803,0900,2,01,0.93,99,99,999,999,32.4,29.2,99999,4.65,E,99999
1310040015,1999,1310040,13,002,51,1999,0803,1400,2,01,0.88,99,99,999,999,33.7,29.5,99999,4.4,E,99999
1310040016,1999,1310040,13,002,51,1999,0907,0900,0,01,0.84,99,99,999,999,27.8,26.2,99999,4.2,E,99999
1310040017,1999,1310040,13,002,51,1999,0907,0900,2,01,0.84,99,99,999,999,27.8,26.2,99999,4.2,E,99999
1310040018,1999,1310040,13,002,51,1999,0907,1400,2,01,0.9,99,99,999,999,31.8,26.4,99999,4.5,E,99999
1310040019,1999,1310040,13,002,51,1999,1006,0900,0,01,0.67,99,99,999,999,22,19,99999,3.35,E,99999
1310040020,1999,1310040,13,002,51,1999,1006,0900,2,01,0.67,99,99,999,999,22,19,99999,3.35,E,99999
1310040021,1999,1310040,13,002,51,1999,1006,1400,2,01,0.81,99,99,999,999,24.7,20,99999,4.05,E,99999
1310040022,1999,1310040,13,002,51,1999,1109,0900,0,01,0.91,99,99,999,999,15.9,15,99999,4.55,E,99999
1310040023,1999,1310040,13,002,51,1999,1109,0900,2,01,0.91,99,99,999,999,15.9,15,99999,4.55,E,99999
