レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l)
1410010001,1983,1410010,14,001,01,#,7.7,#,5.8,#,4,#,6.7,#,10,#,330,E,99999
1410010002,1983,1410010,14,001,01,#,7.9,#,6.1,#,3.4,#,6.4,#,9,E,99999,E,99999
1410010003,1983,1410010,14,001,01,#,7.7,#,5.9,#,3.7,#,6.4,#,9,E,99999,E,99999
1410010004,1983,1410010,14,001,01,#,7.8,#,5.8,#,3.9,#,6,#,10,E,99999,E,99999
1410010005,1983,1410010,14,001,01,#,7.9,#,6.3,#,3,#,5.1,#,8,#,700,E,99999
1410010006,1983,1410010,14,001,01,#,8,#,7.7,#,3.1,#,5.9,#,10,E,99999,E,99999
1410010007,1983,1410010,14,001,01,#,7.9,#,6.3,#,3.5,#,4,#,9,E,99999,E,99999
1410010008,1983,1410010,14,001,01,#,8,#,7.3,#,2.7,#,4.4,#,13,E,99999,E,99999
1410010009,1983,1410010,14,001,01,#,8,#,6,#,3.6,#,7.5,#,10,#,1400,E,99999
1410010010,1983,1410010,14,001,01,#,8.3,#,7.3,#,4.5,#,8.7,#,24,E,99999,E,99999
1410010011,1983,1410010,14,001,01,#,8,#,7.8,#,5.7,#,9,#,12,E,99999,E,99999
1410010012,1983,1410010,14,001,01,#,8,#,6.8,#,5.2,#,8.6,#,8,E,99999,E,99999
1410010013,1983,1410010,14,001,01,#,7.5,#,5.9,#,2,#,4.1,#,8,#,7900,E,99999
1410010014,1983,1410010,14,001,01,#,7.6,#,6,#,2.1,#,5.2,#,12,E,99999,E,99999
1410010015,1983,1410010,14,001,01,#,7.5,#,5.6,#,1.9,#,4.6,#,9,E,99999,E,99999
1410010016,1983,1410010,14,001,01,#,7.8,#,5.6,#,1.2,#,4,#,9,E,99999,E,99999
