レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l)
1410010001,2005,1410010,14,001,03,#,7.6,#,6.8,#,2.1,#,5.6,#,10,#,11000,E,99999
1410010002,2005,1410010,14,001,03,#,7.7,#,6.5,#,1.8,E,99999,#,13,E,99999,E,99999
1410010003,2005,1410010,14,001,03,#,7.8,#,6,#,2.1,E,99999,#,9,E,99999,E,99999
1410010004,2005,1410010,14,001,03,#,7.9,#,6.1,#,1.9,E,99999,#,10,E,99999,E,99999
1410010005,2005,1410010,14,001,03,#,7.7,#,6.7,#,2.7,#,5.2,#,10,#,490,E,99999
1410010006,2005,1410010,14,001,03,#,8,#,5.9,#,1.3,E,99999,#,22,E,99999,E,99999
1410010007,2005,1410010,14,001,03,#,7.8,#,6.7,#,1.1,E,99999,#,8,E,99999,E,99999
1410010008,2005,1410010,14,001,03,#,8,#,6.8,#,1.2,E,99999,#,7,E,99999,E,99999
1410010009,2005,1410010,14,001,03,#,7.4,#,6.3,#,2,#,5.6,#,10,#,2200,E,99999
1410010010,2005,1410010,14,001,03,#,8,#,7.7,#,3.2,E,99999,#,17,E,99999,E,99999
1410010011,2005,1410010,14,001,03,#,7.7,#,6.4,#,1.9,E,99999,#,8,E,99999,E,99999
1410010012,2005,1410010,14,001,03,#,8,#,6.5,#,3.4,E,99999,#,8,E,99999,E,99999
1410010013,2005,1410010,14,001,03,#,7.3,#,6.5,#,1.5,#,4,#,20,#,49000,E,99999
1410010014,2005,1410010,14,001,03,#,7.6,#,6.1,#,2.1,E,99999,#,15,E,99999,E,99999
1410010015,2005,1410010,14,001,03,#,7.4,#,6.6,#,1.1,E,99999,#,8,E,99999,E,99999
1410010016,2005,1410010,14,001,03,#,7.3,#,6.5,#,1.5,E,99999,#,5,E,99999,E,99999
1410010017,2005,1410010,14,001,03,#,7.5,#,6.9,#,2.4,#,4.8,#,12,#,4900,E,99999
1410010018,2005,1410010,14,001,03,#,7.8,#,6.7,#,3.1,E,99999,#,16,E,99999,E,99999
1410010019,2005,1410010,14,001,03,#,7.4,#,4.9,#,2.7,E,99999,#,10,E,99999,E,99999
1410010020,2005,1410010,14,001,03,#,7.4,#,5.4,#,1.2,E,99999,#,7,E,99999,E,99999
1410010021,2005,1410010,14,001,03,#,7.7,#,6.7,#,1.6,#,4.5,#,10,#,1700,E,99999
1410010022,2005,1410010,14,001,03,#,7.9,#,7.5,#,2.2,E,99999,#,10,E,99999,E,99999
1410010023,2005,1410010,14,001,03,#,7.6,#,5.8,#,1.5,E,99999,#,13,E,99999,E,99999
1410010024,2005,1410010,14,001,03,#,7.7,#,4.8,#,2.4,E,99999,#,9,E,99999,E,99999
1410010025,2005,1410010,14,001,03,#,7.4,#,7.4,#,0.9,#,3.8,#,9,#,3300,E,99999
1410010026,2005,1410010,14,001,03,#,7.4,#,6.9,#,0.8,E,99999,#,7,E,99999,E,99999
1410010027,2005,1410010,14,001,03,#,7.4,#,7.7,#,0.6,E,99999,#,4,E,99999,E,99999
1410010028,2005,1410010,14,001,03,#,7.4,#,6.7,#,0.9,E,99999,#,4,E,99999,E,99999
1410010029,2005,1410010,14,001,03,#,7.8,#,6.9,#,0.7,#,3.1,#,16,#,3300,E,99999
1410010030,2005,1410010,14,001,03,#,7.6,#,7.4,#,1.1,E,99999,#,9,E,99999,E,99999
1410010031,2005,1410010,14,001,03,#,7.7,#,6.4,#,0.8,E,99999,#,15,E,99999,E,99999
1410010032,2005,1410010,14,001,03,#,7.7,#,5.7,#,0.8,E,99999,#,17,E,99999,E,99999
1410010033,2005,1410010,14,001,03,#,7.8,#,6.7,#,1.3,#,1.9,#,8,#,49,E,99999
1410010034,2005,1410010,14,001,03,#,7.7,#,6.9,#,1,E,99999,#,5,E,99999,E,99999
1410010035,2005,1410010,14,001,03,#,7.6,#,6.6,#,1.1,E,99999,#,6,E,99999,E,99999
1410010036,2005,1410010,14,001,03,#,7.6,#,6.9,#,1.3,E,99999,#,5,E,99999,E,99999
1410010037,2005,1410010,14,001,03,#,7.8,#,9.5,#,1.1,#,3.8,#,6,#,230,E,99999
1410010038,2005,1410010,14,001,03,#,7.8,#,8.7,#,1.1,E,99999,#,18,E,99999,E,99999
