レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l)
1210010001,1998,1210010,12,001,01,#,7.2,#,10,#,1.1,#,3.1,#,23,#,2400,E,99999
1210010002,1998,1210010,12,001,01,#,7.2,#,9.9,#,1.1,#,3.9,#,23,E,99999,E,99999
1210010003,1998,1210010,12,001,01,#,7.2,#,5.7,#,4.7,#,9.6,#,24,E,99999,E,99999
1210010004,1998,1210010,12,001,01,#,7.2,#,8.8,#,0.5,#,3,#,12,#,7900,E,99999
1210010005,1998,1210010,12,001,01,#,7.3,#,8.9,#,1,#,3,#,16,E,99999,E,99999
1210010006,1998,1210010,12,001,01,#,7.3,#,5.9,#,0.6,#,3,#,18,E,99999,E,99999
1210010007,1998,1210010,12,001,01,#,7.3,#,7.8,#,1.3,#,3,#,18,#,700,E,99999
1210010008,1998,1210010,12,001,01,#,7.4,#,8.3,#,1.5,#,3.1,#,17,E,99999,E,99999
1210010009,1998,1210010,12,001,01,#,7.4,#,8.3,#,1.4,#,3.8,#,23,E,99999,E,99999
1210010010,1998,1210010,12,001,01,#,8,#,8.3,#,1.8,#,4.6,#,21,#,4900,E,99999
1210010011,1998,1210010,12,001,01,#,8.2,#,10,#,2.4,#,4.9,#,20,E,99999,E,99999
1210010012,1998,1210010,12,001,01,#,7.9,#,8.9,#,1.9,#,4.9,#,22,E,99999,E,99999
1210010013,1998,1210010,12,001,01,#,7.5,#,7.6,#,1,#,3.7,#,37,#,130000,E,99999
1210010014,1998,1210010,12,001,01,#,7.6,#,8,#,0.9,#,3.8,#,31,E,99999,E,99999
1210010015,1998,1210010,12,001,01,#,7.5,#,7.7,#,0.6,#,4,#,32,E,99999,E,99999
1210010016,1998,1210010,12,001,01,#,7.5,#,8.4,#,0.5,#,4.4,#,67,#,34000,E,99999
1210010017,1998,1210010,12,001,01,#,7.6,#,8.2,#,0.7,#,4.9,#,69,E,99999,E,99999
1210010018,1998,1210010,12,001,01,#,7.6,#,8.7,<,0.5,#,3.7,#,39,E,99999,E,99999
1210010019,1998,1210010,12,001,01,#,7.5,#,9.2,<,0.5,#,2.7,#,26,#,7900,E,99999
1210010020,1998,1210010,12,001,01,#,7.5,#,8.9,#,0.6,#,3.1,#,26,E,99999,E,99999
1210010021,1998,1210010,12,001,01,#,7.6,#,9.2,<,0.5,#,2.8,#,32,E,99999,E,99999
