レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
1210010001,2008,1210010,12,001,01,#,2.2,#,0.1
1210010003,2008,1210010,12,001,01,#,1.8,#,0.071
1210010005,2008,1210010,12,001,01,#,2.1,#,0.2
1210010007,2008,1210010,12,001,01,#,2.8,#,0.12
1210010014,2008,1210010,12,001,01,#,2.6,#,0.12
1210010016,2008,1210010,12,001,01,#,2.9,#,0.13
1210010018,2008,1210010,12,001,01,#,2.7,#,0.11
1210010020,2008,1210010,12,001,01,#,3.3,#,0.089
1210010022,2008,1210010,12,001,01,#,3.2,#,0.1
1210010029,2008,1210010,12,001,01,#,2.8,#,0.071
1210010031,2008,1210010,12,001,01,#,2.9,#,0.1
1210010033,2008,1210010,12,001,01,#,2.8,#,0.12
1210020001,2008,1210020,12,001,02,#,2.4,#,0.1
1210020003,2008,1210020,12,001,02,#,2.2,#,0.089
1210020005,2008,1210020,12,001,02,#,1.8,#,0.1
1210020007,2008,1210020,12,001,02,#,2.1,#,0.14
1210020009,2008,1210020,12,001,02,#,2.7,#,0.097
1210020011,2008,1210020,12,001,02,#,3,#,0.16
1210020013,2008,1210020,12,001,02,#,3.1,#,0.11
1210020015,2008,1210020,12,001,02,#,3.4,#,0.094
1210020017,2008,1210020,12,001,02,#,3.1,#,0.096
1210020019,2008,1210020,12,001,02,#,3.4,#,0.08
1210020021,2008,1210020,12,001,02,#,2.9,#,0.092
1210020023,2008,1210020,12,001,02,#,2.8,#,0.1
1210030003,2008,1210030,12,001,51,#,1.9,#,0.078
1210030009,2008,1210030,12,001,51,#,2.8,#,0.09
1210030015,2008,1210030,12,001,51,#,3.5,#,0.091
1210030021,2008,1210030,12,001,51,#,3.1,#,0.1
1210040003,2008,1210040,12,001,52,#,1.9,#,0.1
1210040009,2008,1210040,12,001,52,#,2.6,#,0.1
1210040015,2008,1210040,12,001,52,#,3.5,#,0.087
1210040021,2008,1210040,12,001,52,#,3.5,#,0.1
1210050001,2008,1210050,12,001,53,#,2.3,#,0.1
1210050005,2008,1210050,12,001,53,#,1.9,#,0.082
1210050009,2008,1210050,12,001,53,#,1.9,#,0.11
1210050013,2008,1210050,12,001,53,#,2.2,#,0.13
1210050026,2008,1210050,12,001,53,#,2.4,#,0.094
1210050030,2008,1210050,12,001,53,#,3,#,0.15
1210050034,2008,1210050,12,001,53,#,2.8,#,0.11
1210050038,2008,1210050,12,001,53,#,3.3,#,0.091
1210050042,2008,1210050,12,001,53,#,3.3,#,0.1
1210050055,2008,1210050,12,001,53,#,2.8,#,0.073
1210050059,2008,1210050,12,001,53,#,2.8,#,0.087
1210050063,2008,1210050,12,001,53,#,2.9,#,0.1
1210060001,2008,1210060,12,002,01,#,2.3,#,0.085
1210060003,2008,1210060,12,002,01,#,1.8,#,0.083
1210060005,2008,1210060,12,002,01,#,2.2,#,0.14
1210060007,2008,1210060,12,002,01,#,2,#,0.14
1210060014,2008,1210060,12,002,01,#,2.5,#,0.1
1210060016,2008,1210060,12,002,01,#,2.8,#,0.14
1210060018,2008,1210060,12,002,01,#,2.9,#,0.1
1210060020,2008,1210060,12,002,01,#,3.3,#,0.08
1210060022,2008,1210060,12,002,01,#,3.1,#,0.085
1210060029,2008,1210060,12,002,01,#,3.1,#,0.071
1210060031,2008,1210060,12,002,01,#,2.6,#,0.089
1210060033,2008,1210060,12,002,01,#,2.7,#,0.1
1210070001,2008,1210070,12,002,51,#,2.3,#,0.085
1210070003,2008,1210070,12,002,51,#,2,#,0.089
