レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
1220010001,1984,1220010,12,501,01,#,2.8,#,0.14
1220010002,1984,1220010,12,501,01,#,3.5,#,0.18
1220010003,1984,1220010,12,501,01,#,1.5,#,0.11
1220010004,1984,1220010,12,501,01,#,2.2,#,0.2
1220010005,1984,1220010,12,501,01,#,1.4,#,0.13
1220010006,1984,1220010,12,501,01,#,2.1,#,0.16
1220010007,1984,1220010,12,501,01,#,1,#,0.09
1220010008,1984,1220010,12,501,01,#,1.2,#,0.15
1220010009,1984,1220010,12,501,01,#,1.6,#,0.11
1220010010,1984,1220010,12,501,01,#,1.8,#,0.2
1220010011,1984,1220010,12,501,01,#,1.9,#,0.18
1220010012,1984,1220010,12,501,01,#,2.4,#,0.18
1220010013,1984,1220010,12,501,01,#,2.4,#,0.31
1220010014,1984,1220010,12,501,01,#,2.3,#,0.18
1220010015,1984,1220010,12,501,01,#,2.1,#,0.19
1220010016,1984,1220010,12,501,01,#,2.6,#,0.11
1220010017,1984,1220010,12,501,01,#,2.2,#,0.11
1220010018,1984,1220010,12,501,01,#,3,#,0.14
1220010019,1984,1220010,12,501,01,#,1.9,#,0.09
1220010020,1984,1220010,12,501,01,#,2.2,#,0.05
1220010021,1984,1220010,12,501,01,#,1.5,#,0.03
1220010022,1984,1220010,12,501,01,#,4.2,#,0.11
1220010023,1984,1220010,12,501,01,#,2.7,#,0.06
1220010024,1984,1220010,12,501,01,#,3.7,#,0.09
1220020001,1984,1220020,12,501,51,#,7.1,#,0.34
1220020002,1984,1220020,12,501,51,#,5.3,#,0.21
1220020003,1984,1220020,12,501,51,#,5.9,#,0.28
1220020004,1984,1220020,12,501,51,#,4.6,#,0.13
1220020005,1984,1220020,12,501,51,#,4.4,#,0.17
1220020006,1984,1220020,12,501,51,#,4.5,#,0.15
1220020007,1984,1220020,12,501,51,#,3.6,#,0.16
1220020008,1984,1220020,12,501,51,#,3.7,#,0.2
1220020009,1984,1220020,12,501,51,#,4.1,#,0.2
1220020010,1984,1220020,12,501,51,#,3.9,#,0.2
1220020011,1984,1220020,12,501,51,#,4.9,#,0.21
1220020012,1984,1220020,12,501,51,#,7.9,#,0.22
1220020013,1984,1220020,12,501,51,#,6.1,#,0.26
1220020014,1984,1220020,12,501,51,#,5.3,#,0.27
1220020015,1984,1220020,12,501,51,#,5.8,#,0.25
1220020016,1984,1220020,12,501,51,#,5.2,#,0.24
1220020017,1984,1220020,12,501,51,#,6.4,#,0.43
1220020018,1984,1220020,12,501,51,#,5.8,#,0.35
1220020019,1984,1220020,12,501,51,#,10,#,0.59
1220020020,1984,1220020,12,501,51,#,12,#,0.25
1220020021,1984,1220020,12,501,51,#,9.6,#,0.3
1220020022,1984,1220020,12,501,51,#,3.9,#,0.17
1220020023,1984,1220020,12,501,51,#,5.4,#,0.28
1220020024,1984,1220020,12,501,51,#,6,#,0.25
1220030001,1984,1220030,12,501,52,#,2.2,#,0.13
1220030002,1984,1220030,12,501,52,#,2.7,#,0.11
1220030003,1984,1220030,12,501,52,#,1.2,#,0.11
1220030004,1984,1220030,12,501,52,#,1.6,#,0.13
1220030005,1984,1220030,12,501,52,#,1.3,#,0.12
1220030006,1984,1220030,12,501,52,#,2,#,0.2
1220030007,1984,1220030,12,501,52,#,1,#,0.08
1220030008,1984,1220030,12,501,52,#,1.3,#,0.15
1220030009,1984,1220030,12,501,52,#,0.92,#,0.07
1220030010,1984,1220030,12,501,52,#,0.81,#,0.09
1220030011,1984,1220030,12,501,52,#,1.5,#,0.1
1220030012,1984,1220030,12,501,52,#,1.9,#,0.14
1220030013,1984,1220030,12,501,52,#,1.7,#,0.16
1220030014,1984,1220030,12,501,52,#,1.5,#,0.12
1220030015,1984,1220030,12,501,52,#,1.7,#,0.13
1220030016,1984,1220030,12,501,52,#,1.8,#,0.12
1220030017,1984,1220030,12,501,52,#,1.3,#,0.09
1220030018,1984,1220030,12,501,52,#,2.6,#,0.13
1220030019,1984,1220030,12,501,52,#,0.9,#,0.04
1220030020,1984,1220030,12,501,52,#,0.84,<,0.003
1220030021,1984,1220030,12,501,52,#,0.97,<,0.003
1220030022,1984,1220030,12,501,52,#,2.6,#,0.1
1220030023,1984,1220030,12,501,52,#,2.4,#,0.04
1220030024,1984,1220030,12,501,52,#,3.7,#,0.07
1220040001,1984,1220040,12,501,53,#,0.88,#,0.04
1220040002,1984,1220040,12,501,53,#,1,#,0.05
1220040003,1984,1220040,12,501,53,#,1.4,#,0.05
1220040004,1984,1220040,12,501,53,#,0.82,#,0.04
1220040005,1984,1220040,12,501,53,#,0.64,#,0.02
1220040006,1984,1220040,12,501,53,#,0.81,#,0.03
1220040007,1984,1220040,12,501,53,#,0.34,#,0.02
1220040008,1984,1220040,12,501,53,#,0.43,#,0.02
1220040009,1984,1220040,12,501,53,#,1.5,#,0.03
1220040010,1984,1220040,12,501,53,#,0.87,#,0.05
1220040011,1984,1220040,12,501,53,#,1.4,#,0.06
1220040012,1984,1220040,12,501,53,#,1.6,#,0.09
1220040013,1984,1220040,12,501,53,#,1.4,#,0.09
1220040014,1984,1220040,12,501,53,#,1.2,#,0.06
1220040015,1984,1220040,12,501,53,#,1,#,0.05
1220040016,1984,1220040,12,501,53,#,0.62,#,0.02
1220040017,1984,1220040,12,501,53,#,0.62,#,0.02
1220040018,1984,1220040,12,501,53,#,0.66,<,0.003
1220040019,1984,1220040,12,501,53,#,1.3,#,0.03
1220040020,1984,1220040,12,501,53,#,1,#,0.02
1220040021,1984,1220040,12,501,53,#,2,#,0.05
1220040022,1984,1220040,12,501,53,#,2.4,#,0.08
1220040023,1984,1220040,12,501,53,#,0.85,<,0.003
1220040024,1984,1220040,12,501,53,#,2,#,0.05
1220050001,1984,1220050,12,502,01,#,5,#,0.45
1220050002,1984,1220050,12,502,01,#,6.6,#,0.49
1220050003,1984,1220050,12,502,01,#,5.2,#,0.45
1220050004,1984,1220050,12,502,01,#,5,#,0.51
1220050005,1984,1220050,12,502,01,#,4.2,#,0.46
1220050006,1984,1220050,12,502,01,#,5.4,#,0.52
1220050007,1984,1220050,12,502,01,#,2.7,#,0.32
1220050008,1984,1220050,12,502,01,#,3.3,#,0.16
1220050009,1984,1220050,12,502,01,#,2.8,#,0.77
1220050010,1984,1220050,12,502,01,#,3.4,#,0.84
1220050011,1984,1220050,12,502,01,#,7.7,#,1.1
1220050012,1984,1220050,12,502,01,#,4.7,#,0.82
1220050013,1984,1220050,12,502,01,#,3.8,#,0.64
1220050014,1984,1220050,12,502,01,#,5.4,#,0.61
1220050015,1984,1220050,12,502,01,#,6.4,#,0.61
