レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1210010001,1986,1210010,12,001,01,1986,0422,1020,2,01,0.4,10,99,999,999,16.5,14,92.1,2.3,E,99999
1210010002,1986,1210010,12,001,01,1986,0422,1550,2,01,0.5,04,99,999,999,16,13.8,14,2.5,E,99999
1210010003,1986,1210010,12,001,01,1986,0422,2050,2,01,0.4,04,99,999,999,14,12.7,1,2.4,E,99999
1210010004,1986,1210010,12,001,01,1986,0506,1010,2,01,0.3,04,99,999,999,20,17.5,62,1.8,E,99999
1210010005,1986,1210010,12,001,01,1986,0506,1600,2,01,0.3,10,99,999,999,15,16.5,74.2,1.9,E,99999
1210010006,1986,1210010,12,001,01,1986,0506,2100,2,01,0.3,10,99,999,999,13,15,73.1,1.9,E,99999
1210010007,1986,1210010,12,001,01,1986,0603,0950,2,01,0.3,04,99,999,999,23,21.8,67.9,1.85,E,99999
1210010008,1986,1210010,12,001,01,1986,0603,1625,2,01,0.3,04,99,999,999,23,21.8,74.2,1.9,E,99999
1210010009,1986,1210010,12,001,01,1986,0603,2050,2,01,0.3,04,99,999,999,18.8,19.6,75.2,1.9,E,99999
1210010010,1986,1210010,12,001,01,1986,0701,1000,2,01,0.5,04,99,999,999,25.5,17.5,44,2.8,E,99999
1210010011,1986,1210010,12,001,01,1986,0701,1400,2,01,0.5,04,99,999,999,26.2,18,44,2.8,E,99999
1210010012,1986,1210010,12,001,01,1986,0701,1800,2,01,0.5,10,99,999,999,21,17.5,44,2.8,E,99999
1210010013,1986,1210010,12,001,01,1986,0826,1020,2,01,0.5,02,99,999,999,29,27,78.5,2.8,E,99999
1210010014,1986,1210010,12,001,01,1986,0826,1620,2,01,0.5,02,99,999,999,30.5,28,70,2.7,E,99999
1210010015,1986,1210010,12,001,01,1986,0826,2100,2,01,0.5,02,99,999,999,25.6,26,76.3,2.8,E,99999
1210010016,1986,1210010,12,001,01,1986,0902,1000,2,01,0.3,10,99,999,999,25,26,47.4,1.9,E,99999
1210010017,1986,1210010,12,001,01,1986,0902,1600,2,01,0.4,04,99,999,999,26,26.6,60.1,2.05,E,99999
1210010018,1986,1210010,12,001,01,1986,0902,2050,2,01,0.4,10,99,999,999,25,26,63.9,2.1,E,99999
1210010019,1986,1210010,12,001,01,1986,1007,1010,2,01,0.5,10,99,999,999,19,20,98.1,2.95,E,99999
1210010020,1986,1210010,12,001,01,1986,1007,1600,2,01,0.5,04,99,999,999,18.5,22,84,2.85,E,99999
1210010021,1986,1210010,12,001,01,1986,1007,2100,2,01,0.5,04,99,999,999,16.9,18.8,79.6,2.8,E,99999
1210010022,1986,1210010,12,001,01,1986,1104,0950,2,01,0.4,04,99,999,999,23,16.5,74.2,2.2,E,99999
1210010023,1986,1210010,12,001,01,1986,1104,1550,2,01,0.4,04,99,999,999,19,17,63.9,2.1,E,99999
1210010024,1986,1210010,12,001,01,1986,1104,2100,2,01,0.4,04,99,999,999,14.8,16,70,2.15,E,99999
1210010025,1986,1210010,12,001,01,1986,1202,1000,2,01,0.2,02,99,999,999,9,8,54.5,1.4,E,99999
1210010026,1986,1210010,12,001,01,1986,1202,1400,2,01,0.3,02,99,999,999,11,8.5,60.1,1.5,E,99999
1210010027,1986,1210010,12,001,01,1986,1202,1800,2,01,0.3,02,99,999,999,8.5,7.4,60.1,1.5,E,99999
1210010028,1986,1210010,12,001,01,1987,0106,1040,2,01,0.2,04,99,999,999,4.5,4,61,1.45,E,99999
1210010029,1986,1210010,12,001,01,1987,0106,1550,2,01,0.2,02,99,999,999,6,5.5,41.7,1.25,E,99999
1210010030,1986,1210010,12,001,01,1987,0106,2100,2,01,0.2,02,99,999,999,0,3.8,47.3,1.3,E,99999
1210010031,1986,1210010,12,001,01,1987,0203,1020,2,01,0.3,04,99,999,999,4,3,67.9,1.7,E,99999
1210010032,1986,1210010,12,001,01,1987,0203,1600,2,01,0.3,04,99,999,999,4.2,4,53.6,1.55,E,99999
1210010033,1986,1210010,12,001,01,1987,0203,2100,2,01,0.3,04,99,999,999,0.1,4,60.1,1.6,E,99999
1210010034,1986,1210010,12,001,01,1987,0303,1000,2,01,0.3,02,99,999,999,7.5,6,56.3,1.55,E,99999
1210010035,1986,1210010,12,001,01,1987,0303,1600,2,01,0.3,02,99,999,999,11,7.5,52.7,1.5,E,99999
1210010036,1986,1210010,12,001,01,1987,0303,2110,2,01,0.3,02,99,999,999,3.6,6.7,53.6,1.5,E,99999
1210020001,1986,1210020,12,001,02,1986,0422,0910,2,02,0.5,10,99,999,999,13.5,13.3,99999,2.6,E,99999
1210020002,1986,1210020,12,001,02,1986,0422,1400,2,02,0.6,04,99,999,999,15.8,13.2,99999,3.1,E,99999
1210020003,1986,1210020,12,001,02,1986,0422,1950,2,02,0.5,04,99,999,999,15.5,13.2,99999,2.5,E,99999
1210020004,1986,1210020,12,001,02,1986,0506,0900,2,02,0.5,04,99,999,999,15.5,15.3,99999,2.6,E,99999
1210020005,1986,1210020,12,001,02,1986,0506,1410,2,02,0.5,10,99,999,999,16.8,15.6,99999,2.85,E,99999
1210020006,1986,1210020,12,001,02,1986,0506,2020,2,02,0.5,10,99,999,999,14,15.5,99999,2.6,E,99999
1210020007,1986,1210020,12,001,02,1986,0603,0900,2,02,0.2,04,99,999,999,20,20.5,99999,1.3,E,99999
1210020008,1986,1210020,12,001,02,1986,0603,1400,2,02,0.4,04,99,999,999,23.6,21,99999,2,E,99999
1210020009,1986,1210020,12,001,02,1986,0603,2000,2,02,0.3,04,99,999,999,18.1,20.5,99999,1.65,E,99999
1210020010,1986,1210020,12,001,02,1986,0701,1000,2,02,0.3,02,99,999,999,24.4,17,99999,1.9,E,99999
1210020011,1986,1210020,12,001,02,1986,0701,1400,2,02,0.4,04,99,999,999,28.3,18,99999,2.1,E,99999
1210020012,1986,1210020,12,001,02,1986,0701,1800,2,02,0.4,04,99,999,999,22.4,18,99999,2,E,99999
1210020013,1986,1210020,12,001,02,1986,0826,0900,2,02,0.4,02,99,999,999,26.5,24.5,99999,2.2,E,99999
1210020014,1986,1210020,12,001,02,1986,0826,1400,2,02,0.4,02,99,999,999,32.4,25.7,99999,2,E,99999
1210020015,1986,1210020,12,001,02,1986,0826,1950,2,02,0.4,02,99,999,999,25.9,25.4,99999,2.3,E,99999
1210020016,1986,1210020,12,001,02,1986,0902,0900,2,02,0.4,10,99,999,999,24.5,25.7,99999,2.4,E,99999
1210020017,1986,1210020,12,001,02,1986,0902,1400,2,02,0.5,10,99,999,999,26.8,26.3,99999,2.55,E,99999
1210020018,1986,1210020,12,001,02,1986,0902,2000,2,02,0.5,10,99,999,999,25.3,26,99999,2.6,E,99999
1210020019,1986,1210020,12,001,02,1986,1007,0900,2,02,0.5,10,99,999,999,17,19.5,99999,2.7,E,99999
