レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1410010001,2007,1410010,14,001,03,2007,0411,1105,0,01,0.63,99,99,999,999,15.8,17,99999,3.16,E,99999
1410010002,2007,1410010,14,001,03,2007,0411,1655,0,01,0.49,99,99,999,999,11.8,15.9,99999,2.45,E,99999
1410010003,2007,1410010,14,001,03,2007,0411,2300,0,01,0.62,99,99,999,999,10.1,15.6,99999,3.08,E,99999
1410010004,2007,1410010,14,001,03,2007,0412,0450,0,01,0.64,99,99,999,999,10,15.9,99999,3.2,E,99999
1410010005,2007,1410010,14,001,03,2007,0509,1110,0,01,0.64,99,99,999,999,25.3,21.2,99999,3.19,E,99999
1410010006,2007,1410010,14,001,03,2007,0509,1700,0,01,0.53,99,99,999,999,24.6,22.5,99999,2.65,E,99999
1410010007,2007,1410010,14,001,03,2007,0509,2300,0,01,0.71,99,99,999,999,20.9,21.9,99999,3.55,E,99999
1410010008,2007,1410010,14,001,03,2007,0510,0450,0,01,0.65,99,99,999,999,19.2,20.5,99999,3.27,E,99999
1410010009,2007,1410010,14,001,03,2007,0606,1100,0,01,0.59,99,99,999,999,25.8,25.6,99999,2.94,E,99999
1410010010,2007,1410010,14,001,03,2007,0606,1700,0,01,0.55,99,99,999,999,26,25.9,99999,2.76,E,99999
1410010011,2007,1410010,14,001,03,2007,0606,2255,0,01,0.71,99,99,999,999,21.1,24.1,99999,3.57,E,99999
1410010012,2007,1410010,14,001,03,2007,0607,0450,0,01,0.66,99,99,999,999,21.2,24.6,99999,3.28,E,99999
1410010013,2007,1410010,14,001,03,2007,0725,1055,0,01,0.6,99,99,999,999,30.3,25.8,99999,2.99,E,99999
1410010014,2007,1410010,14,001,03,2007,0725,1700,0,01,0.68,99,99,999,999,30.2,26.8,99999,3.39,E,99999
1410010015,2007,1410010,14,001,03,2007,0725,2300,0,01,0.7,99,99,999,999,24.7,25.8,99999,3.5,E,99999
1410010016,2007,1410010,14,001,03,2007,0726,0450,0,01,0.58,99,99,999,999,24.9,25.5,99999,2.92,E,99999
1410010017,2007,1410010,14,001,03,2007,0808,1110,0,01,0.7,99,99,999,999,33,29,99999,3.51,E,99999
1410010018,2007,1410010,14,001,03,2007,0808,1655,0,01,0.78,99,99,999,999,27.8,29.1,99999,3.89,E,99999
1410010019,2007,1410010,14,001,03,2007,0808,2255,0,01,0.8,99,99,999,999,28.8,28.3,99999,4.01,E,99999
1410010020,2007,1410010,14,001,03,2007,0809,0450,0,01,0.64,99,99,999,999,27.9,27.4,99999,3.22,E,99999
1410010021,2007,1410010,14,001,03,2007,0919,1100,0,01,0.56,99,99,999,999,28.4,23.2,99999,2.8,E,99999
1410010022,2007,1410010,14,001,03,2007,0919,1655,0,01,0.57,99,99,999,999,26.1,22.3,99999,2.84,E,99999
1410010023,2007,1410010,14,001,03,2007,0919,2255,0,01,0.54,99,99,999,999,25.2,22,99999,2.72,E,99999
1410010024,2007,1410010,14,001,03,2007,0920,0450,0,01,0.43,99,99,999,999,24.2,21.9,99999,2.13,E,99999
