レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l)
1310010001,2009,1310010,13,001,01,#,7.1,#,9.7,#,1.7,#,5.7,#,73,#,79000,E,99999
1310010002,2009,1310010,13,001,01,#,7.1,#,9.8,#,1.6,E,99999,#,70,E,99999,E,99999
1310010003,2009,1310010,13,001,01,#,7.1,#,9.4,#,1.3,E,99999,#,28,E,99999,E,99999
1310010004,2009,1310010,13,001,01,#,7.1,#,9.3,#,0.7,E,99999,#,37,E,99999,E,99999
1310010005,2009,1310010,13,001,01,#,7.4,#,8.8,#,1.8,#,2.3,#,8,#,2200,E,99999
1310010006,2009,1310010,13,001,01,#,7.4,#,9.1,#,1.6,E,99999,#,8,E,99999,E,99999
1310010007,2009,1310010,13,001,01,#,7.4,#,9.3,#,1.8,E,99999,#,8,E,99999,E,99999
1310010008,2009,1310010,13,001,01,#,7.4,#,9,#,2.1,E,99999,#,7,E,99999,E,99999
1310010009,2009,1310010,13,001,01,#,7.5,#,8,#,1.7,#,3.5,#,13,#,1100,E,99999
1310010010,2009,1310010,13,001,01,#,7.5,#,8.3,#,1.9,E,99999,#,12,E,99999,E,99999
1310010011,2009,1310010,13,001,01,#,7.5,#,8.4,#,1.9,E,99999,#,11,E,99999,E,99999
1310010012,2009,1310010,13,001,01,#,7.5,#,8.4,#,2,E,99999,#,12,E,99999,E,99999
1310010013,2009,1310010,13,001,01,#,7.6,#,7.9,#,1.3,#,3,#,11,#,2200,E,99999
1310010014,2009,1310010,13,001,01,#,7.6,#,8,#,1.3,E,99999,#,9,E,99999,E,99999
1310010015,2009,1310010,13,001,01,#,7.6,#,7.9,#,1.1,E,99999,#,8,E,99999,E,99999
1310010016,2009,1310010,13,001,01,#,7.6,#,8,#,1.3,E,99999,#,9,E,99999,E,99999
1310010017,2009,1310010,13,001,01,#,7.6,#,8.1,#,1.2,E,99999,#,9,E,99999,E,99999
1310010018,2009,1310010,13,001,01,#,7.6,#,8.3,#,1.2,E,99999,#,10,E,99999,E,99999
1310010019,2009,1310010,13,001,01,#,7.6,#,8.2,#,1.6,E,99999,#,15,E,99999,E,99999
1310010020,2009,1310010,13,001,01,#,7.6,#,7.9,#,1.5,E,99999,#,17,E,99999,E,99999
1310010021,2009,1310010,13,001,01,#,7.6,#,7.7,#,1.4,E,99999,#,8,E,99999,E,99999
1310010022,2009,1310010,13,001,01,#,7.6,#,7.4,#,1.4,E,99999,#,11,E,99999,E,99999
1310010023,2009,1310010,13,001,01,#,7.6,#,7.4,#,1.5,E,99999,#,11,E,99999,E,99999
1310010024,2009,1310010,13,001,01,#,7.6,#,7.4,#,1.3,E,99999,#,12,E,99999,E,99999
1310010025,2009,1310010,13,001,01,#,7.6,#,7.6,#,1.3,E,99999,#,10,E,99999,E,99999
1310010026,2009,1310010,13,001,01,#,7.5,#,7.6,#,1.3,#,3.7,#,18,#,7900,E,99999
1310010027,2009,1310010,13,001,01,#,7.6,#,7.9,#,1,E,99999,#,5,E,99999,E,99999
1310010028,2009,1310010,13,001,01,#,7.7,#,8.6,#,1.3,E,99999,#,5,E,99999,E,99999
1310010029,2009,1310010,13,001,01,#,7.8,#,8.7,#,1.3,E,99999,#,5,E,99999,E,99999
1310010030,2009,1310010,13,001,01,#,8,#,9.6,#,2.4,#,2.6,#,9,#,1400,E,99999
1310010031,2009,1310010,13,001,01,#,8,#,9.3,#,2,E,99999,#,8,E,99999,E,99999
1310010032,2009,1310010,13,001,01,#,8.1,#,9.8,#,2.2,E,99999,#,8,E,99999,E,99999
1310010033,2009,1310010,13,001,01,#,8.1,#,9.7,#,2.1,E,99999,#,8,E,99999,E,99999
1310010034,2009,1310010,13,001,01,#,7.4,#,8.7,#,0.6,#,2.3,#,6,#,7900,E,99999
1310010035,2009,1310010,13,001,01,#,7.6,#,8.8,#,0.8,E,99999,#,5,E,99999,E,99999
1310010036,2009,1310010,13,001,01,#,7.6,#,8.9,#,0.6,E,99999,#,4,E,99999,E,99999
1310010037,2009,1310010,13,001,01,#,7.6,#,9,#,0.7,E,99999,#,6,E,99999,E,99999
1310010038,2009,1310010,13,001,01,#,7.7,#,8.7,#,1.3,#,2.7,#,5,#,1300,E,99999
1310010039,2009,1310010,13,001,01,#,7.7,#,9,#,1.1,E,99999,#,11,E,99999,E,99999
1310010040,2009,1310010,13,001,01,#,7.7,#,8.7,#,1.4,E,99999,#,10,E,99999,E,99999
1310010041,2009,1310010,13,001,01,#,7.7,#,8.5,#,1.8,E,99999,#,21,E,99999,E,99999
1310010042,2009,1310010,13,001,01,#,7.6,#,10.7,#,1,#,2.1,#,2,#,2300,E,99999
1310010043,2009,1310010,13,001,01,#,7.6,#,10.6,#,1.1,E,99999,#,4,E,99999,E,99999
1310010044,2009,1310010,13,001,01,#,7.6,#,10.8,#,1.1,E,99999,#,1,E,99999,E,99999
1310010045,2009,1310010,13,001,01,#,7.6,#,10.8,#,1,E,99999,#,2,E,99999,E,99999
1310010046,2009,1310010,13,001,01,#,7.6,#,10.7,#,1.1,E,99999,#,2,E,99999,E,99999
1310010047,2009,1310010,13,001,01,#,7.6,#,10.8,#,1.1,E,99999,#,2,E,99999,E,99999
1310010048,2009,1310010,13,001,01,#,7.6,#,10.6,#,1,E,99999,#,2,E,99999,E,99999
1310010049,2009,1310010,13,001,01,#,7.6,#,10.6,#,1.2,E,99999,#,2,E,99999,E,99999
1310010050,2009,1310010,13,001,01,#,7.6,#,10.5,#,1.1,E,99999,#,3,E,99999,E,99999
1310010051,2009,1310010,13,001,01,#,7.6,#,10.4,#,1,E,99999,#,2,E,99999,E,99999
1310010052,2009,1310010,13,001,01,#,7.6,#,10.5,#,1,E,99999,#,2,E,99999,E,99999
1310010053,2009,1310010,13,001,01,#,7.6,#,10.5,#,1,E,99999,#,2,E,99999,E,99999
1310010054,2009,1310010,13,001,01,#,7.6,#,10.4,#,1,E,99999,#,2,E,99999,E,99999
1310010055,2009,1310010,13,001,01,#,7.8,#,12.4,#,1.1,#,1.4,#,2,#,2300,E,99999
1310010056,2009,1310010,13,001,01,#,7.8,#,12.5,#,1.2,E,99999,#,1,E,99999,E,99999
1310010057,2009,1310010,13,001,01,#,7.8,#,12.4,#,1.5,E,99999,#,1,E,99999,E,99999
1310010058,2009,1310010,13,001,01,#,7.8,#,12.3,#,1.6,E,99999,#,2,E,99999,E,99999
1310010059,2009,1310010,13,001,01,#,7.6,#,11.8,#,1.8,#,2.7,#,7,#,1300,E,99999
1310010060,2009,1310010,13,001,01,#,7.6,#,12.1,#,1.6,E,99999,#,5,E,99999,E,99999
1310010061,2009,1310010,13,001,01,#,7.5,#,12.2,#,1.3,E,99999,#,5,E,99999,E,99999
1310010062,2009,1310010,13,001,01,#,7.6,#,12.2,#,1.7,E,99999,#,6,E,99999,E,99999
1310010063,2009,1310010,13,001,01,#,7.5,#,11.2,#,0.9,#,2.7,#,6,#,4900,E,99999
1310010064,2009,1310010,13,001,01,#,7.5,#,11,#,0.9,E,99999,#,9,E,99999,E,99999
1310010065,2009,1310010,13,001,01,#,7.5,#,11.3,#,0.8,E,99999,#,5,E,99999,E,99999
1310010066,2009,1310010,13,001,01,#,7.5,#,11,#,0.8,E,99999,#,6,E,99999,E,99999
1310030001,2009,1310030,13,002,01,#,7.1,#,9.6,#,3.8,#,6.6,#,45,#,49000,E,99999
1310030002,2009,1310030,13,002,01,#,7.1,#,9.4,#,1.4,E,99999,#,12,E,99999,E,99999
1310030003,2009,1310030,13,002,01,#,7.4,#,9.4,#,2.3,#,3.1,#,10,#,7900,E,99999
1310030004,2009,1310030,13,002,01,#,7.5,#,9.5,#,2.1,E,99999,#,10,E,99999,E,99999
1310030005,2009,1310030,13,002,01,#,7.4,#,7.7,#,1.5,#,2.8,#,6,#,1700,E,99999
1310030006,2009,1310030,13,002,01,#,7.4,#,7.8,#,1.5,E,99999,#,10,E,99999,E,99999
1310030007,2009,1310030,13,002,01,#,7.4,#,6.9,#,1,#,3,#,9,#,1100,E,99999
1310030008,2009,1310030,13,002,01,#,7.4,#,7.2,#,1.3,E,99999,#,10,E,99999,E,99999
1310030009,2009,1310030,13,002,01,#,7.5,#,7.8,#,0.8,E,99999,#,9,E,99999,E,99999
1310030010,2009,1310030,13,002,01,#,7.4,#,7.6,#,1.2,E,99999,#,18,E,99999,E,99999
1310030011,2009,1310030,13,002,01,#,7.4,#,7.6,#,1.1,E,99999,#,18,E,99999,E,99999
1310030012,2009,1310030,13,002,01,#,7.5,#,7,#,0.9,E,99999,#,8,E,99999,E,99999
1310030013,2009,1310030,13,002,01,#,7.4,#,6.8,#,0.9,E,99999,#,10,E,99999,E,99999
1310030014,2009,1310030,13,002,01,#,7.5,#,7.8,#,1.1,#,3.1,#,5,#,940,E,99999
1310030015,2009,1310030,13,002,01,#,7.5,#,7.7,#,1.1,E,99999,#,8,E,99999,E,99999
1310030016,2009,1310030,13,002,01,#,8.1,#,10.3,#,2.3,#,3.1,#,9,#,1100,E,99999
1310030017,2009,1310030,13,002,01,#,8.2,#,10.4,#,2.3,E,99999,#,11,E,99999,E,99999
1310030018,2009,1310030,13,002,01,#,7.5,#,9.1,#,0.9,#,2.4,#,7,#,11000,E,99999
1310030019,2009,1310030,13,002,01,#,7.4,#,8.5,#,0.8,E,99999,#,9,E,99999,E,99999
1310030020,2009,1310030,13,002,01,#,7.6,#,9.3,#,0.9,#,3,#,6,#,790,E,99999
1310030021,2009,1310030,13,002,01,#,7.7,#,9.2,#,1,E,99999,#,9,E,99999,E,99999
1310030022,2009,1310030,13,002,01,#,7.5,#,9.6,#,0.7,#,2.2,#,4,#,2300,E,99999
1310030023,2009,1310030,13,002,01,#,7.6,#,10.3,#,1.1,E,99999,#,2,E,99999,E,99999
1310030024,2009,1310030,13,002,01,#,7.5,#,10.2,#,0.8,E,99999,#,3,E,99999,E,99999
1310030025,2009,1310030,13,002,01,#,7.5,#,10,#,1.2,E,99999,#,5,E,99999,E,99999
1310030026,2009,1310030,13,002,01,#,7.6,#,10,#,1,E,99999,#,3,E,99999,E,99999
1310030027,2009,1310030,13,002,01,#,7.5,#,9.9,#,0.9,E,99999,#,1,E,99999,E,99999
1310030028,2009,1310030,13,002,01,#,7.6,#,9.9,#,1.1,E,99999,#,1,E,99999,E,99999
1310030029,2009,1310030,13,002,01,#,7.8,#,12.6,#,1.4,#,1.4,#,2,#,130,E,99999
1310030030,2009,1310030,13,002,01,#,7.8,#,12.6,#,1.6,E,99999,#,2,E,99999,E,99999
1310030031,2009,1310030,13,002,01,#,7.6,#,12.7,#,2.4,#,3.1,#,4,#,1300,E,99999
1310030032,2009,1310030,13,002,01,#,7.7,#,12.9,#,3.1,E,99999,#,4,E,99999,E,99999
1310030033,2009,1310030,13,002,01,#,7.3,#,10.8,#,1.3,#,3.2,#,8,#,1700,E,99999
1310030034,2009,1310030,13,002,01,#,7.4,#,11,#,1.1,E,99999,#,4,E,99999,E,99999
1310040001,2009,1310040,13,002,51,#,7.1,#,9.4,#,1.7,E,99999,#,60,#,28000,E,99999
1310040002,2009,1310040,13,002,51,#,7.2,#,9.6,#,1,E,99999,#,14,E,99999,E,99999
1310040003,2009,1310040,13,002,51,#,7.4,#,8.9,#,1.3,#,2.8,#,10,#,1100,E,99999
1310040004,2009,1310040,13,002,51,#,7.4,#,8.9,#,1.3,E,99999,#,10,E,99999,E,99999
1310040005,2009,1310040,13,002,51,#,7.4,#,8.2,#,1.4,E,99999,#,9,#,1100,E,99999
1310040006,2009,1310040,13,002,51,#,7.4,#,8.6,#,1.6,E,99999,#,8,E,99999,E,99999
1310040007,2009,1310040,13,002,51,#,7.5,#,8.5,#,1.4,E,99999,#,10,#,790,E,99999
