レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
1210010001,1989,1210010,12,001,01,#,2.7,#,0.37
1210010004,1989,1210010,12,001,01,#,2.8,#,0.15
1210010007,1989,1210010,12,001,01,#,2.8,#,0.13
1210010010,1989,1210010,12,001,01,#,3.2,#,0.12
1210010013,1989,1210010,12,001,01,#,3.1,#,0.08
1210010016,1989,1210010,12,001,01,#,2.7,#,0.45
1210010019,1989,1210010,12,001,01,#,3.3,#,0.12
1210010022,1989,1210010,12,001,01,#,3.4,#,0.09
1210010025,1989,1210010,12,001,01,#,3.4,#,0.15
1210010028,1989,1210010,12,001,01,#,4.1,#,0.19
1210010031,1989,1210010,12,001,01,#,4.1,#,0.2
1210010034,1989,1210010,12,001,01,#,2.8,#,0.15
1210020001,1989,1210020,12,001,02,#,3.4,#,0.41
1210020004,1989,1210020,12,001,02,#,2.3,#,0.2
1210020007,1989,1210020,12,001,02,#,3.3,#,0.14
1210020010,1989,1210020,12,001,02,#,3,#,0.11
1210020013,1989,1210020,12,001,02,#,3.4,#,0.14
1210020016,1989,1210020,12,001,02,#,3.2,#,0.45
1210020019,1989,1210020,12,001,02,#,3.4,#,0.11
1210020022,1989,1210020,12,001,02,#,3.3,#,0.12
1210020025,1989,1210020,12,001,02,#,3.9,#,0.18
1210020028,1989,1210020,12,001,02,#,4.4,#,0.19
1210020031,1989,1210020,12,001,02,#,4.6,#,0.24
1210020034,1989,1210020,12,001,02,#,2.9,#,0.1
1210030001,1989,1210030,12,001,51,#,2.5,#,0.27
1210030003,1989,1210030,12,001,51,#,1.9,#,0.11
1210030005,1989,1210030,12,001,51,#,2.8,#,0.1
1210030007,1989,1210030,12,001,51,#,2.4,#,0.11
1210030009,1989,1210030,12,001,51,#,3,#,0.08
1210030011,1989,1210030,12,001,51,#,2.9,#,0.35
1210030013,1989,1210030,12,001,51,#,3.2,#,0.08
1210030015,1989,1210030,12,001,51,#,3.1,#,0.07
1210030017,1989,1210030,12,001,51,#,3.4,#,0.13
1210030019,1989,1210030,12,001,51,#,3.9,#,0.14
1210030021,1989,1210030,12,001,51,#,3.9,#,0.15
1210030023,1989,1210030,12,001,51,#,2.7,#,0.09
1210040001,1989,1210040,12,001,52,#,2.5,#,0.23
1210040003,1989,1210040,12,001,52,#,2,#,0.15
1210040005,1989,1210040,12,001,52,#,2.9,#,0.1
1210040007,1989,1210040,12,001,52,#,2.8,#,0.12
1210040009,1989,1210040,12,001,52,#,3.1,#,0.09
1210040011,1989,1210040,12,001,52,#,2.9,#,0.44
1210040013,1989,1210040,12,001,52,#,3.2,#,0.09
1210040015,1989,1210040,12,001,52,#,3.2,#,0.07
1210040017,1989,1210040,12,001,52,#,3.5,#,0.14
1210040019,1989,1210040,12,001,52,#,3.6,#,0.13
1210040021,1989,1210040,12,001,52,#,3.8,#,0.18
1210040023,1989,1210040,12,001,52,#,2.6,#,0.12
1210050001,1989,1210050,12,001,53,#,3.4,#,0.42
1210050004,1989,1210050,12,001,53,#,2.3,#,0.22
1210050007,1989,1210050,12,001,53,#,3,#,0.12
1210050010,1989,1210050,12,001,53,#,2.7,#,0.13
1210050013,1989,1210050,12,001,53,#,3.7,#,0.17
1210050016,1989,1210050,12,001,53,#,3,#,0.41
1210050019,1989,1210050,12,001,53,#,3.7,#,0.11
1210050022,1989,1210050,12,001,53,#,3.3,#,0.11
1210050025,1989,1210050,12,001,53,#,3.8,#,0.18
1210050028,1989,1210050,12,001,53,#,4.7,#,0.22
1210050031,1989,1210050,12,001,53,#,4.8,#,0.24
1210050034,1989,1210050,12,001,53,#,2.8,#,0.12
1210060001,1989,1210060,12,002,01,#,2.7,#,0.33
1210060004,1989,1210060,12,002,01,#,2.5,#,0.24
1210060007,1989,1210060,12,002,01,#,3.3,#,0.17
1210060010,1989,1210060,12,002,01,#,3.1,#,0.11
1210060013,1989,1210060,12,002,01,#,3.2,#,0.11
1210060016,1989,1210060,12,002,01,#,3,#,0.26
1210060019,1989,1210060,12,002,01,#,3.6,#,0.17
1210060022,1989,1210060,12,002,01,#,3.6,#,0.12
1210060025,1989,1210060,12,002,01,#,4.5,#,0.24
1210060028,1989,1210060,12,002,01,#,4.5,#,0.18
1210060031,1989,1210060,12,002,01,#,6.1,#,0.32
1210060034,1989,1210060,12,002,01,#,3.3,#,0.14
1210070001,1989,1210070,12,002,51,#,2.3,#,0.17
1210070003,1989,1210070,12,002,51,#,2.4,#,0.2
1210070005,1989,1210070,12,002,51,#,3.4,#,0.22
1210070007,1989,1210070,12,002,51,#,3.1,#,0.11
1210070009,1989,1210070,12,002,51,#,3.4,#,0.1
1210070011,1989,1210070,12,002,51,#,2.7,#,0.28
1210070013,1989,1210070,12,002,51,#,3.6,#,0.11
1210070015,1989,1210070,12,002,51,#,3.7,#,0.15
1210070017,1989,1210070,12,002,51,#,4.9,#,0.22
1210070019,1989,1210070,12,002,51,#,5.3,#,0.33
1210070021,1989,1210070,12,002,51,#,6,#,0.3
1210070023,1989,1210070,12,002,51,#,2.9,#,0.1
1210090001,1989,1210090,12,003,01,#,1.6,#,0.17
1210090003,1989,1210090,12,003,01,#,1.8,#,0.12
1210090005,1989,1210090,12,003,01,#,2.4,#,0.22
1210090007,1989,1210090,12,003,01,#,1.3,#,0.15
1210090009,1989,1210090,12,003,01,#,1.8,#,0.14
1210090011,1989,1210090,12,003,01,#,2.2,#,0.17
1210090013,1989,1210090,12,003,01,#,1.3,#,0.18
1210090015,1989,1210090,12,003,01,#,1.7,#,0.14
1210090017,1989,1210090,12,003,01,#,1.7,#,0.19
