レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
1410010001,2001,1410010,14,001,03,#,7.18,#,0.416
1410010005,2001,1410010,14,001,03,#,6.02,#,0.437
1410010009,2001,1410010,14,001,03,#,4.73,#,0.362
1410010013,2001,1410010,14,001,03,#,5.34,#,0.389
1410010017,2001,1410010,14,001,03,#,4.85,#,0.388
1410010021,2001,1410010,14,001,03,#,2.83,#,0.239
1410010025,2001,1410010,14,001,03,#,4.17,#,0.221
1410010029,2001,1410010,14,001,03,#,4.28,#,0.222
1410010033,2001,1410010,14,001,03,#,4.68,#,0.294
1410010037,2001,1410010,14,001,03,#,7.25,#,0.392
1410010041,2001,1410010,14,001,03,#,5.38,#,0.323
1410010045,2001,1410010,14,001,03,#,6.94,#,0.428
1410020001,2001,1410020,14,001,53,#,8.52,#,0.505
1410020005,2001,1410020,14,001,53,#,8.07,#,0.556
1410020009,2001,1410020,14,001,53,#,6,#,0.418
1410020013,2001,1410020,14,001,53,#,6.9,#,0.445
1410020017,2001,1410020,14,001,53,#,6.56,#,0.432
1410020021,2001,1410020,14,001,53,#,3.15,#,0.195
1410020025,2001,1410020,14,001,53,#,4.28,#,0.215
1410020029,2001,1410020,14,001,53,#,4.76,#,0.224
1410020033,2001,1410020,14,001,53,#,7.47,#,0.383
1410020037,2001,1410020,14,001,53,#,10,#,0.532
1410020041,2001,1410020,14,001,53,#,7.85,#,0.488
1410020045,2001,1410020,14,001,53,#,9.01,#,0.565
1410040001,2001,1410040,14,001,02,#,6.78,#,0.495
1410040005,2001,1410040,14,001,02,#,6.47,#,0.457
1410040009,2001,1410040,14,001,02,#,5.32,#,0.382
1410040013,2001,1410040,14,001,02,#,5.62,#,0.38
1410040017,2001,1410040,14,001,02,#,5.67,#,0.414
1410040025,2001,1410040,14,001,02,#,2.99,#,0.219
1410040029,2001,1410040,14,001,02,#,3.66,#,0.217
1410040033,2001,1410040,14,001,02,#,3.88,#,0.212
1410040037,2001,1410040,14,001,02,#,6.79,#,0.393
1410040041,2001,1410040,14,001,02,#,7.84,#,0.526
1410040045,2001,1410040,14,001,02,#,7.07,#,0.477
1410040053,2001,1410040,14,001,02,#,7.14,#,0.569
1410050001,2001,1410050,14,001,01,#,7.3,#,0.729
1410050005,2001,1410050,14,001,01,#,7.31,#,0.749
1410050009,2001,1410050,14,001,01,#,5.68,#,0.58
1410050013,2001,1410050,14,001,01,#,6.38,#,0.586
1410050017,2001,1410050,14,001,01,#,6.79,#,0.695
1410050021,2001,1410050,14,001,01,#,3.27,#,0.233
1410050025,2001,1410050,14,001,01,#,3.47,#,0.268
1410050029,2001,1410050,14,001,01,#,4.36,#,0.253
1410050033,2001,1410050,14,001,01,#,7.55,#,0.555
1410050037,2001,1410050,14,001,01,#,8.47,#,0.888
1410050041,2001,1410050,14,001,01,#,7.07,#,0.678
1410050045,2001,1410050,14,001,01,#,7.58,#,0.69
1410060001,2001,1410060,14,001,52,#,7.06,#,0.527
1410060005,2001,1410060,14,001,52,#,6.22,#,0.497
1410060009,2001,1410060,14,001,52,#,5.44,#,0.403
1410060013,2001,1410060,14,001,52,#,5.5,#,0.403
1410060017,2001,1410060,14,001,52,#,5.55,#,0.434
1410060021,2001,1410060,14,001,52,#,3.23,#,0.188
1410060025,2001,1410060,14,001,52,#,3.89,#,0.217
1410060029,2001,1410060,14,001,52,#,4.36,#,0.201
1410060033,2001,1410060,14,001,52,#,6.91,#,0.411
1410060037,2001,1410060,14,001,52,#,8.59,#,0.589
1410060041,2001,1410060,14,001,52,#,6.99,#,0.518
1410060045,2001,1410060,14,001,52,#,7.46,#,0.567
1410070001,2001,1410070,14,001,51,#,6.98,#,0.615
1410070005,2001,1410070,14,001,51,#,6.87,#,0.619
1410070009,2001,1410070,14,001,51,#,5.6,#,0.475
1410070013,2001,1410070,14,001,51,#,5.82,#,0.474
1410070017,2001,1410070,14,001,51,#,6.48,#,0.628
1410070021,2001,1410070,14,001,51,#,2.87,#,0.186
1410070025,2001,1410070,14,001,51,#,3.23,#,0.179
1410070029,2001,1410070,14,001,51,#,3.68,#,0.21
1410070033,2001,1410070,14,001,51,#,7.23,#,0.461
1410070037,2001,1410070,14,001,51,#,9.18,#,0.777
1410070041,2001,1410070,14,001,51,#,6.95,#,0.547
1410070045,2001,1410070,14,001,51,#,7.22,#,0.631
1410080001,2001,1410080,14,202,53,#,5.3,#,0.36
1410080003,2001,1410080,14,202,53,#,5.4,#,0.42
1410080005,2001,1410080,14,202,53,#,5.4,#,0.43
1410080007,2001,1410080,14,202,53,#,5.1,#,0.42
1410080009,2001,1410080,14,202,53,#,5.1,#,0.23
1410080011,2001,1410080,14,202,53,#,5.2,#,0.25
1410080013,2001,1410080,14,202,53,#,4.5,#,0.25
1410080015,2001,1410080,14,202,53,#,4.4,#,0.23
1410080017,2001,1410080,14,202,53,#,4,#,0.26
1410080019,2001,1410080,14,202,53,#,3.6,#,0.2
1410080021,2001,1410080,14,202,53,#,4.3,#,0.24
1410080023,2001,1410080,14,202,53,#,4.2,#,0.21
1410080025,2001,1410080,14,202,53,#,4.9,#,0.14
1410080027,2001,1410080,14,202,53,#,4.8,#,0.12
1410080029,2001,1410080,14,202,53,#,4.7,#,0.1
1410080031,2001,1410080,14,202,53,#,4.7,#,0.11
1410080033,2001,1410080,14,202,53,#,5.5,#,0.5
1410080035,2001,1410080,14,202,53,#,3.9,#,0.15
1410080037,2001,1410080,14,202,53,#,6.4,#,0.41
1410080039,2001,1410080,14,202,53,#,5.6,#,0.35
1410080041,2001,1410080,14,202,53,#,5.6,#,0.3
1410080043,2001,1410080,14,202,53,#,5.6,#,0.32
1410080045,2001,1410080,14,202,53,#,5.9,#,0.48
1410080047,2001,1410080,14,202,53,#,5.7,#,0.47
1410090001,2001,1410090,14,003,01,#,10.7,#,0.658
1410090002,2001,1410090,14,003,01,#,9.97,#,0.732
1410090003,2001,1410090,14,003,01,#,8.45,#,0.699
1410090004,2001,1410090,14,003,01,#,9.81,#,0.717
1410090005,2001,1410090,14,003,01,#,9.43,#,1.01
1410090006,2001,1410090,14,003,01,#,8.59,#,0.86
1410090007,2001,1410090,14,003,01,#,9.08,#,0.82
1410090008,2001,1410090,14,003,01,#,9.89,#,0.855
1410090009,2001,1410090,14,003,01,#,8.02,#,0.642
1410090010,2001,1410090,14,003,01,#,4.55,#,0.416
1410090011,2001,1410090,14,003,01,#,6.8,#,0.62
1410090012,2001,1410090,14,003,01,#,7.02,#,0.64
1410090013,2001,1410090,14,003,01,#,9.66,#,0.535
1410090014,2001,1410090,14,003,01,#,4.23,#,0.331
1410090015,2001,1410090,14,003,01,#,8.84,#,0.631
1410090016,2001,1410090,14,003,01,#,7.91,#,0.62
1410090017,2001,1410090,14,003,01,#,7.34,#,0.484
1410090018,2001,1410090,14,003,01,#,7.37,#,0.512
1410090019,2001,1410090,14,003,01,#,6.16,#,0.45
1410090020,2001,1410090,14,003,01,#,7.44,#,0.543
1410090021,2001,1410090,14,003,01,#,7.85,#,0.439
1410090022,2001,1410090,14,003,01,#,5.29,#,0.308
1410090023,2001,1410090,14,003,01,#,7.14,#,0.424
1410090024,2001,1410090,14,003,01,#,7.77,#,0.441
1410090025,2001,1410090,14,003,01,#,8.81,#,0.432
1410090026,2001,1410090,14,003,01,#,3.65,#,0.217
1410090027,2001,1410090,14,003,01,#,8.38,#,0.517
1410090028,2001,1410090,14,003,01,#,5.58,#,0.335
1410090029,2001,1410090,14,003,01,#,5.24,#,0.337
1410090030,2001,1410090,14,003,01,#,5.49,#,0.329
1410090031,2001,1410090,14,003,01,#,6.62,#,0.348
1410090032,2001,1410090,14,003,01,#,5.92,#,0.325
1410090033,2001,1410090,14,003,01,#,6.46,#,0.399
1410090034,2001,1410090,14,003,01,#,4.61,#,0.343
1410090035,2001,1410090,14,003,01,#,6.32,#,0.412
1410090036,2001,1410090,14,003,01,#,7.53,#,0.462
1410090037,2001,1410090,14,003,01,#,7.37,#,0.501
1410090038,2001,1410090,14,003,01,#,7.74,#,0.543
1410090039,2001,1410090,14,003,01,#,11.3,#,0.681
1410090040,2001,1410090,14,003,01,#,11.6,#,0.631
1410090041,2001,1410090,14,003,01,#,8.85,#,0.604
1410090042,2001,1410090,14,003,01,#,6.55,#,0.439
1410090043,2001,1410090,14,003,01,#,8.55,#,0.536
1410090044,2001,1410090,14,003,01,#,7.36,#,0.465
1410090045,2001,1410090,14,003,01,#,8.46,#,0.796
1410090046,2001,1410090,14,003,01,#,4.96,#,0.447
1410090047,2001,1410090,14,003,01,#,7.69,#,0.621
1410090048,2001,1410090,14,003,01,#,6.54,#,0.545
1410100001,2001,1410100,14,003,02,#,11.8,#,0.718
1410100002,2001,1410100,14,003,02,#,10.4,#,0.745
1410100003,2001,1410100,14,003,02,#,10.4,#,0.634
1410100004,2001,1410100,14,003,02,#,10,#,0.604
1410100005,2001,1410100,14,003,02,#,10,#,1.09
1410100006,2001,1410100,14,003,02,#,10.3,#,0.917
1410100007,2001,1410100,14,003,02,#,10.7,#,0.822
1410100008,2001,1410100,14,003,02,#,10.1,#,0.706
1410100009,2001,1410100,14,003,02,#,9.82,#,0.651
1410100010,2001,1410100,14,003,02,#,8.21,#,0.654
1410100011,2001,1410100,14,003,02,#,9.09,#,0.598
1410100012,2001,1410100,14,003,02,#,7.56,#,0.511
1410100013,2001,1410100,14,003,02,#,9.62,#,0.613
1410100014,2001,1410100,14,003,02,#,8.42,#,0.662
1410100015,2001,1410100,14,003,02,#,9.74,#,0.661
1410100016,2001,1410100,14,003,02,#,8.47,#,0.585
1410100017,2001,1410100,14,003,02,#,9.23,#,0.663
1410100018,2001,1410100,14,003,02,#,9.39,#,1.16
1410100019,2001,1410100,14,003,02,#,8.94,#,0.601
1410100020,2001,1410100,14,003,02,#,9.18,#,0.711
1410100021,2001,1410100,14,003,02,#,9.25,#,0.531
1410100022,2001,1410100,14,003,02,#,8.31,#,0.43
1410100023,2001,1410100,14,003,02,#,8.44,#,0.424
1410100024,2001,1410100,14,003,02,#,8.87,#,0.542
1410100025,2001,1410100,14,003,02,#,9.69,#,0.491
1410100026,2001,1410100,14,003,02,#,8.75,#,0.499
1410100027,2001,1410100,14,003,02,#,9.18,#,0.48
1410100028,2001,1410100,14,003,02,#,8.75,#,0.525
1410100029,2001,1410100,14,003,02,#,8.03,#,0.364
1410100030,2001,1410100,14,003,02,#,7.59,#,0.366
1410100031,2001,1410100,14,003,02,#,7.82,#,0.425
1410100032,2001,1410100,14,003,02,#,8,#,0.501
1410100033,2001,1410100,14,003,02,#,11.7,#,0.693
1410100034,2001,1410100,14,003,02,#,11,#,0.615
1410100035,2001,1410100,14,003,02,#,10.8,#,0.65
1410100036,2001,1410100,14,003,02,#,9.97,#,0.613
1410100037,2001,1410100,14,003,02,#,11.6,#,0.761
1410100038,2001,1410100,14,003,02,#,8.61,#,0.72
1410100039,2001,1410100,14,003,02,#,10.3,#,0.64
1410100040,2001,1410100,14,003,02,#,10.3,#,0.597
1410100041,2001,1410100,14,003,02,#,12.2,#,0.811
1410100042,2001,1410100,14,003,02,#,11.6,#,0.857
