レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
1410010001,1987,1410010,14,001,01,#,9.6,#,0.42
1410010005,1987,1410010,14,001,01,#,6.7,#,0.49
1410010009,1987,1410010,14,001,01,#,7.2,#,0.36
1410010013,1987,1410010,14,001,01,#,8.9,#,0.26
1410010017,1987,1410010,14,001,01,#,9.4,#,0.31
1410010021,1987,1410010,14,001,01,#,5.3,#,0.22
1410010025,1987,1410010,14,001,01,#,7.5,#,0.29
1410010029,1987,1410010,14,001,01,#,7.8,#,0.24
1410010033,1987,1410010,14,001,01,#,7.3,#,0.22
1410010037,1987,1410010,14,001,01,#,9.9,#,0.29
1410010041,1987,1410010,14,001,01,#,10,#,0.43
1410010045,1987,1410010,14,001,01,#,10,#,0.3
1410020001,1987,1410020,14,001,51,#,9.8,#,0.57
1410020005,1987,1410020,14,001,51,#,6.8,#,0.66
1410020009,1987,1410020,14,001,51,#,8.7,#,0.4
1410020013,1987,1410020,14,001,51,#,7.1,#,0.33
1410020017,1987,1410020,14,001,51,#,6,#,0.39
1410020021,1987,1410020,14,001,51,#,6.2,#,0.24
1410020025,1987,1410020,14,001,51,#,7.2,#,0.38
1410020029,1987,1410020,14,001,51,#,7.2,#,0.26
1410020033,1987,1410020,14,001,51,#,7.3,#,0.37
1410020037,1987,1410020,14,001,51,#,11,#,0.45
1410020041,1987,1410020,14,001,51,#,11,#,0.5
1410020045,1987,1410020,14,001,51,#,12,#,0.45
1410030001,1987,1410030,14,001,52,E,99999,#,0.7
1410030003,1987,1410030,14,001,52,E,99999,#,0.68
1410030005,1987,1410030,14,001,52,E,99999,#,0.76
1410030007,1987,1410030,14,001,52,E,99999,#,0.77
1410030009,1987,1410030,14,001,52,E,99999,#,0.84
1410030011,1987,1410030,14,001,52,E,99999,#,0.76
1410030013,1987,1410030,14,001,52,E,99999,#,0.35
1410030015,1987,1410030,14,001,52,E,99999,#,0.38
1410030017,1987,1410030,14,001,52,E,99999,#,0.43
1410030019,1987,1410030,14,001,52,E,99999,#,0.41
1410030021,1987,1410030,14,001,52,E,99999,#,0.51
1410030023,1987,1410030,14,001,52,E,99999,#,0.45
1410030025,1987,1410030,14,001,52,E,99999,#,0.46
1410030027,1987,1410030,14,001,52,E,99999,#,0.5
1410030029,1987,1410030,14,001,52,E,99999,#,0.36
1410030031,1987,1410030,14,001,52,E,99999,#,0.4
1410030033,1987,1410030,14,001,52,E,99999,#,0.68
1410030035,1987,1410030,14,001,52,E,99999,#,0.47
1410030037,1987,1410030,14,001,52,E,99999,#,0.59
1410030039,1987,1410030,14,001,52,E,99999,#,0.79
1410030041,1987,1410030,14,001,52,E,99999,#,0.85
1410030043,1987,1410030,14,001,52,E,99999,#,0.93
1410030045,1987,1410030,14,001,52,E,99999,#,0.8
1410030047,1987,1410030,14,001,52,E,99999,#,0.81
1410040001,1987,1410040,14,002,01,#,8.4,#,0.56
1410040005,1987,1410040,14,002,01,#,7.8,#,0.79
1410040009,1987,1410040,14,002,01,#,6.5,#,0.81
1410040013,1987,1410040,14,002,01,#,3.5,#,0.32
1410040017,1987,1410040,14,002,01,#,4.7,#,0.34
1410040025,1987,1410040,14,002,01,#,6.1,#,0.4
1410040029,1987,1410040,14,002,01,#,6.5,#,0.43
1410040033,1987,1410040,14,002,01,#,4.9,#,0.35
1410040037,1987,1410040,14,002,01,#,6.2,#,0.37
1410040041,1987,1410040,14,002,01,#,10,#,0.67
1410040045,1987,1410040,14,002,01,#,10,#,0.81
1410040053,1987,1410040,14,002,01,#,10,#,0.83
1410050001,1987,1410050,14,002,02,#,11,#,1
1410050005,1987,1410050,14,002,02,#,11,#,1.3
1410050009,1987,1410050,14,002,02,#,9.5,#,1.6
1410050013,1987,1410050,14,002,02,#,5,#,0.5
1410050017,1987,1410050,14,002,02,#,5.5,#,0.52
1410050021,1987,1410050,14,002,02,#,8.1,#,0.77
1410050025,1987,1410050,14,002,02,#,6.2,#,0.5
1410050029,1987,1410050,14,002,02,#,5.8,#,0.49
1410050033,1987,1410050,14,002,02,#,7.8,#,0.58
1410050037,1987,1410050,14,002,02,#,10,#,0.91
1410050041,1987,1410050,14,002,02,#,12,#,1.1
1410050045,1987,1410050,14,002,02,#,13,#,1.1
1410060001,1987,1410060,14,002,51,#,8.6,#,0.55
1410060005,1987,1410060,14,002,51,#,8,#,0.76
1410060009,1987,1410060,14,002,51,#,6,#,0.79
1410060013,1987,1410060,14,002,51,#,3.4,#,0.36
1410060017,1987,1410060,14,002,51,#,4.9,#,0.4
1410060021,1987,1410060,14,002,51,#,5.5,#,0.42
1410060025,1987,1410060,14,002,51,#,6.5,#,0.42
1410060029,1987,1410060,14,002,51,#,5.3,#,0.38
1410060033,1987,1410060,14,002,51,#,6,#,0.36
1410060037,1987,1410060,14,002,51,#,9.7,#,0.65
1410060041,1987,1410060,14,002,51,#,10,#,0.84
1410060045,1987,1410060,14,002,51,#,11,#,0.85
1410070001,1987,1410070,14,002,52,#,9.8,#,0.65
1410070005,1987,1410070,14,002,52,#,9.6,#,0.8
1410070009,1987,1410070,14,002,52,#,7,#,0.96
1410070013,1987,1410070,14,002,52,#,4.1,#,0.34
1410070017,1987,1410070,14,002,52,#,5.4,#,0.43
1410070021,1987,1410070,14,002,52,#,5.2,#,0.41
1410070025,1987,1410070,14,002,52,#,6.4,#,0.42
1410070029,1987,1410070,14,002,52,#,5.5,#,0.42
1410070033,1987,1410070,14,002,52,#,7.2,#,0.45
1410070037,1987,1410070,14,002,52,#,11,#,0.94
1410070041,1987,1410070,14,002,52,#,11,#,1
1410070045,1987,1410070,14,002,52,#,13,#,1
1410080001,1987,1410080,14,002,53,E,99999,#,0.95
1410080003,1987,1410080,14,002,53,E,99999,#,0.87
1410080005,1987,1410080,14,002,53,E,99999,#,1.2
1410080007,1987,1410080,14,002,53,E,99999,#,0.96
1410080009,1987,1410080,14,002,53,E,99999,#,1
1410080011,1987,1410080,14,002,53,E,99999,#,0.84
1410080013,1987,1410080,14,002,53,E,99999,#,0.5
1410080015,1987,1410080,14,002,53,E,99999,#,0.46
1410080017,1987,1410080,14,002,53,E,99999,#,0.63
1410080019,1987,1410080,14,002,53,E,99999,#,0.59
1410080021,1987,1410080,14,002,53,E,99999,#,0.78
1410080023,1987,1410080,14,002,53,E,99999,#,0.69
1410080025,1987,1410080,14,002,53,E,99999,#,0.61
1410080027,1987,1410080,14,002,53,E,99999,#,0.58
1410080029,1987,1410080,14,002,53,E,99999,#,0.52
1410080031,1987,1410080,14,002,53,E,99999,#,0.55
1410080033,1987,1410080,14,002,53,E,99999,#,0.67
1410080035,1987,1410080,14,002,53,E,99999,#,0.69
1410080037,1987,1410080,14,002,53,E,99999,#,0.76
1410080039,1987,1410080,14,002,53,E,99999,#,0.95
1410080041,1987,1410080,14,002,53,E,99999,#,1.1
1410080043,1987,1410080,14,002,53,E,99999,#,1.5
1410080045,1987,1410080,14,002,53,E,99999,#,1.2
1410080047,1987,1410080,14,002,53,E,99999,#,1.1
1410090001,1987,1410090,14,003,01,#,11,#,0.55
1410090005,1987,1410090,14,003,01,#,4.5,#,0.2
1410090009,1987,1410090,14,003,01,#,6.1,#,0.74
1410090013,1987,1410090,14,003,01,#,8.3,#,0.24
1410090017,1987,1410090,14,003,01,#,5.5,#,0.5
1410090021,1987,1410090,14,003,01,#,5.4,#,0.29
1410090025,1987,1410090,14,003,01,#,4.1,#,0.17
1410090029,1987,1410090,14,003,01,#,8.1,#,0.26
1410090033,1987,1410090,14,003,01,#,6.9,#,0.26
1410090037,1987,1410090,14,003,01,#,6.6,#,0.21
1410090041,1987,1410090,14,003,01,#,8.2,#,0.37
1410090045,1987,1410090,14,003,01,#,12,#,0.75
1410100001,1987,1410100,14,003,02,#,12,#,0.68
1410100005,1987,1410100,14,003,02,#,12,#,0.89
1410100009,1987,1410100,14,003,02,#,10,#,1.1
1410100013,1987,1410100,14,003,02,#,7.8,#,0.48
1410100017,1987,1410100,14,003,02,#,9.4,#,0.76
1410100021,1987,1410100,14,003,02,#,8.8,#,0.95
1410100025,1987,1410100,14,003,02,#,9,#,0.79
1410100029,1987,1410100,14,003,02,#,9.8,#,0.83
1410100033,1987,1410100,14,003,02,#,10,#,0.72
1410100037,1987,1410100,14,003,02,#,12,#,0.83
1410100041,1987,1410100,14,003,02,#,14,#,1.2
1410100045,1987,1410100,14,003,02,#,14,#,1.2
1410110001,1987,1410110,14,003,51,#,12,#,0.83
1410110005,1987,1410110,14,003,51,#,7.2,#,0.87
1410110009,1987,1410110,14,003,51,#,11,#,1.1
1410110013,1987,1410110,14,003,51,#,8.4,#,0.39
1410110017,1987,1410110,14,003,51,#,10,#,0.57
1410110021,1987,1410110,14,003,51,#,9.1,#,0.82
1410110025,1987,1410110,14,003,51,#,8.1,#,0.43
1410110029,1987,1410110,14,003,51,#,10,#,0.59
1410110033,1987,1410110,14,003,51,#,9.8,#,0.5
1410110037,1987,1410110,14,003,51,#,10,#,0.59
1410110041,1987,1410110,14,003,51,#,15,#,1.1
1410110045,1987,1410110,14,003,51,#,15,#,0.98
1410120001,1987,1410120,14,003,52,E,99999,#,1.6
1410120003,1987,1410120,14,003,52,E,99999,#,1.6
1410120005,1987,1410120,14,003,52,E,99999,#,2.5
1410120007,1987,1410120,14,003,52,E,99999,#,1.6
1410120009,1987,1410120,14,003,52,E,99999,#,1.5
1410120011,1987,1410120,14,003,52,E,99999,#,1.7
1410120013,1987,1410120,14,003,52,E,99999,#,1
1410120015,1987,1410120,14,003,52,E,99999,#,1.1
1410120017,1987,1410120,14,003,52,E,99999,#,1.2
1410120019,1987,1410120,14,003,52,E,99999,#,1.6
1410120021,1987,1410120,14,003,52,E,99999,#,1.4
1410120023,1987,1410120,14,003,52,E,99999,#,1.6
1410120025,1987,1410120,14,003,52,E,99999,#,1.3
1410120027,1987,1410120,14,003,52,E,99999,#,1.4
1410120029,1987,1410120,14,003,52,E,99999,#,1.2
1410120031,1987,1410120,14,003,52,E,99999,#,1.3
1410120033,1987,1410120,14,003,52,E,99999,#,1.2
1410120035,1987,1410120,14,003,52,E,99999,#,1.3
1410120037,1987,1410120,14,003,52,E,99999,#,1.3
1410120039,1987,1410120,14,003,52,E,99999,#,1.8
1410120041,1987,1410120,14,003,52,E,99999,#,2
1410120043,1987,1410120,14,003,52,E,99999,#,1.7
1410120045,1987,1410120,14,003,52,E,99999,#,1.8
1410120047,1987,1410120,14,003,52,E,99999,#,1.7
1410130001,1987,1410130,14,003,53,E,99999,#,0.59
1410130003,1987,1410130,14,003,53,E,99999,#,0.63
1410130005,1987,1410130,14,003,53,E,99999,#,0.88
1410130007,1987,1410130,14,003,53,E,99999,#,0.93
1410130009,1987,1410130,14,003,53,E,99999,#,0.82
1410130011,1987,1410130,14,003,53,E,99999,#,0.9
1410130013,1987,1410130,14,003,53,E,99999,#,0.31
1410130015,1987,1410130,14,003,53,E,99999,#,0.38
1410130017,1987,1410130,14,003,53,E,99999,#,0.63
1410130019,1987,1410130,14,003,53,E,99999,#,0.58
1410130021,1987,1410130,14,003,53,E,99999,#,1.2
1410130023,1987,1410130,14,003,53,E,99999,#,0.71
1410130025,1987,1410130,14,003,53,E,99999,#,0.64
1410130027,1987,1410130,14,003,53,E,99999,#,0.59
1410130029,1987,1410130,14,003,53,E,99999,#,0.32
1410130031,1987,1410130,14,003,53,E,99999,#,1
1410130033,1987,1410130,14,003,53,E,99999,#,0.45
1410130035,1987,1410130,14,003,53,E,99999,#,1.5
1410130037,1987,1410130,14,003,53,E,99999,#,0.49
1410130039,1987,1410130,14,003,53,E,99999,#,1.1
1410130041,1987,1410130,14,003,53,E,99999,#,0.84
1410130043,1987,1410130,14,003,53,E,99999,#,0.75
1410130045,1987,1410130,14,003,53,E,99999,#,0.96
1410130047,1987,1410130,14,003,53,E,99999,#,0.86
