レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l)
1410010001,1991,1410010,14,001,01,#,7.4,#,6.9,#,2.1,#,3.9,#,18,E,99999,E,99999
1410010002,1991,1410010,14,001,01,#,7.4,#,6.8,#,2.5,#,4.2,#,18,E,99999,E,99999
1410010003,1991,1410010,14,001,01,#,7.5,#,8.8,#,2.3,#,4.3,#,18,E,99999,E,99999
1410010004,1991,1410010,14,001,01,#,7.5,#,8,#,2.3,#,4.1,#,18,E,99999,E,99999
1410010005,1991,1410010,14,001,01,#,7.4,#,9.2,#,3.8,#,7,#,14,E,99999,E,99999
1410010006,1991,1410010,14,001,01,#,7.4,#,9.2,#,4.2,#,7.6,#,12,E,99999,E,99999
1410010007,1991,1410010,14,001,01,#,7.4,#,9.4,#,2.7,#,7.3,#,12,E,99999,E,99999
1410010008,1991,1410010,14,001,01,#,7.5,#,9.3,#,3.5,#,7,#,16,E,99999,E,99999
1410010009,1991,1410010,14,001,01,#,7.6,#,7.3,#,3.1,#,5.9,#,16,E,99999,E,99999
1410010010,1991,1410010,14,001,01,#,7.6,#,7.5,#,3,#,5.3,#,20,E,99999,E,99999
1410010011,1991,1410010,14,001,01,#,7.7,#,7.2,#,2.5,#,3.8,#,17,E,99999,E,99999
1410010012,1991,1410010,14,001,01,#,7.7,#,7.4,#,2.9,#,4.6,#,18,E,99999,E,99999
1410010013,1991,1410010,14,001,01,#,7.2,#,6.2,#,2.5,#,5.2,#,15,E,99999,E,99999
1410010014,1991,1410010,14,001,01,#,7.2,#,5.9,#,2.9,#,5.6,#,17,E,99999,E,99999
1410010015,1991,1410010,14,001,01,#,7.3,#,6.1,#,2.7,#,5.5,#,17,E,99999,E,99999
1410010016,1991,1410010,14,001,01,#,7.3,#,6.3,#,3.1,#,6.8,#,17,E,99999,E,99999
1410010017,1991,1410010,14,001,01,#,7.6,#,8.1,#,2.6,#,6.1,#,7,E,99999,E,99999
1410010018,1991,1410010,14,001,01,#,7.7,#,8.5,#,2.4,#,5.9,#,6,E,99999,E,99999
1410010019,1991,1410010,14,001,01,#,7.8,#,8.4,#,2.8,#,5.3,#,9,E,99999,E,99999
1410010020,1991,1410010,14,001,01,#,7.7,#,8.4,#,3.5,#,6.1,#,9,E,99999,E,99999
1410010021,1991,1410010,14,001,01,#,7.4,#,7.4,#,0.9,#,2,#,5,E,99999,E,99999
1410010022,1991,1410010,14,001,01,#,7.3,#,7.8,#,1.4,#,2.5,#,4,E,99999,E,99999
1410010023,1991,1410010,14,001,01,#,7.4,#,7,#,1.4,#,2.2,#,5,E,99999,E,99999
1410010024,1991,1410010,14,001,01,#,7.3,#,7.4,#,1.3,#,2.5,#,5,E,99999,E,99999
1410010025,1991,1410010,14,001,01,#,7.2,#,7.9,#,2.3,#,5.1,#,21,E,99999,E,99999
1410010026,1991,1410010,14,001,01,#,7.4,#,8.2,#,1.5,#,3.8,#,10,E,99999,E,99999
1410010027,1991,1410010,14,001,01,#,7.3,#,8,#,2.4,#,4.4,#,18,E,99999,E,99999
1410010028,1991,1410010,14,001,01,#,7.4,#,8.6,#,1.1,#,2.7,#,8,E,99999,E,99999
1410010029,1991,1410010,14,001,01,#,7.6,#,8.3,#,2.2,#,3.6,#,4,E,99999,E,99999
1410010030,1991,1410010,14,001,01,#,7.5,#,7,#,1.8,#,3.1,#,8,E,99999,E,99999
1410010031,1991,1410010,14,001,01,#,7.4,#,9.8,#,2.1,#,4,#,7,E,99999,E,99999
1410010032,1991,1410010,14,001,01,#,7.4,#,7,#,1.8,#,3.8,#,6,E,99999,E,99999
1410010033,1991,1410010,14,001,01,#,7.4,#,7.3,#,2.6,#,5.3,#,4,E,99999,E,99999
1410010034,1991,1410010,14,001,01,#,7.4,#,7.1,#,1.9,#,4.8,#,5,E,99999,E,99999
1410010035,1991,1410010,14,001,01,#,7.3,#,7.1,#,2.4,#,4.7,#,6,E,99999,E,99999
1410010036,1991,1410010,14,001,01,#,7.4,#,7.1,#,2.2,#,4.9,#,7,E,99999,E,99999
1410010037,1991,1410010,14,001,01,#,7.3,#,8.4,#,4.7,#,5.5,#,6,E,99999,E,99999
1410010038,1991,1410010,14,001,01,#,7.3,#,8.2,#,3.5,#,4.8,#,4,E,99999,E,99999
1410010039,1991,1410010,14,001,01,#,7.4,#,8.3,#,2.7,#,4.9,#,4,E,99999,E,99999
1410010040,1991,1410010,14,001,01,#,7.3,#,8.3,#,3.2,#,4.8,#,3,E,99999,E,99999
1410010041,1991,1410010,14,001,01,#,7.4,#,7.5,#,4.7,#,7.7,#,24,E,99999,#,0.6
1410010042,1991,1410010,14,001,01,#,7.6,#,7.7,#,2.2,#,3.5,#,10,E,99999,E,99999
1410010043,1991,1410010,14,001,01,#,7.4,#,7.3,#,3.5,#,6.3,#,19,E,99999,E,99999
1410010044,1991,1410010,14,001,01,#,7.6,#,7.3,#,2.1,#,3.2,#,11,E,99999,E,99999
1410010045,1991,1410010,14,001,01,#,7.4,#,8.2,#,3.8,#,7.2,#,12,E,99999,E,99999
1410010046,1991,1410010,14,001,01,#,7.6,#,8.9,#,2.6,#,5.3,#,11,E,99999,E,99999
1410010047,1991,1410010,14,001,01,#,7.5,#,9.2,#,4.2,#,7.5,#,13,E,99999,E,99999
1410010048,1991,1410010,14,001,01,#,7.6,#,8.8,#,3.7,#,5.5,#,14,E,99999,E,99999
1410020001,1991,1410020,14,001,51,#,7.4,#,7.1,#,3,#,4.1,#,16,E,99999,E,99999
1410020002,1991,1410020,14,001,51,#,7.4,#,6.9,#,3.1,#,4.2,#,17,E,99999,E,99999
1410020003,1991,1410020,14,001,51,#,7.5,#,7,#,2.7,#,4.4,#,18,E,99999,E,99999
1410020004,1991,1410020,14,001,51,#,7.4,#,7.1,#,2.9,#,4.9,#,17,E,99999,E,99999
1410020005,1991,1410020,14,001,51,#,7.3,#,9.3,#,4,#,7.2,#,11,E,99999,E,99999
1410020006,1991,1410020,14,001,51,#,7.4,#,9.4,#,4.2,#,7.1,#,11,E,99999,E,99999
1410020007,1991,1410020,14,001,51,#,7.4,#,9.3,#,4.8,#,7.9,#,12,E,99999,E,99999
1410020008,1991,1410020,14,001,51,#,7.5,#,9.4,#,3.7,#,7.5,#,12,E,99999,E,99999
1410020009,1991,1410020,14,001,51,#,7.5,#,7.3,#,3.6,#,5.5,#,15,E,99999,E,99999
1410020010,1991,1410020,14,001,51,#,7.6,#,7.5,#,3.4,#,5.2,#,18,E,99999,E,99999
1410020011,1991,1410020,14,001,51,#,7.6,#,7.6,#,4.2,#,6,#,20,E,99999,E,99999
1410020012,1991,1410020,14,001,51,#,7.6,#,7.3,#,3.6,#,5.5,#,18,E,99999,E,99999
1410020013,1991,1410020,14,001,51,#,7.5,#,6.3,#,3.7,#,6,#,17,E,99999,E,99999
1410020014,1991,1410020,14,001,51,#,7.2,#,6.2,#,2.5,#,5.6,#,18,E,99999,E,99999
1410020015,1991,1410020,14,001,51,#,7.3,#,6.4,#,2.4,#,5.4,#,15,E,99999,E,99999
1410020016,1991,1410020,14,001,51,#,7.2,#,6,#,3.5,#,5.9,#,16,E,99999,E,99999
1410020017,1991,1410020,14,001,51,#,7.6,#,8,#,3.5,#,6.4,#,9,E,99999,E,99999
1410020018,1991,1410020,14,001,51,#,7.6,#,8.8,#,2.9,#,5.6,#,9,E,99999,E,99999
1410020019,1991,1410020,14,001,51,#,7.6,#,8.8,#,3.4,#,6.3,#,10,E,99999,E,99999
1410020020,1991,1410020,14,001,51,#,7.6,#,7.6,#,2.7,#,5.8,#,10,E,99999,E,99999
1410020021,1991,1410020,14,001,51,#,7.4,#,7.9,#,1.2,#,2.6,#,6,E,99999,E,99999
1410020022,1991,1410020,14,001,51,#,7.5,#,7.2,#,1.1,#,2.2,#,10,E,99999,E,99999
1410020023,1991,1410020,14,001,51,#,7.5,#,7.8,#,1.3,#,2.6,#,6,E,99999,E,99999
1410020024,1991,1410020,14,001,51,#,7.5,#,7.8,#,1.3,#,2.1,#,7,E,99999,E,99999
1410020025,1991,1410020,14,001,51,#,7.2,#,8.3,#,1.5,#,2.9,#,7,E,99999,E,99999
1410020026,1991,1410020,14,001,51,#,7.3,#,8.3,#,2.4,#,3.1,#,6,E,99999,E,99999
1410020027,1991,1410020,14,001,51,#,7.2,#,7.9,#,2.3,#,3.4,#,6,E,99999,E,99999
1410020028,1991,1410020,14,001,51,#,7.2,#,8.6,#,1.8,#,2.9,#,7,E,99999,E,99999
1410020029,1991,1410020,14,001,51,#,7.3,#,7.7,#,2.5,#,3.9,#,2,E,99999,E,99999
1410020030,1991,1410020,14,001,51,#,7.4,#,9.2,#,2.5,#,3.9,#,3,E,99999,E,99999
1410020031,1991,1410020,14,001,51,#,7.5,#,8.6,#,2.6,#,4,#,2,E,99999,E,99999
1410020032,1991,1410020,14,001,51,#,7.5,#,7.9,#,2.6,#,4,#,2,E,99999,E,99999
1410020033,1991,1410020,14,001,51,#,7.3,#,9.7,#,3,#,5.3,#,4,E,99999,E,99999
1410020034,1991,1410020,14,001,51,#,7.3,#,8.5,#,2.6,#,5.7,#,4,E,99999,E,99999
1410020035,1991,1410020,14,001,51,#,7.3,#,8.2,#,3.7,#,5,#,5,E,99999,E,99999
1410020036,1991,1410020,14,001,51,#,7.4,#,7.9,#,2.4,#,5.7,#,6,E,99999,E,99999
1410020037,1991,1410020,14,001,51,#,7.1,#,8.8,#,4.3,#,6.4,#,6,E,99999,E,99999
1410020038,1991,1410020,14,001,51,#,7.1,#,8.9,#,4.1,#,5.7,#,4,E,99999,E,99999
1410020039,1991,1410020,14,001,51,#,7.2,#,8.6,#,4.8,#,6.3,#,7,E,99999,E,99999
1410020040,1991,1410020,14,001,51,#,7.2,#,8.8,#,5.2,#,6.3,#,6,E,99999,E,99999
1410020041,1991,1410020,14,001,51,#,7.3,#,8.5,#,3.5,#,6.7,#,6,E,99999,#,0.5
1410020042,1991,1410020,14,001,51,#,7.3,#,8.5,#,4.6,#,8,#,12,E,99999,E,99999
1410020043,1991,1410020,14,001,51,#,7.3,#,8.5,#,3.9,#,5.5,#,9,E,99999,E,99999
1410020044,1991,1410020,14,001,51,#,7.4,#,8.7,#,2.6,#,5.6,#,8,E,99999,E,99999
1410020045,1991,1410020,14,001,51,#,7.5,#,9.1,#,4.6,#,7.2,#,6,E,99999,E,99999
1410020046,1991,1410020,14,001,51,#,7.4,#,10,#,4.8,#,9.9,#,22,E,99999,E,99999
1410020047,1991,1410020,14,001,51,#,7.4,#,8.4,#,5.7,#,8.1,#,8,E,99999,E,99999
1410020048,1991,1410020,14,001,51,#,7.3,#,10,#,4.2,#,8.4,#,15,E,99999,E,99999
1410040001,1991,1410040,14,002,01,#,7,#,7.5,#,4.8,#,5.3,#,7,#,49000,E,99999
1410040002,1991,1410040,14,002,01,#,7,#,7.7,#,4.2,#,5.2,#,7,E,99999,E,99999
1410040003,1991,1410040,14,002,01,#,7,#,7.6,#,4.7,#,5.7,#,8,E,99999,E,99999
1410040004,1991,1410040,14,002,01,#,7,#,7.4,#,5,#,6,#,9,E,99999,E,99999
1410040005,1991,1410040,14,002,01,#,7.2,#,6,#,6.8,#,7.4,#,6,#,3300,E,99999
1410040006,1991,1410040,14,002,01,#,7.3,#,5.8,#,5.5,#,6.6,#,7,E,99999,E,99999
