レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
1310010001,2000,1310010,13,001,01,#,2.34,#,0.093
1310010005,2000,1310010,13,001,01,#,1.39,#,0.087
1310010009,2000,1310010,13,001,01,#,2.06,#,0.072
1310010013,2000,1310010,13,001,01,#,2.73,#,0.105
1310010021,2000,1310010,13,001,01,#,2.48,#,0.093
1310010025,2000,1310010,13,001,01,#,2.48,#,0.115
1310010029,2000,1310010,13,001,01,#,3.01,#,0.064
1310010033,2000,1310010,13,001,01,#,2.98,#,0.081
1310010037,2000,1310010,13,001,01,#,3.41,#,0.103
1310010045,2000,1310010,13,001,01,#,3.15,#,0.115
1310010049,2000,1310010,13,001,01,#,3.41,#,0.118
1310010053,2000,1310010,13,001,01,#,3.26,#,0.112
1310020001,2000,1310020,13,001,51,#,2.24,#,0.101
1310020002,2000,1310020,13,001,51,#,1.27,#,0.116
1310020003,2000,1310020,13,001,51,#,2.52,#,0.087
1310020004,2000,1310020,13,001,51,#,3.86,#,0.112
1310020005,2000,1310020,13,001,51,#,2.91,#,0.117
1310020006,2000,1310020,13,001,51,#,3.27,#,0.278
1310020007,2000,1310020,13,001,51,#,2.94,#,0.082
1310020008,2000,1310020,13,001,51,#,4.02,#,0.089
1310020009,2000,1310020,13,001,51,#,3.96,#,0.091
1310020010,2000,1310020,13,001,51,#,4.39,#,0.1
1310020011,2000,1310020,13,001,51,#,3.74,#,0.111
1310020012,2000,1310020,13,001,51,#,3.36,#,0.085
1310030001,2000,1310030,13,002,01,#,2.12,#,0.102
1310030005,2000,1310030,13,002,01,#,1.42,#,0.09
1310030009,2000,1310030,13,002,01,#,2.06,#,0.075
1310030013,2000,1310030,13,002,01,#,2.8,#,0.122
1310030021,2000,1310030,13,002,01,#,2.35,#,0.088
1310030025,2000,1310030,13,002,01,#,2.2,#,0.094
1310030029,2000,1310030,13,002,01,#,2.95,#,0.089
1310030033,2000,1310030,13,002,01,#,2.98,#,0.081
1310030037,2000,1310030,13,002,01,#,3.35,#,0.112
1310030045,2000,1310030,13,002,01,#,3.61,#,0.117
1310030049,2000,1310030,13,002,01,#,3.68,#,0.107
1310030053,2000,1310030,13,002,01,#,3.17,#,0.113
1310040001,2000,1310040,13,002,51,#,1.97,#,0.093
1310040004,2000,1310040,13,002,51,#,1.35,#,0.103
1310040007,2000,1310040,13,002,51,#,2.2,#,0.065
1310040010,2000,1310040,13,002,51,#,2.93,#,0.091
1310040013,2000,1310040,13,002,51,#,2.48,#,0.093
1310040016,2000,1310040,13,002,51,#,2.51,#,0.119
1310040019,2000,1310040,13,002,51,#,2.95,#,0.068
1310040022,2000,1310040,13,002,51,#,2.86,#,0.064
1310040025,2000,1310040,13,002,51,#,3.41,#,0.102
1310040028,2000,1310040,13,002,51,#,4,#,0.16
1310040031,2000,1310040,13,002,51,#,3.75,#,0.112
1310040034,2000,1310040,13,002,51,#,3.2,#,0.101
1310060001,2000,1310060,13,003,01,#,3.45,#,0.179
1310060006,2000,1310060,13,003,01,#,2.08,#,0.159
1310060011,2000,1310060,13,003,01,#,2.87,#,0.095
