レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
1210010001,2002,1210010,12,001,01,#,1.5,#,0.07
1210010004,2002,1210010,12,001,01,#,1.3,#,0.095
1210010007,2002,1210010,12,001,01,#,1.4,#,0.12
1210010010,2002,1210010,12,001,01,#,2.5,#,0.2
1210010017,2002,1210010,12,001,01,#,2.4,#,0.31
1210010020,2002,1210010,12,001,01,#,1.9,#,0.12
1210010023,2002,1210010,12,001,01,#,3.3,#,0.11
1210010026,2002,1210010,12,001,01,#,2.9,#,0.08
1210010029,2002,1210010,12,001,01,#,2.3,#,0.088
1210010036,2002,1210010,12,001,01,#,3,#,0.096
1210010039,2002,1210010,12,001,01,#,3,#,0.11
1210010042,2002,1210010,12,001,01,#,2.1,#,0.12
1210020001,2002,1210020,12,001,02,#,1.6,#,0.093
1210020004,2002,1210020,12,001,02,#,1.3,#,0.07
1210020007,2002,1210020,12,001,02,#,1.4,#,0.096
1210020010,2002,1210020,12,001,02,#,2.4,#,0.14
1210020017,2002,1210020,12,001,02,#,2.4,#,0.29
1210020020,2002,1210020,12,001,02,#,1.7,#,0.12
1210020023,2002,1210020,12,001,02,#,3.3,#,0.14
1210020026,2002,1210020,12,001,02,#,3,#,0.089
1210020029,2002,1210020,12,001,02,#,3,#,0.095
1210020036,2002,1210020,12,001,02,#,3,#,0.096
1210020039,2002,1210020,12,001,02,#,3,#,0.13
1210020042,2002,1210020,12,001,02,#,2.2,#,0.11
1210030001,2002,1210030,12,001,51,#,1.5,#,0.07
1210030003,2002,1210030,12,001,51,#,1.3,#,0.081
1210030005,2002,1210030,12,001,51,#,1.3,#,0.096
1210030007,2002,1210030,12,001,51,#,2.7,#,0.16
1210030009,2002,1210030,12,001,51,#,2.6,#,0.28
1210030011,2002,1210030,12,001,51,#,2,#,0.1
1210030013,2002,1210030,12,001,51,#,3.3,#,0.11
1210030015,2002,1210030,12,001,51,#,2.9,#,0.08
1210030017,2002,1210030,12,001,51,#,2.6,#,0.074
1210030019,2002,1210030,12,001,51,#,2.9,#,0.091
1210030021,2002,1210030,12,001,51,#,2.9,#,0.11
1210030023,2002,1210030,12,001,51,#,2.2,#,0.12
1210040001,2002,1210040,12,001,52,#,1.5,#,0.081
1210040004,2002,1210040,12,001,52,#,1.3,#,0.086
1210040007,2002,1210040,12,001,52,#,1.4,#,0.1
1210040010,2002,1210040,12,001,52,#,2.6,#,0.18
1210040017,2002,1210040,12,001,52,#,2.5,#,0.28
1210040020,2002,1210040,12,001,52,#,2,#,0.11
1210040023,2002,1210040,12,001,52,#,3.3,#,0.11
1210040026,2002,1210040,12,001,52,#,3,#,0.083
1210040029,2002,1210040,12,001,52,#,2.6,#,0.078
1210040036,2002,1210040,12,001,52,#,3.1,#,0.093
1210040039,2002,1210040,12,001,52,#,2.9,#,0.11
1210040042,2002,1210040,12,001,52,#,2.3,#,0.11
1210050001,2002,1210050,12,001,53,#,1.6,#,0.081
1210050004,2002,1210050,12,001,53,#,1.4,#,0.084
1210050007,2002,1210050,12,001,53,#,1.4,#,0.1
1210050010,2002,1210050,12,001,53,#,2.4,#,0.12
1210050017,2002,1210050,12,001,53,#,2.3,#,0.27
1210050020,2002,1210050,12,001,53,#,1.8,#,0.11
1210050023,2002,1210050,12,001,53,#,3.3,#,0.14
1210050026,2002,1210050,12,001,53,#,3.1,#,0.092
1210050029,2002,1210050,12,001,53,#,2.6,#,0.092
1210050036,2002,1210050,12,001,53,#,3.1,#,0.1
1210050039,2002,1210050,12,001,53,#,2.9,#,0.12
1210050042,2002,1210050,12,001,53,#,2.3,#,0.11
1210060001,2002,1210060,12,002,01,#,1.7,#,0.078
1210060004,2002,1210060,12,002,01,#,1.6,#,0.09
1210060007,2002,1210060,12,002,01,#,1.4,#,0.087
1210060010,2002,1210060,12,002,01,#,2.3,#,0.11
1210060017,2002,1210060,12,002,01,#,2.5,#,0.27
1210060020,2002,1210060,12,002,01,#,1.9,#,0.13
1210060023,2002,1210060,12,002,01,#,3.2,#,0.051
1210060026,2002,1210060,12,002,01,#,3,#,0.08
1210060029,2002,1210060,12,002,01,#,2.8,#,0.092
1210060036,2002,1210060,12,002,01,#,3,#,0.1
1210060039,2002,1210060,12,002,01,#,3.1,#,0.12
1210060042,2002,1210060,12,002,01,#,2.4,#,0.13
1210070001,2002,1210070,12,002,51,#,1.6,#,0.081
1210070003,2002,1210070,12,002,51,#,1.5,#,0.084
1210070005,2002,1210070,12,002,51,#,1.7,#,0.11
1210070007,2002,1210070,12,002,51,#,2.3,#,0.12
1210070009,2002,1210070,12,002,51,#,2.4,#,0.2
1210070011,2002,1210070,12,002,51,#,1.9,#,0.12
1210070013,2002,1210070,12,002,51,#,3.2,#,0.11
1210070015,2002,1210070,12,002,51,#,3.1,#,0.089
1210070017,2002,1210070,12,002,51,#,2.9,#,0.092
1210070019,2002,1210070,12,002,51,#,3,#,0.097
1210070021,2002,1210070,12,002,51,#,3.1,#,0.12
1210070023,2002,1210070,12,002,51,#,2.3,#,0.1
1210090001,2002,1210090,12,003,01,#,1,#,0.2
1210090004,2002,1210090,12,003,01,#,0.97,#,0.09
1210090007,2002,1210090,12,003,01,#,1.5,#,0.23
1210090010,2002,1210090,12,003,01,#,0.94,#,0.15
1210090017,2002,1210090,12,003,01,#,1,#,0.22
1210090020,2002,1210090,12,003,01,#,1,#,0.18
1210090023,2002,1210090,12,003,01,#,1.1,#,0.19
1210090026,2002,1210090,12,003,01,#,1.3,#,0.11
1210090029,2002,1210090,12,003,01,#,1.1,#,0.092
1210090036,2002,1210090,12,003,01,#,1,#,0.099
1210090039,2002,1210090,12,003,01,#,1,#,0.098
1210090042,2002,1210090,12,003,01,#,1,#,0.13
1210100001,2002,1210100,12,004,01,#,2.8,#,0.08
1210100003,2002,1210100,12,004,01,#,2.1,#,0.088
1210100005,2002,1210100,12,004,01,#,2.6,#,0.11
1210100007,2002,1210100,12,004,01,#,3.1,#,0.1
1210100009,2002,1210100,12,004,01,#,2.7,#,0.093
1210100011,2002,1210100,12,004,01,#,2.6,#,0.088
1210100013,2002,1210100,12,004,01,#,3.8,#,0.083
1210100015,2002,1210100,12,004,01,#,3.6,#,0.069
1210100017,2002,1210100,12,004,01,#,4.3,#,0.083
1210100019,2002,1210100,12,004,01,#,4.2,#,0.1
1210100021,2002,1210100,12,004,01,#,5.2,#,0.14
1210100023,2002,1210100,12,004,01,#,3.2,#,0.1
1210110001,2002,1210110,12,005,02,#,1.4,#,0.17
1210110002,2002,1210110,12,005,02,#,1.4,#,0.32
1210110003,2002,1210110,12,005,02,#,1.1,#,0.28
1210110004,2002,1210110,12,005,02,#,0.97,#,0.21
1210110005,2002,1210110,12,005,02,#,0.74,#,0.13
1210110006,2002,1210110,12,005,02,#,1.4,#,0.2
1210110007,2002,1210110,12,005,02,#,2.2,#,0.17
1210110008,2002,1210110,12,005,02,#,2.1,#,0.13
1210110009,2002,1210110,12,005,02,#,1.6,#,0.14
1210110010,2002,1210110,12,005,02,#,1.8,#,0.14
1210110011,2002,1210110,12,005,02,#,1.9,#,0.11
1210110012,2002,1210110,12,005,02,#,1.4,#,0.18
1210120001,2002,1210120,12,006,01,#,1.3,#,0.13
1210120002,2002,1210120,12,006,01,#,1.4,#,0.14
