レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1310010001,2005,1310010,13,001,01,2005,0419,1010,0,01,0.67,99,99,999,999,20.5,15.2,63.24,3.35,E,99999
1310010002,2005,1310010,13,001,01,2005,0419,1010,2,01,0.67,99,99,999,999,20.5,15.2,63.24,3.35,E,99999
1310010003,2005,1310010,13,001,01,2005,0419,1510,2,01,0.67,99,99,999,999,19.8,15.4,59.35,3.35,E,99999
1310010004,2005,1310010,13,001,01,2005,0419,2000,2,01,0.58,99,99,999,999,11.1,13.9,105.69,2.9,E,99999
1310010005,2005,1310010,13,001,01,2005,0511,1000,0,01,0.66,99,99,999,999,15,16.5,51.39,3.3,E,99999
1310010006,2005,1310010,13,001,01,2005,0511,1000,2,01,0.66,99,99,999,999,15,16.5,51.39,3.3,E,99999
1310010007,2005,1310010,13,001,01,2005,0511,1510,2,01,0.63,99,99,999,999,17,16.2,14.77,3.15,E,99999
1310010008,2005,1310010,13,001,01,2005,0511,2000,2,01,0.65,99,99,999,999,12.1,14.9,14.12,3.25,E,99999
1310010009,2005,1310010,13,001,01,2005,0608,1010,0,01,0.69,99,99,999,999,27.8,23.2,68.1,3.45,E,99999
1310010010,2005,1310010,13,001,01,2005,0608,1010,2,01,0.69,99,99,999,999,27.8,23.2,68.1,3.45,E,99999
1310010011,2005,1310010,13,001,01,2005,0608,1510,2,01,0.66,99,99,999,999,26,23,36.29,3.3,E,99999
1310010012,2005,1310010,13,001,01,2005,0608,2000,2,01,0.67,99,99,999,999,19.8,21,27.85,3.35,E,99999
1310010013,2005,1310010,13,001,01,2005,0713,1000,0,01,0.59,99,99,999,999,24.2,22.8,91.84,2.95,E,99999
1310010014,2005,1310010,13,001,01,2005,0713,1000,2,01,0.59,99,99,999,999,24.2,22.8,91.84,2.95,E,99999
1310010015,2005,1310010,13,001,01,2005,0713,1400,2,01,0.5,99,99,999,999,24.6,23.2,133.41,2.5,E,99999
1310010016,2005,1310010,13,001,01,2005,0713,1800,2,01,0.48,99,99,999,999,23.6,22.8,93.66,2.4,E,99999
1310010017,2005,1310010,13,001,01,2005,0713,2200,2,01,0.64,99,99,999,999,21,21.8,86.9,3.2,E,99999
1310010018,2005,1310010,13,001,01,2005,0714,0200,2,01,0.56,99,99,999,999,20.2,21,137.06,2.8,E,99999
1310010019,2005,1310010,13,001,01,2005,0714,0600,2,01,0.49,99,99,999,999,19.8,20.8,105.43,2.45,E,99999
1310010020,2005,1310010,13,001,01,2005,0714,1000,2,01,0.56,99,99,999,999,21,21.2,74.73,2.8,E,99999
1310010021,2005,1310010,13,001,01,2005,0803,1010,0,01,0.5,99,99,999,999,32.1,27.2,150.87,2.5,E,99999
1310010022,2005,1310010,13,001,01,2005,0803,1010,2,01,0.5,99,99,999,999,32.1,27.2,150.87,2.5,E,99999
1310010023,2005,1310010,13,001,01,2005,0803,1510,2,01,0.55,99,99,999,999,31.2,27.8,78.07,2.75,E,99999
1310010024,2005,1310010,13,001,01,2005,0803,2000,2,01,0.66,99,99,999,999,27.2,25.8,30.81,3.3,E,99999
1310010025,2005,1310010,13,001,01,2005,0914,1010,0,01,0.46,99,99,999,999,31,27.8,117.48,2.3,E,99999
1310010026,2005,1310010,13,001,01,2005,0914,1010,2,01,0.46,99,99,999,999,31,27.8,117.48,2.3,E,99999
1310010027,2005,1310010,13,001,01,2005,0914,1510,2,01,0.65,99,99,999,999,30.5,27.6,65.97,3.25,E,99999
1310010028,2005,1310010,13,001,01,2005,0914,2000,2,01,0.66,99,99,999,999,26.5,25.5,157.17,3.3,E,99999
1310010029,2005,1310010,13,001,01,2005,1012,1010,0,01,0.43,99,99,999,999,21,19.8,42.86,2.15,E,99999
1310010030,2005,1310010,13,001,01,2005,1012,1010,2,01,0.43,99,99,999,999,21,19.8,42.86,2.15,E,99999
1310010031,2005,1310010,13,001,01,2005,1012,1510,2,01,0.6,99,99,999,999,22,20.5,36.65,3,E,99999
1310010032,2005,1310010,13,001,01,2005,1012,2000,2,01,0.58,99,99,999,999,14.2,17.5,97.65,2.9,E,99999
1310010033,2005,1310010,13,001,01,2005,1102,1010,0,01,0.68,99,99,999,999,16.2,15.6,36.44,3.4,E,99999
1310010034,2005,1310010,13,001,01,2005,1102,1010,2,01,0.68,99,99,999,999,16.2,15.6,36.44,3.4,E,99999
1310010035,2005,1310010,13,001,01,2005,1102,1500,2,01,0.69,99,99,999,999,20,17,33.08,3.45,E,99999
1310010036,2005,1310010,13,001,01,2005,1102,2000,2,01,0.67,99,99,999,999,13,14,50.04,3.35,E,99999
1310010037,2005,1310010,13,001,01,2005,1207,1000,0,01,0.67,99,99,999,999,6.8,7,12.51,3.35,E,99999
1310010038,2005,1310010,13,001,01,2005,1207,1000,2,01,0.67,99,99,999,999,6.8,7,12.51,3.35,E,99999
1310010039,2005,1310010,13,001,01,2005,1207,1400,2,01,0.62,99,99,999,999,10.7,8,65.72,3.1,E,99999
1310010040,2005,1310010,13,001,01,2005,1207,1800,2,01,0.63,99,99,999,999,7,6.4,8.72,3.15,E,99999
1310010041,2005,1310010,13,001,01,2005,1207,2200,2,01,0.64,99,99,999,999,5.3,5.8,9.82,3.2,E,99999
1310010042,2005,1310010,13,001,01,2005,1208,0200,2,01,0.64,99,99,999,999,3.2,5.3,14.54,3.2,E,99999
1310010043,2005,1310010,13,001,01,2005,1208,0600,2,01,0.65,99,99,999,999,2.9,5.2,13.92,3.25,E,99999
1310010044,2005,1310010,13,001,01,2005,1208,1000,2,01,0.66,99,99,999,999,8.2,6.7,19.2,3.3,E,99999
1310010045,2005,1310010,13,001,01,2006,0111,1010,0,01,0.68,99,99,999,999,8.2,4,15.06,3.4,E,99999
1310010046,2005,1310010,13,001,01,2006,0111,1010,2,01,0.68,99,99,999,999,8.2,4,15.06,3.4,E,99999
1310010047,2005,1310010,13,001,01,2006,0111,1500,2,01,0.67,99,99,999,999,10.2,4.2,57.54,3.35,E,99999
1310010048,2005,1310010,13,001,01,2006,0111,2000,2,01,0.66,99,99,999,999,5.7,5.4,9.78,3.3,E,99999
1310010049,2005,1310010,13,001,01,2006,0208,1010,0,01,0.62,99,99,999,999,10.2,3.8,19.06,3.1,E,99999
1310010050,2005,1310010,13,001,01,2006,0208,1010,2,01,0.62,99,99,999,999,10.2,3.8,19.06,3.1,E,99999
1310010051,2005,1310010,13,001,01,2006,0208,1500,2,01,0.6,99,99,999,999,11.2,4.3,67.01,3,E,99999
1310010052,2005,1310010,13,001,01,2006,0208,2000,2,01,0.58,99,99,999,999,6.4,3.5,19.43,2.9,E,99999
1310010053,2005,1310010,13,001,01,2006,0308,1010,0,01,0.65,99,99,999,999,15.6,10,59,3.25,E,99999
1310010054,2005,1310010,13,001,01,2006,0308,1010,2,01,0.65,99,99,999,999,15.6,10,59,3.25,E,99999
1310010055,2005,1310010,13,001,01,2006,0308,1445,2,01,0.6,99,99,999,999,19.2,10.8,65.17,3,E,99999
1310010056,2005,1310010,13,001,01,2006,0308,2000,2,01,0.58,99,99,999,999,10.8,10.1,32.29,2.9,E,99999
1310030001,2005,1310030,13,002,01,2005,0419,0945,0,03,0.65,99,99,999,999,18.2,16.4,99999,3.25,E,99999
1310030002,2005,1310030,13,002,01,2005,0419,0945,2,03,0.65,99,99,999,999,18.2,16.4,99999,3.25,E,99999
1310030003,2005,1310030,13,002,01,2005,0419,1430,2,03,0.71,99,99,999,999,22.2,15,99999,3.55,E,99999
1310030004,2005,1310030,13,002,01,2005,0419,2030,2,03,0.56,99,99,999,999,11,14.1,99999,2.8,E,99999
1310030005,2005,1310030,13,002,01,2005,0511,0945,0,03,0.64,99,99,999,999,13.3,14.8,99999,3.2,E,99999
1310030006,2005,1310030,13,002,01,2005,0511,0945,2,03,0.64,99,99,999,999,13.3,14.8,99999,3.2,E,99999
1310030007,2005,1310030,13,002,01,2005,0511,1430,2,03,0.48,99,99,999,999,14.7,15.5,99999,2.4,E,99999
1310030008,2005,1310030,13,002,01,2005,0511,2030,2,03,0.82,99,99,999,999,12.1,14.9,99999,4.1,E,99999
1310030009,2005,1310030,13,002,01,2005,0608,0945,0,03,0.58,99,99,999,999,24.5,21,99999,2.9,E,99999
1310030010,2005,1310030,13,002,01,2005,0608,0945,2,03,0.58,99,99,999,999,24.5,21,99999,2.9,E,99999
1310030011,2005,1310030,13,002,01,2005,0608,1430,2,03,0.61,99,99,999,999,24.5,20.8,99999,3.05,E,99999
1310030012,2005,1310030,13,002,01,2005,0608,2030,2,03,0.69,99,99,999,999,19.8,20.4,99999,3.45,E,99999
1310030013,2005,1310030,13,002,01,2005,0713,1000,0,03,0.78,99,99,999,999,23,22.5,99999,3.9,E,99999
1310030014,2005,1310030,13,002,01,2005,0713,1000,2,03,0.78,99,99,999,999,23,22.5,99999,3.9,E,99999
1310030015,2005,1310030,13,002,01,2005,0713,1400,2,03,0.65,99,99,999,999,22,22.2,99999,3.25,E,99999
1310030016,2005,1310030,13,002,01,2005,0713,1800,2,03,0.67,99,99,999,999,23,23.5,99999,3.35,E,99999
1310030017,2005,1310030,13,002,01,2005,0713,2200,2,03,0.84,99,99,999,999,20.5,21,99999,4.2,E,99999
1310030018,2005,1310030,13,002,01,2005,0714,0200,2,01,0.72,99,99,999,999,21,21.5,99999,3.6,E,99999
1310030019,2005,1310030,13,002,01,2005,0714,0600,2,01,0.67,99,99,999,999,20,21.5,99999,3.35,E,99999
1310030020,2005,1310030,13,002,01,2005,0714,1000,2,01,0.81,99,99,999,999,22,21.5,99999,4.05,E,99999
1310030021,2005,1310030,13,002,01,2005,0803,0945,0,01,0.67,99,99,999,999,29.1,25,99999,3.35,E,99999
1310030022,2005,1310030,13,002,01,2005,0803,0945,2,01,0.67,99,99,999,999,29.1,25,99999,3.35,E,99999
1310030023,2005,1310030,13,002,01,2005,0803,1430,2,03,0.71,99,99,999,999,30.5,26.5,99999,3.55,E,99999
1310030024,2005,1310030,13,002,01,2005,0803,2030,2,03,0.85,99,99,999,999,24.2,25.8,99999,4.25,E,99999
1310030025,2005,1310030,13,002,01,2005,0914,0945,0,01,0.63,99,99,999,999,31,25.3,99999,3.15,E,99999
1310030026,2005,1310030,13,002,01,2005,0914,0945,2,01,0.63,99,99,999,999,31,25.3,99999,3.15,E,99999
1310030027,2005,1310030,13,002,01,2005,0914,1430,2,03,0.85,99,99,999,999,31.5,25,99999,4.25,E,99999
1310030028,2005,1310030,13,002,01,2005,0914,2030,2,01,0.8,99,99,999,999,25.5,25.5,99999,4,E,99999
1310030029,2005,1310030,13,002,01,2005,1012,1000,0,03,0.65,99,99,999,999,20.5,19,99999,3.25,E,99999
1310030030,2005,1310030,13,002,01,2005,1012,1000,2,03,0.65,99,99,999,999,20.5,19,99999,3.25,E,99999
1310030031,2005,1310030,13,002,01,2005,1012,1430,2,03,0.82,99,99,999,999,21.6,18.2,99999,4.1,E,99999
1310030032,2005,1310030,13,002,01,2005,1012,2030,2,01,0.74,99,99,999,999,14,18,99999,3.7,E,99999
1310030033,2005,1310030,13,002,01,2005,1102,1000,0,03,0.64,99,99,999,999,14.5,15.5,99999,3.2,E,99999
1310030034,2005,1310030,13,002,01,2005,1102,1000,2,03,0.64,99,99,999,999,14.5,15.5,99999,3.2,E,99999
1310030035,2005,1310030,13,002,01,2005,1102,1450,2,03,0.8,99,99,999,999,16,16.5,99999,4,E,99999
1310030036,2005,1310030,13,002,01,2005,1102,2030,2,01,0.59,99,99,999,999,10,15.8,99999,2.95,E,99999
1310030037,2005,1310030,13,002,01,2005,1207,1000,0,03,0.84,99,99,999,999,6.1,7.2,99999,4.2,E,99999
1310030038,2005,1310030,13,002,01,2005,1207,1000,2,03,0.84,99,99,999,999,6.1,7.2,99999,4.2,E,99999
1310030039,2005,1310030,13,002,01,2005,1207,1400,2,03,0.76,99,99,999,999,9,7.5,99999,3.8,E,99999
1310030040,2005,1310030,13,002,01,2005,1207,1800,2,03,0.79,99,99,999,999,4.8,7.1,99999,3.95,E,99999
1310030041,2005,1310030,13,002,01,2005,1207,2200,2,03,0.75,99,99,999,999,5,6.9,99999,3.75,E,99999
1310030042,2005,1310030,13,002,01,2005,1208,0200,2,03,0.68,99,99,999,999,3.6,6.6,99999,3.4,E,99999
1310030043,2005,1310030,13,002,01,2005,1208,0600,2,03,0.65,99,99,999,999,3.9,6.6,99999,3.25,E,99999
1310030044,2005,1310030,13,002,01,2005,1208,1000,2,03,0.82,99,99,999,999,5.6,6.9,99999,4.1,E,99999
