レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
1310010001,2008,1310010,13,001,01,#,2.38,#,0.108
1310010005,2008,1310010,13,001,01,#,1.93,#,0.082
1310010009,2008,1310010,13,001,01,#,1.99,#,0.114
1310010013,2008,1310010,13,001,01,#,2.24,#,0.13
1310010026,2008,1310010,13,001,01,#,2.49,#,0.094
1310010030,2008,1310010,13,001,01,#,3.06,#,0.158
1310010034,2008,1310010,13,001,01,#,2.82,#,0.112
1310010038,2008,1310010,13,001,01,#,3.39,#,0.091
1310010042,2008,1310010,13,001,01,#,3.35,#,0.105
1310010055,2008,1310010,13,001,01,#,2.89,#,0.073
1310010059,2008,1310010,13,001,01,#,2.81,#,0.087
1310010063,2008,1310010,13,001,01,#,2.92,#,0.104
1310030001,2008,1310030,13,002,01,#,2.36,#,0.085
1310030003,2008,1310030,13,002,01,#,1.84,#,0.083
1310030005,2008,1310030,13,002,01,#,2.22,#,0.145
1310030007,2008,1310030,13,002,01,#,2.09,#,0.149
1310030014,2008,1310030,13,002,01,#,2.54,#,0.103
1310030016,2008,1310030,13,002,01,#,2.84,#,0.149
1310030018,2008,1310030,13,002,01,#,2.97,#,0.103
1310030020,2008,1310030,13,002,01,#,3.33,#,0.08
1310030022,2008,1310030,13,002,01,#,3.14,#,0.085
1310030029,2008,1310030,13,002,01,#,3.16,#,0.071
1310030031,2008,1310030,13,002,01,#,2.65,#,0.089
1310030033,2008,1310030,13,002,01,#,2.78,#,0.104
1310040001,2008,1310040,13,002,51,#,2.3,#,0.085
1310040003,2008,1310040,13,002,51,#,2.05,#,0.089
1310040005,2008,1310040,13,002,51,#,1.86,#,0.109
1310040007,2008,1310040,13,002,51,#,2.26,#,0.151
1310040009,2008,1310040,13,002,51,#,2.58,#,0.101
1310040011,2008,1310040,13,002,51,#,2.89,#,0.165
1310040013,2008,1310040,13,002,51,#,2.86,#,0.101
1310040015,2008,1310040,13,002,51,#,3.34,#,0.091
1310040017,2008,1310040,13,002,51,#,3.24,#,0.092
1310040019,2008,1310040,13,002,51,#,3,#,0.067
1310040021,2008,1310040,13,002,51,#,2.68,#,0.087
1310040023,2008,1310040,13,002,51,#,2.68,#,0.092
1310060001,2008,1310060,13,003,01,#,2.35,#,0.11
1310060003,2008,1310060,13,003,01,#,1.85,#,0.127
1310060005,2008,1310060,13,003,01,#,3.15,#,0.14
1310060007,2008,1310060,13,003,01,#,3.78,#,0.147
1310060009,2008,1310060,13,003,01,#,2.96,#,0.159
1310060011,2008,1310060,13,003,01,#,2.87,#,0.158
1310060013,2008,1310060,13,003,01,#,3.67,#,0.133
1310060015,2008,1310060,13,003,01,#,4.4,#,0.13
1310060017,2008,1310060,13,003,01,#,5.04,#,0.235
1310060019,2008,1310060,13,003,01,#,5.13,#,0.164
1310060021,2008,1310060,13,003,01,#,4.01,#,0.13
1310060023,2008,1310060,13,003,01,#,2.82,#,0.142
1310070001,2008,1310070,13,003,51,#,2.56,#,0.087
1310070002,2008,1310070,13,003,51,#,2.42,#,0.114
1310070003,2008,1310070,13,003,51,#,3.61,#,0.126
1310070004,2008,1310070,13,003,51,#,4.62,#,0.138
1310070005,2008,1310070,13,003,51,#,3.23,#,0.135
1310070006,2008,1310070,13,003,51,#,2.87,#,0.145
1310070007,2008,1310070,13,003,51,#,5.56,#,0.21
1310070008,2008,1310070,13,003,51,#,4.7,#,0.139
1310070009,2008,1310070,13,003,51,#,5.01,#,0.207
1310070010,2008,1310070,13,003,51,#,5.09,#,0.164
1310070011,2008,1310070,13,003,51,#,5.11,#,0.134
1310070012,2008,1310070,13,003,51,#,3.4,#,0.163
1310090002,2008,1310090,13,004,01,#,5.53,#,0.252
1310090004,2008,1310090,13,004,01,#,2.63,#,0.172
1310090006,2008,1310090,13,004,01,#,2.78,#,0.287
1310090008,2008,1310090,13,004,01,#,2.65,#,0.176
1310090015,2008,1310090,13,004,01,#,1.96,#,0.188
