レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1210010001,1988,1210010,12,001,01,1988,0419,0900,2,01,0.3,02,99,999,999,19.5,15,99999,1.65,E,99999
1210010002,1988,1210010,12,001,01,1988,0419,1400,2,01,0.2,02,99,999,999,21.6,16.5,99999,1.44,E,99999
1210010003,1988,1210010,12,001,01,1988,0419,2110,2,01,0.3,02,99,999,999,14.1,16.1,99999,1.63,E,99999
1210010004,1988,1210010,12,001,01,1988,0510,0840,2,01,0.3,04,99,999,999,16,14,99999,1.55,E,99999
1210010005,1988,1210010,12,001,01,1988,0510,1340,2,01,0.3,04,99,999,999,17.7,14.1,99999,1.5,E,99999
1210010006,1988,1210010,12,001,01,1988,0510,2100,2,01,0.3,04,99,999,999,15.8,14.4,99999,1.5,E,99999
1210010007,1988,1210010,12,001,01,1988,0607,0840,2,01,0.3,02,99,999,999,22.7,20.5,99999,1.75,E,99999
1210010008,1988,1210010,12,001,01,1988,0607,1345,2,01,0.3,02,99,999,999,30.5,21.8,99999,1.7,E,99999
1210010009,1988,1210010,12,001,01,1988,0607,2055,2,01,0.3,02,99,999,999,20,20.9,99999,1.6,E,99999
1210010010,1988,1210010,12,001,01,1988,0705,1000,2,01,0.4,04,99,999,999,21.2,21.1,99999,2,E,99999
1210010011,1988,1210010,12,001,01,1988,0705,1400,2,01,0.3,04,99,999,999,21.3,20.4,99999,1.9,E,99999
1210010012,1988,1210010,12,001,01,1988,0705,1800,2,01,0.3,04,99,999,999,18,20.4,99999,1.8,E,99999
1210010013,1988,1210010,12,001,01,1988,0809,0900,2,01,0.2,02,99,999,999,31,27.9,99999,1.05,E,99999
1210010014,1988,1210010,12,001,01,1988,0809,1400,2,01,0.2,02,99,999,999,34,29.6,99999,1.1,E,99999
1210010015,1988,1210010,12,001,01,1988,0809,2100,2,01,0.2,04,99,999,999,26.6,28.4,99999,1.25,E,99999
1210010016,1988,1210010,12,001,01,1988,0906,0900,2,01,0.5,10,99,999,999,22.2,20.2,99999,2.65,E,99999
1210010017,1988,1210010,12,001,01,1988,0906,1410,2,01,0.5,10,99,999,999,22.3,20.2,99999,2.7,E,99999
