レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1210010001,1996,1210010,12,001,01,1996,0416,0835,2,01,3,10,99,999,999,11.5,10.5,99999,1.55,E,99999
1210010002,1996,1210010,12,001,01,1996,0416,1400,2,01,3,10,99,999,999,11.3,11.1,99999,1.45,E,99999
1210010003,1996,1210010,12,001,01,1996,0416,2040,2,01,3,04,99,999,999,10.5,12.5,99999,1.5,E,99999
1210010004,1996,1210010,12,001,01,1996,0507,0840,2,01,4,02,99,999,999,14.5,13.6,99999,2,E,99999
1210010005,1996,1210010,12,001,01,1996,0507,1400,2,01,4,04,99,999,999,16.3,13.7,99999,1.85,E,99999
1210010006,1996,1210010,12,001,01,1996,0507,2040,2,01,4,04,99,999,999,12,12.3,99999,1.75,E,99999
1210010007,1996,1210010,12,001,01,1996,0604,0845,2,01,3,04,99,999,999,25.2,20.2,99999,1.7,E,99999
1210010008,1996,1210010,12,001,01,1996,0604,1405,2,01,3,02,99,999,999,26.8,21.5,99999,1.65,E,99999
1210010009,1996,1210010,12,001,01,1996,0604,2040,2,01,3,04,99,999,999,21,18.5,99999,1.7,E,99999
1210010010,1996,1210010,12,001,01,1996,0702,1000,2,01,3,02,99,999,999,30.8,23.9,99999,1.6,E,99999
1210010011,1996,1210010,12,001,01,1996,0702,1400,2,01,3,02,99,999,999,31.7,26,99999,1.7,E,99999
1210010012,1996,1210010,12,001,01,1996,0702,2200,2,01,3,02,99,999,999,23.7,24.7,99999,1.65,E,99999
1210010013,1996,1210010,12,001,01,1996,0806,0840,2,01,3,04,99,999,999,24.8,26,99999,1.4,E,99999
1210010014,1996,1210010,12,001,01,1996,0806,1430,2,01,3,02,99,999,999,28.8,27.7,99999,1.3,E,99999
1210010015,1996,1210010,12,001,01,1996,0806,2045,2,01,3,04,99,999,999,22,26.7,99999,1.35,E,99999
1210010016,1996,1210010,12,001,01,1996,0903,0835,2,01,3,02,99,999,999,26.2,26.7,99999,1.4,E,99999
1210010017,1996,1210010,12,001,01,1996,0903,1400,2,01,3,02,99,999,999,30.8,28.1,99999,1.35,E,99999
1210010018,1996,1210010,12,001,01,1996,0903,2045,2,01,3,02,99,999,999,23,26.8,99999,1.4,E,99999
1210010019,1996,1210010,12,001,01,1996,1008,0845,2,01,3,10,99,999,999,14.5,18.5,99999,1.65,E,99999
1210010020,1996,1210010,12,001,01,1996,1008,1410,2,01,3,10,99,999,999,15.5,18.8,99999,1.6,E,99999
1210010021,1996,1210010,12,001,01,1996,1008,2035,2,01,3,10,99,999,999,14.7,19.1,99999,1.55,E,99999
1210010022,1996,1210010,12,001,01,1996,1105,0845,2,01,3,04,99,999,999,14.5,15.1,99999,1.6,E,99999
1210010023,1996,1210010,12,001,01,1996,1105,1410,2,01,3,04,99,999,999,16.6,15.8,99999,1.65,E,99999
1210010024,1996,1210010,12,001,01,1996,1105,2040,2,01,3,10,99,999,999,15,15.4,99999,1.55,E,99999
1210010025,1996,1210010,12,001,01,1996,1203,1000,2,01,3,02,99,999,999,6.8,6,99999,1.55,E,99999
1210010026,1996,1210010,12,001,01,1996,1203,1400,2,01,3,02,99,999,999,11.2,7.4,99999,1.6,E,99999
1210010027,1996,1210010,12,001,01,1996,1203,2200,2,01,3,02,99,999,999,3.3,6.7,99999,1.5,E,99999
1210010028,1996,1210010,12,001,01,1997,0107,0835,2,01,4,02,99,999,999,3.8,4.1,99999,1.75,E,99999
1210010029,1996,1210010,12,001,01,1997,0107,1415,2,01,3,02,99,999,999,11.8,6,99999,1.7,E,99999
1210010030,1996,1210010,12,001,01,1997,0107,2040,2,01,3,02,99,999,999,3.3,5.1,99999,1.7,E,99999
1210010031,1996,1210010,12,001,01,1997,0204,0840,2,01,3,02,99,999,999,4.9,3.8,99999,1.5,E,99999
1210010032,1996,1210010,12,001,01,1997,0204,1400,2,01,3,02,99,999,999,7.7,5.1,99999,1.45,E,99999
1210010033,1996,1210010,12,001,01,1997,0204,2050,2,01,3,02,99,999,999,2.5,5,99999,1.5,E,99999
1210010034,1996,1210010,12,001,01,1997,0304,0855,2,01,3,04,99,999,999,5.9,4.6,99999,1.45,E,99999
1210010035,1996,1210010,12,001,01,1997,0304,1400,2,01,3,02,99,999,999,12.8,6.4,99999,1.5,E,99999
1210010036,1996,1210010,12,001,01,1997,0304,2050,2,01,3,02,99,999,999,5.2,8.3,99999,1.4,E,99999
1210020001,1996,1210020,12,001,02,1996,0416,1030,2,02,6,10,99,999,999,11.8,10.6,99999,2.95,E,99999
1210020002,1996,1210020,12,001,02,1996,0416,1530,2,02,6,10,99,999,999,11.1,10.4,99999,3.05,E,99999
1210020003,1996,1210020,12,001,02,1996,0416,2000,2,02,6,04,99,999,999,9.5,12.2,99999,2.9,E,99999
1210020004,1996,1210020,12,001,02,1996,0507,1035,2,02,5,02,99,999,999,15.7,14.1,99999,2.5,E,99999
1210020005,1996,1210020,12,001,02,1996,0507,1530,2,02,4,04,99,999,999,15.7,14.5,99999,1.75,E,99999
1210020006,1996,1210020,12,001,02,1996,0507,2000,2,02,4,04,99,999,999,12.5,13.8,99999,1.85,E,99999
1210020007,1996,1210020,12,001,02,1996,0604,1030,2,02,6,04,99,999,999,25,20.9,99999,2.95,E,99999
1210020008,1996,1210020,12,001,02,1996,0604,1525,2,02,6,02,99,999,999,26.5,21.7,99999,3.05,E,99999
1210020009,1996,1210020,12,001,02,1996,0604,2000,2,02,6,04,99,999,999,21.3,20,99999,3.15,E,99999
1210020010,1996,1210020,12,001,02,1996,0702,1000,2,02,6,02,99,999,999,31.2,23.8,99999,3.15,E,99999
1210020011,1996,1210020,12,001,02,1996,0702,1400,2,02,6,02,99,999,999,29.9,24.9,99999,3.15,E,99999
1210020012,1996,1210020,12,001,02,1996,0702,2200,2,02,6,02,99,999,999,22.7,25,99999,3.15,E,99999
1210020013,1996,1210020,12,001,02,1996,0806,1040,2,02,6,02,99,999,999,24.8,27.2,99999,3,E,99999
1210020014,1996,1210020,12,001,02,1996,0806,1535,2,02,6,02,99,999,999,28.5,28.7,99999,3.05,E,99999
1210020015,1996,1210020,12,001,02,1996,0806,2000,2,02,6,02,99,999,999,22,26.6,99999,3.05,E,99999
1210020016,1996,1210020,12,001,02,1996,0903,1040,2,02,6,02,99,999,999,28.5,26.2,99999,3.05,E,99999
1210020017,1996,1210020,12,001,02,1996,0903,1535,2,02,6,02,99,999,999,28.7,27.5,99999,2.95,E,99999
1210020018,1996,1210020,12,001,02,1996,0903,2000,2,02,6,02,99,999,999,22.7,25.6,99999,3.05,E,99999
1210020019,1996,1210020,12,001,02,1996,1008,1050,2,02,6,10,99,999,999,14.9,19.5,99999,3,E,99999
1210020020,1996,1210020,12,001,02,1996,1008,1530,2,02,6,10,99,999,999,15.2,19.1,99999,2.95,E,99999
1210020021,1996,1210020,12,001,02,1996,1008,2000,2,02,6,10,99,999,999,14.9,19.5,99999,2.85,E,99999
1210020022,1996,1210020,12,001,02,1996,1105,1040,2,02,6,04,99,999,999,15.3,16,99999,3.05,E,99999
1210020023,1996,1210020,12,001,02,1996,1105,1525,2,02,6,10,99,999,999,15.5,16.3,99999,3.05,E,99999
1210020024,1996,1210020,12,001,02,1996,1105,2000,2,02,6,10,99,999,999,14.5,15.5,99999,3,E,99999
1210020025,1996,1210020,12,001,02,1996,1203,1000,2,02,6,02,99,999,999,7.9,7,99999,2.95,E,99999
1210020026,1996,1210020,12,001,02,1996,1203,1400,2,02,6,02,99,999,999,11,7.4,99999,3,E,99999
1210020027,1996,1210020,12,001,02,1996,1203,2200,2,02,6,02,99,999,999,1.8,6.7,99999,2.8,E,99999
1210020028,1996,1210020,12,001,02,1997,0107,1035,2,02,7,02,99,999,999,7.1,5.3,99999,3.25,E,99999
