レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
1310010001,1984,1310010,13,001,01,#,3.7,#,0.088
1310010004,1984,1310010,13,001,01,#,1.3,#,0.057
1310010007,1984,1310010,13,001,01,#,1.7,#,0.11
1310010010,1984,1310010,13,001,01,#,2.8,#,0.2
1310010013,1984,1310010,13,001,01,#,2.9,#,0.096
1310010020,1984,1310010,13,001,01,#,2.4,#,0.11
1310010023,1984,1310010,13,001,01,#,2.6,#,0.23
1310010026,1984,1310010,13,001,01,#,3.2,#,0.16
1310010029,1984,1310010,13,001,01,#,4.7,#,0.21
1310010036,1984,1310010,13,001,01,#,3.7,#,0.17
1310010039,1984,1310010,13,001,01,#,4.8,#,0.21
1310010042,1984,1310010,13,001,01,#,2.6,#,0.14
1310020001,1984,1310020,13,001,51,#,3.3,#,0.11
1310020003,1984,1310020,13,001,51,#,2.4,#,0.12
1310020005,1984,1310020,13,001,51,#,5.4,#,0.074
1310020007,1984,1310020,13,001,51,#,5.7,#,0.15
1310020009,1984,1310020,13,001,51,#,4.2,#,0.24
1310020011,1984,1310020,13,001,51,#,3.9,#,0.17
1310030001,1984,1310030,13,002,01,#,3.8,#,0.13
1310030004,1984,1310030,13,002,01,#,1.6,#,0.089
1310030007,1984,1310030,13,002,01,#,2,#,0.14
1310030010,1984,1310030,13,002,01,#,2.9,#,0.2
1310030013,1984,1310030,13,002,01,#,3,#,0.13
1310030020,1984,1310030,13,002,01,#,2.5,#,0.1
1310030023,1984,1310030,13,002,01,#,2.9,#,0.26
1310030026,1984,1310030,13,002,01,#,3.8,#,0.19
1310030029,1984,1310030,13,002,01,#,4.8,#,0.32
1310030036,1984,1310030,13,002,01,#,5.1,#,0.31
1310030039,1984,1310030,13,002,01,#,4.7,#,0.21
1310030042,1984,1310030,13,002,01,#,2.8,#,0.14
1310060001,1984,1310060,13,003,01,#,2.8,#,0.23
1310060010,1984,1310060,13,003,01,#,2,#,0.14
