レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
1310010001,1992,1310010,13,001,01,#,3,#,0.18
1310010004,1992,1310010,13,001,01,#,2,#,0.13
1310010007,1992,1310010,13,001,01,#,2.9,#,0.34
1310010010,1992,1310010,13,001,01,#,2.7,#,0.12
1310010017,1992,1310010,13,001,01,#,2.9,#,0.18
1310010020,1992,1310010,13,001,01,#,2.4,#,0.17
1310010023,1992,1310010,13,001,01,#,3.3,#,0.17
1310010026,1992,1310010,13,001,01,#,3.3,#,0.12
1310010029,1992,1310010,13,001,01,#,3.5,#,0.12
1310010036,1992,1310010,13,001,01,#,3.2,#,0.14
1310010039,1992,1310010,13,001,01,#,3.3,#,0.16
1310010042,1992,1310010,13,001,01,#,2.6,#,0.15
1310020001,1992,1310020,13,001,51,#,3.3,#,0.11
1310020002,1992,1310020,13,001,51,#,2.8,#,0.12
1310020003,1992,1310020,13,001,51,#,3.1,#,0.12
1310020004,1992,1310020,13,001,51,#,3.4,#,0.092
1310020005,1992,1310020,13,001,51,#,3.6,#,0.12
1310020006,1992,1310020,13,001,51,#,2.5,#,0.12
1310020007,1992,1310020,13,001,51,#,3.6,#,0.14
1310020008,1992,1310020,13,001,51,#,3.8,#,0.1
1310020009,1992,1310020,13,001,51,#,4.2,#,0.1
1310020010,1992,1310020,13,001,51,#,4.1,#,0.13
1310020011,1992,1310020,13,001,51,#,4.4,#,0.18
1310020012,1992,1310020,13,001,51,#,3.4,#,0.1
1310030001,1992,1310030,13,002,01,#,2.6,#,0.17
1310030004,1992,1310030,13,002,01,#,2.1,#,0.11
1310030007,1992,1310030,13,002,01,#,2.3,#,0.14
1310030010,1992,1310030,13,002,01,#,2.8,#,0.14
1310030017,1992,1310030,13,002,01,#,2.9,#,0.15
1310030020,1992,1310030,13,002,01,#,2.5,#,0.19
1310030023,1992,1310030,13,002,01,#,3.3,#,0.18
1310030026,1992,1310030,13,002,01,#,3.4,#,0.13
1310030029,1992,1310030,13,002,01,#,3.9,#,0.16
1310030036,1992,1310030,13,002,01,#,3.4,#,0.16
1310030039,1992,1310030,13,002,01,#,4.1,#,0.21
1310030042,1992,1310030,13,002,01,#,3,#,0.18
1310040001,1992,1310040,13,002,51,#,2.7,#,0.16
1310040003,1992,1310040,13,002,51,#,2,#,0.12
1310040005,1992,1310040,13,002,51,#,2.5,#,0.18
1310040007,1992,1310040,13,002,51,#,2.8,#,0.12
1310040009,1992,1310040,13,002,51,#,2.9,#,0.15
1310040011,1992,1310040,13,002,51,#,2.4,#,0.18
1310040013,1992,1310040,13,002,51,#,3.2,#,0.18
1310040015,1992,1310040,13,002,51,#,3.5,#,0.14
1310040017,1992,1310040,13,002,51,#,4,#,0.16
1310040019,1992,1310040,13,002,51,#,3.7,#,0.17
1310040021,1992,1310040,13,002,51,#,4.2,#,0.21
1310040023,1992,1310040,13,002,51,#,3.2,#,0.17
1310060001,1992,1310060,13,003,01,#,3,#,0.13
1310060005,1992,1310060,13,003,01,#,3.6,#,0.18
1310060009,1992,1310060,13,003,01,#,3.6,#,0.15
1310060013,1992,1310060,13,003,01,#,2.7,#,0.085
1310060017,1992,1310060,13,003,01,#,3.3,#,0.16
1310060021,1992,1310060,13,003,01,#,3.6,#,0.16
1310060025,1992,1310060,13,003,01,#,4.1,#,0.19
1310060029,1992,1310060,13,003,01,#,4.7,#,0.19
1310060033,1992,1310060,13,003,01,#,5.4,#,0.27
1310060037,1992,1310060,13,003,01,#,4,#,0.15
1310060041,1992,1310060,13,003,01,#,5.5,#,0.21
1310060045,1992,1310060,13,003,01,#,4.7,#,0.16
1310090002,1992,1310090,13,004,01,#,5.8,#,0.57
1310090005,1992,1310090,13,004,01,#,3.1,#,0.27
1310090008,1992,1310090,13,004,01,#,2.9,#,0.29
1310090011,1992,1310090,13,004,01,#,3.1,#,0.22
1310090018,1992,1310090,13,004,01,#,2.8,#,0.24
1310090021,1992,1310090,13,004,01,#,3.9,#,0.24
1310090024,1992,1310090,13,004,01,#,3.9,#,0.23
1310090027,1992,1310090,13,004,01,#,5.8,#,0.28
1310090030,1992,1310090,13,004,01,#,5.7,#,0.51
1310090033,1992,1310090,13,004,01,#,7.1,#,0.59
1310090040,1992,1310090,13,004,01,#,8.2,#,0.45
1310090043,1992,1310090,13,004,01,#,8.7,#,0.4
1310100001,1992,1310100,13,004,02,#,4,#,0.21
1310100005,1992,1310100,13,004,02,#,3.6,#,0.23
1310100009,1992,1310100,13,004,02,#,3.5,#,0.36
1310100013,1992,1310100,13,004,02,#,2.7,#,0.2
1310100017,1992,1310100,13,004,02,#,2.6,#,0.17
1310100021,1992,1310100,13,004,02,#,3.8,#,0.22
1310100025,1992,1310100,13,004,02,#,3.6,#,0.18
1310100029,1992,1310100,13,004,02,#,4.7,#,0.23
1310100033,1992,1310100,13,004,02,#,2.8,#,0.12
1310100037,1992,1310100,13,004,02,#,2.3,#,0.14
1310100041,1992,1310100,13,004,02,#,5.7,#,0.3
1310100045,1992,1310100,13,004,02,#,5.6,#,0.28
1310110002,1992,1310110,13,004,51,#,6,#,0.69
1310110004,1992,1310110,13,004,51,#,2.9,#,0.26
1310110006,1992,1310110,13,004,51,#,3,#,0.34
1310110008,1992,1310110,13,004,51,#,2.9,#,0.25
1310110010,1992,1310110,13,004,51,#,2.7,#,0.25
1310110012,1992,1310110,13,004,51,#,3.8,#,0.27
1310110014,1992,1310110,13,004,51,#,4.2,#,0.37
1310110016,1992,1310110,13,004,51,#,6,#,0.33
1310110018,1992,1310110,13,004,51,#,6,#,0.55
1310110020,1992,1310110,13,004,51,#,7,#,0.6
1310110022,1992,1310110,13,004,51,#,8,#,0.43
1310110024,1992,1310110,13,004,51,#,9.1,#,0.48
