レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1410010001,2004,1410010,14,001,03,2004,0420,1100,0,01,0.48,99,99,999,999,26.5,15.6,99999,2.4,E,99999
1410010002,2004,1410010,14,001,03,2004,0420,1700,0,01,0.8,99,99,999,999,24,15.4,99999,4,E,99999
1410010003,2004,1410010,14,001,03,2004,0420,2300,0,01,0.68,99,99,999,999,17.3,15.3,99999,3.4,E,99999
1410010004,2004,1410010,14,001,03,2004,0421,0500,0,01,0.83,99,99,999,999,13,15.1,99999,4.15,E,99999
1410010005,2004,1410010,14,001,03,2004,0511,1100,0,01,0.71,99,99,999,999,28,20,99999,3.55,E,99999
1410010006,2004,1410010,14,001,03,2004,0511,1700,0,01,0.53,99,99,999,999,27.6,20.7,99999,2.65,E,99999
1410010007,2004,1410010,14,001,03,2004,0511,2300,0,01,0.67,99,99,999,999,22.7,20.2,99999,3.35,E,99999
1410010008,2004,1410010,14,001,03,2004,0512,0500,0,01,0.63,99,99,999,999,17.8,19.5,99999,3.15,E,99999
1410010009,2004,1410010,14,001,03,2004,0615,1100,0,01,0.49,99,99,999,999,28.5,24.2,99999,2.45,E,99999
1410010010,2004,1410010,14,001,03,2004,0615,1700,0,01,0.76,99,99,999,999,28.4,24.7,99999,3.81,E,99999
1410010011,2004,1410010,14,001,03,2004,0615,2300,0,01,0.63,99,99,999,999,21.5,23.5,99999,3.15,E,99999
1410010012,2004,1410010,14,001,03,2004,0616,0500,0,01,0.7,99,99,999,999,17,22,99999,3.5,E,99999
1410010013,2004,1410010,14,001,03,2004,0706,1100,0,01,0.59,99,99,999,999,30.8,26.4,99999,2.95,E,99999
1410010014,2004,1410010,14,001,03,2004,0706,1700,0,01,0.64,99,99,999,999,31.4,27.2,99999,3.22,E,99999
1410010015,2004,1410010,14,001,03,2004,0706,2300,0,01,0.76,99,99,999,999,26.7,25.9,99999,3.8,E,99999
1410010016,2004,1410010,14,001,03,2004,0707,0500,0,01,0.76,99,99,999,999,26.8,26,99999,3.8,E,99999
1410010017,2004,1410010,14,001,03,2004,0803,1100,0,01,0.88,99,99,999,999,31,28.2,99999,4.4,E,99999
1410010018,2004,1410010,14,001,03,2004,0803,1700,0,01,0.77,99,99,999,999,30.4,28.2,99999,3.85,E,99999
1410010019,2004,1410010,14,001,03,2004,0803,2300,0,01,0.72,99,99,999,999,25.8,27.7,99999,3.6,E,99999
1410010020,2004,1410010,14,001,03,2004,0804,0500,0,01,0.83,99,99,999,999,25.3,27.3,99999,4.15,E,99999
1410010021,2004,1410010,14,001,03,2004,0907,1100,0,01,0.71,99,99,999,999,28.6,26.1,99999,3.54,E,99999
1410010022,2004,1410010,14,001,03,2004,0907,1700,0,01,0.73,99,99,999,999,28,26,99999,3.64,E,99999
1410010023,2004,1410010,14,001,03,2004,0907,2300,0,99,0.19,99,99,999,999,27,25.8,99999,0.96,E,99999
1410010024,2004,1410010,14,001,03,2004,0908,0500,0,99,0.17,99,99,999,999,26.2,25.2,99999,0.86,E,99999
1410010025,2004,1410010,14,001,03,2004,1026,1100,0,01,0.59,99,99,999,999,15.4,16.3,99999,2.95,E,99999
1410010026,2004,1410010,14,001,03,2004,1026,1700,0,01,0.81,99,99,999,999,15,15.9,99999,4.05,E,99999
1410010027,2004,1410010,14,001,03,2004,1026,2300,0,01,0.6,99,99,999,999,11.7,15.8,99999,3,E,99999
1410010028,2004,1410010,14,001,03,2004,1027,0500,0,01,0.83,99,99,999,999,10,15,99999,4.15,E,99999
1410010029,2004,1410010,14,001,03,2004,1102,1100,0,01,0.72,99,99,999,999,21.6,17.8,99999,3.61,E,99999
1410010030,2004,1410010,14,001,03,2004,1102,1700,0,01,0.73,99,99,999,999,18.8,17.2,99999,3.66,E,99999
1410010031,2004,1410010,14,001,03,2004,1102,2300,0,01,0.64,99,99,999,999,17.9,17.2,99999,3.21,E,99999
1410010032,2004,1410010,14,001,03,2004,1103,0500,0,01,0.62,99,99,999,999,16.5,16.8,99999,3.09,E,99999
