レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l)
1210010001,1992,1210010,12,001,01,#,7.1,#,9.7,#,2.8,#,5.7,#,52,#,49000,E,99999
1210010002,1992,1210010,12,001,01,#,7.2,#,9.7,#,2.9,#,5,#,51,E,99999,E,99999
1210010003,1992,1210010,12,001,01,#,7.2,#,9.6,#,2.3,#,4.1,#,41,E,99999,E,99999
1210010004,1992,1210010,12,001,01,#,7.2,#,10,#,1.6,#,3.1,#,19,#,2300,E,99999
1210010005,1992,1210010,12,001,01,#,7.2,#,9.8,#,1.4,#,2.7,#,2,E,99999,E,99999
1210010006,1992,1210010,12,001,01,#,7.1,#,8.7,#,1.9,#,3.2,#,20,E,99999,E,99999
1210010007,1992,1210010,12,001,01,#,7.1,#,7.4,#,1.8,#,6.4,#,100,#,1300,E,99999
1210010008,1992,1210010,12,001,01,#,7,#,7,#,2.2,#,6.4,#,90,E,99999,E,99999
1210010009,1992,1210010,12,001,01,#,7.1,#,7.1,#,2.5,#,6.8,#,78,E,99999,E,99999
1210010010,1992,1210010,12,001,01,#,7.3,#,7,#,1.1,#,3.4,#,33,#,31000,E,99999
1210010011,1992,1210010,12,001,01,#,7.4,#,8,#,1.4,#,3.3,#,25,E,99999,E,99999
1210010012,1992,1210010,12,001,01,#,7.4,#,7.7,#,1.4,#,3.4,#,33,E,99999,E,99999
1210010013,1992,1210010,12,001,01,#,7.3,#,8,#,1,#,4.5,#,55,#,24000,E,99999
1210010014,1992,1210010,12,001,01,#,7.4,#,7.9,#,1.2,#,4,#,49,E,99999,E,99999
1210010015,1992,1210010,12,001,01,#,7.4,#,7.9,#,1.1,#,3.9,#,41,E,99999,E,99999
1210010016,1992,1210010,12,001,01,#,7.5,#,7.3,#,1,#,4.7,#,67,#,14000,E,99999
1210010017,1992,1210010,12,001,01,#,7.6,#,7.6,#,1,#,4.3,#,52,E,99999,E,99999
1210010018,1992,1210010,12,001,01,#,7.6,#,7.5,#,1.1,#,3.6,#,44,E,99999,E,99999
1210010019,1992,1210010,12,001,01,#,7.6,#,8.7,#,1.5,#,3,#,22,#,33000,E,99999
1210010020,1992,1210010,12,001,01,#,7.7,#,9.5,#,1.4,#,3.3,#,22,E,99999,E,99999
1210010021,1992,1210010,12,001,01,#,7.6,#,8.9,#,1.5,#,4.2,#,61,E,99999,E,99999
1210010022,1992,1210010,12,001,01,#,7.4,#,10,#,1.1,#,1.8,#,8,#,1300,E,99999
1210010023,1992,1210010,12,001,01,#,7.5,#,10,#,1,#,1.9,#,4,E,99999,E,99999
1210010024,1992,1210010,12,001,01,#,7.5,#,10,#,1,#,1.9,#,7,E,99999,E,99999
1210010025,1992,1210010,12,001,01,#,7.4,#,10,#,1.7,#,2.9,#,7,#,1300,E,99999
1210010026,1992,1210010,12,001,01,#,7.5,#,10,#,1.6,#,2.8,#,7,E,99999,E,99999
1210010027,1992,1210010,12,001,01,#,7.5,#,10,#,1.7,#,3,#,8,E,99999,E,99999
1210010028,1992,1210010,12,001,01,#,7.3,#,11,#,2.4,#,2.8,#,7,#,4900,E,99999
1210010029,1992,1210010,12,001,01,#,7.4,#,11,#,2.7,#,2.9,#,7,E,99999,E,99999
1210010030,1992,1210010,12,001,01,#,7.4,#,11,#,2.8,#,3.1,#,10,E,99999,E,99999
1210010031,1992,1210010,12,001,01,#,7.3,#,11,#,3,#,3.1,#,8,#,7900,E,99999
1210010032,1992,1210010,12,001,01,#,7.4,#,12,#,2.8,#,3.3,#,9,E,99999,E,99999
1210010033,1992,1210010,12,001,01,#,7.4,#,11,#,3.2,#,3.9,#,22,E,99999,E,99999
1210010034,1992,1210010,12,001,01,#,7.2,#,10,#,2.7,#,3.5,#,13,#,13000,E,99999
1210010035,1992,1210010,12,001,01,#,7.3,#,10,#,2.3,#,3.5,#,15,E,99999,E,99999
1210010036,1992,1210010,12,001,01,#,7.3,#,11,#,2.8,#,3.5,#,16,E,99999,E,99999
1210020001,1992,1210020,12,001,02,#,7.2,#,9.3,#,3.2,#,5.7,#,45,#,22000,E,99999
1210020002,1992,1210020,12,001,02,#,7.2,#,9.4,#,1.5,#,3,#,16,E,99999,E,99999
1210020003,1992,1210020,12,001,02,#,7.2,#,9.2,#,2.4,#,3.7,#,30,E,99999,E,99999
1210020004,1992,1210020,12,001,02,#,7.2,#,9.5,#,1.8,#,3,#,9,#,24000,E,99999
1210020005,1992,1210020,12,001,02,#,7.2,#,10,#,2.3,#,3.3,#,9,E,99999,E,99999
1210020006,1992,1210020,12,001,02,#,7.2,#,9.2,#,2.1,#,3.5,#,12,E,99999,E,99999
1210020007,1992,1210020,12,001,02,#,7.1,#,7.3,#,2.2,#,5.4,#,73,#,3300,E,99999
1210020008,1992,1210020,12,001,02,#,7.1,#,7.1,#,1.4,#,3.5,#,41,E,99999,E,99999
1210020009,1992,1210020,12,001,02,#,7.1,#,6.6,#,1.7,#,4,#,38,E,99999,E,99999
1210020010,1992,1210020,12,001,02,#,7.3,#,6.6,#,1.5,#,2.9,#,8,#,7900,E,99999
1210020011,1992,1210020,12,001,02,#,7.3,#,7.6,#,1.6,#,3.1,#,13,E,99999,E,99999
1210020012,1992,1210020,12,001,02,#,7.3,#,7.7,#,1.6,#,3.3,#,11,E,99999,E,99999
1210020013,1992,1210020,12,001,02,#,7.3,#,7.5,#,1.5,#,4.3,#,31,#,54000,E,99999
1210020014,1992,1210020,12,001,02,#,7.3,#,7.3,#,1.7,#,4.4,#,40,E,99999,E,99999
1210020015,1992,1210020,12,001,02,#,7.3,#,6.9,#,1.2,#,3.2,#,13,E,99999,E,99999
