レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l)
1310010001,1989,1310010,13,001,01,#,6.9,#,8.6,#,5.2,#,6.9,#,110,#,33000,E,99999
1310010002,1989,1310010,13,001,01,#,6.9,#,8.3,#,4.1,#,6.7,#,160,E,99999,E,99999
1310010003,1989,1310010,13,001,01,#,6.9,#,8.6,#,3.7,#,6.5,#,110,E,99999,E,99999
1310010004,1989,1310010,13,001,01,#,7,#,9.1,#,3,#,5.6,#,82,#,33000,E,99999
1310010005,1989,1310010,13,001,01,#,7.1,#,9.1,#,2,#,3.9,#,32,E,99999,E,99999
1310010006,1989,1310010,13,001,01,#,7.1,#,9.2,#,2.9,#,7,#,71,E,99999,E,99999
1310010007,1989,1310010,13,001,01,#,7.2,#,8.2,#,1.3,#,3.9,#,8,#,13000,E,99999
1310010008,1989,1310010,13,001,01,#,7.2,#,8,#,1.7,#,4.5,#,8,E,99999,E,99999
1310010009,1989,1310010,13,001,01,#,7.2,#,7.8,#,2.1,#,5.1,#,9,E,99999,E,99999
1310010010,1989,1310010,13,001,01,#,7.3,#,8,#,1.3,#,3.9,#,24,#,17000,E,99999
1310010011,1989,1310010,13,001,01,#,7.4,#,8.3,#,2,#,5.2,#,56,E,99999,E,99999
1310010012,1989,1310010,13,001,01,#,7.4,#,8.2,#,1.8,#,4.7,#,47,E,99999,E,99999
1310010013,1989,1310010,13,001,01,#,7.4,#,7.9,#,1.2,#,3.2,#,10,E,99999,E,99999
1310010014,1989,1310010,13,001,01,#,7.4,#,7.8,#,1.1,#,5.4,#,48,E,99999,E,99999
1310010015,1989,1310010,13,001,01,#,7.4,#,7.5,#,2.6,#,5.5,#,63,E,99999,E,99999
1310010016,1989,1310010,13,001,01,#,7.4,#,7.6,#,1.4,#,3.6,#,10,E,99999,E,99999
1310010017,1989,1310010,13,001,01,#,7.1,#,6.7,#,0.7,#,10,#,210,#,70000,E,99999
1310010018,1989,1310010,13,001,01,#,7.1,#,6.8,#,0.5,#,10,#,190,E,99999,E,99999
1310010019,1989,1310010,13,001,01,#,7.1,#,6.2,#,0.7,#,12,#,170,E,99999,E,99999
1310010020,1989,1310010,13,001,01,#,7.1,#,8,#,2.3,#,13,#,260,#,79000,E,99999
1310010021,1989,1310010,13,001,01,#,7.1,#,8,#,2.4,#,12,#,280,E,99999,E,99999
1310010022,1989,1310010,13,001,01,#,7,#,8.4,#,2.2,#,10,#,200,E,99999,E,99999
1310010023,1989,1310010,13,001,01,#,7.4,#,9.2,#,0.7,#,2.6,#,17,#,3300,E,99999
1310010024,1989,1310010,13,001,01,#,7.4,#,9,#,1.2,#,3.3,#,26,E,99999,E,99999
1310010025,1989,1310010,13,001,01,#,7.5,#,8.9,#,0.7,#,2.5,#,11,E,99999,E,99999
1310010026,1989,1310010,13,001,01,#,7.4,#,9.2,#,1.2,#,2.8,#,7,#,7000,E,99999
1310010027,1989,1310010,13,001,01,#,7.4,#,9.3,#,1,#,2.6,#,6,E,99999,E,99999
1310010028,1989,1310010,13,001,01,#,7.4,#,9.4,#,0.9,#,2.5,#,6,E,99999,E,99999
1310010029,1989,1310010,13,001,01,#,7.3,#,10,#,2.5,#,3.3,#,6,#,22000,E,99999
1310010030,1989,1310010,13,001,01,#,7.3,#,10,#,3.2,#,3.7,#,5,E,99999,E,99999
