レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
1410010001,2000,1410010,14,001,01,#,5.89,#,0.361
1410010005,2000,1410010,14,001,01,#,6.57,#,0.452
1410010009,2000,1410010,14,001,01,#,5.29,#,0.392
1410010011,2000,1410010,14,001,01,#,2.57,#,0.328
1410010013,2000,1410010,14,001,01,#,4.66,#,0.319
1410010015,2000,1410010,14,001,01,#,4.41,#,0.285
1410010017,2000,1410010,14,001,01,#,5.4,#,0.39
1410010019,2000,1410010,14,001,01,#,4.49,#,0.438
1410010021,2000,1410010,14,001,01,#,3.98,#,0.213
1410010023,2000,1410010,14,001,01,#,4.26,#,0.254
1410010025,2000,1410010,14,001,01,#,5.4,#,0.32
1410010027,2000,1410010,14,001,01,#,4.96,#,0.317
1410010029,2000,1410010,14,001,01,#,5.03,#,0.305
1410010031,2000,1410010,14,001,01,#,4.88,#,0.301
1410010033,2000,1410010,14,001,01,#,6.45,#,0.366
1410010035,2000,1410010,14,001,01,#,6.12,#,0.338
1410010037,2000,1410010,14,001,01,#,6.09,#,0.38
1410010039,2000,1410010,14,001,01,#,5.96,#,0.406
1410010041,2000,1410010,14,001,01,#,6.1,#,0.399
1410010043,2000,1410010,14,001,01,#,6.35,#,0.422
1410010045,2000,1410010,14,001,01,#,5.14,#,0.289
1410010047,2000,1410010,14,001,01,#,4.25,#,0.252
1410020001,2000,1410020,14,001,51,#,7.04,#,0.397
1410020005,2000,1410020,14,001,51,#,8.65,#,0.582
1410020009,2000,1410020,14,001,51,#,6.75,#,0.551
1410020011,2000,1410020,14,001,51,#,5.49,#,0.419
1410020013,2000,1410020,14,001,51,#,6.36,#,0.369
1410020015,2000,1410020,14,001,51,#,5.86,#,0.37
1410020017,2000,1410020,14,001,51,#,5.81,#,0.403
1410020019,2000,1410020,14,001,51,#,5.44,#,0.344
1410020021,2000,1410020,14,001,51,#,4.84,#,0.202
1410020023,2000,1410020,14,001,51,#,4.76,#,0.243
1410020025,2000,1410020,14,001,51,#,6.08,#,0.379
1410020027,2000,1410020,14,001,51,#,5.92,#,0.373
1410020029,2000,1410020,14,001,51,#,5.91,#,0.335
1410020031,2000,1410020,14,001,51,#,6.66,#,0.376
1410020033,2000,1410020,14,001,51,#,6.86,#,0.408
1410020035,2000,1410020,14,001,51,#,7.97,#,0.442
1410020037,2000,1410020,14,001,51,#,7.52,#,0.511
1410020039,2000,1410020,14,001,51,#,8.61,#,0.621
1410020041,2000,1410020,14,001,51,#,7.64,#,0.517
1410020043,2000,1410020,14,001,51,#,8.01,#,0.553
1410020045,2000,1410020,14,001,51,#,5.54,#,0.305
1410020047,2000,1410020,14,001,51,#,6.38,#,0.328
1410040001,2000,1410040,14,002,01,#,6.28,#,0.434
1410040005,2000,1410040,14,002,01,#,5.99,#,0.531
1410040009,2000,1410040,14,002,01,#,5.61,#,0.592
1410040011,2000,1410040,14,002,01,#,5.41,#,0.558
1410040013,2000,1410040,14,002,01,#,5.11,#,0.333
1410040015,2000,1410040,14,002,01,#,5.11,#,0.356
1410040017,2000,1410040,14,002,01,#,5.44,#,0.389
1410040021,2000,1410040,14,002,01,#,5.56,#,0.417
1410040025,2000,1410040,14,002,01,#,4.76,#,0.236
1410040027,2000,1410040,14,002,01,#,5.39,#,0.28
1410040029,2000,1410040,14,002,01,#,5.64,#,0.317
1410040031,2000,1410040,14,002,01,#,5.88,#,0.416
1410040033,2000,1410040,14,002,01,#,5.03,#,0.298
1410040035,2000,1410040,14,002,01,#,5.19,#,0.298
1410040037,2000,1410040,14,002,01,#,6.9,#,0.433
1410040039,2000,1410040,14,002,01,#,6.57,#,0.474
1410040041,2000,1410040,14,002,01,#,8.73,#,0.752
1410040043,2000,1410040,14,002,01,#,7.68,#,0.614
1410040045,2000,1410040,14,002,01,#,7.43,#,0.525
1410040049,2000,1410040,14,002,01,#,6.93,#,0.564
1410040053,2000,1410040,14,002,01,#,5.02,#,0.273
1410040055,2000,1410040,14,002,01,#,5.66,#,0.314
1410050001,2000,1410050,14,002,02,#,7.35,#,0.644
1410050005,2000,1410050,14,002,02,#,6.81,#,0.703
1410050009,2000,1410050,14,002,02,#,6.87,#,0.765
1410050011,2000,1410050,14,002,02,#,7.07,#,0.907
1410050013,2000,1410050,14,002,02,#,5.78,#,0.49
1410050015,2000,1410050,14,002,02,#,5.86,#,0.468
1410050017,2000,1410050,14,002,02,#,5.52,#,0.492
1410050019,2000,1410050,14,002,02,#,5.77,#,0.548
1410050021,2000,1410050,14,002,02,#,5,#,0.28
1410050023,2000,1410050,14,002,02,#,5.27,#,0.318
1410050025,2000,1410050,14,002,02,#,5.96,#,0.405
1410050027,2000,1410050,14,002,02,#,6.16,#,0.449
1410050029,2000,1410050,14,002,02,#,5.23,#,0.36
1410050031,2000,1410050,14,002,02,#,5.71,#,0.408
1410050033,2000,1410050,14,002,02,#,7.27,#,0.527
1410050035,2000,1410050,14,002,02,#,7.93,#,0.61
1410050037,2000,1410050,14,002,02,#,8.61,#,0.676
1410050039,2000,1410050,14,002,02,#,8.9,#,0.745
1410050041,2000,1410050,14,002,02,#,7.68,#,0.633
1410050043,2000,1410050,14,002,02,#,7.55,#,0.73
1410050045,2000,1410050,14,002,02,#,6.38,#,0.373
1410050047,2000,1410050,14,002,02,#,6.02,#,0.4
1410060001,2000,1410060,14,002,51,#,6.25,#,0.448
1410060005,2000,1410060,14,002,51,#,6.34,#,0.589
1410060009,2000,1410060,14,002,51,#,5.72,#,0.538
1410060011,2000,1410060,14,002,51,#,5.49,#,0.563
1410060013,2000,1410060,14,002,51,#,5.49,#,0.328
1410060015,2000,1410060,14,002,51,#,5.36,#,0.306
1410060017,2000,1410060,14,002,51,#,5.44,#,0.39
1410060019,2000,1410060,14,002,51,#,4.82,#,0.364
1410060021,2000,1410060,14,002,51,#,4.76,#,0.252
1410060023,2000,1410060,14,002,51,#,4.96,#,0.241
1410060025,2000,1410060,14,002,51,#,5.68,#,0.313
1410060027,2000,1410060,14,002,51,#,5.52,#,0.331
1410060029,2000,1410060,14,002,51,#,5.23,#,0.296
1410060031,2000,1410060,14,002,51,#,5.23,#,0.325
1410060033,2000,1410060,14,002,51,#,7.19,#,0.424
1410060035,2000,1410060,14,002,51,#,6.94,#,0.421
1410060037,2000,1410060,14,002,51,#,8.73,#,0.717
1410060039,2000,1410060,14,002,51,#,7.98,#,0.541
1410060041,2000,1410060,14,002,51,#,7.55,#,0.525
1410060043,2000,1410060,14,002,51,#,7.47,#,0.526
1410060045,2000,1410060,14,002,51,#,5.82,#,0.291
1410060047,2000,1410060,14,002,51,#,6.3,#,0.323
1410070001,2000,1410070,14,002,52,#,7.15,#,0.555
1410070005,2000,1410070,14,002,52,#,6.57,#,0.683
1410070009,2000,1410070,14,002,52,#,6.59,#,0.672
1410070011,2000,1410070,14,002,52,#,6,#,0.686
1410070013,2000,1410070,14,002,52,#,5.32,#,0.381
1410070015,2000,1410070,14,002,52,#,5.24,#,0.401
1410070017,2000,1410070,14,002,52,#,5.44,#,0.445
1410070019,2000,1410070,14,002,52,#,4.82,#,0.445
1410070021,2000,1410070,14,002,52,#,5.04,#,0.268
1410070023,2000,1410070,14,002,52,#,5.35,#,0.275
1410070025,2000,1410070,14,002,52,#,5.68,#,0.366
1410070027,2000,1410070,14,002,52,#,5.84,#,0.396
1410070029,2000,1410070,14,002,52,#,5.07,#,0.309
1410070031,2000,1410070,14,002,52,#,5.15,#,0.371
1410070033,2000,1410070,14,002,52,#,6.99,#,0.502
1410070035,2000,1410070,14,002,52,#,6.37,#,0.095
1410070037,2000,1410070,14,002,52,#,8.61,#,0.672
1410070039,2000,1410070,14,002,52,#,8.61,#,0.637
1410070041,2000,1410070,14,002,52,#,7.3,#,0.627
1410070043,2000,1410070,14,002,52,#,7.47,#,0.647
1410070045,2000,1410070,14,002,52,#,5.82,#,0.341
1410070047,2000,1410070,14,002,52,#,5.62,#,0.346
1410080001,2000,1410080,14,202,53,#,5,#,0.25
1410080003,2000,1410080,14,202,53,#,5.3,#,0.29
1410080005,2000,1410080,14,202,53,#,5.3,#,0.34
1410080007,2000,1410080,14,202,53,#,5.3,#,0.42
1410080009,2000,1410080,14,202,53,#,5.1,#,0.42
1410080011,2000,1410080,14,202,53,#,4.7,#,0.38
1410080013,2000,1410080,14,202,53,#,5.4,#,0.11
1410080015,2000,1410080,14,202,53,#,5.2,#,0.1
1410080017,2000,1410080,14,202,53,#,4.4,#,0.29
1410080019,2000,1410080,14,202,53,#,4.3,#,0.25
1410080021,2000,1410080,14,202,53,#,4.8,#,0.14
1410080023,2000,1410080,14,202,53,#,5.1,#,0.13
1410080025,2000,1410080,14,202,53,#,4.4,#,0.22
1410080027,2000,1410080,14,202,53,#,4.7,#,0.26
