レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1410010001,1989,1410010,14,001,01,1989,0411,1100,2,01,9999,02,99,999,999,19.1,18,99999,3.3,E,99999
1410010002,1989,1410010,14,001,01,1989,0411,1700,2,01,9999,02,99,999,999,18.1,16.3,99999,2.8,E,99999
1410010003,1989,1410010,14,001,01,1989,0411,2300,2,01,9999,04,99,999,999,11,15.9,99999,3.7,E,99999
1410010004,1989,1410010,14,001,01,1989,0412,0500,2,01,9999,10,99,999,999,8.1,15.3,99999,3.9,E,99999
1410010005,1989,1410010,14,001,01,1989,0509,1100,2,01,9999,04,99,999,999,19.9,17.8,99999,3.5,E,99999
1410010006,1989,1410010,14,001,01,1989,0509,1700,2,01,9999,02,99,999,999,21.3,19,99999,3.9,E,99999
1410010007,1989,1410010,14,001,01,1989,0509,2300,2,01,9999,02,99,999,999,14.2,18,99999,4.2,E,99999
1410010008,1989,1410010,14,001,01,1989,0510,0500,2,01,9999,02,99,999,999,10.2,17.3,99999,4.4,E,99999
1410010009,1989,1410010,14,001,01,1989,0606,1100,2,01,9999,02,99,999,999,27.8,24.6,99999,3.1,E,99999
1410010010,1989,1410010,14,001,01,1989,0606,1700,2,01,9999,02,99,999,999,27,25.3,99999,4.1,E,99999
1410010011,1989,1410010,14,001,01,1989,0606,2300,2,01,9999,02,99,999,999,23.2,24,99999,4.2,E,99999
1410010012,1989,1410010,14,001,01,1989,0607,0500,2,01,9999,02,99,999,999,19.6,23.7,99999,4.7,E,99999
1410010013,1989,1410010,14,001,01,1989,0718,1100,2,01,9999,04,99,999,999,29.5,23.1,99999,2.8,E,99999
1410010014,1989,1410010,14,001,01,1989,0718,1700,2,01,9999,02,99,999,999,28,24,99999,4.2,E,99999
1410010015,1989,1410010,14,001,01,1989,0718,2300,2,01,9999,02,99,999,999,23,22,99999,3.6,E,99999
1410010016,1989,1410010,14,001,01,1989,0719,0500,2,01,9999,02,99,999,999,20.5,21.1,99999,4.2,E,99999
1410010017,1989,1410010,14,001,01,1989,0808,1100,2,01,9999,02,99,999,999,32.3,21.8,99999,3.7,E,99999
1410010018,1989,1410010,14,001,01,1989,0808,1645,2,01,9999,02,99,999,999,30,21.7,99999,3.1,E,99999
1410010019,1989,1410010,14,001,01,1989,0808,2240,2,01,9999,02,99,999,999,27.8,22,99999,3.6,E,99999
1410010020,1989,1410010,14,001,01,1989,0809,0445,2,01,9999,02,99,999,999,25,23,99999,3,E,99999
1410010021,1989,1410010,14,001,01,1989,0912,1100,2,01,9999,02,99,999,999,31.6,27.4,99999,4,E,99999
1410010022,1989,1410010,14,001,01,1989,0912,1700,2,01,9999,02,99,999,999,31.8,28,99999,5,E,99999
1410010023,1989,1410010,14,001,01,1989,0912,2300,2,01,9999,02,99,999,999,26.4,27.2,99999,4.6,E,99999
1410010024,1989,1410010,14,001,01,1989,0913,0500,2,01,9999,02,99,999,999,22.6,26.5,99999,4.5,E,99999
1410010025,1989,1410010,14,001,01,1989,1003,1100,2,01,9999,04,99,999,999,20.4,19.8,99999,3.7,E,99999
1410010026,1989,1410010,14,001,01,1989,1003,1700,2,01,9999,04,99,999,999,18.3,19.3,99999,4.5,E,99999
1410010027,1989,1410010,14,001,01,1989,1003,2300,2,01,9999,10,99,999,999,16,18.9,99999,3.3,E,99999
1410010028,1989,1410010,14,001,01,1989,1004,0500,2,01,9999,10,99,999,999,12,18.2,99999,4.1,E,99999
1410010029,1989,1410010,14,001,01,1989,1107,1100,2,01,9999,10,99,999,999,20.8,17.9,99999,4.7,E,99999
1410010030,1989,1410010,14,001,01,1989,1107,1700,2,01,9999,04,99,999,999,20.6,18.3,99999,4.5,E,99999
1410010031,1989,1410010,14,001,01,1989,1107,2300,2,01,9999,04,99,999,999,16.9,17,99999,4.7,E,99999
1410010032,1989,1410010,14,001,01,1989,1108,0500,2,01,9999,04,99,999,999,16.7,16.9,99999,4,E,99999
1410010033,1989,1410010,14,001,01,1989,1205,1100,2,01,9999,02,99,999,999,15.6,13,99999,4.6,E,99999
1410010034,1989,1410010,14,001,01,1989,1205,1700,2,01,9999,02,99,999,999,11,12.1,99999,4.3,E,99999
1410010035,1989,1410010,14,001,01,1989,1205,2300,2,01,9999,02,99,999,999,7.9,11.3,99999,4.3,E,99999
1410010036,1989,1410010,14,001,01,1989,1206,0500,2,01,9999,02,99,999,999,5.1,9.9,99999,3.8,E,99999
1410010037,1989,1410010,14,001,01,1990,0110,1100,2,01,9999,10,99,999,999,7.4,7.1,99999,4.6,E,99999
1410010038,1989,1410010,14,001,01,1990,0110,1700,2,01,9999,04,99,999,999,7.9,7.4,99999,4.9,E,99999
1410010039,1989,1410010,14,001,01,1990,0110,2300,2,01,9999,04,99,999,999,6.3,7.2,99999,3.3,E,99999
1410010040,1989,1410010,14,001,01,1990,0111,0500,2,01,9999,04,99,999,999,5.8,7.1,99999,5.1,E,99999
1410010041,1989,1410010,14,001,01,1990,0207,1100,2,01,9999,10,99,999,999,7.9,7.8,99999,4.4,E,99999
1410010042,1989,1410010,14,001,01,1990,0207,1700,2,01,9999,10,99,999,999,6.7,7.6,99999,4.1,E,99999
1410010043,1989,1410010,14,001,01,1990,0207,2300,2,01,9999,04,99,999,999,5.8,7.4,99999,3.3,E,99999
