レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
1310010001,1999,1310010,13,001,01,#,3.37,#,0.267
1310010005,1999,1310010,13,001,01,#,1.96,#,0.125
1310010009,1999,1310010,13,001,01,#,2.07,#,0.116
1310010013,1999,1310010,13,001,01,#,3.02,#,0.319
1310010021,1999,1310010,13,001,01,#,2.79,#,0.119
1310010025,1999,1310010,13,001,01,#,3.2,#,0.089
1310010029,1999,1310010,13,001,01,#,3.16,#,0.077
1310010033,1999,1310010,13,001,01,#,3.52,#,0.101
1310010037,1999,1310010,13,001,01,#,3.54,#,0.139
1310010045,1999,1310010,13,001,01,#,2.7,#,0.072
1310010049,1999,1310010,13,001,01,#,3.31,#,0.134
1310010053,1999,1310010,13,001,01,#,3.02,#,0.135
1310020001,1999,1310020,13,001,51,#,3.09,#,0.117
1310020002,1999,1310020,13,001,51,#,2,#,0.068
1310020003,1999,1310020,13,001,51,#,2.77,#,0.09
1310020004,1999,1310020,13,001,51,#,3.16,#,0.147
1310020005,1999,1310020,13,001,51,#,3.16,#,0.11
1310020006,1999,1310020,13,001,51,#,3.49,#,0.089
1310020007,1999,1310020,13,001,51,#,3.65,#,0.065
1310020008,1999,1310020,13,001,51,#,3.77,#,0.087
1310020009,1999,1310020,13,001,51,#,3.52,#,0.119
1310020010,1999,1310020,13,001,51,#,2.65,#,0.072
1310020011,1999,1310020,13,001,51,#,3.26,#,0.113
1310020012,1999,1310020,13,001,51,#,3.43,#,0.119
1310030001,1999,1310030,13,002,01,#,3.06,#,0.249
1310030005,1999,1310030,13,002,01,#,2.02,#,0.12
1310030009,1999,1310030,13,002,01,#,1.84,#,0.077
1310030013,1999,1310030,13,002,01,#,2.5,#,0.122
1310030021,1999,1310030,13,002,01,#,2.62,#,0.104
1310030025,1999,1310030,13,002,01,#,3.39,#,0.099
1310030029,1999,1310030,13,002,01,#,3.1,#,0.074
1310030033,1999,1310030,13,002,01,#,3.52,#,0.096
1310030037,1999,1310030,13,002,01,#,3.54,#,0.146
1310030045,1999,1310030,13,002,01,#,2.98,#,0.09
1310030049,1999,1310030,13,002,01,#,3.61,#,0.152
1310030053,1999,1310030,13,002,01,#,3.25,#,0.144
1310040001,1999,1310040,13,002,51,#,3.24,#,0.249
1310040004,1999,1310040,13,002,51,#,2.02,#,0.107
1310040007,1999,1310040,13,002,51,#,2.01,#,0.098
1310040010,1999,1310040,13,002,51,#,2.5,#,0.118
1310040013,1999,1310040,13,002,51,#,2.73,#,0.095
1310040016,1999,1310040,13,002,51,#,3.51,#,0.099
1310040019,1999,1310040,13,002,51,#,3.04,#,0.087
1310040022,1999,1310040,13,002,51,#,3.58,#,0.103
1310040025,1999,1310040,13,002,51,#,3.71,#,0.162
1310040028,1999,1310040,13,002,51,#,2.87,#,0.078
1310040031,1999,1310040,13,002,51,#,3.49,#,0.152
1310040034,1999,1310040,13,002,51,#,3.25,#,0.143
1310060001,1999,1310060,13,003,01,#,4.02,#,0.127
1310060006,1999,1310060,13,003,01,#,3.1,#,0.129
1310060011,1999,1310060,13,003,01,#,3.78,#,0.145
1310060016,1999,1310060,13,003,01,#,3.13,#,0.184
1310060021,1999,1310060,13,003,01,#,3.58,#,0.155
1310060026,1999,1310060,13,003,01,#,3.99,#,0.132
1310060031,1999,1310060,13,003,01,#,3.95,#,0.096
1310060036,1999,1310060,13,003,01,#,3.92,#,0.097
1310060041,1999,1310060,13,003,01,#,4.07,#,0.15
1310060046,1999,1310060,13,003,01,#,4.61,#,0.17
1310060051,1999,1310060,13,003,01,#,4.45,#,0.145
1310060056,1999,1310060,13,003,01,#,4.85,#,0.225
1310070001,1999,1310070,13,003,51,#,5.23,#,0.165
1310070002,1999,1310070,13,003,51,#,5.72,#,0.194
1310070003,1999,1310070,13,003,51,#,6.64,#,0.153
1310070004,1999,1310070,13,003,51,#,2.98,#,0.179
1310070005,1999,1310070,13,003,51,#,5.93,#,0.17
1310070006,1999,1310070,13,003,51,#,5.48,#,0.123
1310070007,1999,1310070,13,003,51,#,4.58,#,0.129
1310070008,1999,1310070,13,003,51,#,3.6,#,0.104
1310070009,1999,1310070,13,003,51,#,5.59,#,0.312
1310070010,1999,1310070,13,003,51,#,5.64,#,0.173
1310070011,1999,1310070,13,003,51,#,5.53,#,0.177
1310070012,1999,1310070,13,003,51,#,5.38,#,0.21
1310090002,1999,1310090,13,004,01,#,6.61,#,0.45
1310090007,1999,1310090,13,004,01,#,3.62,#,0.23
1310090010,1999,1310090,13,004,01,#,3.07,#,0.167
1310090014,1999,1310090,13,004,01,#,4.01,#,0.146
1310090022,1999,1310090,13,004,01,#,3.53,#,0.195
1310090026,1999,1310090,13,004,01,#,4.51,#,0.216
1310090030,1999,1310090,13,004,01,#,6.13,#,0.276
1310090034,1999,1310090,13,004,01,#,7.42,#,0.26
1310090038,1999,1310090,13,004,01,#,10.3,#,0.553
1310090042,1999,1310090,13,004,01,#,9.31,#,0.463
1310090050,1999,1310090,13,004,01,#,11.3,#,0.484
1310090054,1999,1310090,13,004,01,#,12.7,#,0.731
1310100001,1999,1310100,13,004,02,#,5.39,#,0.294
1310100006,1999,1310100,13,004,02,#,4.38,#,0.21
1310100011,1999,1310100,13,004,02,#,4.16,#,0.278
1310100016,1999,1310100,13,004,02,#,3.13,#,0.306
1310100021,1999,1310100,13,004,02,#,3.34,#,0.266
1310100026,1999,1310100,13,004,02,#,3.85,#,0.171
1310100031,1999,1310100,13,004,02,#,4.61,#,0.266
1310100036,1999,1310100,13,004,02,#,3.28,#,0.21
1310100041,1999,1310100,13,004,02,#,5.3,#,0.273
1310100046,1999,1310100,13,004,02,#,5.18,#,0.284
1310100051,1999,1310100,13,004,02,#,3.25,#,0.2
1310100056,1999,1310100,13,004,02,#,4.87,#,0.267
1310110002,1999,1310110,13,004,51,#,7.15,#,0.516
1310110005,1999,1310110,13,004,51,#,3.79,#,0.209
1310110008,1999,1310110,13,004,51,#,3.07,#,0.179
1310110011,1999,1310110,13,004,51,#,4.06,#,0.168
1310110014,1999,1310110,13,004,51,#,4.23,#,0.192
1310110017,1999,1310110,13,004,51,#,4.81,#,0.229
1310110020,1999,1310110,13,004,51,#,5.43,#,0.217
1310110023,1999,1310110,13,004,51,#,7.12,#,0.276
1310110026,1999,1310110,13,004,51,#,10,#,0.415
1310110029,1999,1310110,13,004,51,#,8.83,#,0.43
1310110032,1999,1310110,13,004,51,#,10,#,0.455
1310110035,1999,1310110,13,004,51,#,12.4,#,0.727
1310140002,1999,1310140,13,005,01,#,5.22,#,0.538
1310140005,1999,1310140,13,005,01,#,3.91,#,0.534
1310140008,1999,1310140,13,005,01,#,3.49,#,0.316
1310140011,1999,1310140,13,005,01,#,4.69,#,0.226
1310140025,1999,1310140,13,005,01,#,3.88,#,0.312
1310140028,1999,1310140,13,005,01,#,4.16,#,0.531
1310140031,1999,1310140,13,005,01,#,5.72,#,0.405
1310140034,1999,1310140,13,005,01,#,6.11,#,0.602
1310140037,1999,1310140,13,005,01,#,6.74,#,0.671
1310140040,1999,1310140,13,005,01,#,5.19,#,0.432
1310140054,1999,1310140,13,005,01,#,7.37,#,0.797
1310140057,1999,1310140,13,005,01,#,7.68,#,0.893
1310160002,1999,1310160,13,005,52,#,7.43,#,0.569
1310160004,1999,1310160,13,005,52,#,4.63,#,0.288
1310160007,1999,1310160,13,005,52,#,5.26,#,0.37
1310160010,1999,1310160,13,005,52,#,4.28,#,0.348
1310160013,1999,1310160,13,005,52,#,3.61,#,0.352
1310160016,1999,1310160,13,005,52,#,3.9,#,0.397
1310160020,1999,1310160,13,005,52,#,7.78,#,0.542
1310160022,1999,1310160,13,005,52,#,5.11,#,0.25
1310160025,1999,1310160,13,005,52,#,7.19,#,0.38
1310160028,1999,1310160,13,005,52,#,7.58,#,0.36
1310160032,1999,1310160,13,005,52,#,11.1,#,0.456
1310160035,1999,1310160,13,005,52,#,11.5,#,0.567
1310180002,1999,1310180,13,006,01,#,8.1,#,0.376
1310180005,1999,1310180,13,006,01,#,6.96,#,0.33
1310180009,1999,1310180,13,006,01,#,7.93,#,0.394
1310180013,1999,1310180,13,006,01,#,4.12,#,0.182
1310180017,1999,1310180,13,006,01,#,4.69,#,0.286
1310180026,1999,1310180,13,006,01,#,6.91,#,0.259
