レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l)
1410010001,2004,1410010,14,001,03,#,7.7,#,10.1,#,3.3,#,5.9,#,10,#,33000,E,99999
1410010002,2004,1410010,14,001,03,#,7.9,#,7.8,#,3.6,E,99999,#,20,E,99999,E,99999
1410010003,2004,1410010,14,001,03,#,7.7,#,7.3,#,2.7,E,99999,#,10,E,99999,E,99999
1410010004,2004,1410010,14,001,03,#,7.9,#,6.9,#,3.2,E,99999,#,14,E,99999,E,99999
1410010005,2004,1410010,14,001,03,#,7.7,#,6.3,#,1.7,#,4,#,8,#,3100,E,99999
1410010006,2004,1410010,14,001,03,#,7.6,#,5.5,#,2.2,E,99999,#,10,E,99999,E,99999
1410010007,2004,1410010,14,001,03,#,7.7,#,5.6,#,2.6,E,99999,#,10,E,99999,E,99999
1410010008,2004,1410010,14,001,03,#,7.7,#,4.7,#,2,E,99999,#,7,E,99999,E,99999
1410010009,2004,1410010,14,001,03,#,7.6,#,6.6,#,2.5,#,4.5,#,8,#,3300,E,99999
1410010010,2004,1410010,14,001,03,#,8.3,#,12.8,#,3.7,E,99999,#,11,E,99999,E,99999
1410010011,2004,1410010,14,001,03,#,7.8,#,8.3,#,1.8,E,99999,#,7,E,99999,E,99999
1410010012,2004,1410010,14,001,03,#,7.7,#,7.2,#,1.8,E,99999,#,4,E,99999,E,99999
1410010013,2004,1410010,14,001,03,#,7.7,#,6.3,#,2.7,#,4.3,#,12,#,460,E,99999
1410010014,2004,1410010,14,001,03,#,7.6,#,7.9,#,3.9,E,99999,#,24,E,99999,E,99999
1410010015,2004,1410010,14,001,03,#,7.8,#,5.9,#,2.7,E,99999,#,8,E,99999,E,99999
1410010016,2004,1410010,14,001,03,#,7.6,#,5.8,#,2.7,E,99999,#,6,E,99999,E,99999
1410010017,2004,1410010,14,001,03,#,7.9,#,6.8,#,2.9,#,4.8,#,7,#,2300,<,    0.5
1410010018,2004,1410010,14,001,03,#,8.1,#,6,#,2.3,E,99999,#,32,E,99999,E,99999
1410010019,2004,1410010,14,001,03,#,8.1,#,5.7,#,2,E,99999,#,6,E,99999,E,99999
1410010020,2004,1410010,14,001,03,#,8,#,4.9,#,1.6,E,99999,#,5,E,99999,E,99999
1410010021,2004,1410010,14,001,03,#,7.6,#,4.9,#,1.2,#,4.2,#,3,#,1700,E,99999
1410010022,2004,1410010,14,001,03,#,7.5,#,5.1,#,1.5,E,99999,#,4,E,99999,E,99999
1410010023,2004,1410010,14,001,03,#,7.6,#,6.3,#,1.3,E,99999,#,3,E,99999,E,99999
1410010024,2004,1410010,14,001,03,#,7.6,#,5.2,#,1.5,E,99999,#,20,E,99999,E,99999
1410010025,2004,1410010,14,001,03,#,7.9,#,9.2,#,1.6,#,2.7,#,9,#,33000,E,99999
1410010026,2004,1410010,14,001,03,#,7.8,#,9.1,#,1,E,99999,#,5,E,99999,E,99999
1410010027,2004,1410010,14,001,03,#,8,#,9.3,#,1.2,E,99999,#,8,E,99999,E,99999
1410010028,2004,1410010,14,001,03,#,7.8,#,7.5,#,1,E,99999,#,6,E,99999,E,99999
1410010029,2004,1410010,14,001,03,#,7.6,#,9,#,1.9,#,3,#,7,#,22000,E,99999
1410010030,2004,1410010,14,001,03,#,7.5,#,9.2,#,1.5,E,99999,#,5,E,99999,E,99999
1410010031,2004,1410010,14,001,03,#,7.5,#,7.3,#,1.2,E,99999,#,5,E,99999,E,99999
1410010032,2004,1410010,14,001,03,#,7.6,#,8.4,#,1,E,99999,#,5,E,99999,E,99999
1410010033,2004,1410010,14,001,03,#,7.9,#,7.6,#,1.1,#,2.5,#,10,#,4900,E,99999
1410010034,2004,1410010,14,001,03,#,7.9,#,6.7,#,1,E,99999,#,10,E,99999,E,99999
1410010035,2004,1410010,14,001,03,#,7.9,#,7.5,#,0.8,E,99999,#,9,E,99999,E,99999
1410010036,2004,1410010,14,001,03,#,7.9,#,6.7,#,0.9,E,99999,#,9,E,99999,E,99999
1410010037,2004,1410010,14,001,03,#,7.7,#,8.1,#,1.6,#,4.3,#,10,#,490,E,99999
1410010038,2004,1410010,14,001,03,#,7.8,#,7.9,#,1.3,E,99999,#,11,E,99999,E,99999
1410010039,2004,1410010,14,001,03,#,7.8,#,8.4,#,1.5,E,99999,#,13,E,99999,E,99999
1410010040,2004,1410010,14,001,03,#,8,#,11.7,#,1.2,E,99999,#,27,E,99999,E,99999
1410010041,2004,1410010,14,001,03,#,8,#,8.9,#,1.7,#,4,#,14,#,79,<,    0.5
1410010042,2004,1410010,14,001,03,#,8,#,9.6,#,1.7,E,99999,#,11,E,99999,E,99999
