レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l)
1310010002,2000,1310010,13,001,01,#,7.3,#,10.1,#,1.6,#,2.9,#,7,E,99999,E,99999
1310010003,2000,1310010,13,001,01,#,7.3,#,10.1,#,1.4,#,2.8,#,8,E,99999,E,99999
1310010004,2000,1310010,13,001,01,#,7.3,#,10,#,1.5,#,2.8,#,11,E,99999,E,99999
1310010006,2000,1310010,13,001,01,#,7.2,#,8.6,#,1.1,#,3.3,#,25,E,99999,E,99999
1310010007,2000,1310010,13,001,01,#,7.3,#,8.8,#,1,#,2.6,#,11,E,99999,E,99999
1310010008,2000,1310010,13,001,01,#,7.2,#,8.9,#,0.8,#,3,#,24,E,99999,E,99999
1310010010,2000,1310010,13,001,01,#,7.5,#,7.8,#,1.9,#,3.6,#,13,E,99999,E,99999
1310010011,2000,1310010,13,001,01,#,7.6,#,8.6,#,2.8,#,3.6,#,11,E,99999,E,99999
1310010012,2000,1310010,13,001,01,#,7.6,#,8.6,#,2,#,3.8,#,9,E,99999,E,99999
1310010014,2000,1310010,13,001,01,#,8,#,8,#,1.5,#,4.1,#,15,E,99999,E,99999
1310010015,2000,1310010,13,001,01,#,7.9,#,8.6,#,1.7,#,3.4,#,14,E,99999,E,99999
1310010016,2000,1310010,13,001,01,#,8,#,8.4,#,1.5,#,3.4,#,14,E,99999,E,99999
1310010017,2000,1310010,13,001,01,#,7.9,#,8.2,#,1.4,#,3.1,#,16,E,99999,E,99999
1310010018,2000,1310010,13,001,01,#,7.8,#,7.6,#,1.2,#,3,#,13,E,99999,E,99999
1310010019,2000,1310010,13,001,01,#,7.7,#,7.2,#,1,#,3,#,12,E,99999,E,99999
1310010020,2000,1310010,13,001,01,#,7.7,#,7.2,#,1.8,#,6.4,#,63,E,99999,E,99999
1310010022,2000,1310010,13,001,01,#,8,#,8.3,#,1.9,#,3.2,#,8,E,99999,E,99999
1310010023,2000,1310010,13,001,01,#,8.2,#,9.6,#,2.1,#,3.5,#,13,E,99999,E,99999
1310010024,2000,1310010,13,001,01,#,8,#,9.2,#,2.1,#,3.3,#,16,E,99999,E,99999
1310010026,2000,1310010,13,001,01,#,7.7,#,8.3,#,1.9,#,3.1,#,14,E,99999,E,99999
1310010027,2000,1310010,13,001,01,#,7.7,#,8.2,#,2.1,#,3.2,#,13,E,99999,E,99999
1310010028,2000,1310010,13,001,01,#,7.7,#,8.5,#,2,#,4.6,#,13,E,99999,E,99999
1310010030,2000,1310010,13,001,01,#,7.5,#,8.9,#,0.7,#,2.4,#,5,E,99999,E,99999
1310010031,2000,1310010,13,001,01,#,7.5,#,9.3,#,1.1,#,1.8,#,5,E,99999,E,99999
1310010032,2000,1310010,13,001,01,#,7.5,#,9,#,1,#,2.7,#,9,E,99999,E,99999
1310010034,2000,1310010,13,001,01,#,7.6,#,9.1,#,0.5,#,2.3,#,10,E,99999,E,99999
1310010035,2000,1310010,13,001,01,#,7.6,#,9.5,#,0.8,#,2.4,#,6,E,99999,E,99999
1310010036,2000,1310010,13,001,01,#,7.5,#,9.3,#,0.8,#,2.3,#,14,E,99999,E,99999
1310010038,2000,1310010,13,001,01,#,7.6,#,10.8,#,2.2,#,2.8,#,7,E,99999,E,99999
1310010039,2000,1310010,13,001,01,#,7.6,#,10.7,#,1.5,#,2.5,#,5,E,99999,E,99999
1310010040,2000,1310010,13,001,01,#,7.5,#,11,#,1.1,#,2.3,#,5,E,99999,E,99999
1310010041,2000,1310010,13,001,01,#,7.6,#,11.6,#,1,#,2.3,#,5,E,99999,E,99999
1310010042,2000,1310010,13,001,01,#,7.6,#,11,#,1.3,#,2.4,#,5,E,99999,E,99999
1310010043,2000,1310010,13,001,01,#,7.5,#,11.2,#,1.7,#,2.4,#,6,E,99999,E,99999
1310010044,2000,1310010,13,001,01,#,7.5,#,10.7,#,1.7,#,2.3,#,5,E,99999,E,99999
1310010046,2000,1310010,13,001,01,#,7.5,#,11.6,#,2,#,3.1,#,8,E,99999,E,99999
1310010047,2000,1310010,13,001,01,#,7.4,#,11.4,#,1.7,#,2.8,#,5,E,99999,E,99999
1310010048,2000,1310010,13,001,01,#,7.5,#,11.5,#,2.4,#,2.8,#,5,E,99999,E,99999
1310010050,2000,1310010,13,001,01,#,7.5,#,12.3,#,2.9,#,3,#,4,E,99999,E,99999
1310010051,2000,1310010,13,001,01,#,7.5,#,12.2,#,3.8,#,3.3,#,4,E,99999,E,99999
1310010052,2000,1310010,13,001,01,#,7.5,#,12.2,#,4.1,#,3.3,#,4,E,99999,E,99999
1310010054,2000,1310010,13,001,01,#,7.4,#,10.8,#,2.1,#,3.1,#,9,E,99999,E,99999
1310010055,2000,1310010,13,001,01,#,7.4,#,10.3,#,2.1,#,3.1,#,7,E,99999,E,99999
1310010056,2000,1310010,13,001,01,#,7.4,#,10.1,#,2,#,3.2,#,10,E,99999,E,99999
1310020001,2000,1310020,13,001,51,#,7.3,#,9.5,#,2,#,3.6,#,10,#,7900,E,99999
1310020002,2000,1310020,13,001,51,#,7.3,#,9.2,#,1.1,#,4.7,#,49,#,3300,E,99999
1310020003,2000,1310020,13,001,51,#,7.4,#,8.5,#,5.6,#,5.2,#,12,#,4900,E,99999
1310020004,2000,1310020,13,001,51,#,8.7,#,12.3,#,6.2,#,6.4,#,11,#,790,E,99999
1310020005,2000,1310020,13,001,51,#,8.6,#,10.2,#,3.7,#,5.4,#,17,#,2800,E,99999
1310020006,2000,1310020,13,001,51,#,7,#,7,#,1.4,#,10,#,220,#,49000,E,99999
1310020007,2000,1310020,13,001,51,#,7.4,#,8.4,#,1,#,2.9,#,10,#,7900,E,99999
1310020008,2000,1310020,13,001,51,#,7.5,#,10.1,#,0.8,#,2.5,#,4,#,4900,E,99999
1310020009,2000,1310020,13,001,51,#,7.6,#,11.7,#,2.3,#,3.3,#,3,#,7900,E,99999
1310020010,2000,1310020,13,001,51,#,7.5,#,12.5,#,3,#,3.9,#,5,#,7900,E,99999
1310020011,2000,1310020,13,001,51,#,7.5,#,11.8,#,1.8,#,3.5,#,3,#,330,E,99999
1310020012,2000,1310020,13,001,51,#,7.4,#,10.6,#,2.5,#,3.4,#,6,#,13000,E,99999
1310030002,2000,1310030,13,002,01,#,7.4,#,10.3,#,1.9,#,3.1,#,10,E,99999,E,99999
1310030003,2000,1310030,13,002,01,#,7.3,#,10.3,#,1.9,#,3,#,11,E,99999,E,99999
1310030004,2000,1310030,13,002,01,#,7.3,#,10.5,#,1.8,#,2.9,#,9,E,99999,E,99999
1310030006,2000,1310030,13,002,01,#,7.2,#,8.3,#,1.3,#,3.4,#,25,E,99999,E,99999
1310030007,2000,1310030,13,002,01,#,7.2,#,8.5,#,1.1,#,3.1,#,17,E,99999,E,99999
1310030008,2000,1310030,13,002,01,#,7.3,#,8.5,#,1.6,#,3.1,#,26,E,99999,E,99999
1310030010,2000,1310030,13,002,01,#,7.5,#,9,#,2.2,#,3.9,#,11,E,99999,E,99999
1310030011,2000,1310030,13,002,01,#,7.7,#,9.6,#,2.7,#,4.8,#,13,E,99999,E,99999
1310030012,2000,1310030,13,002,01,#,7.5,#,9.1,#,2.5,#,4.4,#,9,E,99999,E,99999
1310030014,2000,1310030,13,002,01,#,7.7,#,7.2,#,1.3,#,3.7,#,19,E,99999,E,99999
1310030015,2000,1310030,13,002,01,#,7.6,#,7.3,#,1.5,#,3.9,#,22,E,99999,E,99999
1310030016,2000,1310030,13,002,01,#,7.5,#,6.9,#,1.7,#,3.6,#,14,E,99999,E,99999
1310030017,2000,1310030,13,002,01,#,7.6,#,7.2,#,1.6,#,3.4,#,14,E,99999,E,99999
1310030018,2000,1310030,13,002,01,#,7.6,#,7,#,1.6,#,3.7,#,20,E,99999,E,99999
1310030019,2000,1310030,13,002,01,#,7.6,#,7.1,#,1.3,#,3.5,#,19,E,99999,E,99999
1310030020,2000,1310030,13,002,01,#,7.7,#,7.4,#,2,#,5.4,#,53,E,99999,E,99999
1310030022,2000,1310030,13,002,01,#,7.8,#,8.8,#,1.5,#,3.3,#,9,E,99999,E,99999
1310030023,2000,1310030,13,002,01,#,7.9,#,9,#,2.2,#,4.1,#,17,E,99999,E,99999
1310030024,2000,1310030,13,002,01,#,8,#,8.9,#,2.5,#,3.1,#,12,E,99999,E,99999
1310030026,2000,1310030,13,002,01,#,7.7,#,7.1,#,1.5,#,3.3,#,9,E,99999,E,99999
1310030027,2000,1310030,13,002,01,#,7.6,#,6.7,#,1.9,#,4.1,#,19,E,99999,E,99999
1310030028,2000,1310030,13,002,01,#,7.5,#,6.2,#,1.5,#,4.5,#,11,E,99999,E,99999
1310030030,2000,1310030,13,002,01,#,7.4,#,8.4,#,1.5,#,2.3,#,10,E,99999,E,99999
1310030031,2000,1310030,13,002,01,#,7.4,#,8.3,#,1.4,#,1.9,#,8,E,99999,E,99999
1310030032,2000,1310030,13,002,01,#,7.4,#,8.7,#,1.5,#,1.9,#,11,E,99999,E,99999
1310030034,2000,1310030,13,002,01,#,7.5,#,9.2,#,0.9,#,2.2,#,9,E,99999,E,99999
1310030035,2000,1310030,13,002,01,#,7.4,#,9.1,#,0.5,#,2.3,#,8,E,99999,E,99999
1310030036,2000,1310030,13,002,01,#,7.5,#,8.9,#,1,#,2.6,#,15,E,99999,E,99999
1310030038,2000,1310030,13,002,01,#,7.6,#,9.8,#,1.7,#,3.2,#,6,E,99999,E,99999
1310030039,2000,1310030,13,002,01,#,7.5,#,9.3,#,1.6,#,3.2,#,6,E,99999,E,99999
1310030040,2000,1310030,13,002,01,#,7.5,#,10.5,#,1.7,#,2.9,#,6,E,99999,E,99999
1310030041,2000,1310030,13,002,01,#,7.5,#,10.5,#,2.3,#,2.9,#,4,E,99999,E,99999
1310030042,2000,1310030,13,002,01,#,7.5,#,9.9,#,2,#,2.8,#,4,E,99999,E,99999
1310030043,2000,1310030,13,002,01,#,7.5,#,9.8,#,1.8,#,2.7,#,4,E,99999,E,99999
