レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l)
1310010001,1987,1310010,13,001,01,#,7.7,#,9.3,#,4.9,#,5,#,15,#,2300,E,99999
1310010002,1987,1310010,13,001,01,#,7.7,#,10,#,4.5,#,5.5,#,15,E,99999,E,99999
1310010003,1987,1310010,13,001,01,#,7.7,#,9.9,#,5.3,#,4.8,#,15,E,99999,E,99999
1310010004,1987,1310010,13,001,01,#,7.2,#,9.4,#,4.2,#,5,#,12,#,79000,E,99999
1310010005,1987,1310010,13,001,01,#,7.3,#,10,#,4,#,4.9,#,13,E,99999,E,99999
1310010006,1987,1310010,13,001,01,#,7.2,#,9.9,#,4.6,#,5.4,#,13,E,99999,E,99999
1310010007,1987,1310010,13,001,01,#,7.3,#,8.8,#,3.6,#,3.9,#,20,#,7900,E,99999
1310010008,1987,1310010,13,001,01,#,7.4,#,9.3,#,4.3,#,4.8,#,20,E,99999,E,99999
1310010009,1987,1310010,13,001,01,#,7.4,#,8.6,#,4.7,#,4.9,#,17,E,99999,E,99999
1310010010,1987,1310010,13,001,01,#,7.2,#,7.9,#,2.5,#,6.4,#,37,#,7900,E,99999
1310010011,1987,1310010,13,001,01,#,7.2,#,8.5,#,2.4,#,7.1,#,10,E,99999,E,99999
1310010012,1987,1310010,13,001,01,#,7.2,#,7.7,#,2.8,#,5.6,#,23,E,99999,E,99999
1310010013,1987,1310010,13,001,01,#,7.2,#,7.7,#,2.4,#,4.8,#,14,E,99999,E,99999
1310010014,1987,1310010,13,001,01,#,7.2,#,7.1,#,1.8,#,5.1,#,14,E,99999,E,99999
1310010015,1987,1310010,13,001,01,#,7.2,#,6.9,#,3,#,5.9,#,25,E,99999,E,99999
1310010016,1987,1310010,13,001,01,#,7.2,#,7.2,#,3.3,#,5.4,#,14,E,99999,E,99999
1310010017,1987,1310010,13,001,01,#,7.3,#,8.5,#,3.7,#,6.1,#,12,#,33000,E,99999
1310010018,1987,1310010,13,001,01,#,7.6,#,9.9,#,3.9,#,7,#,10,E,99999,E,99999
1310010019,1987,1310010,13,001,01,#,7.8,#,8.4,#,4,#,6.3,#,13,E,99999,E,99999
1310010020,1987,1310010,13,001,01,#,7.5,#,8.2,#,2.5,#,5.5,#,16,#,33000,E,99999
1310010021,1987,1310010,13,001,01,#,7.8,#,9.3,#,2.6,#,6.3,#,16,E,99999,E,99999
1310010022,1987,1310010,13,001,01,#,7.7,#,8.6,#,2.8,#,5.5,#,14,E,99999,E,99999
1310010023,1987,1310010,13,001,01,#,7.3,#,8.4,#,2.2,#,4.3,#,12,#,79000,E,99999
1310010024,1987,1310010,13,001,01,#,7.3,#,8,#,2.2,#,4.9,#,14,E,99999,E,99999
1310010025,1987,1310010,13,001,01,#,7.4,#,7.9,#,2.3,#,5.9,#,40,E,99999,E,99999
1310010026,1987,1310010,13,001,01,#,7.3,#,8.8,#,1.9,#,5.1,#,11,#,49000,E,99999
1310010027,1987,1310010,13,001,01,#,7.3,#,8.3,#,2,#,5.7,#,17,E,99999,E,99999
1310010028,1987,1310010,13,001,01,#,7.3,#,8.5,#,3.5,#,6.3,#,24,E,99999,E,99999
1310010029,1987,1310010,13,001,01,#,7.3,#,9.7,#,2.9,#,4.2,#,9,#,33000,E,99999
1310010030,1987,1310010,13,001,01,#,7.3,#,9.8,#,2.5,#,4.7,#,7,E,99999,E,99999
1310010031,1987,1310010,13,001,01,#,7.3,#,9.4,#,3.2,#,5,#,8,E,99999,E,99999
1310010032,1987,1310010,13,001,01,#,7.3,#,9.7,#,2.3,#,4.6,#,8,E,99999,E,99999
1310010033,1987,1310010,13,001,01,#,7.3,#,9.8,#,2.6,#,4.7,#,7,E,99999,E,99999
1310010034,1987,1310010,13,001,01,#,7.4,#,9.7,#,2.8,#,5.5,#,8,E,99999,E,99999
1310010035,1987,1310010,13,001,01,#,7.3,#,9.8,#,2.5,#,4.6,#,6,E,99999,E,99999
1310010036,1987,1310010,13,001,01,#,7.2,#,9.3,#,3.7,#,4.4,#,8,#,79000,E,99999
1310010037,1987,1310010,13,001,01,#,7.3,#,9.8,#,3.7,#,4.6,#,6,E,99999,E,99999
1310010038,1987,1310010,13,001,01,#,7.3,#,9.8,#,3.8,#,4.2,#,9,E,99999,E,99999
1310010039,1987,1310010,13,001,01,#,7.4,#,8.2,#,4.2,#,5.8,#,7,#,49000,E,99999
1310010040,1987,1310010,13,001,01,#,7.5,#,8,#,4.3,#,6.2,#,6,E,99999,E,99999
1310010041,1987,1310010,13,001,01,#,7.5,#,8.4,#,4.7,#,6.2,#,7,E,99999,E,99999
1310010042,1987,1310010,13,001,01,#,7.3,#,9.5,#,4.5,#,5.9,#,8,#,11000,E,99999
1310010043,1987,1310010,13,001,01,#,7.3,#,9.1,#,4.5,#,6.4,#,7,E,99999,E,99999
1310010044,1987,1310010,13,001,01,#,7.3,#,9.4,#,4.8,#,6.9,#,7,E,99999,E,99999
1310020001,1987,1310020,13,001,51,#,7.3,#,10,#,2,#,3.7,#,9,#,33000,E,99999
1310020002,1987,1310020,13,001,51,#,7.4,#,10,#,3,#,5,#,12,#,33000,E,99999
1310020003,1987,1310020,13,001,51,#,7.7,#,8.1,#,5,#,5.7,#,16,#,49000,E,99999
1310020004,1987,1310020,13,001,51,#,7.3,#,6.3,#,2,#,4.7,#,18,#,170000,E,99999
1310020005,1987,1310020,13,001,51,#,7.4,#,8,#,3.9,#,6.3,#,12,#,100000,E,99999
1310020006,1987,1310020,13,001,51,#,7.5,#,7.8,#,2.7,#,5.2,#,14,#,22000,E,99999
1310020007,1987,1310020,13,001,51,#,7.8,#,9.2,#,2,#,4.4,#,9,#,13000,E,99999
1310020008,1987,1310020,13,001,51,#,7.5,#,9.6,#,1.2,#,3.2,#,8,#,490000,E,99999
1310020009,1987,1310020,13,001,51,#,7.5,#,11,#,2.4,#,4.2,#,4,#,140000,E,99999
1310020010,1987,1310020,13,001,51,#,7.4,#,10,#,2.1,#,4.3,#,5,#,33000,E,99999
1310020011,1987,1310020,13,001,51,#,7.3,#,8.8,#,3.6,#,6.7,#,6,#,100000,E,99999
1310020012,1987,1310020,13,001,51,#,7.3,#,9,#,4.4,#,6.8,#,6,#,17000,E,99999
1310030001,1987,1310030,13,002,01,#,7.7,#,11,#,7,#,7.7,#,18,#,17000,E,99999
1310030002,1987,1310030,13,002,01,#,8.1,#,11,#,7.9,#,8.5,#,19,E,99999,E,99999
1310030003,1987,1310030,13,002,01,#,7.7,#,10,#,7.3,#,8.8,#,16,E,99999,E,99999
1310030004,1987,1310030,13,002,01,#,7.6,#,10,#,6,#,6.8,#,13,#,33000,E,99999
1310030005,1987,1310030,13,002,01,#,8.3,#,11,#,7.5,#,9.1,#,14,E,99999,E,99999
1310030006,1987,1310030,13,002,01,#,7.7,#,9.1,#,6.9,#,8,#,13,E,99999,E,99999
1310030007,1987,1310030,13,002,01,#,7.5,#,8.4,#,5.3,#,6,#,17,#,33000,E,99999
1310030008,1987,1310030,13,002,01,#,7.7,#,9,#,5.6,#,5.8,#,15,E,99999,E,99999
1310030009,1987,1310030,13,002,01,#,7.8,#,9,#,6.4,#,5.5,#,14,E,99999,E,99999
1310030010,1987,1310030,13,002,01,#,7.1,#,7.3,#,2.3,#,5.5,#,15,#,28000,E,99999
1310030011,1987,1310030,13,002,01,#,7.2,#,7.4,#,3.6,#,6.6,#,16,E,99999,E,99999
1310030012,1987,1310030,13,002,01,#,7.2,#,7.6,#,3.5,#,6.2,#,15,E,99999,E,99999
1310030013,1987,1310030,13,002,01,#,7.1,#,6.5,#,2.7,#,6,#,11,E,99999,E,99999
1310030014,1987,1310030,13,002,01,#,7.3,#,6.5,#,1.7,#,6.7,#,9,E,99999,E,99999
1310030015,1987,1310030,13,002,01,#,7.2,#,6.5,#,3.4,#,7.6,#,20,E,99999,E,99999
1310030016,1987,1310030,13,002,01,#,7.2,#,6.5,#,3.2,#,6.4,#,7,E,99999,E,99999
1310030017,1987,1310030,13,002,01,#,7.1,#,4,#,2.8,#,7.1,#,6,#,23000,E,99999
1310030018,1987,1310030,13,002,01,#,7.3,#,5.5,#,3.8,#,7.2,#,6,E,99999,E,99999
1310030019,1987,1310030,13,002,01,#,7.2,#,3.6,#,3.5,#,6.7,#,6,E,99999,E,99999
1310030020,1987,1310030,13,002,01,#,7.5,#,8,#,3,#,5.5,#,15,#,130000,E,99999
1310030021,1987,1310030,13,002,01,#,7.6,#,8.8,#,3.5,#,6.5,#,13,E,99999,E,99999
1310030022,1987,1310030,13,002,01,#,7.6,#,8,#,3.6,#,6.6,#,13,E,99999,E,99999
1310030023,1987,1310030,13,002,01,#,7.4,#,8.4,#,2.3,#,3.9,#,11,#,49000,E,99999
1310030024,1987,1310030,13,002,01,#,7.4,#,8.7,#,2.5,#,4.5,#,11,E,99999,E,99999
1310030025,1987,1310030,13,002,01,#,7.3,#,8,#,3.8,#,6.4,#,28,E,99999,E,99999
1310030026,1987,1310030,13,002,01,#,7.3,#,8.7,#,2.5,#,4.6,#,9,#,240000,E,99999
1310030027,1987,1310030,13,002,01,#,7.3,#,8.1,#,2.3,#,5.3,#,8,E,99999,E,99999
1310030028,1987,1310030,13,002,01,#,7.2,#,7.3,#,4.2,#,7.1,#,17,E,99999,E,99999
1310030029,1987,1310030,13,002,01,#,7.2,#,8.8,#,3.5,#,5.3,#,5,#,49000,E,99999
1310030030,1987,1310030,13,002,01,#,7.2,#,8.7,#,3,#,5.5,#,6,E,99999,E,99999
