レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1410010001,1997,1410010,14,001,01,1997,0415,1055,2,01,7,03,99,999,999,15.3,16.6,99999,3.8,E,99999
1410010002,1997,1410010,14,001,01,1997,0415,1700,2,01,6,03,99,999,999,11.9,15.5,99999,3.2,E,99999
1410010003,1997,1410010,14,001,01,1997,0415,2255,2,01,7,03,99,999,999,11.6,14.7,99999,3.8,E,99999
1410010004,1997,1410010,14,001,01,1997,0416,0450,2,01,7,03,99,999,999,9.5,15.3,99999,3.7,E,99999
1410010005,1997,1410010,14,001,01,1997,0506,1100,2,01,3,03,99,999,999,25.1,21,99999,1.6,E,99999
1410010006,1997,1410010,14,001,01,1997,0506,1700,2,01,6,02,99,999,999,25.4,20.2,99999,3.4,E,99999
1410010007,1997,1410010,14,001,01,1997,0506,2300,2,01,4,02,99,999,999,22.2,21.2,99999,2.1,E,99999
1410010008,1997,1410010,14,001,01,1997,0507,0455,2,01,6,02,99,999,999,20.6,19.7,99999,3.4,E,99999
1410010009,1997,1410010,14,001,01,1997,0603,1100,2,01,5,02,99,999,999,27,22.5,99999,2.8,E,99999
1410010010,1997,1410010,14,001,01,1997,0603,1650,2,01,8,02,99,999,999,25.9,22.3,99999,4.1,E,99999
1410010011,1997,1410010,14,001,01,1997,0603,2250,2,01,6,03,99,999,999,22.2,22.4,99999,3.3,E,99999
1410010012,1997,1410010,14,001,01,1997,0604,0450,2,01,8,03,99,999,999,21.9,21.8,99999,4.1,E,99999
1410010013,1997,1410010,14,001,01,1997,0701,1055,2,01,5,02,99,999,999,29.1,24.8,99999,2.7,E,99999
1410010014,1997,1410010,14,001,01,1997,0701,1700,2,01,6,02,99,999,999,27.2,27.5,99999,3.3,E,99999
1410010015,1997,1410010,14,001,01,1997,0701,2250,2,01,6,02,99,999,999,23.9,25.9,99999,3.2,E,99999
1410010016,1997,1410010,14,001,01,1997,0702,0455,2,01,6,02,99,999,999,24.5,26,99999,3.2,E,99999
1410010017,1997,1410010,14,001,01,1997,0805,1100,2,01,4,03,99,999,999,29.3,28.1,99999,2.3,E,99999
1410010018,1997,1410010,14,001,01,1997,0805,1700,2,01,7,03,99,999,999,26,27,99999,3.6,E,99999
1410010019,1997,1410010,14,001,01,1997,0805,2255,2,01,5,03,99,999,999,24.5,27.5,99999,2.8,E,99999
1410010020,1997,1410010,14,001,01,1997,0806,0455,2,01,7,03,99,999,999,25.1,26,99999,3.7,E,99999
1410010021,1997,1410010,14,001,01,1997,0902,1055,2,01,4,02,99,999,999,30.2,28.5,99999,2.4,E,99999
1410010022,1997,1410010,14,001,01,1997,0902,1655,2,01,8,02,99,999,999,28.5,27.5,99999,4,E,99999
1410010023,1997,1410010,14,001,01,1997,0902,2300,2,01,5,02,99,999,999,27,28,99999,2.7,E,99999
1410010024,1997,1410010,14,001,01,1997,0903,0450,2,01,8,02,99,999,999,27.6,26.6,99999,4,E,99999
1410010025,1997,1410010,14,001,01,1997,1007,1100,2,01,9,02,99,999,999,22,21.6,99999,4.5,E,99999
1410010026,1997,1410010,14,001,01,1997,1007,1700,2,01,9,03,99,999,999,22.2,22,99999,4.5,E,99999
1410010027,1997,1410010,14,001,01,1997,1007,2255,2,01,8,02,99,999,999,21.5,21.4,99999,4.2,E,99999
1410010028,1997,1410010,14,001,01,1997,1008,0450,2,01,8,02,99,999,999,16.9,20.9,99999,4,E,99999
1410010029,1997,1410010,14,001,01,1997,1104,1050,2,01,4,02,99,999,999,19.7,18.5,99999,2.3,E,99999
1410010030,1997,1410010,14,001,01,1997,1104,1655,2,01,5,02,99,999,999,18.5,18.8,99999,2.8,E,99999
