レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
1410010001,1990,1410010,14,001,01,#,6,#,0.45
1410010005,1990,1410010,14,001,01,#,7.4,#,0.54
1410010009,1990,1410010,14,001,01,#,8.4,#,0.51
1410010013,1990,1410010,14,001,01,#,7.8,#,0.7
1410010017,1990,1410010,14,001,01,#,6.5,#,0.58
1410010021,1990,1410010,14,001,01,#,6.1,#,0.46
1410010025,1990,1410010,14,001,01,#,2.7,#,0.24
1410010029,1990,1410010,14,001,01,#,3.1,#,0.2
1410010033,1990,1410010,14,001,01,#,3.3,#,0.16
1410010037,1990,1410010,14,001,01,#,9.4,#,0.5
1410010041,1990,1410010,14,001,01,#,9.7,#,0.37
1410010045,1990,1410010,14,001,01,#,8.8,#,0.59
1410020001,1990,1410020,14,001,51,#,6.5,#,0.4
1410020005,1990,1410020,14,001,51,#,7.3,#,0.54
1410020009,1990,1410020,14,001,51,#,8.4,#,0.53
1410020013,1990,1410020,14,001,51,#,7.5,#,0.7
1410020017,1990,1410020,14,001,51,#,6.8,#,0.69
1410020021,1990,1410020,14,001,51,#,6.1,#,0.44
1410020025,1990,1410020,14,001,51,#,2.6,#,0.23
1410020029,1990,1410020,14,001,51,#,3.1,#,0.24
1410020033,1990,1410020,14,001,51,#,3.4,#,0.16
1410020037,1990,1410020,14,001,51,#,9.5,#,0.53
1410020041,1990,1410020,14,001,51,#,10,#,0.41
1410020045,1990,1410020,14,001,51,#,8.5,#,0.53
1410040001,1990,1410040,14,002,01,#,6.5,#,0.4
1410040005,1990,1410040,14,002,01,#,5.5,#,0.62
1410040009,1990,1410040,14,002,01,#,5.3,#,1
1410040013,1990,1410040,14,002,01,#,6.9,#,0.59
1410040017,1990,1410040,14,002,01,#,5.1,#,0.57
1410040025,1990,1410040,14,002,01,#,4.6,#,0.32
1410040029,1990,1410040,14,002,01,#,2.4,#,0.25
1410040033,1990,1410040,14,002,01,#,3.1,#,0.17
1410040037,1990,1410040,14,002,01,#,3.1,#,0.15
1410040041,1990,1410040,14,002,01,#,8.3,#,0.68
1410040045,1990,1410040,14,002,01,#,10,#,0.51
1410040053,1990,1410040,14,002,01,#,8.8,#,0.79
1410050001,1990,1410050,14,002,02,#,7.6,#,0.48
1410050005,1990,1410050,14,002,02,#,8.4,#,1.4
1410050009,1990,1410050,14,002,02,#,7.2,#,0.8
1410050013,1990,1410050,14,002,02,#,7,#,0.72
1410050017,1990,1410050,14,002,02,#,6.1,#,0.82
1410050021,1990,1410050,14,002,02,#,6.6,#,0.66
1410050025,1990,1410050,14,002,02,#,2.5,#,0.2
1410050029,1990,1410050,14,002,02,#,3.2,#,0.25
1410050033,1990,1410050,14,002,02,#,3.5,#,0.21
1410050037,1990,1410050,14,002,02,#,9,#,0.74
1410050041,1990,1410050,14,002,02,#,11,#,0.67
1410050045,1990,1410050,14,002,02,#,9.5,#,0.87
1410060001,1990,1410060,14,002,51,#,7,#,0.43
1410060005,1990,1410060,14,002,51,#,5.1,#,0.65
1410060009,1990,1410060,14,002,51,#,5.6,#,0.91
1410060013,1990,1410060,14,002,51,#,6.8,#,0.63
1410060017,1990,1410060,14,002,51,#,4.9,#,0.59
1410060021,1990,1410060,14,002,51,#,4.9,#,0.36
