レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
1210010001,2003,1210010,12,001,01,#,2,#,0.11
1210010004,2003,1210010,12,001,01,#,1.3,#,0.062
1210010008,2003,1210010,12,001,01,#,1.7,#,0.083
1210010010,2003,1210010,12,001,01,#,2,#,0.12
1210010017,2003,1210010,12,001,01,#,2.4,#,0.12
1210010020,2003,1210010,12,001,01,#,3,#,0.091
1210010023,2003,1210010,12,001,01,#,3.2,#,0.084
1210010026,2003,1210010,12,001,01,#,2.7,#,0.11
1210010029,2003,1210010,12,001,01,#,3.3,#,0.096
1210010036,2003,1210010,12,001,01,#,3.3,#,0.092
1210010039,2003,1210010,12,001,01,#,3.1,#,0.1
1210010042,2003,1210010,12,001,01,#,2.5,#,0.092
1210020001,2003,1210020,12,001,02,#,2.1,#,0.14
1210020003,2003,1210020,12,001,02,#,1.5,#,0.062
1210020005,2003,1210020,12,001,02,#,1.7,#,0.068
1210020007,2003,1210020,12,001,02,#,2.2,#,0.098
1210020009,2003,1210020,12,001,02,#,2.4,#,0.12
1210020011,2003,1210020,12,001,02,#,2.9,#,0.089
1210020013,2003,1210020,12,001,02,#,3,#,0.077
1210020015,2003,1210020,12,001,02,#,3,#,0.13
1210020017,2003,1210020,12,001,02,#,3.1,#,0.087
1210020019,2003,1210020,12,001,02,#,3.1,#,0.073
1210020021,2003,1210020,12,001,02,#,3.1,#,0.099
1210020023,2003,1210020,12,001,02,#,2.5,#,0.088
1210030001,2003,1210030,12,001,51,#,2,#,0.098
1210030003,2003,1210030,12,001,51,#,1.5,#,0.06
1210030005,2003,1210030,12,001,51,#,1.9,#,0.093
1210030007,2003,1210030,12,001,51,#,2,#,0.11
1210030009,2003,1210030,12,001,51,#,2.4,#,0.088
1210030011,2003,1210030,12,001,51,#,2.7,#,0.074
1210030013,2003,1210030,12,001,51,#,3,#,0.071
1210030015,2003,1210030,12,001,51,#,2.9,#,0.13
1210030017,2003,1210030,12,001,51,#,2.8,#,0.08
1210030019,2003,1210030,12,001,51,#,3,#,0.075
1210030021,2003,1210030,12,001,51,#,3.1,#,0.12
1210030023,2003,1210030,12,001,51,#,2.4,#,0.086
1210040001,2003,1210040,12,001,52,#,2,#,0.1
1210040004,2003,1210040,12,001,52,#,1.5,#,0.064
1210040007,2003,1210040,12,001,52,#,1.9,#,0.091
1210040010,2003,1210040,12,001,52,#,2,#,0.12
1210040017,2003,1210040,12,001,52,#,2.5,#,0.1
1210040020,2003,1210040,12,001,52,#,2.7,#,0.086
1210040023,2003,1210040,12,001,52,#,3,#,0.08
1210040026,2003,1210040,12,001,52,#,2.7,#,0.13
1210040029,2003,1210040,12,001,52,#,3,#,0.092
1210040036,2003,1210040,12,001,52,#,3.2,#,0.1
1210040039,2003,1210040,12,001,52,#,3.3,#,0.11
1210040042,2003,1210040,12,001,52,#,2.5,#,0.095
1210050001,2003,1210050,12,001,53,#,2.2,#,0.2
1210050004,2003,1210050,12,001,53,#,1.6,#,0.059
