レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
1310010001,2001,1310010,13,001,01,#,1.68,#,0.093
1310010005,2001,1310010,13,001,01,#,1.73,#,0.105
1310010009,2001,1310010,13,001,01,#,2.02,#,0.142
1310010013,2001,1310010,13,001,01,#,1.97,#,0.174
1310010021,2001,1310010,13,001,01,#,1.75,#,0.138
1310010025,2001,1310010,13,001,01,#,3.04,#,0.314
1310010029,2001,1310010,13,001,01,#,3.18,#,0.152
1310010033,2001,1310010,13,001,01,#,3.12,#,0.089
1310010037,2001,1310010,13,001,01,#,3.2,#,0.099
1310010045,2001,1310010,13,001,01,#,3.15,#,0.095
1310010049,2001,1310010,13,001,01,#,2.95,#,0.105
1310010053,2001,1310010,13,001,01,#,2.1,#,0.106
1310020001,2001,1310020,13,001,51,#,3.07,#,0.12
1310020002,2001,1310020,13,001,51,#,2.25,#,0.099
1310020003,2001,1310020,13,001,51,#,2.49,#,0.07
1310020004,2001,1310020,13,001,51,#,2.6,#,0.066
1310020005,2001,1310020,13,001,51,#,2.56,#,0.141
1310020006,2001,1310020,13,001,51,#,3.72,#,0.096
1310020007,2001,1310020,13,001,51,#,3.65,#,0.09
1310020008,2001,1310020,13,001,51,#,3.87,#,0.071
1310020009,2001,1310020,13,001,51,#,3.67,#,0.081
1310020010,2001,1310020,13,001,51,#,3.7,#,0.101
1310020011,2001,1310020,13,001,51,#,3.75,#,0.112
1310020012,2001,1310020,13,001,51,#,2.75,#,0.11
1310030001,2001,1310030,13,002,01,#,1.67,#,0.11
1310030005,2001,1310030,13,002,01,#,1.89,#,0.124
1310030009,2001,1310030,13,002,01,#,1.98,#,0.11
1310030013,2001,1310030,13,002,01,#,2.11,#,0.152
1310030021,2001,1310030,13,002,01,#,2.16,#,0.161
1310030025,2001,1310030,13,002,01,#,3.01,#,0.2
1310030029,2001,1310030,13,002,01,#,2.94,#,0.16
1310030033,2001,1310030,13,002,01,#,3.45,#,0.117
1310030037,2001,1310030,13,002,01,#,3.29,#,0.088
1310030045,2001,1310030,13,002,01,#,3.38,#,0.117
1310030049,2001,1310030,13,002,01,#,3.18,#,0.111
1310030053,2001,1310030,13,002,01,#,2.45,#,0.13
1310040001,2001,1310040,13,002,51,#,1.84,#,0.122
1310040004,2001,1310040,13,002,51,#,2.14,#,0.121
1310040007,2001,1310040,13,002,51,#,2.23,#,0.141
1310040010,2001,1310040,13,002,51,#,1.93,#,0.116
1310040013,2001,1310040,13,002,51,#,1.79,#,0.158
1310040016,2001,1310040,13,002,51,#,3.79,#,0.206
1310040019,2001,1310040,13,002,51,#,3.05,#,0.139
1310040022,2001,1310040,13,002,51,#,3.18,#,0.128
1310040025,2001,1310040,13,002,51,#,3.46,#,0.103
1310040028,2001,1310040,13,002,51,#,3.41,#,0.116
1310040031,2001,1310040,13,002,51,#,3.05,#,0.102
1310040034,2001,1310040,13,002,51,#,2.32,#,0.117
1310060001,2001,1310060,13,003,01,#,4.2,#,0.173
1310060004,2001,1310060,13,003,01,#,3.76,#,0.165
1310060007,2001,1310060,13,003,01,#,3.65,#,0.138
1310060010,2001,1310060,13,003,01,#,2.96,#,0.067
1310060013,2001,1310060,13,003,01,#,4.05,#,0.208
1310060016,2001,1310060,13,003,01,#,3.39,#,0.188
1310060019,2001,1310060,13,003,01,#,4.01,#,0.131
1310060022,2001,1310060,13,003,01,#,4.26,#,0.125
1310060025,2001,1310060,13,003,01,#,5.37,#,0.167
1310060028,2001,1310060,13,003,01,#,5.7,#,0.236
1310060031,2001,1310060,13,003,01,#,4.68,#,0.197
1310060034,2001,1310060,13,003,01,#,4.3,#,0.177
1310070001,2001,1310070,13,003,51,#,4.61,#,0.143
1310070002,2001,1310070,13,003,51,#,5.24,#,0.215
1310070003,2001,1310070,13,003,51,#,3.88,#,0.112
1310070004,2001,1310070,13,003,51,#,4.81,#,0.106
1310070005,2001,1310070,13,003,51,#,4.11,#,0.162
1310070006,2001,1310070,13,003,51,#,3.97,#,0.151
1310070007,2001,1310070,13,003,51,#,3.8,#,0.144
1310070008,2001,1310070,13,003,51,#,5.12,#,0.204
1310070009,2001,1310070,13,003,51,#,6,#,0.182
1310070010,2001,1310070,13,003,51,#,5.83,#,0.28
1310070011,2001,1310070,13,003,51,#,6.12,#,0.332
1310070012,2001,1310070,13,003,51,#,4.02,#,0.194
1310090002,2001,1310090,13,004,01,#,7.44,#,0.277
1310090006,2001,1310090,13,004,01,#,3.22,#,0.286
1310090010,2001,1310090,13,004,01,#,2.52,#,0.277
1310090014,2001,1310090,13,004,01,#,2.55,#,0.203
1310090022,2001,1310090,13,004,01,#,2.74,#,0.296
1310090026,2001,1310090,13,004,01,#,3.29,#,0.153
1310090030,2001,1310090,13,004,01,#,3.08,#,0.225
1310090034,2001,1310090,13,004,01,#,3.71,#,0.285
1310090038,2001,1310090,13,004,01,#,6.76,#,0.38
1310090042,2001,1310090,13,004,01,#,9.88,#,0.407
1310090050,2001,1310090,13,004,01,#,6.86,#,0.391
1310090054,2001,1310090,13,004,01,#,9.07,#,0.519
1310100001,2001,1310100,13,004,02,#,5.74,#,0.201
1310100004,2001,1310100,13,004,02,#,3.62,#,0.36
1310100007,2001,1310100,13,004,02,#,3.97,#,0.22
1310100010,2001,1310100,13,004,02,#,3.78,#,0.144
1310100013,2001,1310100,13,004,02,#,3.93,#,0.26
1310100016,2001,1310100,13,004,02,#,4.71,#,0.236
1310100019,2001,1310100,13,004,02,#,4.02,#,0.212
1310100022,2001,1310100,13,004,02,#,4.39,#,0.193
1310100025,2001,1310100,13,004,02,#,4.36,#,0.191
1310100028,2001,1310100,13,004,02,#,3.01,#,0.145
1310100031,2001,1310100,13,004,02,#,5.16,#,0.26
1310100034,2001,1310100,13,004,02,#,6.37,#,0.266
1310110002,2001,1310110,13,004,51,#,8.15,#,0.31
1310110005,2001,1310110,13,004,51,#,3.52,#,0.249
1310110008,2001,1310110,13,004,51,#,3.26,#,0.254
1310110011,2001,1310110,13,004,51,#,3.6,#,1.11
1310110025,2001,1310110,13,004,51,#,2.54,#,0.185
1310110028,2001,1310110,13,004,51,#,4.11,#,0.235
1310110031,2001,1310110,13,004,51,#,3.07,#,0.235
1310110034,2001,1310110,13,004,51,#,3.85,#,0.261
1310110037,2001,1310110,13,004,51,#,7.88,#,0.372
1310110040,2001,1310110,13,004,51,#,7.75,#,0.319
1310110043,2001,1310110,13,004,51,#,7.07,#,0.366
1310110046,2001,1310110,13,004,51,#,8.43,#,0.533
1310140002,2001,1310140,13,005,01,#,8.77,#,0.732
1310140005,2001,1310140,13,005,01,#,3.74,#,0.557
1310140008,2001,1310140,13,005,01,#,3.38,#,0.47
1310140011,2001,1310140,13,005,01,#,3.81,#,0.54
1310140025,2001,1310140,13,005,01,#,3.32,#,0.466
1310140028,2001,1310140,13,005,01,#,4.05,#,0.336
1310140031,2001,1310140,13,005,01,#,3.77,#,0.328
1310140034,2001,1310140,13,005,01,#,3.47,#,0.418
1310140037,2001,1310140,13,005,01,#,6.25,#,0.354
1310140040,2001,1310140,13,005,01,#,9.88,#,0.427
1310140054,2001,1310140,13,005,01,#,5.11,#,0.404
1310140057,2001,1310140,13,005,01,#,5.11,#,0.583
1310160002,2001,1310160,13,005,52,#,8.86,#,0.563
1310160004,2001,1310160,13,005,52,#,4.85,#,0.338
1310160007,2001,1310160,13,005,52,#,3.93,#,0.398
1310160010,2001,1310160,13,005,52,#,3.87,#,0.278
1310160013,2001,1310160,13,005,52,#,6.15,#,0.32
1310160016,2001,1310160,13,005,52,#,5,#,0.264
1310160019,2001,1310160,13,005,52,#,4.86,#,0.318
1310160022,2001,1310160,13,005,52,#,5.76,#,0.3
1310160026,2001,1310160,13,005,52,#,8.74,#,0.433
1310160029,2001,1310160,13,005,52,#,10.7,#,0.45
1310160032,2001,1310160,13,005,52,#,6.8,#,0.386
1310160034,2001,1310160,13,005,52,#,7.92,#,0.382
1310180001,2001,1310180,13,006,01,#,9.24,#,0.433
1310180005,2001,1310180,13,006,01,#,5.06,#,0.391
1310180009,2001,1310180,13,006,01,#,5.31,#,0.28
1310180013,2001,1310180,13,006,01,#,5.94,#,0.243
1310180017,2001,1310180,13,006,01,#,6.64,#,0.342
1310180026,2001,1310180,13,006,01,#,5.17,#,0.223
1310180030,2001,1310180,13,006,01,#,4.02,#,0.178
1310180034,2001,1310180,13,006,01,#,5.84,#,0.285
1310180038,2001,1310180,13,006,01,#,7.96,#,0.29
1310180042,2001,1310180,13,006,01,#,11.1,#,0.363
1310180046,2001,1310180,13,006,01,#,8.25,#,0.377
1310180055,2001,1310180,13,006,01,#,10.8,#,0.462
1310190001,2001,1310190,13,006,02,#,5.54,#,0.254
1310190005,2001,1310190,13,006,02,#,3.44,#,0.243
1310190009,2001,1310190,13,006,02,#,3.29,#,0.204
1310190013,2001,1310190,13,006,02,#,3.21,#,0.197
1310190017,2001,1310190,13,006,02,#,3.3,#,0.297
1310190026,2001,1310190,13,006,02,#,3.31,#,0.188
1310190030,2001,1310190,13,006,02,#,5.23,#,0.189
1310190034,2001,1310190,13,006,02,#,3.95,#,0.197
1310190038,2001,1310190,13,006,02,#,1.78,#,0.14
1310190042,2001,1310190,13,006,02,#,7.68,#,0.267
1310190046,2001,1310190,13,006,02,#,2.11,#,0.152
1310190055,2001,1310190,13,006,02,#,7.49,#,0.286
1310200001,2001,1310200,13,006,51,#,8.52,#,0.356
1310200004,2001,1310200,13,006,51,#,5.38,#,0.234
1310200007,2001,1310200,13,006,51,#,5.47,#,0.193
1310200010,2001,1310200,13,006,51,#,5.38,#,0.202
1310200013,2001,1310200,13,006,51,#,8.34,#,0.405
1310200016,2001,1310200,13,006,51,#,5.59,#,0.224
1310200019,2001,1310200,13,006,51,#,3.51,#,0.122
1310200022,2001,1310200,13,006,51,#,4.37,#,0.199
1310200025,2001,1310200,13,006,51,#,9.17,#,0.313
1310200028,2001,1310200,13,006,51,#,13.2,#,0.453
1310200031,2001,1310200,13,006,51,#,9.63,#,0.343
1310200034,2001,1310200,13,006,51,#,10.9,#,0.426
1310210001,2001,1310210,13,006,52,#,9.04,#,0.437
1310210004,2001,1310210,13,006,52,#,6.29,#,0.438
1310210007,2001,1310210,13,006,52,#,6.7,#,0.362
1310210010,2001,1310210,13,006,52,#,7.17,#,0.338
1310210013,2001,1310210,13,006,52,#,8.42,#,0.511
1310210016,2001,1310210,13,006,52,#,5.75,#,0.314
1310210019,2001,1310210,13,006,52,#,3.75,#,0.189
1310210022,2001,1310210,13,006,52,#,6.63,#,0.331
1310210025,2001,1310210,13,006,52,#,8.98,#,0.349
1310210028,2001,1310210,13,006,52,#,12.2,#,0.424
1310210031,2001,1310210,13,006,52,#,9.55,#,0.397
1310210034,2001,1310210,13,006,52,#,11.9,#,0.585
1310220001,2001,1310220,13,006,53,#,7.3,#,0.317
1310220004,2001,1310220,13,006,53,#,4.6,#,0.306
1310220007,2001,1310220,13,006,53,#,4.42,#,0.229
1310220010,2001,1310220,13,006,53,#,4.45,#,0.225
1310220013,2001,1310220,13,006,53,#,5.32,#,0.311
1310220016,2001,1310220,13,006,53,#,4.28,#,0.182
1310220019,2001,1310220,13,006,53,#,5.01,#,0.262
1310220022,2001,1310220,13,006,53,#,4.55,#,0.15
1310220025,2001,1310220,13,006,53,#,6.21,#,0.22
1310220028,2001,1310220,13,006,53,#,8.65,#,0.306
1310220031,2001,1310220,13,006,53,#,3.25,#,0.317
1310220034,2001,1310220,13,006,53,#,9.41,#,0.365
1310230001,2001,1310230,13,007,01,#,8.6,#,0.446
1310230004,2001,1310230,13,007,01,#,8.02,#,0.433
1310230007,2001,1310230,13,007,01,#,7.14,#,0.374
1310230010,2001,1310230,13,007,01,#,9.61,#,0.33
1310230013,2001,1310230,13,007,01,#,7.48,#,0.413
1310230016,2001,1310230,13,007,01,#,6.52,#,0.356
1310230019,2001,1310230,13,007,01,#,5.47,#,0.233
1310230022,2001,1310230,13,007,01,#,7.52,#,0.292
1310230025,2001,1310230,13,007,01,#,6.69,#,0.34
1310230028,2001,1310230,13,007,01,#,5.07,#,0.249
1310230031,2001,1310230,13,007,01,#,7.95,#,0.371
1310230034,2001,1310230,13,007,01,#,9.18,#,0.387
1310240001,2001,1310240,13,007,02,#,14.8,#,0.919
1310240004,2001,1310240,13,007,02,#,11,#,0.593
1310240007,2001,1310240,13,007,02,#,10.2,#,0.446
1310240010,2001,1310240,13,007,02,#,11.9,#,0.399
1310240013,2001,1310240,13,007,02,#,13.8,#,0.892
1310240016,2001,1310240,13,007,02,#,9.16,#,0.476
1310240019,2001,1310240,13,007,02,#,9.33,#,0.446
1310240022,2001,1310240,13,007,02,#,9.84,#,0.414
1310240025,2001,1310240,13,007,02,#,13,#,0.567
1310240028,2001,1310240,13,007,02,#,17.1,#,0.758
1310240031,2001,1310240,13,007,02,#,7.4,#,0.628
1310240034,2001,1310240,13,007,02,#,14.4,#,0.766
1310250001,2001,1310250,13,007,51,#,11.7,#,0.567
1310250004,2001,1310250,13,007,51,#,6.21,#,0.415
1310250007,2001,1310250,13,007,51,#,7.33,#,0.32
1310250010,2001,1310250,13,007,51,#,6.49,#,0.333
1310250013,2001,1310250,13,007,51,#,8.27,#,0.451
1310250016,2001,1310250,13,007,51,#,7.32,#,0.303
1310250019,2001,1310250,13,007,51,#,3.83,#,0.215
1310250022,2001,1310250,13,007,51,#,7.15,#,0.383
1310250025,2001,1310250,13,007,51,#,12,#,0.709
1310250028,2001,1310250,13,007,51,#,15.3,#,0.639
1310250031,2001,1310250,13,007,51,#,8.8,#,0.351
1310250034,2001,1310250,13,007,51,#,11.6,#,0.535
1310260001,2001,1310260,13,007,53,#,10.8,#,0.486
1310260004,2001,1310260,13,007,53,#,9.41,#,0.431
1310260007,2001,1310260,13,007,53,#,10.3,#,0.477
1310260010,2001,1310260,13,007,53,#,11.4,#,0.41
1310260013,2001,1310260,13,007,53,#,11.1,#,0.545
1310260016,2001,1310260,13,007,53,#,8.34,#,0.325
1310260019,2001,1310260,13,007,53,#,7.91,#,0.29
1310260022,2001,1310260,13,007,53,#,9.48,#,0.364
1310260025,2001,1310260,13,007,53,#,8.61,#,0.338
1310260028,2001,1310260,13,007,53,#,11.5,#,0.411
1310260031,2001,1310260,13,007,53,#,10.9,#,0.399
1310260034,2001,1310260,13,007,53,#,13.1,#,0.621
1310290001,2001,1310290,13,008,01,#,8.76,#,0.744
1310290004,2001,1310290,13,008,01,#,9.89,#,0.873
1310290007,2001,1310290,13,008,01,#,7.09,#,0.842
1310290010,2001,1310290,13,008,01,#,7.2,#,0.739
1310290013,2001,1310290,13,008,01,#,6.74,#,0.758
1310290016,2001,1310290,13,008,01,#,6.18,#,0.639
1310290019,2001,1310290,13,008,01,#,6.9,#,0.327
1310290022,2001,1310290,13,008,01,#,7.58,#,0.433
1310290025,2001,1310290,13,008,01,#,5.61,#,0.304
1310290028,2001,1310290,13,008,01,#,7.71,#,0.616
1310290031,2001,1310290,13,008,01,#,9.3,#,0.84
1310290034,2001,1310290,13,008,01,#,9.2,#,1.01
1310300001,2001,1310300,13,009,01,#,14.1,#,1.16
1310300004,2001,1310300,13,009,01,#,13.9,#,1.17
1310300007,2001,1310300,13,009,01,#,10.6,#,1.02
1310300010,2001,1310300,13,009,01,#,7.61,#,1.02
1310300013,2001,1310300,13,009,01,#,13.1,#,1.28
1310300016,2001,1310300,13,009,01,#,6.6,#,1.05
1310300019,2001,1310300,13,009,01,#,7.88,#,0.351
1310300022,2001,1310300,13,009,01,#,10.1,#,0.64
1310300025,2001,1310300,13,009,01,#,13.7,#,1.17
1310300028,2001,1310300,13,009,01,#,15,#,1.59
1310300031,2001,1310300,13,009,01,#,14.9,#,1.49
1310300034,2001,1310300,13,009,01,#,14.7,#,1.56
1310310001,2001,1310310,13,010,01,#,2.71,#,0.252
1310310003,2001,1310310,13,010,01,#,2.97,#,0.397
1310310005,2001,1310310,13,010,01,#,2.39,#,0.566
1310310007,2001,1310310,13,010,01,#,3.64,#,0.152
1310310009,2001,1310310,13,010,01,#,3.24,#,0.329
1310310011,2001,1310310,13,010,01,#,2.88,#,0.375
1310310013,2001,1310310,13,010,01,#,3.92,#,0.218
1310310015,2001,1310310,13,010,01,#,3.3,#,0.191
1310310017,2001,1310310,13,010,01,#,3.3,#,0.174
1310310019,2001,1310310,13,010,01,#,7.42,#,0.153
1310310021,2001,1310310,13,010,01,#,3.97,#,0.212
1310310023,2001,1310310,13,010,01,#,3.12,#,0.202
1310320001,2001,1310320,13,011,01,#,5.66,#,0.516
1310320004,2001,1310320,13,011,01,#,1.88,#,0.389
1310320007,2001,1310320,13,011,01,#,2.07,#,0.55
1310320010,2001,1310320,13,011,01,#,1.63,#,0.565
1310320013,2001,1310320,13,011,01,#,5.4,#,1.17
1310320016,2001,1310320,13,011,01,#,5.03,#,0.726
1310320019,2001,1310320,13,011,01,#,4.29,#,0.553
1310320022,2001,1310320,13,011,01,#,4.51,#,0.412
1310320025,2001,1310320,13,011,01,#,8.46,#,0.539
1310320028,2001,1310320,13,011,01,#,9.19,#,0.57
1310320031,2001,1310320,13,011,01,#,7.41,#,0.459
1310320034,2001,1310320,13,011,01,#,5.91,#,0.466
1310330001,2001,1310330,13,012,01,#,9.23,#,0.908
1310330004,2001,1310330,13,012,01,#,7.57,#,1.06
1310330007,2001,1310330,13,012,01,#,6.38,#,1.12
1310330010,2001,1310330,13,012,01,#,7.82,#,0.935
1310330013,2001,1310330,13,012,01,#,8.55,#,1.19
1310330016,2001,1310330,13,012,01,#,7.86,#,1.1
1310330019,2001,1310330,13,012,01,#,7.77,#,0.438
1310330022,2001,1310330,13,012,01,#,8.12,#,0.615
1310330025,2001,1310330,13,012,01,#,11.1,#,1.06
1310330028,2001,1310330,13,012,01,#,14.1,#,1.49
1310330031,2001,1310330,13,012,01,#,11.3,#,1.25
1310330034,2001,1310330,13,012,01,#,11,#,1.31
1310340001,2001,1310340,13,013,01,#,0.78,#,0.012
1310340004,2001,1310340,13,013,01,#,0.95,#,0.025
1310340007,2001,1310340,13,013,01,#,0.89,#,0.014
1310340010,2001,1310340,13,013,01,#,0.75,#,0.015
1310340013,2001,1310340,13,013,01,#,1.06,#,0.014
1310340016,2001,1310340,13,013,01,#,1.3,#,0.026
1310340019,2001,1310340,13,013,01,#,1.71,#,0.076
1310340022,2001,1310340,13,013,01,#,0.91,#,0.023
1310340025,2001,1310340,13,013,01,#,1.17,#,0.014
1310340028,2001,1310340,13,013,01,#,1.13,#,0.018
1310340031,2001,1310340,13,013,01,#,1.08,#,0.019
1310340034,2001,1310340,13,013,01,#,0.93,#,0.012
1310370001,2001,1310370,13,014,01,#,1.28,#,0.019
1310370005,2001,1310370,13,014,01,#,1.29,#,0.022
1310370009,2001,1310370,13,014,01,#,1.29,#,0.027
1310370013,2001,1310370,13,014,01,#,1.31,#,0.022
1310370017,2001,1310370,13,014,01,#,1.23,#,0.02
1310370025,2001,1310370,13,014,01,#,1.51,#,0.064
1310370029,2001,1310370,13,014,01,#,1.42,#,0.053
1310370033,2001,1310370,13,014,01,#,1.38,#,0.03
1310370037,2001,1310370,13,014,01,#,1.26,#,0.023
1310370041,2001,1310370,13,014,01,#,1.18,#,0.03
1310370045,2001,1310370,13,014,01,#,1.74,#,0.025
1310370053,2001,1310370,13,014,01,#,1.27,#,0.091
1310380001,2001,1310380,13,014,51,#,0.66,#,0.044
1310380004,2001,1310380,13,014,51,#,0.67,#,0.016
1310380007,2001,1310380,13,014,51,#,0.83,#,0.019
1310380010,2001,1310380,13,014,51,#,0.82,#,0.019
1310380013,2001,1310380,13,014,51,#,0.59,#,0.019
1310380016,2001,1310380,13,014,51,#,1.19,#,0.057
1310380019,2001,1310380,13,014,51,#,0.99,#,0.045
1310380022,2001,1310380,13,014,51,#,0.82,#,0.019
1310380025,2001,1310380,13,014,51,#,0.71,#,0.02
1310380028,2001,1310380,13,014,51,#,0.74,#,0.02
1310380031,2001,1310380,13,014,51,#,0.74,#,0.019
1310380034,2001,1310380,13,014,51,#,0.64,#,0.011
1310390001,2001,1310390,13,014,52,#,1.1,#,0.015
1310390002,2001,1310390,13,014,52,#,0.94,#,0.029
1310390003,2001,1310390,13,014,52,#,0.88,#,0.014
1310390004,2001,1310390,13,014,52,#,0.89,#,0.014
1310390005,2001,1310390,13,014,52,#,1.04,#,0.015
1310390006,2001,1310390,13,014,52,#,1.28,#,0.028
1310390007,2001,1310390,13,014,52,#,1.51,#,0.071
1310390008,2001,1310390,13,014,52,#,1.05,#,0.021
1310390009,2001,1310390,13,014,52,#,1.34,#,0.018
1310390010,2001,1310390,13,014,52,#,0.92,#,0.015
1310390011,2001,1310390,13,014,52,#,1.41,#,0.017
1310390012,2001,1310390,13,014,52,#,0.79,#,0.015
1310400001,2001,1310400,13,014,53,#,2,#,0.015
1310400002,2001,1310400,13,014,53,#,2.33,#,0.022
1310400003,2001,1310400,13,014,53,#,1.66,#,0.017
1310400004,2001,1310400,13,014,53,#,1.89,#,0.02
1310400005,2001,1310400,13,014,53,#,1.34,#,0.015
1310400006,2001,1310400,13,014,53,#,1.83,#,0.019
