レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
1210010001,2005,1210010,12,001,01,#,1.8,#,0.083
1210010004,2005,1210010,12,001,01,#,1.7,#,0.081
1210010007,2005,1210010,12,001,01,#,1.5,#,0.093
1210010010,2005,1210010,12,001,01,#,2.8,#,0.13
1210010017,2005,1210010,12,001,01,#,2.9,#,0.13
1210010020,2005,1210010,12,001,01,#,2.6,#,0.11
1210010023,2005,1210010,12,001,01,#,3.3,#,0.11
1210010026,2005,1210010,12,001,01,#,3.2,#,0.098
1210010029,2005,1210010,12,001,01,#,2.9,#,0.085
1210010036,2005,1210010,12,001,01,#,2.6,#,0.083
1210010039,2005,1210010,12,001,01,#,3,#,0.1
1210010042,2005,1210010,12,001,01,#,2.4,#,0.099
1210020001,2005,1210020,12,001,02,#,1.8,#,0.074
1210020003,2005,1210020,12,001,02,#,1.8,#,0.095
1210020005,2005,1210020,12,001,02,#,1.6,#,0.084
1210020007,2005,1210020,12,001,02,#,2.5,#,0.094
1210020009,2005,1210020,12,001,02,#,2.9,#,0.18
1210020011,2005,1210020,12,001,02,#,2.3,#,0.081
1210020013,2005,1210020,12,001,02,#,3.2,#,0.1
1210020015,2005,1210020,12,001,02,#,3.1,#,0.093
1210020017,2005,1210020,12,001,02,#,2.8,#,0.083
1210020019,2005,1210020,12,001,02,#,2.8,#,0.094
1210020021,2005,1210020,12,001,02,#,3.2,#,0.13
1210020023,2005,1210020,12,001,02,#,2.3,#,0.087
1210030001,2005,1210030,12,001,51,#,1.7,#,0.085
1210030003,2005,1210030,12,001,51,#,1.6,#,0.078
1210030005,2005,1210030,12,001,51,#,1.5,#,0.095
1210030007,2005,1210030,12,001,51,#,2.3,#,0.12
1210030009,2005,1210030,12,001,51,#,2.5,#,0.11
1210030011,2005,1210030,12,001,51,#,2.5,#,0.085
1210030013,2005,1210030,12,001,51,#,3.3,#,0.1
1210030015,2005,1210030,12,001,51,#,3.1,#,0.1
1210030017,2005,1210030,12,001,51,#,2.7,#,0.081
1210030019,2005,1210030,12,001,51,#,2.5,#,0.08
1210030021,2005,1210030,12,001,51,#,2.9,#,0.11
1210030023,2005,1210030,12,001,51,#,2.1,#,0.094
1210040001,2005,1210040,12,001,52,#,1.7,#,0.079
1210040004,2005,1210040,12,001,52,#,1.6,#,0.079
1210040007,2005,1210040,12,001,52,#,1.6,#,0.099
1210040010,2005,1210040,12,001,52,#,2.5,#,0.13
1210040017,2005,1210040,12,001,52,#,2.5,#,0.12
1210040020,2005,1210040,12,001,52,#,2.7,#,0.085
1210040023,2005,1210040,12,001,52,#,3.2,#,0.1
1210040026,2005,1210040,12,001,52,#,3.3,#,0.1
1210040029,2005,1210040,12,001,52,#,2.7,#,0.078
1210040036,2005,1210040,12,001,52,#,2.6,#,0.082
1210040039,2005,1210040,12,001,52,#,2.9,#,0.1
1210040042,2005,1210040,12,001,52,#,2.2,#,0.1
1210050001,2005,1210050,12,001,53,#,1.8,#,0.074
1210050004,2005,1210050,12,001,53,#,1.9,#,0.099
1210050007,2005,1210050,12,001,53,#,2,#,0.097
1210050010,2005,1210050,12,001,53,#,2.5,#,0.099
1210050017,2005,1210050,12,001,53,#,2.9,#,0.18
1210050020,2005,1210050,12,001,53,#,2.6,#,0.1
1210050023,2005,1210050,12,001,53,#,3.2,#,0.1
1210050026,2005,1210050,12,001,53,#,3.2,#,0.098
1210050029,2005,1210050,12,001,53,#,2.8,#,0.08
1210050036,2005,1210050,12,001,53,#,2.7,#,0.089
1210050039,2005,1210050,12,001,53,#,3.2,#,0.12
1210050042,2005,1210050,12,001,53,#,2.3,#,0.091
1210060001,2005,1210060,12,002,01,#,1.8,#,0.088
