レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l)
1210010001,1988,1210010,12,001,01,#,7.1,#,9.4,#,1.5,#,4.4,#,21,#,23000,E,99999
1210010002,1988,1210010,12,001,01,#,7.1,#,8,#,2,#,4.6,#,24,E,99999,E,99999
1210010003,1988,1210010,12,001,01,#,7.1,#,10,#,2.2,#,4.3,#,22,E,99999,E,99999
1210010004,1988,1210010,12,001,01,#,6.9,#,9.3,#,1.8,#,3.4,#,15,#,13000,E,99999
1210010005,1988,1210010,12,001,01,#,6.9,#,9.6,#,1.6,#,3.7,#,26,E,99999,E,99999
1210010006,1988,1210010,12,001,01,#,6.8,#,9.1,#,1.2,#,3.3,#,23,E,99999,E,99999
1210010007,1988,1210010,12,001,01,#,6.7,#,10,#,1.2,#,4.7,#,59,#,4900,E,99999
1210010008,1988,1210010,12,001,01,#,6.7,#,8.9,#,1,#,4.4,#,51,E,99999,E,99999
1210010009,1988,1210010,12,001,01,#,6.7,#,8.7,#,0.7,#,4.7,#,47,E,99999,E,99999
1210010010,1988,1210010,12,001,01,#,7.4,#,8,#,1,#,4.6,#,69,#,21000,E,99999
1210010011,1988,1210010,12,001,01,#,7.4,#,8,#,1.1,#,4.4,#,62,E,99999,E,99999
1210010012,1988,1210010,12,001,01,#,7.3,#,7.8,#,1.1,#,5.2,#,63,E,99999,E,99999
1210010013,1988,1210010,12,001,01,#,7.6,#,9.3,#,1.8,#,3.7,#,19,#,4900,E,99999
1210010014,1988,1210010,12,001,01,#,7.9,#,10,#,2,#,4.7,#,21,E,99999,E,99999
1210010015,1988,1210010,12,001,01,#,7.7,#,9.6,#,1.6,#,4.5,#,20,E,99999,E,99999
1210010016,1988,1210010,12,001,01,#,7.2,#,8.8,<,0.5,#,5.7,#,69,#,33000,E,99999
1210010017,1988,1210010,12,001,01,#,7.2,#,8,#,1.6,#,6.3,#,80,E,99999,E,99999
1210010018,1988,1210010,12,001,01,#,7.2,#,8,<,0.5,#,5.4,#,67,E,99999,E,99999
1210010019,1988,1210010,12,001,01,#,7.4,#,9.1,#,1.5,#,5.1,#,68,#,11000,E,99999
1210010020,1988,1210010,12,001,01,#,7.4,#,8.6,#,1.6,#,5.9,#,75,E,99999,E,99999
1210010021,1988,1210010,12,001,01,#,7.4,#,8.9,#,1.1,#,5.1,#,58,E,99999,E,99999
1210010022,1988,1210010,12,001,01,#,7.3,#,10,#,0.6,#,3.2,#,14,#,49000,E,99999
1210010023,1988,1210010,12,001,01,#,7.4,#,10,#,0.8,#,2.8,#,9,E,99999,E,99999
1210010024,1988,1210010,12,001,01,#,7.4,#,10,#,0.6,#,2.9,#,10,E,99999,E,99999
1210010025,1988,1210010,12,001,01,#,7.6,#,10,#,2,#,3.8,#,11,#,7900,E,99999
1210010026,1988,1210010,12,001,01,#,7.6,#,11,#,2.4,#,4.6,#,10,E,99999,E,99999
1210010027,1988,1210010,12,001,01,#,7.6,#,8,#,1,#,4.3,#,12,E,99999,E,99999
1210010028,1988,1210010,12,001,01,#,7.2,#,10,#,1.5,#,3.9,#,12,#,7900,E,99999
1210010029,1988,1210010,12,001,01,#,7.3,#,10,#,1.3,#,3.9,#,10,E,99999,E,99999
1210010030,1988,1210010,12,001,01,#,7.3,#,11,#,1.7,#,4.2,#,17,E,99999,E,99999
1210010031,1988,1210010,12,001,01,#,7.3,#,9.1,#,3.4,#,3.4,#,10,#,2700,E,99999
1210010032,1988,1210010,12,001,01,#,7.2,#,8.4,#,1.9,#,3.6,#,9,E,99999,E,99999
1210010033,1988,1210010,12,001,01,#,7.2,#,9.6,#,1.2,#,3.9,#,13,E,99999,E,99999
1210010034,1988,1210010,12,001,01,#,7.2,#,9.1,#,1.7,#,3.9,#,27,#,17000,E,99999
1210010035,1988,1210010,12,001,01,#,7.2,#,8.5,#,3.1,#,3.7,#,25,E,99999,E,99999
1210010036,1988,1210010,12,001,01,#,7.2,#,10,#,0.5,#,3.5,#,18,E,99999,E,99999
1210020001,1988,1210020,12,001,02,#,7,#,7.8,#,2.3,#,4.3,#,14,#,23000,E,99999
1210020002,1988,1210020,12,001,02,#,7,#,9.8,#,3.3,#,4.9,#,12,E,99999,E,99999
1210020003,1988,1210020,12,001,02,#,7,#,8.9,#,2.7,#,4.6,#,12,E,99999,E,99999
1210020004,1988,1210020,12,001,02,#,6.9,#,9,#,0.5,#,3.9,#,14,#,4900,E,99999
1210020005,1988,1210020,12,001,02,#,7,#,8.8,#,0.9,#,4.1,#,14,E,99999,E,99999
1210020006,1988,1210020,12,001,02,#,7,#,8.6,#,1.9,#,3.7,#,6,E,99999,E,99999
1210020007,1988,1210020,12,001,02,#,6.8,#,7.9,#,1.2,#,3.2,#,19,#,17000,E,99999
1210020008,1988,1210020,12,001,02,#,6.7,#,8.4,#,1.9,#,6.2,#,57,E,99999,E,99999
1210020009,1988,1210020,12,001,02,#,6.8,#,8.1,#,1.8,#,4.3,#,24,E,99999,E,99999
1210020010,1988,1210020,12,001,02,#,7.5,#,8.8,#,0.6,#,4.9,#,31,#,49000,E,99999
1210020011,1988,1210020,12,001,02,#,7.4,#,8.6,#,1.8,#,5,#,80,E,99999,E,99999
1210020012,1988,1210020,12,001,02,#,7.5,#,8.8,#,1.7,#,3.4,#,59,E,99999,E,99999
1210020013,1988,1210020,12,001,02,#,7.8,#,10,#,2.9,#,4.9,#,8,#,11000,E,99999
1210020014,1988,1210020,12,001,02,#,8.4,#,11,#,4.1,#,5.8,#,12,E,99999,E,99999
1210020015,1988,1210020,12,001,02,#,8,#,9.9,#,2,#,5,#,12,E,99999,E,99999
1210020016,1988,1210020,12,001,02,#,7.4,#,8,<,0.5,#,5.6,#,73,#,49000,E,99999
1210020017,1988,1210020,12,001,02,#,7.4,#,7.8,#,0.5,#,7.1,#,96,E,99999,E,99999
1210020018,1988,1210020,12,001,02,#,7.3,#,8.2,#,1.1,#,6.2,#,66,E,99999,E,99999
1210020019,1988,1210020,12,001,02,#,7.4,#,8.7,#,0.8,#,7.2,#,60,#,22000,E,99999
1210020020,1988,1210020,12,001,02,#,7.4,#,8.4,#,2.1,#,5.1,#,60,E,99999,E,99999
1210020021,1988,1210020,12,001,02,#,7.4,#,8.4,#,2.2,#,6.6,#,89,E,99999,E,99999
1210020022,1988,1210020,12,001,02,#,7.4,#,9.2,<,0.5,#,3.6,#,6,#,49000,E,99999
1210020023,1988,1210020,12,001,02,#,7.5,#,10,#,0.8,#,3.8,#,7,E,99999,E,99999
1210020024,1988,1210020,12,001,02,#,7.4,#,9.8,#,1.3,#,3.2,#,8,E,99999,E,99999
1210020025,1988,1210020,12,001,02,#,7.6,#,7.6,#,1.5,#,5,#,7,#,1300,E,99999
1210020026,1988,1210020,12,001,02,#,7.6,#,8.6,#,1.1,#,5.5,#,8,E,99999,E,99999
1210020027,1988,1210020,12,001,02,#,7.6,#,7.7,#,1.6,#,5.4,#,9,E,99999,E,99999
1210020028,1988,1210020,12,001,02,#,7.2,#,10,#,3.1,#,5,#,6,#,22000,E,99999
1210020029,1988,1210020,12,001,02,#,7.3,#,10,#,2.4,#,5.2,#,4,E,99999,E,99999
1210020030,1988,1210020,12,001,02,#,7.2,#,10,#,2.7,#,5.5,#,7,E,99999,E,99999
1210020031,1988,1210020,12,001,02,#,7.2,#,9.4,#,2.7,#,4.8,#,8,#,11000,E,99999
1210020032,1988,1210020,12,001,02,#,7.3,#,9.1,#,2.2,#,3.9,#,6,E,99999,E,99999
1210020033,1988,1210020,12,001,02,#,7.2,#,8.7,#,3.4,#,5.3,#,8,E,99999,E,99999
1210020034,1988,1210020,12,001,02,#,7.2,#,8.2,#,1.5,#,4.4,#,16,#,24000,E,99999
1210020035,1988,1210020,12,001,02,#,7.2,#,8.2,#,1,#,4.3,#,30,E,99999,E,99999
1210020036,1988,1210020,12,001,02,#,7.2,#,9.9,#,2.5,#,7,#,13,E,99999,E,99999
1210030001,1988,1210030,12,001,51,#,6.9,#,10,#,1.9,#,3.1,#,13,#,1300,E,99999
1210030002,1988,1210030,12,001,51,#,7,#,10,#,1.6,#,3.3,#,16,E,99999,E,99999
1210030003,1988,1210030,12,001,51,#,6.9,#,8.8,#,1.1,#,2.9,#,20,#,2800,E,99999
1210030004,1988,1210030,12,001,51,#,6.9,#,9.8,#,0.9,#,2.9,#,21,E,99999,E,99999
1210030005,1988,1210030,12,001,51,#,7.5,#,9.1,#,1.4,#,3.3,#,27,#,1300,E,99999
1210030006,1988,1210030,12,001,51,#,7.1,#,9.4,#,1.3,#,4.1,#,42,E,99999,E,99999
1210030007,1988,1210030,12,001,51,#,7.3,#,8.8,#,0.7,#,4.1,#,29,#,17000,E,99999
1210030008,1988,1210030,12,001,51,#,7.4,#,9.9,#,0.7,#,4,#,30,E,99999,E,99999
1210030009,1988,1210030,12,001,51,#,7.2,#,8.9,#,0.8,#,3.3,#,14,#,2200,E,99999
1210030010,1988,1210030,12,001,51,#,7.6,#,9.6,#,2.2,#,3.2,#,14,E,99999,E,99999
1210030011,1988,1210030,12,001,51,#,7,#,8.6,<,0.5,#,4.5,#,46,#,79000,E,99999
1210030012,1988,1210030,12,001,51,#,7.2,#,8.8,#,0.9,#,4.8,#,59,E,99999,E,99999
1210030013,1988,1210030,12,001,51,#,7.4,#,8.7,<,0.5,#,1.9,#,58,#,33000,E,99999
1210030014,1988,1210030,12,001,51,#,7.4,#,9.9,#,0.5,#,4.2,#,48,E,99999,E,99999
1210030015,1988,1210030,12,001,51,#,7,#,10,<,0.5,#,2.5,#,7,#,13000,E,99999
1210030016,1988,1210030,12,001,51,#,7.2,#,11,#,0.5,#,2.6,#,7,E,99999,E,99999
1210030017,1988,1210030,12,001,51,#,7.4,#,11,<,0.5,#,3.8,#,29,#,24000,E,99999
1210030018,1988,1210030,12,001,51,#,7.5,#,9,#,1.4,#,4,#,9,E,99999,E,99999
1210030019,1988,1210030,12,001,51,#,7,#,10,#,0.8,#,3.7,#,10,#,24000,E,99999
1210030020,1988,1210030,12,001,51,#,7.1,#,10,#,1.2,#,3.2,#,13,E,99999,E,99999
1210030021,1988,1210030,12,001,51,#,7.2,#,11,#,2.2,#,3.7,#,7,#,2200,E,99999
1210030022,1988,1210030,12,001,51,#,7.3,#,10,#,1.2,#,3.3,#,9,E,99999,E,99999
1210030023,1988,1210030,12,001,51,#,7.1,#,10,<,0.5,#,3.7,#,12,#,4900,E,99999
1210030024,1988,1210030,12,001,51,#,7.2,#,10,#,0.7,#,3.5,#,11,E,99999,E,99999
1210040001,1988,1210040,12,001,52,#,7.2,#,9.5,#,2,#,3.8,#,21,#,2300,E,99999
1210040002,1988,1210040,12,001,52,#,7.1,#,10,#,2.1,#,3.5,#,20,E,99999,E,99999
1210040003,1988,1210040,12,001,52,#,6.9,#,8,#,0.5,#,4.1,#,12,#,3300,E,99999
1210040004,1988,1210040,12,001,52,#,6.9,#,9.4,#,0.8,#,3.4,#,24,E,99999,E,99999
1210040005,1988,1210040,12,001,52,#,6.8,#,9.5,#,0.6,#,4.2,#,53,#,1300,E,99999
1210040006,1988,1210040,12,001,52,#,6.8,#,9.2,#,1.1,#,3.7,#,43,E,99999,E,99999
1210040007,1988,1210040,12,001,52,#,7.4,#,8,#,0.6,#,4.7,#,46,#,13000,E,99999
1210040008,1988,1210040,12,001,52,#,7.4,#,8.7,<,0.5,#,4.8,#,46,E,99999,E,99999
1210040009,1988,1210040,12,001,52,#,7.6,#,8.2,#,0.5,#,3.5,#,19,#,3300,E,99999
1210040010,1988,1210040,12,001,52,#,7.8,#,9.7,#,1.5,#,4.5,#,21,E,99999,E,99999
1210040011,1988,1210040,12,001,52,#,7.2,#,8.3,<,0.5,#,5,#,58,#,130000,E,99999
1210040012,1988,1210040,12,001,52,#,7.2,#,9.3,<,0.5,#,5,#,64,E,99999,E,99999
1210040013,1988,1210040,12,001,52,#,7.4,#,8.3,#,1.1,#,5.9,#,67,#,49000,E,99999
1210040014,1988,1210040,12,001,52,#,7.4,#,8.8,#,1.3,#,5.1,#,66,E,99999,E,99999
1210040015,1988,1210040,12,001,52,#,7.2,#,10,#,0.6,#,3,#,12,#,7900,E,99999
1210040016,1988,1210040,12,001,52,#,7.3,#,10,<,0.5,#,2.7,#,10,E,99999,E,99999
