レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1310010001,1996,1310010,13,001,01,1996,0416,0940,2,01,8,10,99,011,180,12,10.2,99999,4.25,E,99999
1310010002,1996,1310010,13,001,01,1996,0416,1500,2,01,8,10,99,011,180,11.7,11.4,99999,4.25,E,99999
1310010003,1996,1310010,13,001,01,1996,0416,2120,2,01,8,04,99,011,180,9.8,10.6,99999,4.15,E,99999
1310010004,1996,1310010,13,001,01,1996,0507,0955,2,01,8,04,99,011,140,16.7,14,99999,4.05,E,99999
1310010005,1996,1310010,13,001,01,1996,0507,1505,2,01,6,04,99,011,140,15.9,14.5,99999,3.45,E,99999
1310010006,1996,1310010,13,001,01,1996,0507,2120,2,01,8,04,99,011,180,11,13.3,99999,4.15,E,99999
1310010007,1996,1310010,13,001,01,1996,0604,0950,2,01,8,04,99,011,180,26.7,20.3,99999,4.25,E,99999
1310010008,1996,1310010,13,001,01,1996,0604,1500,2,01,8,02,99,011,180,26.1,21.1,99999,4.25,E,99999
1310010009,1996,1310010,13,001,01,1996,0604,2105,2,01,8,04,99,011,180,20.5,21.3,99999,4.35,E,99999
1310010010,1996,1310010,13,001,01,1996,0702,1000,2,01,8,02,99,011,180,31.5,23.3,99999,4.25,E,99999
1310010011,1996,1310010,13,001,01,1996,0702,1400,2,01,8,02,99,011,180,30.7,24.8,99999,4.3,E,99999
1310010012,1996,1310010,13,001,01,1996,0702,1800,2,01,8,02,99,011,180,26.8,23.7,99999,4.35,E,99999
1310010013,1996,1310010,13,001,01,1996,0702,2200,2,01,8,02,99,011,180,23.7,22.9,99999,4.25,E,99999
1310010014,1996,1310010,13,001,01,1996,0703,0200,2,01,8,02,99,011,180,21.1,23,99999,4.15,E,99999
1310010015,1996,1310010,13,001,01,1996,0703,0600,2,01,8,02,99,011,180,21,23,99999,4.25,E,99999
1310010016,1996,1310010,13,001,01,1996,0703,1000,2,01,8,02,99,011,180,29.4,23.8,99999,4.2,E,99999
1310010017,1996,1310010,13,001,01,1996,0806,0945,2,01,8,04,99,011,180,25,26.9,99999,4.2,E,99999
1310010018,1996,1310010,13,001,01,1996,0806,1420,2,01,8,02,99,011,180,27.8,27.1,99999,4.2,E,99999
1310010019,1996,1310010,13,001,01,1996,0806,2115,2,01,8,04,99,011,180,21.8,26.2,99999,4.25,E,99999
1310010020,1996,1310010,13,001,01,1996,0903,1005,2,01,8,02,99,011,180,29,26,99999,4.3,E,99999
1310010021,1996,1310010,13,001,01,1996,0903,1505,2,01,8,02,99,011,180,29.8,27.1,99999,4.2,E,99999
1310010022,1996,1310010,13,001,01,1996,0903,2115,2,01,8,02,99,011,180,21.4,26.8,99999,4.25,E,99999
1310010023,1996,1310010,13,001,01,1996,1008,1015,2,01,8,10,99,011,180,14.2,19.1,99999,4.45,E,99999
1310010024,1996,1310010,13,001,01,1996,1008,1500,2,01,8,10,99,011,180,15.5,18.5,99999,4.4,E,99999
1310010025,1996,1310010,13,001,01,1996,1008,2125,2,01,8,10,99,011,180,14.3,18.3,99999,4.3,E,99999
1310010026,1996,1310010,13,001,01,1996,1105,1005,2,01,8,09,99,011,060,15.2,15.6,99999,4.45,E,99999
1310010027,1996,1310010,13,001,01,1996,1105,1500,2,01,9,04,99,011,060,16,16,99999,4.5,E,99999
1310010028,1996,1310010,13,001,01,1996,1105,2135,2,01,8,10,99,011,060,15,15.6,99999,4.45,E,99999
1310010029,1996,1310010,13,001,01,1996,1203,1000,2,01,8,02,99,011,180,10,5.5,99999,4.45,E,99999
1310010030,1996,1310010,13,001,01,1996,1203,1400,2,01,9,02,99,011,180,13.2,5.8,99999,4.5,E,99999
