レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
1210010001,1990,1210010,12,001,01,#,3.8,#,0.36
1210010004,1990,1210010,12,001,01,#,1.7,#,0.16
1210010007,1990,1210010,12,001,01,#,2.1,#,0.14
1210010010,1990,1210010,12,001,01,#,1.8,#,0.11
1210010013,1990,1210010,12,001,01,#,1.6,#,0.18
1210010016,1990,1210010,12,001,01,#,1.9,#,0.13
1210010019,1990,1210010,12,001,01,#,3.3,#,0.098
1210010022,1990,1210010,12,001,01,#,3.4,#,0.26
1210010025,1990,1210010,12,001,01,#,3.6,#,0.13
1210010028,1990,1210010,12,001,01,#,3.7,#,0.09
1210010031,1990,1210010,12,001,01,#,3.3,#,0.13
1210010034,1990,1210010,12,001,01,#,3,#,0.12
1210020001,1990,1210020,12,001,02,#,3.5,#,0.34
1210020004,1990,1210020,12,001,02,#,2.2,#,0.19
1210020007,1990,1210020,12,001,02,#,2.2,#,0.18
1210020010,1990,1210020,12,001,02,#,2.3,#,0.17
1210020013,1990,1210020,12,001,02,#,2.3,#,0.28
1210020016,1990,1210020,12,001,02,#,2.1,#,0.16
1210020019,1990,1210020,12,001,02,#,3.4,#,0.1
1210020022,1990,1210020,12,001,02,#,3.5,#,0.3
1210020025,1990,1210020,12,001,02,#,3.9,#,0.12
1210020028,1990,1210020,12,001,02,#,4,#,0.12
1210020031,1990,1210020,12,001,02,#,3.9,#,0.17
1210020034,1990,1210020,12,001,02,#,3.8,#,0.16
1210030001,1990,1210030,12,001,51,#,3,#,0.23
1210030003,1990,1210030,12,001,51,#,1.5,#,0.1
1210030005,1990,1210030,12,001,51,#,1.9,#,0.11
1210030007,1990,1210030,12,001,51,#,1.5,#,0.13
1210030009,1990,1210030,12,001,51,#,1.5,#,0.13
1210030011,1990,1210030,12,001,51,#,1.8,#,0.084
1210030013,1990,1210030,12,001,51,#,3.2,#,0.076
1210030015,1990,1210030,12,001,51,#,3.4,#,0.13
1210030017,1990,1210030,12,001,51,#,3.6,#,0.13
1210030019,1990,1210030,12,001,51,#,3.6,#,0.074
