レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1410010001,1985,1410010,14,001,01,1985,0417,1005,2,01,99999,02,99,999,999,22,15.2,99999,6.6,E,99999
1410010002,1985,1410010,14,001,01,1985,0417,1600,2,01,99999,02,99,999,999,19,15.5,99999,7.5,E,99999
1410010003,1985,1410010,14,001,01,1985,0417,2150,2,01,99999,04,99,999,999,13,14.7,99999,6.5,E,99999
1410010004,1985,1410010,14,001,01,1985,0418,0350,2,01,99999,10,99,999,999,11,14.2,99999,6.8,E,99999
1410010005,1985,1410010,14,001,01,1985,0508,1030,2,01,99999,02,99,999,999,21.2,19.3,99999,7.2,E,99999
1410010006,1985,1410010,14,001,01,1985,0508,1650,2,01,99999,02,99,999,999,20,19.9,99999,7.7,E,99999
1410010007,1985,1410010,14,001,01,1985,0508,2210,2,01,99999,02,99,999,999,16,18.5,99999,8.4,E,99999
1410010008,1985,1410010,14,001,01,1985,0509,0430,2,01,99999,02,99,999,999,14.7,17,99999,8.2,E,99999
1410010009,1985,1410010,14,001,01,1985,0604,0930,2,01,99999,04,99,999,999,27.2,22.5,99999,6.2,E,99999
1410010010,1985,1410010,14,001,01,1985,0604,1530,2,01,99999,02,99,999,999,28,21.4,99999,6.2,E,99999
1410010011,1985,1410010,14,001,01,1985,0604,2130,2,01,99999,04,99,999,999,22.5,22,99999,6.9,E,99999
1410010012,1985,1410010,14,001,01,1985,0605,0330,2,01,99999,04,99,999,999,19,21,99999,7.9,E,99999
1410010013,1985,1410010,14,001,01,1985,0709,0950,2,01,99999,02,99,999,999,32,21.5,99999,8.2,E,99999
1410010014,1985,1410010,14,001,01,1985,0709,1550,2,01,99999,02,99,999,999,28,22,99999,7.8,E,99999
1410010015,1985,1410010,14,001,01,1985,0709,2150,2,01,99999,02,99,999,999,22.8,21.8,99999,8.6,E,99999
1410010016,1985,1410010,14,001,01,1985,0710,0350,2,01,99999,04,99,999,999,21.9,21.7,99999,7.9,E,99999
1410010017,1985,1410010,14,001,01,1985,0806,1030,2,01,99999,04,99,999,999,31.5,28.5,99999,8.4,E,99999
1410010018,1985,1410010,14,001,01,1985,0806,1630,2,01,99999,04,99,999,999,31,28.5,99999,8.2,E,99999
1410010019,1985,1410010,14,001,01,1985,0806,2230,2,01,99999,04,99,999,999,28,28,99999,8.7,E,99999
1410010020,1985,1410010,14,001,01,1985,0807,0430,2,01,99999,10,99,999,999,24,27,99999,8.2,E,99999
1410010021,1985,1410010,14,001,01,1985,0903,0950,2,01,99999,04,99,999,999,28.3,28,99999,7.8,E,99999
1410010022,1985,1410010,14,001,01,1985,0903,1550,2,01,99999,04,99,999,999,29,28,99999,7.7,E,99999
1410010023,1985,1410010,14,001,01,1985,0903,2150,2,01,99999,04,99,999,999,26.1,26,99999,8.4,E,99999
1410010024,1985,1410010,14,001,01,1985,0904,0350,2,01,99999,04,99,999,999,25.5,27,99999,7.6,E,99999
1410010025,1985,1410010,14,001,01,1985,1002,0950,2,01,99999,04,99,999,999,22.5,21,99999,8.4,E,99999
1410010026,1985,1410010,14,001,01,1985,1002,1550,2,01,99999,02,99,999,999,22.5,21.5,99999,8,E,99999
1410010027,1985,1410010,14,001,01,1985,1002,2150,2,01,99999,02,99,999,999,18,20.5,99999,8.1,E,99999
1410010028,1985,1410010,14,001,01,1985,1003,0350,2,01,99999,02,99,999,999,14.5,19,99999,7,E,99999
1410010029,1985,1410010,14,001,01,1985,1112,0950,2,01,99999,02,99,999,999,20,18,99999,8.1,E,99999
1410010030,1985,1410010,14,001,01,1985,1112,1550,2,01,99999,02,99,999,999,17.5,17.5,99999,8.6,E,99999
1410010031,1985,1410010,14,001,01,1985,1112,2150,2,01,99999,02,99,999,999,9.5,16.5,99999,6.9,E,99999
1410010032,1985,1410010,14,001,01,1985,1113,0350,2,01,99999,02,99,999,999,8,16,99999,7.6,E,99999
1410010033,1985,1410010,14,001,01,1985,1203,0950,2,01,99999,02,99,999,999,14,13.5,99999,8.2,E,99999
1410010034,1985,1410010,14,001,01,1985,1203,1550,2,01,99999,04,99,999,999,12.5,13.8,99999,7.9,E,99999
1410010035,1985,1410010,14,001,01,1985,1203,2150,2,01,99999,04,99,999,999,8,11.5,99999,7.7,E,99999
1410010036,1985,1410010,14,001,01,1985,1204,0350,2,01,99999,04,99,999,999,4.3,10,99999,6.9,E,99999
1410010037,1985,1410010,14,001,01,1986,0108,0950,2,01,99999,04,99,999,999,7,7,99999,7,E,99999
1410010038,1985,1410010,14,001,01,1986,0108,1550,2,01,99999,04,99,999,999,10,9.3,99999,8.4,E,99999
1410010039,1985,1410010,14,001,01,1986,0108,2150,2,01,99999,04,99,999,999,6.5,7,99999,6.6,E,99999
1410010040,1985,1410010,14,001,01,1986,0109,0350,2,01,99999,04,99,999,999,2.5,8,99999,7.9,E,99999
1410010041,1985,1410010,14,001,01,1986,0204,0950,2,01,99999,04,99,999,999,7,7.5,99999,8.2,E,99999
1410010042,1985,1410010,14,001,01,1986,0204,1550,2,01,99999,04,99,999,999,6,8,99999,7,E,99999
1410010043,1985,1410010,14,001,01,1986,0204,2150,2,01,99999,04,99,999,999,3,7.5,99999,4.9,E,99999
1410010044,1985,1410010,14,001,01,1986,0205,0350,2,01,99999,04,99,999,999,-1,6,99999,7,E,99999
1410010045,1985,1410010,14,001,01,1986,0304,0950,2,01,99999,04,99,999,999,5,8.2,99999,7.8,E,99999
1410010046,1985,1410010,14,001,01,1986,0304,1550,2,01,99999,04,99,999,999,8,8.7,99999,6.7,E,99999
1410010047,1985,1410010,14,001,01,1986,0304,2150,2,01,99999,04,99,999,999,3.5,7.8,99999,5.7,E,99999
1410010048,1985,1410010,14,001,01,1986,0305,0350,2,01,99999,10,99,999,999,2.2,7,99999,7.5,E,99999
1410020001,1985,1410020,14,001,51,1985,0417,1030,2,01,99999,02,99,999,999,22,15.2,99999,7.5,E,99999
1410020002,1985,1410020,14,001,51,1985,0417,1620,2,01,99999,02,99,999,999,18.1,15.1,99999,8.1,E,99999
1410020003,1985,1410020,14,001,51,1985,0417,2215,2,01,99999,04,99,999,999,13,15.5,99999,7.5,E,99999
1410020004,1985,1410020,14,001,51,1985,0418,0405,2,01,99999,10,99,999,999,10,15.2,99999,8.3,E,99999
1410020005,1985,1410020,14,001,51,1985,0508,1000,2,01,99999,02,99,999,999,21,18,99999,6.1,E,99999
1410020006,1985,1410020,14,001,51,1985,0508,1600,2,01,99999,02,99,999,999,21,19.5,99999,6.4,E,99999
1410020007,1985,1410020,14,001,51,1985,0508,2130,2,01,99999,02,99,999,999,16.5,18.5,99999,7.5,E,99999
1410020008,1985,1410020,14,001,51,1985,0509,0400,2,01,99999,02,99,999,999,15.7,18,99999,7.2,E,99999
1410020009,1985,1410020,14,001,51,1985,0604,1000,2,01,99999,04,99,999,999,27.2,24,0,6.8,E,99999
